,BACE1 (23621)
ACH-000424,-0.18053431092197905
ACH-000425,-0.12226725252916025
ACH-000426,-0.16952778932314308
ACH-000427,-0.28595227642533616
ACH-000433,-0.22262075698882072
ACH-000435,-0.0930165314702127
ACH-000436,-0.1842942513649894
ACH-000444,-0.1313118271497525
ACH-000445,-0.14157177854317018
ACH-000448,-0.12917533872198278
ACH-000450,0.026555677430031517
ACH-000452,-0.1165181849051725
ACH-000454,-0.06339414191212887
ACH-000458,-0.04499417947931833
ACH-000459,-0.17461787290970907
ACH-000460,-0.24773399950401764
ACH-000461,-0.1654655917513816
ACH-000463,-0.13420142528555698
ACH-000464,-0.18157841612106035
ACH-000466,-0.034403982802972195
ACH-000467,-0.06046047036196685
ACH-000468,-0.17517873838745027
ACH-000469,-0.11796133377878305
ACH-000470,-0.04168327243538336
ACH-000471,-0.22502585183820487
ACH-000472,-0.13824750111965434
ACH-000473,-0.14792679238788406
ACH-000475,-0.1322724255950131
ACH-000476,-0.2784926043298855
ACH-000477,-0.13775626516150768
ACH-000479,-0.025526794110057326
ACH-000480,-0.02690967097005736
ACH-000481,-0.021684274301786884
ACH-000483,0.014975574510077475
ACH-000484,-0.2914329747016162
ACH-000485,-0.12731177200074953
ACH-000486,-0.21930581425052853
ACH-000487,-0.2078905877823084
ACH-000488,-0.08103365031352676
ACH-000490,-0.13717771827843706
ACH-000491,-0.09381902213661948
ACH-000495,-0.1785430780166258
ACH-000496,-0.05228820679056604
ACH-000499,-0.3046522647962748
ACH-000500,0.039914955566197535
ACH-000502,-0.14334634753571648
ACH-000503,0.04141993251111386
ACH-000505,-0.09552373850604014
ACH-000507,-0.19990271186302586
ACH-000510,-0.08702538510265989
ACH-000511,-0.2706789299011623
ACH-000512,-0.16164038001180245
ACH-000516,-0.14397640164830205
ACH-000517,-0.13234087844395184
ACH-000518,-0.22207258153705967
ACH-000520,-0.016373974997183568
ACH-000521,0.015964467343395537
ACH-000522,-0.17542498906171522
ACH-000524,-0.2363309851746007
ACH-000527,-0.22008622459343494
ACH-000528,-0.16701425277477566
ACH-000537,-0.1754032284907262
ACH-000541,-0.3585583854916783
ACH-000542,-0.15163835496733724
ACH-000544,-0.10930420287082376
ACH-000545,-0.32105794993025405
ACH-000547,-0.03989068846135114
ACH-000548,-0.1394712553577937
ACH-000549,-0.20012537009307507
ACH-000550,-0.02667538130314072
ACH-000552,-0.15473146187540254
ACH-000556,-0.10554555935890056
ACH-000557,-0.10353792094358504
ACH-000569,-0.10180539559326812
ACH-000570,-0.15931904419172765
ACH-000571,-0.2734429904411038
ACH-000573,-0.15083848480980325
ACH-000576,-0.10705938593874688
ACH-000579,-0.34513451819438673
ACH-000580,-0.0192383764543176
ACH-000584,-0.06694019646360305
ACH-000585,-0.12564812855134694
ACH-000588,-0.2456410476311711
ACH-000589,-0.05455613895427958
ACH-000591,-0.19799407875390826
ACH-000593,0.01766161339956237
ACH-000600,-0.1893794939117176
ACH-000601,-0.09586544623963446
ACH-000605,-0.09980910173021393
ACH-000606,-0.11583392643806775
ACH-000608,-0.12117427701082906
ACH-000614,-0.23278949999113985
ACH-000616,-0.028570647521959713
ACH-000618,0.05036178587399083
ACH-000619,0.043450052494399566
ACH-000620,-0.09258777210440454
ACH-000621,-0.0974985630866252
ACH-000622,-0.26472577739516645
ACH-000623,-0.2607265663139692
ACH-000624,-0.12518688442033996
ACH-000627,-0.1507981849843714
ACH-000630,-0.25741607964140073
ACH-000631,0.09062496959288224
ACH-000632,-0.12811885887724042
ACH-000633,-0.14389552519965004
ACH-000637,-0.25979920683380564
ACH-000638,-0.02655627474223601
ACH-000646,-0.24947743087522176
ACH-000647,-0.16980994258750054
ACH-000648,-0.19360894669447973
ACH-000649,-0.1654511603979664
ACH-000651,-0.1781913697772301
ACH-000652,-0.3240873818834074
ACH-000653,-0.2434092842245123
ACH-000657,-0.08183332287385038
ACH-000658,-0.14055717051134126
ACH-000661,-0.10239030098734964
ACH-000662,0.111504834528635
ACH-000663,-0.013835707828777686
ACH-000665,-0.12897171969902801
ACH-000671,-0.20861306618955994
ACH-000672,-0.21588950297928086
ACH-000673,-0.0578080092559364
ACH-000676,-0.17099643355231886
ACH-000677,-0.1523482739974754
ACH-000681,-0.0459758414313276
ACH-000683,-0.05623366275688746
ACH-000684,-0.1998038634364388
ACH-000688,-0.2401177600539315
ACH-000693,-0.000446733680372368
ACH-000694,-0.10548496869266137
ACH-000695,-0.1220090558478406
ACH-000696,-0.16722911893770134
ACH-000697,-0.12127197737116185
ACH-000699,-0.16719858818004724
ACH-000701,-0.28928499505251737
ACH-000706,-0.14275779348645487
ACH-000711,-0.1030613980002904
ACH-000713,0.0670620448364147
ACH-000714,-0.13105925083512715
ACH-000718,-0.06915120488782338
ACH-000720,-0.04651620432099945
ACH-000721,-0.10985354310851801
ACH-000724,-0.15946359336240631
ACH-000725,-0.08319540454397546
ACH-000732,-0.31043438384679983
ACH-000734,-0.14608841669667008
ACH-000735,-0.15882400655239434
ACH-000736,-0.15969141544310006
ACH-000738,-0.16926620530250736
ACH-000746,0.025259121149174443
ACH-000747,-0.15919227934119048
ACH-000748,-0.314954936050022
ACH-000753,-0.17098665403031527
ACH-000756,-0.04764199621311251
ACH-000757,-0.10357330734945216
ACH-000758,-0.17414380488743353
ACH-000760,-0.11680389400668867
ACH-000762,-0.04819593665993604
ACH-000763,-0.15953774441592058
ACH-000764,-0.0189518275540144
ACH-000765,-0.1845638644557012
ACH-000766,0.007373821269707044
ACH-000767,-0.3349771723918689
ACH-000768,-0.013728216738209705
ACH-000769,-0.2273288754938905
ACH-000770,-0.12104510661535135
ACH-000771,-0.0344015100071488
ACH-000773,-0.08063174964090837
ACH-000776,-0.12750243298563066
ACH-000777,-0.03564086623585492
ACH-000778,-0.11746074017831125
ACH-000781,-0.17463840805003367
ACH-000782,-0.12796682350557398
ACH-000783,-0.04329457967228635
ACH-000784,-0.05526272979728115
ACH-000785,-0.19260613042549216
ACH-000787,-0.16023290822688158
ACH-000788,-0.16646145143351482
ACH-000791,-0.04757463882654833
ACH-000792,-0.18376604887750456
ACH-000794,-0.21277326137187894
ACH-000796,-0.16739796901337936
ACH-000798,-0.19215782849562807
ACH-000799,-0.22698423866368506
ACH-000800,-0.014868216695536672
ACH-000802,-0.10013255942143286
ACH-000804,-0.1165499116143532
ACH-000805,-0.12993431300343328
ACH-000809,-0.19817967278945325
ACH-000810,-0.1846602481558782
ACH-000811,-0.17057259816428336
ACH-000817,-0.21141699398683592
ACH-000819,-0.19200181306852246
ACH-000820,-0.07749694914137202
ACH-000821,0.07793794222906862
ACH-000822,-0.2434680125962781
ACH-000823,-0.08623957748825471
ACH-000824,-0.1598421252812336
ACH-000827,-0.15056985880422805
ACH-000829,-0.13712630004191104
ACH-000831,-0.10880877727660528
ACH-000832,-0.156209311988608
ACH-000833,-0.1693274939921356
ACH-000834,0.009313611714046207
ACH-000835,-0.1962023778561577
ACH-000836,-0.07213247056043477
ACH-000837,-0.04426356313761769
ACH-000838,-0.20992918701222754
ACH-000839,-0.16409269118246148
ACH-000840,-0.1933495567887238
ACH-000841,-0.1147869879594996
ACH-000843,-0.2641061702787815
ACH-000846,-0.007515874147238181
ACH-000847,-0.19862139300649906
ACH-000848,-0.20968410620550795
ACH-000849,-0.2679673023950175
ACH-000851,-0.05143327068944209
ACH-000855,-0.021930936958460802
ACH-000856,-0.115859348726137
ACH-000858,-0.054456904027616514
ACH-000859,0.04288996413617197
ACH-000861,-0.2040445153724713
ACH-000862,-0.13267926682464054
ACH-000865,-0.23834906704164854
ACH-000866,-0.08488367877285859
ACH-000867,-0.11480037912676712
ACH-000869,0.03912407186897366
ACH-000872,-0.21622411450807064
ACH-000873,-0.10406042084748986
ACH-000876,-0.08100928323038221
ACH-000878,-0.16904787560075188
ACH-000880,-0.04258335460130827
ACH-000881,-0.10492678508675632
ACH-000882,-0.1935877397675134
ACH-000884,-0.18580514681388668
ACH-000885,-0.1369756318944467
ACH-000887,-0.1620018069149721
ACH-000889,-0.020463315301937568
ACH-000896,-0.14751958902922865
ACH-000898,-0.2745923889715501
ACH-000900,-0.06906245097684828
ACH-000901,-0.1150245167690624
ACH-000905,-0.05729421106530249
ACH-000906,-0.16363912376816706
ACH-000907,0.042193043769148265
ACH-000910,-0.13588396316702495
ACH-000911,-0.1917615291432789
ACH-000912,-0.17444904743901893
ACH-000913,-0.021198349632157068
ACH-000915,-0.17361959060511795
ACH-000916,-0.30387499854309996
ACH-000917,-0.17011891577125535
ACH-000920,0.14107786226170982
ACH-000921,-0.13919260120532187
ACH-000924,-0.0802466806537765
ACH-000926,-0.2026242537048485
ACH-000928,-0.2060445582662596
ACH-000929,-0.040845805917511184
ACH-000932,-0.19356014831438315
ACH-000935,-0.017323648911537513
ACH-000936,-0.03670680106468081
ACH-000937,-0.14815556787288028
ACH-000938,-0.10943386767511502
ACH-000939,-0.15063107999325692
ACH-000941,-0.2193621830788772
ACH-000943,-0.12183190706151628
ACH-000946,-0.2298249507287056
ACH-000947,-0.121888988208693
ACH-000948,-0.15999590181482587
ACH-000950,-0.19409350120600732
ACH-000953,-0.09609006267654442
ACH-000954,-0.12344042709674045
ACH-000957,-0.1030357981308028
ACH-000958,-0.11031556788154433
ACH-000960,-0.138692298564102
ACH-000963,-0.1636432106528531
ACH-000968,-0.2478958747729035
ACH-000969,-0.05045927550102697
ACH-000972,-0.2586190653951709
ACH-000973,-0.2094962867887981
ACH-000974,-0.10384665217115603
ACH-000978,-0.14676958124655073
ACH-000984,-0.08926566522294803
ACH-000986,-0.0950006926100592
ACH-000988,-0.3400231209024105
ACH-000993,-0.06515146487657113
ACH-000994,-0.07819175829090867
ACH-000996,-0.227448079313666
ACH-001001,-0.1555089052746583
ACH-001020,-0.15678625181292746
ACH-001028,-0.1008606482100185
ACH-001031,-0.11278706007058252
ACH-001038,-0.14126038063414245
ACH-001048,-0.14327438818144225
ACH-001050,-0.187357159173231
ACH-001053,0.009593439820037734
ACH-001054,-0.22305837968612308
ACH-001061,-0.22520955144976215
ACH-001067,0.027982506860586082
ACH-001075,-0.11068910016612317
ACH-001096,-0.13764994966531754
ACH-001111,-0.0579248634944626
ACH-001119,-0.2685857386313639
ACH-001128,0.05390423812230657
ACH-001134,-0.14614128810363114
ACH-001151,-0.18712766611424286
ACH-001163,-0.12535635435689088
ACH-001164,-0.21712666065011152
ACH-001183,-0.0448755977860631
ACH-001192,-0.2331382629160671
ACH-001193,-0.14303664182492026
ACH-001196,-0.1009940694778394
ACH-001197,0.028091249943805796
ACH-001205,-0.23915481385430915
ACH-001211,-0.21274517179816385
ACH-001212,-0.2687071203194741
ACH-001228,-0.13244135545316935
ACH-001232,-0.07561566518868204
ACH-001239,-0.14626586170139058
ACH-001270,-0.0988459088796394
ACH-001274,-0.19526415613074927
ACH-001275,-0.34411042986066503
ACH-001277,-0.21169273059223495
ACH-001278,-0.011366319673593882
ACH-001280,-0.1935178761534291
ACH-001283,-0.07757393188276596
ACH-001289,-0.06745658115389985
ACH-001300,-0.2331351754161529
ACH-001301,-0.2455716443098921
ACH-001302,-0.18832516459156406
ACH-001306,-0.2114342738243853
ACH-001318,-0.04393823875771563
ACH-001322,-0.29626268403532624
ACH-001328,-0.13297318505365038
ACH-001332,0.06941277076795653
ACH-001336,-0.20425449725466446
ACH-001346,-0.10072373542122638
ACH-001353,-0.17803929332317092
ACH-001354,-0.2273894788178384
ACH-001367,-0.3590569878877399
ACH-001368,-0.1816286662085948
ACH-001374,0.1487448576359577
ACH-001377,-0.2289660750370386
ACH-001380,-0.15044701414676542
ACH-001391,-0.11502305199468454
ACH-001408,-0.1090860847766678
ACH-001430,-0.12023944248171105
ACH-001431,-0.10344737266784984
ACH-001450,-0.1808690123705773
ACH-001496,-0.18670431250284208
ACH-001500,-0.1482961670119099
ACH-001523,-0.11324994107389436
ACH-001532,-0.08276564291591224
ACH-001550,-0.0790275332985033
ACH-001552,0.016522746186968636
ACH-001554,-0.1013740801052051
ACH-001654,-0.13037520013886628
ACH-001735,-0.08308902352558996
ACH-001736,-0.10560746665321724
ACH-001737,0.005509469403538681
ACH-001740,-0.18381391956754276
ACH-001745,-0.20008766636923347
ACH-001765,-0.08704911597882896
