,UHMK1 (127933)
ACH-000004,0.1440934768554738
ACH-000005,0.09335752049128396
ACH-000007,0.10966597435355507
ACH-000009,0.015947790848442046
ACH-000011,0.14467496563010362
ACH-000012,0.04753964420265742
ACH-000013,0.1779772239301995
ACH-000014,0.16884011504225266
ACH-000015,0.11982403801644775
ACH-000017,0.18756111573599646
ACH-000018,0.11290844851529065
ACH-000019,0.12806888341008987
ACH-000021,0.1073762636742111
ACH-000022,-0.022104626007145425
ACH-000025,0.014937298558758954
ACH-000028,0.020002883775544045
ACH-000030,0.08105450813654573
ACH-000035,-0.040768027955658905
ACH-000036,0.09429118825402233
ACH-000037,0.02775451154328231
ACH-000039,-0.18940894165651875
ACH-000040,0.2645419583804585
ACH-000041,0.08266402121022644
ACH-000042,0.1928557482995773
ACH-000045,0.2090075265370553
ACH-000047,0.07551067421880102
ACH-000052,0.06573605942473708
ACH-000053,-0.04671216120351655
ACH-000054,0.05032864706945681
ACH-000055,0.024716506280245024
ACH-000060,0.08295336206598294
ACH-000067,0.14091890346119731
ACH-000070,0.15273804076234804
ACH-000075,0.103517925779763
ACH-000078,-0.05954326462087814
ACH-000082,0.1119951338669384
ACH-000085,-0.02020717288197218
ACH-000086,0.04273441091387232
ACH-000087,-0.03189642336277871
ACH-000092,0.07083198956461917
ACH-000095,0.12961526512948987
ACH-000097,0.020693558830836883
ACH-000098,-0.030844061763156037
ACH-000099,0.09730098799786592
ACH-000108,0.13403118961574187
ACH-000113,0.19568224606295787
ACH-000116,0.017209947147643075
ACH-000118,0.10678101805852623
ACH-000120,0.18947461483880787
ACH-000123,0.1084692092806137
ACH-000127,-0.010234173662111185
ACH-000128,0.1864044645153421
ACH-000132,0.0842538281986053
ACH-000133,-0.012670480259188571
ACH-000137,0.07100842165116286
ACH-000138,0.14402788451412302
ACH-000142,0.19242744824935573
ACH-000143,0.2778484784035198
ACH-000146,0.0907645523146126
ACH-000148,0.03137417777883523
ACH-000150,0.01244018016518353
ACH-000152,-0.024338194056423557
ACH-000153,0.01999352956566692
ACH-000159,0.020291362981406925
ACH-000160,0.17281415317783547
ACH-000163,-0.012492904035841136
ACH-000167,0.2846202311701282
ACH-000168,0.2163599250383987
ACH-000169,0.1622026633653537
ACH-000178,0.07339458791007875
ACH-000183,0.12363865631780045
ACH-000188,0.07715973734330335
ACH-000189,0.13462085280106478
ACH-000190,0.07566177132047262
ACH-000198,0.09944298129516016
ACH-000203,-0.00518051853206807
ACH-000204,-0.5732935864347076
ACH-000206,0.15913653585983284
ACH-000207,0.2271525375613587
ACH-000208,0.1135508614977038
ACH-000210,0.09754611124030373
ACH-000211,0.05456175128602807
ACH-000215,0.09427079014493177
ACH-000221,0.16924542570925585
ACH-000222,0.17174804071358324
ACH-000223,0.03705118618537879
ACH-000226,-0.101118268061607
ACH-000227,0.04711595491906692
ACH-000228,0.14976335341738234
ACH-000231,0.1459091394313575
ACH-000232,-0.08342458500263443
ACH-000233,0.08541418045216627
ACH-000234,-0.036030952131106214
ACH-000235,-0.03440985371166344
ACH-000237,0.031170242244815943
ACH-000238,0.2457084952814247
ACH-000242,0.05288498344585968
ACH-000243,0.016929527428982214
ACH-000244,0.18405216680930905
ACH-000246,0.06862217453674846
ACH-000248,0.19103887334896025
ACH-000250,0.0883904113470292
ACH-000251,0.14321729311780426
