,TNFRSF13C (115650)
ACH-000004,0.08540222695675799
ACH-000005,-0.048408559351704315
ACH-000007,0.07489239234567355
ACH-000009,0.12662129655104282
ACH-000011,0.1370142653183288
ACH-000012,-0.06828479402811027
ACH-000013,-0.010830800250447496
ACH-000014,0.08549405430579457
ACH-000015,-0.02672359049445741
ACH-000017,0.012938507437059966
ACH-000018,0.09542620545271904
ACH-000019,-0.24722315797104474
ACH-000021,0.03380787587237491
ACH-000022,0.05270248040911947
ACH-000025,-0.02166577292821853
ACH-000028,-0.0886728572080253
ACH-000030,-0.017625725763733648
ACH-000035,0.15991676226534446
ACH-000036,0.05921311506932502
ACH-000037,0.014239839296088148
ACH-000039,-0.05817708242362546
ACH-000040,0.18008662379382862
ACH-000041,0.0974652905354432
ACH-000042,0.03752544973026778
ACH-000045,0.048315275797727736
ACH-000047,0.021556813993380747
ACH-000052,0.11823631904889526
ACH-000053,0.04183551228963758
ACH-000054,0.05868950758699869
ACH-000055,0.0770326572774592
ACH-000060,-0.14644125745075148
ACH-000067,0.1064259151169614
ACH-000070,0.17779733020992253
ACH-000075,-0.10505714385747396
ACH-000078,-0.07873618018870933
ACH-000082,0.08663652359300694
ACH-000085,-0.18313193523334484
ACH-000086,0.08753910333011908
ACH-000087,0.05138195926250485
ACH-000092,0.12904324869224387
ACH-000095,-0.048631617719218465
ACH-000097,-0.009098199714304828
ACH-000098,0.019716494174681142
ACH-000099,0.006894317650792785
ACH-000108,0.09243290169209016
ACH-000113,0.007901178047014392
ACH-000116,0.06708958208056401
ACH-000118,-0.05159121856370745
ACH-000120,0.05435408005527319
ACH-000123,0.11841237898169225
ACH-000127,0.1442222567148323
ACH-000128,0.09126278506795102
ACH-000132,-0.0613671173216401
ACH-000133,0.05794772863442042
ACH-000137,-0.07907571985464698
ACH-000138,0.2923057985175543
ACH-000142,-0.0056556026807332346
ACH-000143,0.09202289172842
ACH-000146,0.04760286760519776
ACH-000148,0.07901173103525598
ACH-000150,0.04023323163589195
ACH-000152,0.12164408844884925
ACH-000153,0.10701733974637616
ACH-000159,0.12946784137252526
ACH-000160,0.05259881593144061
ACH-000163,0.2447609170344899
ACH-000167,0.2195326161744619
ACH-000168,0.15677538463042584
ACH-000169,-0.017073408076695846
ACH-000178,-0.04571125422024585
ACH-000183,0.14662982635110386
ACH-000188,0.11793733796787305
ACH-000189,0.29148713609354904
ACH-000190,0.116795600288158
ACH-000198,0.1756234466941095
ACH-000203,-0.2222433872441175
ACH-000204,0.19102589549643545
ACH-000206,0.08300009741009627
ACH-000207,0.2447025266047991
ACH-000208,0.09378920429329167
ACH-000210,0.2184655764100703
ACH-000211,0.015792168529367583
ACH-000215,0.10415477476372803
ACH-000221,0.017305000796331082
ACH-000222,0.06816980394615779
ACH-000223,0.08826628335168518
ACH-000226,-0.1039047428062779
ACH-000227,0.05490301277749365
ACH-000228,-0.08121042345015192
ACH-000231,0.006768151288346488
ACH-000232,0.1577633467665437
ACH-000233,0.1694833423313137
ACH-000234,0.07867260960451196
ACH-000235,0.1009778633556514
ACH-000237,0.14909467001585866
ACH-000238,-0.10063972857744734
