,AIF1 (199)
ACH-000324,-0.2005705173065469
ACH-000329,-0.18772608611699865
ACH-000330,-0.2283138968397012
ACH-000331,-0.19116665200480407
ACH-000332,-0.2946187641854412
ACH-000334,-0.11563479104466985
ACH-000335,-0.1491976219942993
ACH-000336,-0.20870357766136866
ACH-000337,-0.21790355782968604
ACH-000338,0.10089537905170692
ACH-000339,-0.1351884769483904
ACH-000341,-0.2660019510756754
ACH-000348,-0.16856044594751987
ACH-000350,-0.11113884934974773
ACH-000352,-0.16956959783612033
ACH-000356,-0.3576915190741001
ACH-000361,-0.04568171086993585
ACH-000362,-0.19975744504848816
ACH-000363,-0.22603784051328696
ACH-000364,-0.15891992708956967
ACH-000365,-0.1731305502998952
ACH-000366,-0.2013175436975129
ACH-000368,-0.33139525628168864
ACH-000374,-0.6421997309589903
ACH-000375,-0.1803210119653836
ACH-000376,-0.17567377434068715
ACH-000381,0.027606007247173502
ACH-000383,-0.1789236083073901
ACH-000387,-0.2457205233362316
ACH-000389,-0.11450602251146505
ACH-000390,-0.20652108731685828
ACH-000393,-0.3078566423044369
ACH-000395,-0.2095866408156497
ACH-000396,-0.18147608028696616
ACH-000397,-0.07828003910034306
ACH-000401,-0.1835577288429209
ACH-000402,-0.12746139698435674
ACH-000403,-0.1813967011818574
ACH-000404,0.1714257958849955
ACH-000406,-0.2910202685501416
ACH-000407,-0.09617786404916813
ACH-000408,-0.4660679015903824
ACH-000410,-0.058593868726748384
ACH-000411,-0.2143214407745346
ACH-000414,-0.12301375258969935
ACH-000415,-0.1755743924853261
ACH-000416,-0.16857785082802626
ACH-000420,-0.1279451208193091
ACH-000421,-0.2748112680799833
ACH-000424,-0.2651624859793519
ACH-000425,-0.118960867275841
ACH-000426,-0.22120463844055596
ACH-000427,-0.2735826429103761
ACH-000433,-0.11787637909368165
ACH-000435,-0.15200600451547647
ACH-000436,-0.24303290660343085
ACH-000444,-0.22327349532379576
ACH-000445,-0.2412894988580068
ACH-000448,-0.1811612773236488
ACH-000450,-0.15413620937794095
ACH-000452,-0.21341695307299374
ACH-000454,-0.22909268013910986
ACH-000458,-0.2683877990829979
ACH-000459,-0.1962964847772994
ACH-000460,-0.2116360108242081
ACH-000461,-0.12670406662010325
ACH-000463,-0.0631985690690097
ACH-000464,-0.1426899358919387
ACH-000466,-0.52530498683113
ACH-000467,-0.09920798810510588
ACH-000468,-0.2853181989988046
ACH-000469,-0.19659232971630997
ACH-000470,-0.35935819509941663
ACH-000471,-0.15033990762144026
ACH-000472,-0.16897871529278233
ACH-000473,-0.20924337355565226
ACH-000475,-0.13210629387682818
ACH-000476,-0.3217651673841164
ACH-000477,0.010533182984524431
ACH-000479,-0.06946950310992471
ACH-000480,-0.12595786728771274
ACH-000481,-0.1944040428449072
ACH-000483,-0.14251992784000808
ACH-000484,-0.1839454879442604
ACH-000485,-0.04672408382353911
ACH-000486,-0.14277595587354402
ACH-000487,-0.18610034401537973
ACH-000488,-0.2411567853767081
ACH-000490,-0.1284307919280915
ACH-000491,-0.3464744919990629
ACH-000495,-0.10572966887288036
ACH-000496,-0.1558520779382213
ACH-000499,0.022704649725887444
ACH-000500,-0.3901436048622143
ACH-000502,-0.2005720916428801
ACH-000503,-0.1736469103994236
ACH-000505,-0.15406847909939714
ACH-000507,-0.15385917266170598
ACH-000510,-0.1500949084899747
ACH-000511,-0.1823467813314276
ACH-000512,-0.0485516320638906
ACH-000516,-0.24106118810583985
ACH-000517,-0.23258746082988774
ACH-000518,-0.3333644582117945
ACH-000520,-0.1943409309552334
ACH-000521,-0.2259849304399552
ACH-000522,-0.14076319068349238
ACH-000524,-0.30292162882812895
ACH-000527,-0.15898703340745549
ACH-000528,-0.21325030380025825
ACH-000537,-0.2708374589590499
ACH-000541,0.046323975952850725
ACH-000542,-0.18885164507215832
ACH-000544,-0.12761934897578256
ACH-000545,-0.3131137802541029
ACH-000547,-0.17933748775697
ACH-000548,-0.2894095403173559
ACH-000549,-0.2449838217967027
ACH-000550,-0.1440464407992343
ACH-000552,-0.16545311436580698
ACH-000556,-0.17300142725541506
ACH-000557,-0.1661473325271558
ACH-000569,0.00427003080652936
ACH-000570,-0.1373708555754601
ACH-000571,-0.26122291786379714
ACH-000573,-0.029438795487431963
ACH-000576,-0.401833472320224
ACH-000579,-0.3521392742241213
ACH-000580,-0.07864262718289748
ACH-000584,-0.1288587389710715
ACH-000585,-0.34402921455712343
ACH-000588,-0.4254534883386857
ACH-000589,-0.2958800508280405
ACH-000591,-0.13773997022243906
ACH-000593,-0.1210506639535248
ACH-000600,-0.17218508740155505
ACH-000601,-0.1273493764263844
ACH-000605,-0.3545407798177958
ACH-000606,-0.19765003698529945
ACH-000608,-0.23585450631378774
ACH-000614,0.03862943968110877
ACH-000616,-0.04723442640498336
ACH-000618,-0.2032890235907968
ACH-000619,-0.12409852677047825
ACH-000620,-0.2015766168132503
ACH-000621,-0.16508939249796958
ACH-000622,-0.12207172473671905
ACH-000623,-0.18696534525744876
ACH-000624,-0.1737739036300555
ACH-000627,-0.21582260734151745
ACH-000630,-0.2969654577749954
ACH-000631,-0.16099134669301546
ACH-000632,-0.18570515120000775
ACH-000633,-0.21056857922928035
ACH-000637,-0.3185768957415711
ACH-000638,-0.14153808195671905
ACH-000646,-0.23998175117329995
ACH-000647,-0.21650972358737106
ACH-000648,-0.09720387290793152
ACH-000649,-0.1340263668960839
ACH-000651,-0.24902819086590186
ACH-000652,-0.003903157296524912
ACH-000653,-0.22624685838856315
ACH-000657,-0.2378472953924261
ACH-000658,-0.3567707080574753
ACH-000661,-0.10061739132989342
ACH-000662,-0.15837898669121198
ACH-000663,-0.05323798844992172
ACH-000665,-0.17013073716802585
ACH-000671,-0.10720255642458427
ACH-000672,-0.25179506950117025
ACH-000673,-0.22596765569228694
ACH-000676,-0.16090672460001915
ACH-000677,-0.21710883988364885
ACH-000681,-0.11793598373362756
ACH-000683,-0.26500310062881616
ACH-000684,-0.1742180733367366
ACH-000688,-0.3163914110382681
ACH-000693,-0.10847998950672164
ACH-000694,-0.22788167526467176
ACH-000695,-0.062309917906539065
ACH-000696,-0.1440483731876996
ACH-000697,-0.2398456062136655
ACH-000699,-0.1869276284350993
ACH-000701,-0.19310012777679714
ACH-000706,-0.2308712613899413
ACH-000711,-0.2152018456761241
ACH-000713,-0.2359938368933473
ACH-000714,-0.07892154459470335
ACH-000718,-0.2162697951146698
ACH-000720,-0.20474056275613176
ACH-000721,-0.14148332178741502
ACH-000724,-0.1141116766216351
ACH-000725,-0.16244975429555822
ACH-000732,-0.11055141232982492
ACH-000734,-0.2006813031867859
ACH-000735,-0.1882732121832348
ACH-000736,-0.156814945888331
ACH-000738,-0.19356527696219986
ACH-000746,-0.053462947634445895
ACH-000747,-0.12266424675906895
ACH-000748,-0.10533435720808944
ACH-000753,-0.2286982020633289
ACH-000756,-0.2178508969959565
ACH-000757,-0.11494078413760085
ACH-000758,-0.21948334647692846
ACH-000760,-0.07595333002152098
ACH-000762,-0.16554350025956133
ACH-000763,-0.3707126255245885
ACH-000764,-0.4215383067339527
ACH-000765,-0.13251585553605133
ACH-000766,-0.1251639010270751
ACH-000767,-0.2517467748578381
ACH-000768,-0.26409300836933897
ACH-000769,-0.1892523679740256
ACH-000770,-0.14085276818077105
ACH-000771,-0.2032765408199348
ACH-000773,-0.09817136856887372
ACH-000776,-0.18490012409343945
ACH-000777,-0.22312540597733446
ACH-000778,-0.2284805311011921
ACH-000781,-0.23473195902403396
ACH-000782,-0.11762517163323535
ACH-000783,-0.33646508029698835
ACH-000784,-0.21071147288220207
ACH-000785,-0.19744090170933376
ACH-000787,-0.2561554727994037
ACH-000788,-0.10330374891834336
ACH-000791,-0.19430444686286205
ACH-000792,-0.2602082823166745
ACH-000794,-0.20270094360701987
ACH-000796,-0.15673350261013252
ACH-000798,0.11605902521932895
ACH-000799,-0.06014589258936358
ACH-000800,-0.22829956877969465
ACH-000802,-0.14696097786031734
ACH-000804,-0.18520007285876727
ACH-000805,-0.2419603345442161
ACH-000809,-0.06891400762893488
ACH-000810,-0.12530170774316468
ACH-000811,-0.21502277029773334
ACH-000817,-0.4898153793628874
ACH-000819,-0.23021531248287824
ACH-000820,0.2468931411529349
ACH-000821,-0.2587544126046981
ACH-000822,-0.09471579141116132
ACH-000823,-0.11592227394143867
ACH-000824,-0.15393208573614614
ACH-000827,-0.2196702644535128
ACH-000829,-0.12251937110080086
ACH-000831,-0.19243497052544167
ACH-000832,0.02618900186806109
ACH-000833,-0.07440057656438416
ACH-000834,-0.2379178783990043
ACH-000835,-0.050013983066193236
ACH-000836,-0.25127080418395403
ACH-000837,-0.2014284776047255
ACH-000838,-0.15764014629312909
ACH-000839,-0.006452928966549858
ACH-000840,-0.3223673639402345
ACH-000841,-0.03685375094668665
ACH-000843,-0.1694490562357392
ACH-000846,-0.1414381431761183
ACH-000847,-0.1518566972521841
ACH-000848,-0.2593837402156389
ACH-000849,-0.19409777611668372
ACH-000851,-0.26805979605481683
ACH-000855,-0.002405837027924938
ACH-000856,-0.11403414193396436
ACH-000858,-0.2231809488787812
ACH-000859,-0.14962789462432602
ACH-000861,-0.13048867143246548
ACH-000862,-0.3400220612676649
ACH-000865,-0.3001335873058951
ACH-000866,-0.2479757218564779
ACH-000867,-0.17954724665544675
ACH-000869,-0.2499561740972457
ACH-000872,-0.09302450681833488
ACH-000873,-0.2749966001222741
ACH-000876,-0.3075625813943037
ACH-000878,-0.040965739994481935
ACH-000880,-0.004096107951641901
ACH-000881,-0.11446687953813678
ACH-000882,-0.2749713129134699
ACH-000884,-0.16875833664223006
ACH-000885,-0.1123341752708266
ACH-000887,-0.1341724322536316
ACH-000889,-0.4130971091292249
ACH-000896,-0.07186164764174002
ACH-000898,-0.24581964041843346
ACH-000900,-0.18284834775565334
ACH-000901,-0.18149637047818876
ACH-000905,-0.13058805743523896
ACH-000906,-0.15478744431385286
ACH-000907,-0.2408081785787082
ACH-000910,-0.24153902068653985
ACH-000911,-0.25298787076802864
ACH-000912,-0.11693226765499533
ACH-000913,-0.3289970928074605
ACH-000915,-0.19126265555427746
ACH-000916,-0.08984014826294315
ACH-000917,-0.22183279303467396
ACH-000920,-0.3851286709250543
ACH-000921,-0.1853811825379533
ACH-000924,-0.11194838486024553
ACH-000926,-0.20470771162519152
ACH-000928,-0.29626909996274103
ACH-000929,-0.20141282761094886
ACH-000932,-0.1470898420883334
ACH-000935,-0.00036541052064001405
ACH-000936,-0.1545755490887435
ACH-000937,-0.08596525992342051
ACH-000938,-0.04609303275800011
ACH-000939,-0.1873185370501332
ACH-000941,-0.37305682961341935
ACH-000943,-0.18137251461327566
ACH-000946,-0.18240129997866109
ACH-000947,-0.08174889253863307
ACH-000948,-0.13439141863201925
ACH-000950,-0.01123234450113319
ACH-000953,-0.09628478302351252
ACH-000954,-0.2561561629316341
ACH-000957,-0.3705511182152878
ACH-000958,-0.2105785633735101
ACH-000960,-0.13008400116324867
ACH-000963,-0.05664563925561999
ACH-000968,-0.2840046791699281
ACH-000969,-0.1464518851910294
ACH-000972,-0.26960572703644897
ACH-000973,-0.1724941808054658
ACH-000974,-0.18089728758310505
ACH-000978,-0.14667451487812486
ACH-000984,-0.0493676725302834
ACH-000986,-0.18826772748941706
ACH-000988,-0.043676359347601314
ACH-000993,-0.1275184907798536
ACH-000994,-0.2295565430677551
ACH-000996,-0.050313812653337855
ACH-001001,-0.1463046760335308
ACH-001020,-0.1391444740594149
ACH-001028,-0.14903903200441562
ACH-001031,-0.21643334764069627
ACH-001038,-0.16377033846638298
ACH-001048,-0.17535846035448255
ACH-001050,-0.1481583208570304
ACH-001053,0.038624820884463056
ACH-001054,-0.017463862302179285
ACH-001061,-0.2080098543573322
ACH-001067,-0.15847987605317482
ACH-001075,-0.4863509967603245
ACH-001096,-0.26001388372994505
ACH-001111,-0.4974372825148154
ACH-001119,-0.20091402728047603
ACH-001128,-0.1161206990543469
ACH-001134,0.009029874062327813
ACH-001151,-0.19271465612485425
ACH-001163,-0.2163833416764008
ACH-001164,-0.2269114193311233
ACH-001183,-0.13677620762210466
ACH-001192,-0.2276441745629607
ACH-001193,-0.11327468981402275
ACH-001196,-0.18310937884802445
ACH-001197,-0.29721900528668593
ACH-001205,-0.2960937094533545
ACH-001211,-0.3741843809086556
ACH-001212,0.2785023614842282
ACH-001228,-0.17947141579447898
ACH-001232,-0.2121608237576412
ACH-001239,-0.1984846030262094
ACH-001270,-0.09558012416953916
ACH-001274,-0.26416200855077226
ACH-001275,-0.26113055766135185
ACH-001277,0.07126091409400992
ACH-001278,-0.2398673405797831
ACH-001280,0.013045702959696388
ACH-001283,-0.16860480428437585
ACH-001289,-0.23760991160752826
ACH-001300,-0.23312808680811406
ACH-001301,-0.14501486499559468
ACH-001302,-0.06140083409060972
ACH-001306,-0.14299624745697506
ACH-001318,-0.1834048007694505
ACH-001322,-0.16866575539351195
ACH-001328,-0.16309093296718727
ACH-001332,-0.04345119884934477
ACH-001336,-0.10678931320982753
ACH-001346,-0.10861820665030092
ACH-001353,-0.2744224225174854
ACH-001354,-0.05270902534607649
ACH-001367,0.1579905474902793
ACH-001368,-0.17956576310224268
ACH-001374,0.005275972472374074
ACH-001377,-0.2290143459455428
ACH-001380,-0.16921672640867572
ACH-001391,-0.24598780649755936
ACH-001408,-0.2611029683896457
ACH-001430,-0.2398060480544628
ACH-001431,-0.015488159830119147
ACH-001450,-0.06598090878885596
ACH-001496,-0.1985055504791416
ACH-001500,-0.07713629355083182
ACH-001523,-0.12021706102827792
ACH-001532,-0.135410774021785
ACH-001550,-0.1678634400783037
ACH-001552,-0.3802616495761347
ACH-001554,-0.2116454725299402
ACH-001654,-0.17083947116785425
ACH-001735,-0.15893324381082596
ACH-001736,-0.13934792226828516
ACH-001737,-0.6455600613543975
ACH-001740,-0.11100171278244993
ACH-001745,-0.12006477042441333
ACH-001765,-0.35788508231020394
