,NFKBIZ (64332)
ACH-000004,0.07533025170086352
ACH-000005,0.40114752336200266
ACH-000007,0.07907120498985576
ACH-000009,0.08853616825188748
ACH-000011,0.10083235075875413
ACH-000012,-0.061513255247601324
ACH-000013,0.13124138432776702
ACH-000014,0.009244689431975223
ACH-000015,0.08395839856400182
ACH-000017,0.08606554392331439
ACH-000018,0.04835029215770102
ACH-000019,0.10128479600507433
ACH-000021,0.0564567176656887
ACH-000022,0.0451007943310564
ACH-000025,0.4251464847008848
ACH-000028,0.01781640761506929
ACH-000030,0.01335296033193039
ACH-000035,-0.0651574087277756
ACH-000036,0.07406418645755403
ACH-000037,-0.005436496984074288
ACH-000039,0.07684968560861223
ACH-000040,-0.019390472046504587
ACH-000041,0.01580179677703818
ACH-000042,0.08534285799145831
ACH-000045,-0.0264757614604692
ACH-000047,0.050550249324698884
ACH-000052,-0.2215551064693149
ACH-000053,0.05153803168733551
ACH-000054,-0.011823099351180954
ACH-000055,-0.008970844030524006
ACH-000060,-0.08937040333464526
ACH-000067,0.0035895658709658423
ACH-000070,-0.053201231760431116
ACH-000075,-0.0077622703759026405
ACH-000078,0.1612361984105153
ACH-000082,-0.05475159615987132
ACH-000085,0.0069123844029315385
ACH-000086,0.09951622110640776
ACH-000087,0.1724498013505731
ACH-000092,-0.08366887990070315
ACH-000095,0.03201379850272327
ACH-000097,0.050121386110498975
ACH-000098,0.0669117398332029
ACH-000099,0.15945792476733406
ACH-000108,0.04914096917235783
ACH-000113,-0.009058516768121062
ACH-000116,0.07308262017306386
ACH-000118,0.08694468887110739
ACH-000120,0.04280231780804947
ACH-000123,0.06594892303299676
ACH-000127,-0.024440980933972838
ACH-000128,-0.09726413609440822
ACH-000132,0.01334310295099763
ACH-000133,0.05412769578311856
ACH-000137,-0.13100761661081858
ACH-000138,0.1884426088420982
ACH-000142,0.021357008391238923
ACH-000143,0.21587548886158245
ACH-000146,0.021947562344144952
ACH-000148,0.044395074949643856
ACH-000150,0.0155031703522953
ACH-000152,-0.01612123623725569
ACH-000153,0.015214709550757
ACH-000159,0.06322418506634338
ACH-000160,0.06974876146762465
ACH-000163,0.05775790009034061
ACH-000167,-0.03308745134406299
ACH-000168,-0.16693963752567345
ACH-000169,0.08834011516351042
ACH-000178,0.05934694386373316
ACH-000183,-0.03700374004870894
ACH-000188,0.048920085429483916
ACH-000189,0.17030966011278434
ACH-000190,0.08657292671887493
ACH-000198,-0.06543263523201535
ACH-000203,0.319331302325473
ACH-000204,0.022962969970000368
ACH-000206,-0.7146665988998945
ACH-000207,0.013308628197169643
ACH-000208,0.096146665639517
ACH-000210,-0.058114376139286224
ACH-000211,0.05480767331960382
ACH-000215,-0.021357423733197243
ACH-000221,-0.09760051621068083
ACH-000222,0.05053548795071272
ACH-000223,0.009255886552399471
ACH-000226,0.09523114505046544
ACH-000227,-0.04286992912722439
ACH-000228,0.02191776408657957
ACH-000231,0.014701978567217729
ACH-000232,0.06815902065486053
ACH-000233,0.09552770085068413
ACH-000234,-0.20408694810962472
ACH-000235,0.02218858776530596
ACH-000237,0.06960812113957622
ACH-000238,0.09028383081712113
ACH-000242,0.16858043521167593
ACH-000243,-0.07862322083771257
ACH-000244,0.08849863576419344
ACH-000246,-0.09823991290851873
ACH-000248,0.003223044018017964
ACH-000250,0.032237106739467926
ACH-000251,-0.1507393986352576
ACH-000252,0.06791946075717308
ACH-000253,0.09955251708711801
ACH-000255,0.2627971448452727
ACH-000256,0.05317796021675555
ACH-000257,-0.31536013108257444
ACH-000258,0.10065467498573567
ACH-000259,-0.028596063234404636
ACH-000260,0.01338644555324901
ACH-000261,0.25316520155681105
ACH-000262,-0.09154259924141547
ACH-000263,-0.08482521956490395
ACH-000264,0.12499462751859668
ACH-000265,0.08313863393936748
ACH-000266,0.19067083338021534
ACH-000272,-0.06874309216745181
ACH-000274,-0.01361618848739572
