,PYROXD1 (79912)
ACH-000261,-0.960783761437927
ACH-000262,-0.5873687867705782
ACH-000263,-0.5598174230868357
ACH-000264,-0.5131920400090672
ACH-000265,-0.7366787038168704
ACH-000266,-0.741017245975043
ACH-000272,-0.9889648283841452
ACH-000274,-0.4781100376036595
ACH-000277,-0.8238802273213418
ACH-000278,-0.9072866325237144
ACH-000279,-1.0583300245048166
ACH-000280,-0.9323694326131616
ACH-000281,-0.6211174594756509
ACH-000288,-0.9402091634828732
ACH-000291,-0.7004044429621762
ACH-000293,-0.8946598773586529
ACH-000294,-0.8538943418849642
ACH-000295,-0.6912156239597774
ACH-000296,-0.5396293636797967
ACH-000302,-0.1918099012779548
ACH-000304,-1.0066534236308993
ACH-000307,-0.818057828682997
ACH-000308,-0.7688424432471704
ACH-000310,-0.40223501608363815
ACH-000311,-1.0420180722895718
ACH-000312,-0.43729390554941705
ACH-000315,-0.6500517029277655
ACH-000316,-0.6865664591376106
ACH-000317,-0.5786476577998199
ACH-000318,-0.9901252161840808
ACH-000319,-0.7555002071548768
ACH-000320,-0.7237893335709861
ACH-000322,-0.4789447096941568
ACH-000323,-0.3527179892170868
ACH-000324,-0.7070083612893374
ACH-000329,-0.4130657894489469
ACH-000330,-0.5035495690883767
ACH-000331,-0.7423292590628765
ACH-000332,-0.9053916413384224
ACH-000334,-0.4877693069613726
ACH-000335,-0.9619750113935912
ACH-000336,-0.7116893500974758
ACH-000337,-0.8055911271228041
ACH-000338,-0.8635550829178379
ACH-000339,-1.0482059642881465
ACH-000341,-0.37953209463714
ACH-000348,-0.7440034860016097
ACH-000350,-0.6690221813186608
ACH-000352,-0.6842432242167961
ACH-000356,-0.4515299076616084
ACH-000361,-0.861980227774933
ACH-000362,-0.5179767800523499
ACH-000363,-0.9605435072370252
ACH-000364,-0.7255032255123449
ACH-000365,-0.3133847973231137
ACH-000366,-0.5959759310878262
ACH-000368,-0.9390133366577248
ACH-000374,-0.7475123965501168
ACH-000375,-1.0409828627559066
ACH-000376,-0.8846369120995969
ACH-000381,-0.6704839105600797
ACH-000383,-0.6801945035832679
ACH-000387,-0.6917374380615465
ACH-000389,-1.0420339257446845
ACH-000390,-1.0351750844492007
ACH-000393,-0.8311330938241086
ACH-000395,-0.9384555966938428
ACH-000396,-1.0233144467977957
ACH-000397,-0.8374662486063366
ACH-000401,-0.9103681935320178
ACH-000402,-0.5551454532444586
ACH-000403,-0.6845367343036658
ACH-000404,-0.6319742004757303
ACH-000406,-0.4661507245865923
ACH-000407,-0.8997311775532093
ACH-000408,-1.0383040844877145
ACH-000410,-0.4841118585505016
ACH-000411,-0.6406275447823446
ACH-000414,-0.8759430957922155
ACH-000415,-0.9687835166795706
ACH-000416,-0.4236085424398912
ACH-000420,-1.0030040417148236
ACH-000421,-0.8634467910423952
ACH-000424,-0.7327669369831712
ACH-000425,-0.6463747186826857
ACH-000426,-0.5847777128332733
ACH-000427,-0.7483654020004834
ACH-000433,-0.7060652160167271
ACH-000435,-0.7783677484621963
ACH-000436,-0.2877506807249218
ACH-000444,-0.4556465678205967
ACH-000445,-0.6265651953955759
ACH-000448,-0.8585665877463448
ACH-000450,-0.6772779665379633
ACH-000452,-0.8089215779384297
ACH-000454,-0.9173846142129786
ACH-000458,-0.8757110638472835
ACH-000459,-0.6625453373052869
ACH-000460,-0.9062197714977775
ACH-000461,-0.6142236013884304
ACH-000463,-0.947646983009472
ACH-000464,-0.6595977076237479
ACH-000466,-0.5041448624589219
ACH-000467,-0.7153803870829295
ACH-000468,-0.5644429348713071
ACH-000469,-0.7072969534233703
ACH-000470,-0.5223330782984285
ACH-000471,-0.8003029266006095
ACH-000472,-0.9326383344541016
ACH-000473,-0.7227640091721754
ACH-000475,-0.7950584330671228
ACH-000476,-0.7974658963110609
ACH-000477,-1.1775409955196774
ACH-000479,-0.6870615708594088
ACH-000480,-0.6965040919921666
ACH-000481,-1.0428932425259425
ACH-000483,-0.929264108769722
ACH-000484,-0.2642394243684853
ACH-000485,-0.9012546965298772
ACH-000486,-0.7145999551909905
ACH-000487,-0.6219026952114929
ACH-000488,-0.7942115391624497
ACH-000490,-0.9198419772597668
ACH-000491,-0.7989042795672168
ACH-000495,-0.7985422397058175
ACH-000496,-1.1002078003871298
ACH-000499,-0.7334599094509726
ACH-000500,-0.7852678462083298
ACH-000502,-0.998782358768872
ACH-000503,-0.5533951688158623
ACH-000505,-0.7051864906678577
ACH-000507,-0.779423119631207
ACH-000510,-0.9293580552346092
ACH-000511,-0.4978808444387928
ACH-000512,-0.7044704932245566
ACH-000516,-0.5446047357847342
ACH-000517,-0.7546572696231479
ACH-000518,-0.9144734820858876
ACH-000520,-0.6803101909343925
ACH-000521,-0.8218174622960089
ACH-000522,-0.5110025409614399
ACH-000524,-0.08722445438445181
ACH-000527,-0.7177427145863289
ACH-000528,-0.7389318522585053
ACH-000537,-0.7498317834554045
ACH-000541,-0.4143458088927904
ACH-000542,-0.7082132983859734
ACH-000544,-0.8234667510667273
ACH-000545,-0.7774641043226751
ACH-000547,-0.6140063049893938
ACH-000548,-1.0132710266319536
ACH-000549,-0.5233336387600458
ACH-000550,-0.4412769128314079
ACH-000552,-0.9104892656039734
ACH-000556,-0.8264720970202137
ACH-000557,-0.8597603754860533
ACH-000569,-0.5568037405679771
ACH-000570,-0.8822016746122894
ACH-000571,-1.3143569409139535
ACH-000573,-0.28924481682759473
ACH-000576,-0.4994698164289432
ACH-000579,-0.9421792663615244
ACH-000580,-0.4041510002551532
ACH-000584,-0.5416702373328447
ACH-000585,-0.8647006838998536
ACH-000588,-0.4882266606813821
ACH-000589,-0.7350363490734214
ACH-000591,-0.8422763714751124
ACH-000593,-0.8361785467136975
ACH-000600,-0.3500646860371407
ACH-000601,-0.7381943935156301
ACH-000605,-1.027883941264741
ACH-000606,-0.7200733253361101
ACH-000608,-0.6262137085160936
ACH-000614,-0.8125142096906731
ACH-000616,-0.6467285015015602
ACH-000618,-0.995351993520448
ACH-000619,-0.8055035061748197
ACH-000620,-0.7113247585605773
ACH-000621,-0.3245944925587684
ACH-000622,-0.35556535262734185
ACH-000623,-0.9947278117109308
ACH-000624,-0.7362506453003052
ACH-000627,-0.7099436197833836
ACH-000630,-0.9987708130851626
ACH-000631,-0.9435096499283416
ACH-000632,-0.988742694009688
ACH-000633,-0.5043078039790195
ACH-000637,-0.6328450150442079
ACH-000638,-0.7145771897101552
ACH-000646,-0.4513401336761092
ACH-000647,-0.5779118170457176
ACH-000648,-0.208688184334475
ACH-000649,-0.6584606751526357
ACH-000651,-0.7915503524494613
ACH-000652,-0.8763615245586337
ACH-000653,-0.0741805967492948
ACH-000657,-0.7109366146487766
ACH-000658,-0.1816797402572493
ACH-000661,-0.9038564313779384
ACH-000662,-0.5638284179293093
ACH-000663,-0.999020817028592
ACH-000665,-0.8826585610004087
ACH-000671,-0.4849408518513629
ACH-000672,-0.8890938519170292
ACH-000673,-0.9342607228505704
ACH-000676,-0.9910901937850864
ACH-000677,-0.08824561663406208
ACH-000681,-0.8494501146208582
ACH-000683,-1.1749967073512515
ACH-000684,-1.033041290944314
ACH-000688,-0.9749218422175134
ACH-000693,-0.9707559124337588
ACH-000694,-0.7935584902030469
ACH-000695,-0.2687281649918704
ACH-000696,-0.920930458031871
ACH-000697,-0.5178061087873241
ACH-000699,-1.0119766795493743
ACH-000701,-0.7331684734705946
ACH-000706,-0.6916312014172947
ACH-000711,-0.8097827537734571
ACH-000713,-0.8773878480808506
ACH-000714,-0.0876959777226149
ACH-000718,-0.6530596708171047
ACH-000720,-0.8346700634939677
ACH-000721,-0.7852393421152787
ACH-000724,-1.1716379809432214
ACH-000725,-0.7332861872080124
ACH-000732,-0.8714695576389291
ACH-000734,-0.6337454136361225
ACH-000735,-0.9847885159733499
ACH-000736,-0.8858629737231556
ACH-000738,-0.9038118273586516
ACH-000746,-0.16998301296417204
ACH-000747,-0.6286036685280818
ACH-000748,-0.6325354090879433
ACH-000753,-0.8993663477560022
ACH-000756,-0.7953193536563458
ACH-000757,-0.7120973357115225
ACH-000758,-0.67060240678052
ACH-000760,-0.6430908158261046
ACH-000762,-0.8256227002629783
ACH-000763,-0.2736397404539133
ACH-000764,-0.43668192370054776
ACH-000765,-0.8664134208147485
ACH-000766,-0.9239845582664789
ACH-000767,-0.012819249194664557
ACH-000768,-0.9420553397895152
ACH-000769,-0.7278263076938581
ACH-000770,-0.8995249839031204
ACH-000771,-0.7857861522269275
ACH-000773,-0.6297542558220841
ACH-000776,-0.7493599471166282
ACH-000777,-0.8139210601567572
ACH-000778,-1.1193619140572308
ACH-000781,-0.8809989370590852
ACH-000782,-1.0506734860849152
ACH-000783,-0.5547307495307422
ACH-000784,-0.8644258512635848
ACH-000785,-0.5140514561675306
ACH-000787,-0.7698532475045837
ACH-000788,-0.8960103325812568
ACH-000791,-0.4479161680826216
ACH-000792,-0.6771087072239105
ACH-000794,-0.9249886098281908
ACH-000796,-0.9098371066490668
ACH-000798,-0.6122528891203358
ACH-000799,-0.5309581889166447
ACH-000800,-0.8159926528372703
ACH-000802,-0.9059354619593636
ACH-000804,-0.5857499777431032
ACH-000805,-0.7543430513214225
ACH-000809,-0.6381170459046271
ACH-000810,-0.5154541868904738
ACH-000811,-0.8676451902246886
ACH-000817,-0.487762067644322
ACH-000819,-1.0309025899621829
ACH-000820,-0.6930143480326961
ACH-000821,-0.15057565710155107
ACH-000822,-0.5882015209444622
ACH-000823,-0.8042731489512452
ACH-000824,-0.9166239988296248
ACH-000827,-0.9057875996873208
ACH-000829,-0.7182339465385233
ACH-000831,-0.7459683850274316
ACH-000832,-0.9040984684802942
ACH-000833,-1.00105905280331
ACH-000834,-0.925010719859308
ACH-000835,-0.7142347629926091
ACH-000836,-1.094325399381552
ACH-000837,-0.8444297417085561
ACH-000838,-0.378306616631039
ACH-000839,-0.7750186012680399
ACH-000840,-0.9314647235648588
ACH-000841,-0.8901993422880148
ACH-000843,-1.0063739701112229
ACH-000846,-0.9275327829171413
ACH-000847,-0.9586130439642124
ACH-000848,-0.7764326157081505
ACH-000849,-0.6105140500060834
ACH-000851,-0.9332690123020884
ACH-000855,-0.3300563220435924
ACH-000856,-0.7364853350081175
ACH-000858,-0.9304292692925556
ACH-000859,-1.009766056428658
ACH-000861,-0.6969594124542987
ACH-000862,-0.9246630366675213
ACH-000865,-0.8093894480369254
ACH-000866,-0.9715396089639232
ACH-000867,-0.803961404198619
ACH-000869,-0.8149599520309828
ACH-000872,-0.8377027529772839
ACH-000873,-0.6276858727007113
ACH-000876,-0.08002384978501942
ACH-000878,-0.9001391587447579
ACH-000880,-0.6478162102664687
ACH-000881,-0.9811993474727514
ACH-000882,-0.792688580563174
ACH-000884,-0.830230798860364
ACH-000885,-0.7970276105452795
ACH-000887,-0.8723515666432858
ACH-000889,-0.8346063452333395
ACH-000896,-1.0203647885281797
ACH-000898,-0.5567242390329389
ACH-000900,-0.5502195822833901
ACH-000901,-0.8951987379202868
ACH-000905,-1.0075126288693372
ACH-000906,-0.7340525209680595
ACH-000907,-0.4146935960827372
ACH-000910,-0.9095682446307444
ACH-000911,-0.6781158535602255
ACH-000912,-0.8953020320375253
ACH-000913,-0.9139515571866256
ACH-000915,-0.8408836900811263
ACH-000916,-1.1729175715552072
ACH-000917,-0.8095956700669587
ACH-000920,-0.7217346099634091
ACH-000921,-0.6953289274779095
ACH-000924,-0.7836226778118149
ACH-000926,-0.2889749279413468
ACH-000928,-0.696922120946027
ACH-000929,-0.7407603503288637
ACH-000932,-0.6246811462650571
ACH-000935,-0.7468972429969919
ACH-000936,-0.8616456982272692
ACH-000937,-0.04281964795503262
ACH-000938,-0.6760793919808412
ACH-000939,-0.8922137774294168
ACH-000941,-0.5928631793569201
ACH-000943,-0.9515910834059302
ACH-000946,-0.767797061972119
ACH-000947,-0.7468777915978176
ACH-000948,-0.8917278144177492
ACH-000950,-0.9088658315291755
ACH-000953,-0.35476985987383064
ACH-000954,-0.3642937713011324
ACH-000957,-0.7238855496794777
ACH-000958,-0.7260694509145339
ACH-000960,-0.5333737880814415
ACH-000963,-0.6552049070592896
ACH-000968,-0.8129745105754872
ACH-000969,-0.8026018106800425
ACH-000972,-0.9283057381171708
ACH-000973,-0.9842854709861824
ACH-000974,-0.9326022265638814
ACH-000978,-0.6315481132358762
ACH-000984,-0.5419545757698587
ACH-000986,-0.6808214358878871
ACH-000988,-0.6206901068637749
ACH-000993,-0.8729897546690066
ACH-000994,-0.5639219875533591
ACH-000996,-0.38207426918246856
ACH-001001,-0.9252624353213637
ACH-001020,-0.8552335897832726
ACH-001028,-0.3147550958579549
ACH-001031,-0.7866524181685868
ACH-001038,-0.06648322086381647
ACH-001048,-0.9723856493493274
ACH-001050,-0.9194569363042162
ACH-001053,-0.8554491538641283
ACH-001054,-0.8882391053833987
ACH-001061,-0.8278232293655279
ACH-001067,-0.8008118070803216
ACH-001075,-0.8452485223950611
ACH-001096,-0.8738222968890882
ACH-001111,-0.6600608953944471
ACH-001119,-0.6344051374887434
ACH-001128,-0.7612277289723345
ACH-001134,-0.4388719887844425
ACH-001151,-1.0797203424825643
ACH-001163,-1.0935550852057414
ACH-001164,-1.0472265341598441
ACH-001183,-0.7456973711658716
ACH-001192,-0.7999966155434795
ACH-001193,-0.730996615288861
ACH-001196,-0.9468206173374992
ACH-001197,-0.6662953087542801
ACH-001205,-0.8250711320071529
ACH-001211,-0.7470698533228427
ACH-001212,-0.9774443169429105
ACH-001228,-0.3886913387868852
ACH-001232,-0.6074503586521532
ACH-001239,-0.7954687076377692
ACH-001270,-0.5669906296050493
ACH-001274,-0.9205142352586936
ACH-001275,-0.6803022055632222
ACH-001277,-0.5121823888401161
ACH-001278,-0.7843739253422567
ACH-001280,-0.10800875682431207
ACH-001283,-0.6114223849489286
ACH-001289,-0.22436130565530754
ACH-001300,-0.3217324398781292
ACH-001301,-0.5494321194722454
ACH-001302,-0.22517837735625149
ACH-001306,-0.7794316457993861
ACH-001318,-0.8155798195227792
ACH-001322,-1.0881605557423022
ACH-001328,-0.8554804943334464
ACH-001332,-0.6963484580762178
ACH-001336,-0.8649650417935366
ACH-001346,-0.8006621715363719
ACH-001353,-0.9136210777545278
ACH-001354,-0.3811893874635681
ACH-001367,-0.9174837348063029
ACH-001368,-0.09707214486171532
ACH-001374,-0.6921843615047281
ACH-001377,-0.6198340783920071
ACH-001380,-0.6482223395754793
ACH-001391,-0.5801291663716159
ACH-001408,-1.0045821852102044
ACH-001430,-1.0643451638475754
ACH-001431,-0.9989580452040212
ACH-001450,-0.676178807503203
ACH-001496,-0.5025007914624203
ACH-001500,-0.9872021218330472
ACH-001523,-0.9195727558735834
ACH-001532,-0.8444361610535255
ACH-001550,-0.7522681615529849
ACH-001552,-0.4898452798990383
ACH-001554,-0.8570340796205089
ACH-001654,-0.7975875164518592
ACH-001735,-0.5349284774755907
ACH-001736,-0.7696847153618529
ACH-001737,-0.9289686753344542
ACH-001740,-0.9555421569983636
ACH-001745,-0.965961799443028
ACH-001765,-0.7160591173219418
