,SEPT8 (23176)
ACH-000004,-0.1324165575483733
ACH-000005,-0.2078655777146012
ACH-000007,-0.10058230003314812
ACH-000009,-0.04305124386448425
ACH-000011,0.1520718617933608
ACH-000012,-0.11581582914930018
ACH-000013,0.13215643375723246
ACH-000014,-0.00946115773139113
ACH-000015,-0.027536589112710747
ACH-000017,0.03619951276243395
ACH-000018,-0.10899222490071138
ACH-000019,-0.02016514665770044
ACH-000021,-0.02467193730375094
ACH-000022,0.0418951596247268
ACH-000025,0.03208888511335173
ACH-000028,-0.014190923061211863
ACH-000030,-0.061843950051695976
ACH-000035,-0.12621895234941705
ACH-000036,-0.06971710940345116
ACH-000037,-0.27043793973029834
ACH-000039,0.09698959726375622
ACH-000040,-0.02607840200656277
ACH-000041,-0.0023007895995621197
ACH-000042,-0.03027295483344478
ACH-000045,0.07240476731018257
ACH-000047,-0.01619282224840559
ACH-000052,-0.015956126654202034
ACH-000053,0.026083619036955198
ACH-000054,0.05654119081115816
ACH-000055,0.04625304997167045
ACH-000060,0.14202716146828542
ACH-000067,0.09677491283993693
ACH-000070,0.09525209876047444
ACH-000075,-0.02042876734101477
ACH-000078,0.11148462066721873
ACH-000082,-0.06225609834833117
ACH-000085,0.022552650333880743
ACH-000086,0.019029054479391263
ACH-000087,0.13053195068014894
ACH-000092,0.027432178611850454
ACH-000095,0.032295259258546184
ACH-000097,-0.06032890394323383
ACH-000098,0.0329084852069565
ACH-000099,-0.03160509827851632
ACH-000108,0.02675161956123687
ACH-000113,-0.06788942869790869
ACH-000116,0.014573200343147737
ACH-000118,0.0440425238129046
ACH-000120,-0.0612660039311153
ACH-000123,-0.09475178053497853
ACH-000127,0.011668506846931092
ACH-000128,0.019016972219406597
ACH-000132,-0.030445974387674227
ACH-000133,-0.04493869252503377
ACH-000137,0.05835863776084955
ACH-000138,0.11663636026401715
ACH-000142,-0.10748712570191048
ACH-000143,-0.02698012026656537
ACH-000146,0.006665769142375028
ACH-000148,-0.04842710053286323
ACH-000150,-0.07772225119282225
ACH-000152,0.034374426299596895
ACH-000153,-0.11285203208486864
ACH-000159,0.02853071552871553
ACH-000160,0.12257137283499625
ACH-000163,-0.06638276594972893
ACH-000167,-0.13689888463294106
ACH-000168,0.0778020282373167
ACH-000169,0.037893910645488534
ACH-000178,0.12197403944937145
ACH-000183,-0.10450739781188842
ACH-000188,-0.055657475205627735
ACH-000189,0.16653471378903606
ACH-000190,0.00028025466441152446
ACH-000198,-0.08784006941725472
ACH-000203,0.1818825418553284
ACH-000204,-0.08321311692149486
ACH-000206,-0.08103276229473193
ACH-000207,0.024440904097342824
ACH-000208,-0.12747403808725813
ACH-000210,0.018848947371778627
ACH-000211,0.027528664809654064
ACH-000215,-0.03145803428599491
ACH-000221,0.03313920226870806
ACH-000222,-0.123181499900214
ACH-000223,-0.02184004445756787
ACH-000226,0.059339267408411535
ACH-000227,-0.04770075473341266
ACH-000228,0.20808220379826786
ACH-000231,0.025116677709856136
ACH-000232,-0.08789835293561009
ACH-000233,-0.10662816954485996
ACH-000234,0.018188262678011803
ACH-000235,-0.025104137401973918
ACH-000237,-0.023571195789054214
ACH-000238,0.002323964048696303
ACH-000242,0.2252606920501326
ACH-000243,-0.10451536369382032
ACH-000244,0.04703033223162993
ACH-000246,0.013548432041499905
ACH-000248,0.10319818880210928
ACH-000250,-0.0059326929218473405
ACH-000251,0.060882940936909324
ACH-000252,-0.015198035450826163
ACH-000253,-0.05977992186598442
ACH-000255,-0.09990633882861412
ACH-000256,0.01227178334526996
ACH-000257,0.016616074607139274
ACH-000258,-0.2833380403476969
ACH-000259,0.03312207877054665
ACH-000260,-0.011491712396208702
ACH-000261,0.01593782019098738
ACH-000262,-0.09251710948272034
ACH-000263,0.10601881712847014
ACH-000264,-0.08063157749644989
ACH-000265,0.07060136993734878
ACH-000266,-0.0618874875930743
ACH-000272,-0.0028263165023944296
ACH-000274,-0.047836402169878466
ACH-000277,0.02450984239733764
