,COL10A1 (1300)
ACH-000004,0.13288070278263928
ACH-000005,-0.4417528462892303
ACH-000007,0.08147171162857754
ACH-000009,-0.010380413884533849
ACH-000011,0.06608998765874663
ACH-000012,0.04647112244239558
ACH-000013,0.0811666325699645
ACH-000014,0.1709424415073651
ACH-000015,0.11816096760177006
ACH-000017,0.16540618611378136
ACH-000018,0.04385128146853665
ACH-000019,0.1874360941062745
ACH-000021,-0.07302368165799178
ACH-000022,0.1732613000976805
ACH-000025,0.07291134624375
ACH-000028,0.15006503395002113
ACH-000030,0.10783043918553767
ACH-000035,0.043242765856645014
ACH-000036,0.06444761000663643
ACH-000037,0.05066888699472007
ACH-000039,0.004915800617085387
ACH-000040,0.008166444126562228
ACH-000041,0.2955166607068513
ACH-000042,0.0742904817072262
ACH-000045,0.38619287076323705
ACH-000047,-0.04830582811932519
ACH-000052,0.0814166130810407
ACH-000053,0.12844139301592472
ACH-000054,0.06451296010311236
ACH-000055,0.2045141792597232
ACH-000060,-0.10674048261781527
ACH-000067,0.15944517528152924
ACH-000070,0.020495718874961343
ACH-000075,0.2488194073720305
ACH-000078,0.15376286703215666
ACH-000082,0.12717064895511626
ACH-000085,0.1677410422706508
ACH-000086,0.1079495360977401
ACH-000087,-0.06681049668751549
ACH-000092,-0.010433716148471408
ACH-000095,0.06858091427256688
ACH-000097,0.078157587894351
ACH-000098,0.13270678248868353
ACH-000099,0.0034489104022600264
ACH-000108,0.055286300750628514
ACH-000113,0.11144187604768734
ACH-000116,0.0195722332948298
ACH-000118,0.12449111516094237
ACH-000120,0.035240951039490036
ACH-000123,0.128436439065724
ACH-000127,0.07327276668574094
ACH-000128,0.11106834950367447
ACH-000132,0.03567731178742438
ACH-000133,0.15985035774618409
ACH-000137,0.023342292797792076
ACH-000138,0.0568030486608221
ACH-000142,0.046892886383138536
ACH-000143,-0.0407208262963326
ACH-000146,0.08651061225319037
ACH-000148,0.040348317949150087
ACH-000150,0.05205209169237426
ACH-000152,0.06413363413751967
ACH-000153,0.16245027581664798
ACH-000159,0.1162953972387129
ACH-000160,0.1318107469127794
ACH-000163,-0.03614286978595549
ACH-000167,-0.09535293864779198
ACH-000168,0.25696744314619296
ACH-000169,0.035246546373873096
ACH-000178,0.04020932220448431
ACH-000183,0.010685400590195413
ACH-000188,0.12112514355117443
ACH-000189,0.1940767759324584
ACH-000190,0.08108278761854644
ACH-000198,0.14322124610422066
ACH-000203,0.07618240168141033
ACH-000204,0.13894030705313468
ACH-000206,0.14504638213908172
ACH-000207,0.2138068396617457
ACH-000208,0.056325965130511975
ACH-000210,0.021178437197545048
ACH-000211,0.009512084401999786
ACH-000215,0.04859160300003389
ACH-000221,0.16368081072955096
ACH-000222,0.00804296926050425
ACH-000223,0.07057585679452161
ACH-000226,0.14312641071577786
ACH-000227,0.0007006632033186512
ACH-000228,0.13730091350692752
ACH-000231,0.11851602085888548
ACH-000232,0.13386948768893606
ACH-000233,0.14194180726960368
ACH-000234,0.0956738384233734
ACH-000235,0.030873988972343468
ACH-000237,0.07125440548078707
ACH-000238,-0.004653306761342667
ACH-000242,0.06692161422511687
ACH-000243,0.04069351892259345
ACH-000244,-0.0918817976834418
ACH-000246,0.0659213210089816
ACH-000248,0.03214899826066475
ACH-000250,0.07334887422417373
ACH-000251,0.1314865747208459
ACH-000252,0.3012581511580973
ACH-000253,0.002404060028344976
ACH-000255,0.11046154068612923
ACH-000256,0.047580500783356086
ACH-000257,0.2585787034685297
ACH-000258,0.02300614679387037
ACH-000259,-0.020623260468163915
ACH-000260,0.09361543185223647
ACH-000261,0.026387360808691182
