,LNP1 (348801)
ACH-000520,-0.19711439100523584
ACH-000521,-0.16253977211055876
ACH-000522,-0.18885336528617205
ACH-000524,-0.12041327236937545
ACH-000527,-0.09415316784433822
ACH-000528,-0.08476553394304512
ACH-000537,-0.011848753095046108
ACH-000541,-0.16182304710567738
ACH-000542,-0.13101678221145066
ACH-000544,-0.18486542195494413
ACH-000545,-0.029369017225642467
ACH-000547,-0.12135488863589253
ACH-000548,-0.030762030952794527
ACH-000549,-0.08820794974731183
ACH-000550,-0.11965866109162895
ACH-000552,-0.06627271281716195
ACH-000556,-0.17236689277419026
ACH-000557,-0.05704942432993083
ACH-000569,-0.2165765767944564
ACH-000570,-0.08703248457969273
ACH-000571,-0.11955841084406098
ACH-000573,-0.14822039376244078
ACH-000576,-0.08491000275251617
ACH-000579,-0.09188437390343702
ACH-000580,-0.011748911718505166
ACH-000584,-0.11063523926557484
ACH-000585,-0.0717818638554374
ACH-000588,-0.03981344449756604
ACH-000589,-0.1404669587541345
ACH-000591,-0.031454605524006134
ACH-000593,-0.05570588503164786
ACH-000600,-0.11388894463077605
ACH-000601,-0.05652415990546601
ACH-000605,-0.27725026978601097
ACH-000606,-0.01248442532304067
ACH-000608,-0.06670656685284351
ACH-000614,-0.14523834844328884
ACH-000616,-0.07470508429905331
ACH-000618,-0.16491444030877048
ACH-000619,-0.17138840750599632
ACH-000620,-0.10251150003874804
ACH-000621,-0.15732176112467475
ACH-000622,-0.043169804846623215
ACH-000623,-0.10716567123828794
ACH-000624,-0.09826489480665752
ACH-000627,-0.0439663383458457
ACH-000630,-0.15844659990391516
ACH-000631,-0.17996123717951806
ACH-000632,-0.08588371189964113
ACH-000633,-0.03510016562825101
ACH-000637,-0.08857348144649413
ACH-000638,-0.07324036241879002
ACH-000646,-0.12103451456838422
ACH-000647,-0.14372184127978752
ACH-000648,-0.17997321482702006
ACH-000649,-0.09616218491846547
ACH-000651,-0.020163211965058474
ACH-000652,-0.09550290006204153
ACH-000653,-0.007618708914048479
ACH-000657,-0.097743722255625
ACH-000658,-0.1266740057865341
ACH-000661,-0.07087637380646991
ACH-000662,-0.13987690692992866
ACH-000663,-0.01903256476884703
ACH-000665,-0.11085285318366872
ACH-000671,-0.07679837186896124
ACH-000672,-0.15230311130388766
ACH-000673,-0.14960294012834174
ACH-000676,-0.10664442108359523
ACH-000677,-0.006871449258691485
ACH-000681,0.01387420868557447
ACH-000683,-0.032004959683646916
ACH-000684,-0.2270061707760321
ACH-000688,-0.3781248986274757
ACH-000693,-0.09459433618272926
ACH-000694,-0.013966753464156514
ACH-000695,-0.07468600768815498
ACH-000696,-0.13207139309060625
ACH-000697,-0.10754195433784797
ACH-000699,-0.13783386085261576
ACH-000701,-0.1035288823731231
ACH-000706,-0.0828000025196404
ACH-000711,-0.1207439486908864
ACH-000713,-0.0914175121007376
ACH-000714,0.046860125424173116
ACH-000718,-0.19831053969228074
ACH-000720,-0.1791507126807165
ACH-000721,-0.10874972700097876
ACH-000724,-0.1155318263116574
ACH-000725,0.041878469566244164
ACH-000732,-0.13357505953116988
ACH-000734,-0.06012515962788454
ACH-000735,-0.10647164076877784
ACH-000736,-0.2023468197514797
ACH-000738,-0.08064149726789684
ACH-000746,-0.03217542671262398
ACH-000747,-0.0012023458197717018
ACH-000748,-0.06720931678555565
ACH-000753,-0.053076701599220434
ACH-000756,-0.07884897888251591
ACH-000757,-0.14035041226278855
ACH-000758,-0.10294804905281928
ACH-000760,-0.109460067709638
ACH-000762,0.00012048895762852432
ACH-000763,0.031728975653476564
ACH-000764,-0.11927100562032955
ACH-000765,-0.10000502796148733
ACH-000766,-0.1500675556072357
ACH-000767,0.06006748718475144
ACH-000768,-0.1802523239298828
ACH-000769,0.02557626176549843
ACH-000770,-0.10871030743369507
ACH-000771,0.022891213868532614
ACH-000773,-0.17461840237508336
ACH-000776,-0.05714481828088925
ACH-000777,-0.03474334838815815
ACH-000778,-0.026132850052361087
ACH-000781,-0.043327140560914336
ACH-000782,-0.09350965640320498
ACH-000783,-0.06415133192150864
ACH-000784,-0.08394649381515515
ACH-000785,-0.14874663820966286
ACH-000787,-0.21780324015905544
ACH-000788,-0.17715520275439384
ACH-000791,6.522447119145266e-05
ACH-000792,-0.17096516094347755
ACH-000794,-0.0622417827286574
ACH-000796,-0.08803732651078831
ACH-000798,-0.10201804436996938
ACH-000799,-0.18685966712171348
ACH-000800,-0.1257080441580826
ACH-000802,-0.07012641813517224
ACH-000804,0.011987694661916622
ACH-000805,-0.0279000202532241
ACH-000809,-0.06681767759788496
ACH-000810,-0.07118235046235169
ACH-000811,-0.17998936837339866
ACH-000817,0.03947604039470739
ACH-000819,-0.13862899818488794
ACH-000820,-0.06770017578257005
ACH-000821,-0.0670001135147016
ACH-000822,-0.017345158490595085
ACH-000823,0.03656206826835322
ACH-000824,-0.046323114477021435
ACH-000827,-0.15322994202395587
ACH-000829,-0.03685377316213522
ACH-000831,-0.19836629487289686
ACH-000832,-0.1330360527338616
ACH-000833,-0.12804603818779506
ACH-000834,-0.06092458664293793
ACH-000835,-0.1154998318021518
ACH-000836,-0.1916641195687815
ACH-000837,-0.0672177590715926
ACH-000838,-0.1167269214575456
ACH-000839,-0.11679834089259845
ACH-000840,-0.07773349441640133
ACH-000841,-0.00939014048098427
ACH-000843,-0.10222733261256428
ACH-000846,-0.0827488030014681
ACH-000847,0.03265878275844393
ACH-000848,-0.05064689335316305
ACH-000849,-0.06303099743427369
ACH-000851,-0.16959353047763676
ACH-000855,-0.3238894126419108
ACH-000856,-0.1456251957728592
ACH-000858,-0.06017690504474867
ACH-000859,-0.25201094571966165
ACH-000861,-0.12657287942857706
ACH-000862,-0.06653359440113976
ACH-000865,0.010901771849484952
ACH-000866,-0.15218740891572272
ACH-000867,-0.05151394623099236
ACH-000869,-0.11514883052473485
ACH-000872,-0.0521736490884918
ACH-000873,-0.02735876952877184
ACH-000876,-0.15538712887618847
ACH-000878,-0.08393273330978787
ACH-000880,-0.21065226380869131
ACH-000881,-0.1474700753194927
ACH-000882,-0.15990773623511945
ACH-000884,-0.017772945944079674
ACH-000885,-0.06214542480600161
ACH-000887,-0.12148760015750908
ACH-000889,-0.12464454159429635
ACH-000896,-0.2817286265667439
ACH-000898,-0.0499980858495736
ACH-000900,-0.17946673791516668
ACH-000901,-0.10193715086074602
ACH-000905,-0.1997139301321343
ACH-000906,-0.17341589651004202
ACH-000907,-0.07502466662981133
ACH-000910,-0.08040398666869843
ACH-000911,-0.08019867550365642
ACH-000912,-0.11508265935046665
ACH-000913,-0.16280865996654445
ACH-000915,-0.09446355116627744
ACH-000916,-0.3737814619160324
ACH-000917,0.025450813265339173
ACH-000920,-0.0338346086076498
ACH-000921,-0.10218075410358153
ACH-000924,-0.056663614244198364
ACH-000926,-0.06807946763734797
ACH-000928,-0.15346225777871886
ACH-000929,-0.10501420052696513
ACH-000932,-0.0849796283303388
ACH-000935,-0.12933407385849274
ACH-000936,-0.10216997809093753
ACH-000937,-0.13316237378030146
ACH-000938,-0.09804016410076086
ACH-000939,-0.08958911767098775
ACH-000941,-0.15940183386145995
ACH-000943,-0.3041346724936784
ACH-000946,-0.2655651139031032
ACH-000947,-0.08757116284453406
ACH-000948,-0.16269495484984595
ACH-000950,-0.08267106332143427
ACH-000953,-0.11654740465233655
ACH-000954,0.03325777749932899
ACH-000957,-0.08939352694184348
ACH-000958,-0.2756347330484722
ACH-000960,-0.2599488427385241
ACH-000963,0.03514661594151037
ACH-000968,0.00674969267223216
ACH-000969,-0.30712258926571473
ACH-000972,-0.14197057789526926
ACH-000973,-0.18748299365558
ACH-000974,-0.19444337402716896
ACH-000978,-0.2593745135509461
ACH-000984,-0.15615360636478712
ACH-000986,-0.1507532645843762
ACH-000988,0.02871832782949584
ACH-000993,-0.09816823513578846
ACH-000994,-0.18600888618940334
ACH-000996,-0.05245732063566514
ACH-001001,-0.08503427728451636
ACH-001020,-0.006751332828876684
ACH-001028,-0.10004376027340918
ACH-001031,-0.11730413691773392
ACH-001038,-0.12733203897524614
ACH-001048,-0.08615106514992601
ACH-001050,-0.2064767911207896
ACH-001053,-0.10280015010894404
ACH-001054,-0.08471416115351943
ACH-001061,-0.10898856650896728
ACH-001067,-0.1932948500454076
ACH-001075,-0.02315771980583458
ACH-001096,-0.1321496743405126
ACH-001111,-0.08507548925464826
ACH-001119,-0.19933563461615253
ACH-001128,-0.06785214198200575
ACH-001134,-0.0970938861452322
ACH-001151,-0.09244850756352094
ACH-001163,0.0026240058500733307
ACH-001164,0.032474490535277296
ACH-001183,-0.09374822560703293
ACH-001192,-0.16406466458083635
ACH-001193,-0.007948119062896435
ACH-001196,-0.21474646099314304
ACH-001197,-0.022423024129334067
ACH-001205,-0.0705262491026061
ACH-001211,0.003323337495806831
ACH-001212,0.00443498827007005
ACH-001228,-0.26854641750212666
ACH-001232,-0.022686107875876348
ACH-001239,-0.10162904027771297
ACH-001270,0.045583798809130036
ACH-001274,-0.15638223961089848
ACH-001275,-0.012909615943483044
ACH-001277,-0.1022720328530774
ACH-001278,-0.13902263885233973
ACH-001280,-0.04578014482783226
ACH-001283,-0.01928343956496905
ACH-001289,-0.1400915379135963
ACH-001300,-0.14514363945545905
ACH-001301,-0.013723529863914688
ACH-001302,-0.32986881711929233
ACH-001306,-0.1332797833820444
ACH-001318,-0.055936887056611095
ACH-001322,-0.2933243963658627
ACH-001328,-0.039554612483521434
ACH-001332,-0.4158769885147451
ACH-001336,-0.020978728238279815
ACH-001346,-0.09033776295757667
ACH-001353,-0.1212996350833852
ACH-001354,-0.02994935167107925
ACH-001367,-0.20335213771709146
ACH-001368,-0.1402713300209589
ACH-001374,0.0315135165736777
ACH-001377,-0.029965292607309686
ACH-001380,-0.17356931281972124
ACH-001391,-0.19348503011956011
ACH-001408,-0.17330157475354938
ACH-001430,-0.08702041552964604
ACH-001431,-0.04384517637482235
ACH-001450,-0.008684023315527013
ACH-001496,-0.14081299472827122
ACH-001500,-0.12101516124775336
ACH-001523,-0.2289921943749511
ACH-001532,-0.1814595085371808
ACH-001550,-0.042225644502066666
ACH-001552,-0.09980893385861143
ACH-001554,-0.10429148256413033
ACH-001654,-0.06836027649923022
ACH-001735,-0.01872226944440164
ACH-001736,-0.1547217569020625
ACH-001737,-0.22309772140221276
ACH-001740,0.03144385611647906
ACH-001745,-0.033916366558688474
ACH-001765,-0.11678716041279792
