,PKIA (5569)
ACH-000454,0.17766411475821284
ACH-000458,0.04619921049174544
ACH-000459,0.07797845120923351
ACH-000460,0.036449331566848264
ACH-000461,-0.03137118419736699
ACH-000463,-0.03772431539628706
ACH-000464,-0.05186486007465405
ACH-000466,0.02023356300555646
ACH-000467,-0.12734702827619976
ACH-000468,0.07248704810371387
ACH-000469,-0.07029793988589708
ACH-000470,-0.05455709032594593
ACH-000471,0.03328372525812965
ACH-000472,-0.10846796661887656
ACH-000473,0.05543609450011213
ACH-000475,0.018911426944187043
ACH-000476,0.0009732385678386064
ACH-000477,0.08685631975124576
ACH-000479,-0.03514503250565185
ACH-000480,-0.05558485855898994
ACH-000481,0.1448496652003945
ACH-000483,0.06921746184317135
ACH-000484,-0.0010294196907594962
ACH-000485,0.022515519871200998
ACH-000486,0.043012528081787516
ACH-000487,-0.09287919927264304
ACH-000488,0.009677428469346995
ACH-000490,-0.10542125645851293
ACH-000491,0.0708954949622365
ACH-000495,0.022961264601923725
ACH-000496,0.08198880208575282
ACH-000499,0.04877469073770778
ACH-000500,-0.18996955816684968
ACH-000502,0.03814030173194926
ACH-000503,-0.057008861188589985
ACH-000505,0.002896382100355805
ACH-000507,-0.10998376997211637
ACH-000510,0.032845775906707834
ACH-000511,-0.07180405967230344
ACH-000512,-0.1430290896851803
ACH-000516,-0.053446105209740885
ACH-000517,0.027223660585701127
ACH-000518,0.06693942355563352
ACH-000520,0.14511383326358962
ACH-000521,0.11378733316980542
ACH-000522,-0.1168031054246975
ACH-000524,0.10142828467784193
ACH-000527,0.04751093237075075
ACH-000528,-0.008639048959641892
ACH-000537,0.0218154630511989
ACH-000541,0.1430634899844946
ACH-000542,-0.23970780476913894
ACH-000544,-0.042909580114140575
ACH-000545,0.024484159100405568
ACH-000547,0.004564846640179507
ACH-000548,0.03028879336454077
ACH-000549,-0.01884880708855621
ACH-000550,0.1168453539091942
ACH-000552,-0.054817416291408856
ACH-000556,0.00279680461503684
ACH-000557,-0.0021058458136700873
ACH-000569,0.158475967449916
ACH-000570,-0.07420866302471431
ACH-000571,-0.029470647259820463
ACH-000573,0.060048135532863936
ACH-000576,0.08056860981053385
ACH-000579,-0.01875916660075792
ACH-000580,-0.020123065111481184
ACH-000584,0.03100232937724147
ACH-000585,0.10999070616909362
ACH-000588,0.1405163109456641
ACH-000589,0.015786146261777226
ACH-000591,0.0702380162588077
ACH-000593,0.07075147756958593
ACH-000600,0.022887055701055148
ACH-000601,0.00723522603410413
ACH-000605,0.13109482813260842
ACH-000606,0.01971763952639467
ACH-000608,0.03858343484851987
ACH-000614,0.1264613255377253
ACH-000616,-0.021978799733504504
ACH-000618,-0.0043851887739981285
ACH-000619,-0.10942562967232557
ACH-000620,0.029491629616413294
ACH-000621,-0.06150454958525488
ACH-000622,-0.08010444393238668
ACH-000623,0.1181681368007418
ACH-000624,0.024880942067719028
ACH-000627,-0.037637636033106034
ACH-000630,0.04380863205246923
ACH-000631,-0.0738066571685827
ACH-000632,0.11242209355740262
ACH-000633,-0.017978774896157932
ACH-000637,-0.06586608781262061
ACH-000638,-0.13767008179819848
ACH-000646,0.023418727566090244
ACH-000647,-0.031988573841382345
ACH-000648,-0.03563065694960039
ACH-000649,0.032598044621969045
ACH-000651,-0.004304772136142031
ACH-000652,-0.16663101835973865
ACH-000653,-0.07624835830592001
ACH-000657,0.004211273220336181
ACH-000658,-0.050632323354577576
ACH-000661,0.06427007175062599
ACH-000662,0.26096476328025897
ACH-000663,-0.008517087000110932
ACH-000665,0.07904822232491969
ACH-000671,0.032004093936425504
ACH-000672,-0.039777535749768916
ACH-000673,0.038366566685754264
ACH-000676,0.033141672139820735
ACH-000677,-0.12516041935881214
ACH-000681,0.1070750631214426
ACH-000683,0.03806982107437138
ACH-000684,0.15290780428563866
ACH-000688,0.08426325610512746
ACH-000693,0.022462199963067312
ACH-000694,0.04377478892751276
ACH-000695,-0.09047542477460956
ACH-000696,0.07109504410300573
ACH-000697,0.030966261160209282
ACH-000699,0.0839364121453316
ACH-000701,0.07861194356304102
ACH-000706,0.06207294567014601
ACH-000711,0.026553226402812158
ACH-000713,0.057766728223706515
ACH-000714,0.1365070648315988
ACH-000718,-0.07171991533260688
ACH-000720,0.1143572330480546
ACH-000721,0.022375150256461383
ACH-000724,0.16534289154127396
ACH-000725,0.19256363488576592
ACH-000732,-0.20498487478088204
ACH-000734,0.059338127546225826
ACH-000735,0.06563277956414372
ACH-000736,-0.03974687384600823
ACH-000738,0.0004024884485342925
ACH-000746,-0.053609742206073736
ACH-000747,0.09412973756786597
ACH-000748,0.0652838780645263
ACH-000753,0.033341392336973565
ACH-000756,0.16933672451946052
ACH-000757,-0.02334352814979655
ACH-000758,0.0019322759733495726
ACH-000760,0.038938808435439065
ACH-000762,0.03175535287335199
ACH-000763,0.056082866574274894
ACH-000764,-0.02601209378106837
ACH-000765,0.07717921488736093
ACH-000766,0.0005588149941869423
ACH-000767,-0.07589156193381122
ACH-000768,0.07174180824007853
ACH-000769,-0.1449342019194116
ACH-000770,-0.0057250015039647965
ACH-000771,-0.04323567577828325
ACH-000773,0.02498332374928109
ACH-000776,-0.021552043064173115
ACH-000777,-0.04664392003034349
ACH-000778,-0.033206864416648316
ACH-000781,-0.0054536505227521575
ACH-000782,-0.019062925150777288
ACH-000783,-0.011013849999075266
ACH-000784,0.02389562859302235
ACH-000785,0.0627817203080567
ACH-000787,0.04522798167005737
ACH-000788,0.08944065721362945
ACH-000791,0.05122017270084053
ACH-000792,0.004286328910780389
ACH-000794,0.14570775702074612
ACH-000796,0.031037197502477562
ACH-000798,-0.05040520947925087
ACH-000799,0.16134987834129771
ACH-000800,0.1788405401560844
ACH-000802,0.04679399478884605
ACH-000804,0.0345009472084643
ACH-000805,0.1910755453884128
ACH-000809,0.05091594201034056
ACH-000810,0.08568834668278434
ACH-000811,0.06404580439976908
ACH-000817,0.06273221256799702
ACH-000819,-0.009016088485317215
ACH-000820,0.12223563355844827
ACH-000821,0.12898927575590932
ACH-000822,0.08590840277196199
ACH-000823,0.14548456451200928
ACH-000824,0.02400634165413855
ACH-000827,0.032956483332433166
ACH-000829,0.02635094678360898
ACH-000831,-0.0293592552609664
ACH-000832,-0.08569154638325477
ACH-000833,-0.019801650290633323
ACH-000834,0.07802477637676854
ACH-000835,-0.050295115129011414
ACH-000836,0.02081131304013257
ACH-000837,0.12292700907175913
ACH-000838,0.1741799421989874
ACH-000839,0.03172275226622179
ACH-000840,0.06264145654223492
ACH-000841,0.1372864895296441
ACH-000843,0.06287056627273123
ACH-000846,-0.17823881989759105
ACH-000847,0.07198784887520636
ACH-000848,0.003832618712117016
ACH-000849,0.041463832229875666
ACH-000851,0.023792044324466674
ACH-000855,0.09459023066715057
ACH-000856,0.017987415114802955
ACH-000858,-0.08220380441675923
ACH-000859,-0.043357236276392964
ACH-000861,-0.08428272866780445
ACH-000862,0.11050794377802793
ACH-000865,0.07633101327428359
ACH-000866,0.0754747119029594
ACH-000867,0.016048162747130352
ACH-000869,-0.023725390140466752
ACH-000872,0.1027011049136284
ACH-000873,-0.050101761496863385
ACH-000876,-0.035571134352287974
ACH-000878,-0.01005176085599745
ACH-000880,0.08945835122311445
ACH-000881,0.02332162307274794
ACH-000882,-0.01995420665998535
ACH-000884,-0.01910304639654655
ACH-000885,-0.10385975290690486
ACH-000887,0.01945545949509249
ACH-000889,-0.04387137954832709
ACH-000896,0.029146074110650143
ACH-000898,0.005106056360007912
ACH-000900,0.008598255940881828
ACH-000901,0.03239901826477965
ACH-000905,0.03471016963203776
ACH-000906,-0.025707866112684472
ACH-000907,0.03621330611104492
ACH-000910,0.1166259574940622
ACH-000911,0.019896383792037592
ACH-000912,-0.04015474371126068
ACH-000913,0.03395061127575639
ACH-000915,-0.006132480780722897
ACH-000916,-0.08869222604957863
ACH-000917,-0.040764931498248176
ACH-000920,-0.09304287006393526
ACH-000921,-0.10785759849210703
ACH-000924,-0.015664476131964984
ACH-000926,0.005594555964313226
ACH-000928,0.13457506493846724
ACH-000929,-0.09495625295082594
ACH-000932,-0.110076010742615
ACH-000935,0.059821622536486124
ACH-000936,-0.11548299046261523
ACH-000937,0.09733677154276507
ACH-000938,-0.010473070482336913
ACH-000939,0.07594801790542098
ACH-000941,-0.048434273262776564
ACH-000943,-0.06003254043192655
ACH-000946,-0.13005008720970845
ACH-000947,0.05369291641056188
ACH-000948,-0.07251106121618157
ACH-000950,0.06550773379204583
ACH-000953,0.20212414848778956
ACH-000954,-0.1057605188976902
ACH-000957,0.028235459533537014
ACH-000958,-0.1110389211147402
ACH-000960,0.019558130266667945
ACH-000963,-0.023235572751713698
ACH-000968,0.07365449961826133
ACH-000969,0.043585473789452885
ACH-000972,-0.14903163053480012
ACH-000973,0.012493122826405023
ACH-000974,-0.02940781193863509
ACH-000978,0.17692482329648532
ACH-000984,-0.04956621018863979
ACH-000986,-0.07296840056504146
ACH-000988,0.008587922707812595
ACH-000993,0.034937578329280565
ACH-000994,0.009905658179876023
ACH-000996,-0.004505883309008186
ACH-001001,0.02600585467258173
ACH-001020,-0.027170129132677526
ACH-001028,0.05352533382145641
ACH-001031,-0.02194659237609649
ACH-001038,0.04467815866493212
ACH-001048,0.038229282720666224
ACH-001050,-0.032849908786234734
ACH-001053,-0.09793025778112877
ACH-001054,-0.0666809027897389
ACH-001061,0.03568264648766559
ACH-001067,-0.003491692497323595
ACH-001075,0.1355023296473334
ACH-001096,0.07648320318929529
ACH-001111,0.2952909760277687
ACH-001119,0.1341918145054547
ACH-001128,0.16806113185679733
ACH-001134,0.08029665213354553
ACH-001151,-0.06012847474051875
ACH-001163,-0.0850540640907382
ACH-001164,0.2018659636906676
ACH-001183,-0.1023030814326187
ACH-001192,0.1374720187778184
ACH-001193,0.14917704163551046
ACH-001196,-0.05156896304576157
ACH-001197,0.2440695037250892
ACH-001205,-0.10025750842695642
ACH-001211,0.13218584394826366
ACH-001212,0.0978372754032272
ACH-001228,0.004692786872789889
ACH-001232,0.02186536341947969
ACH-001239,0.0242182052537628
ACH-001270,0.30059830247820896
ACH-001274,-0.031939523955672865
ACH-001275,0.1297454702672197
ACH-001277,0.049996349759249666
ACH-001278,-0.07465882960473462
ACH-001280,-0.17046852109947844
ACH-001283,-0.03583218856964603
ACH-001289,0.09119669731469343
ACH-001300,-0.06931712243929987
ACH-001301,-0.05801364710480601
ACH-001302,-0.0909757704821894
ACH-001306,0.08160788682320727
ACH-001318,0.04596041625164207
ACH-001322,-0.023732195823025368
ACH-001328,0.016773380159809077
ACH-001332,-0.1951521185198736
ACH-001336,-0.05589837024879708
ACH-001346,0.10386905134779674
ACH-001353,0.11081873966906564
ACH-001354,0.05134984869940069
ACH-001367,-0.025702098784528282
ACH-001368,0.0031330164179260217
ACH-001374,0.37521010607160543
ACH-001377,-0.09123962183045092
ACH-001380,-0.022048222188901033
ACH-001391,-0.08186855952066688
ACH-001408,0.06552128188949727
ACH-001430,-0.10638938506090248
ACH-001431,0.039012020433306885
ACH-001450,-0.0055650717113389855
ACH-001496,0.07496098012066439
ACH-001500,0.049795103078685
ACH-001523,-0.012301391825233859
ACH-001532,0.03299420594327086
ACH-001550,0.03505391896043405
ACH-001552,-0.02710364876173318
ACH-001554,0.05932050381528984
ACH-001654,0.054820193921178664
ACH-001735,0.014234662755713596
ACH-001736,0.020651353260729883
ACH-001737,-0.04030597745824787
ACH-001740,-0.13148131911658875
ACH-001745,0.06284869449784156
ACH-001765,-0.015948764908736292
