,DPPA3 (359787)
ACH-000004,-0.4328498643261328
ACH-000005,-0.5534068836016189
ACH-000007,-0.3054858017299881
ACH-000009,-0.31782382353009864
ACH-000011,-0.5033861699900589
ACH-000012,-0.3383444977942507
ACH-000013,-0.32759279616315284
ACH-000014,-0.3408023071710542
ACH-000015,-0.3748991849477558
ACH-000017,-0.3581749866822535
ACH-000018,-0.3074888539937341
ACH-000019,-0.4134831270181169
ACH-000021,-0.33448649250274265
ACH-000022,-0.3214606197596392
ACH-000025,-0.2725117213002277
ACH-000028,-0.3740754922283474
ACH-000030,-0.2901358911483612
ACH-000035,-0.4161237726651008
ACH-000036,-0.31339574368543865
ACH-000037,-0.2818856721689703
ACH-000039,-0.27645395608351914
ACH-000040,-0.3140480448933834
ACH-000041,-0.4133072730821033
ACH-000042,-0.3323066068220322
ACH-000045,-0.3531922622604613
ACH-000047,-0.3426235264606
ACH-000052,-0.5157396446553483
ACH-000053,-0.2943414440899912
ACH-000054,-0.28499838203390643
ACH-000055,-0.2528834940811137
ACH-000060,-0.2728325007568416
ACH-000067,-0.3601776326814132
ACH-000070,-0.41831501357549067
ACH-000075,-0.3902887217658722
ACH-000078,-0.3593871766010809
ACH-000082,-0.36852618461366143
ACH-000085,-0.4921490043293196
ACH-000086,-0.2955288668338321
ACH-000087,-0.2259572512245418
ACH-000092,-0.259335667530671
ACH-000095,-0.3924374317498287
ACH-000097,-0.4857720255242172
ACH-000098,-0.30954652365434354
ACH-000099,-0.321346004186161
ACH-000108,-0.20425223816445584
ACH-000113,-0.2217684131449609
ACH-000116,-0.3693704548000473
ACH-000118,-0.3327537776363298
ACH-000120,-0.2487953356581236
ACH-000123,-0.3627622876897859
ACH-000127,-0.3303752140336752
ACH-000128,-0.2435222903046273
ACH-000132,-0.2614193948746131
ACH-000133,-0.20863557309898206
ACH-000137,-0.20397876661263864
ACH-000138,-0.23531234434503734
ACH-000142,-0.21137199919769908
ACH-000143,-0.4586398817620809
ACH-000146,-0.2293032739973407
ACH-000148,-0.2512161846366741
ACH-000150,-0.2930604460690286
ACH-000152,-0.3805733920651467
ACH-000153,-0.2843350176503921
ACH-000159,-0.3068131586442962
ACH-000160,-0.14795926182058344
ACH-000163,-0.20213974464042714
ACH-000167,0.6251880469945701
ACH-000168,-0.2413408356930225
ACH-000169,-0.4037136022836849
ACH-000178,-0.4236372510114999
ACH-000183,-0.35849222918665885
ACH-000188,-0.30394547734123845
ACH-000189,-0.295063641593039
ACH-000190,-0.1068963200689458
ACH-000198,-0.4010909246392221
ACH-000203,-0.6792052574936526
ACH-000204,-0.1923841434427952
ACH-000206,-0.4530250998873913
ACH-000207,-0.4856328626397165
ACH-000208,-0.3567784175522169
ACH-000210,-0.6536405956925724
ACH-000211,-0.3742823527333791
ACH-000215,-0.23798339605371574
ACH-000221,-0.3005288007640842
ACH-000222,-0.4153353785843509
ACH-000223,-0.35076052709237443
ACH-000226,-0.2606054639898332
ACH-000227,-0.4126919917528229
ACH-000228,-0.5241868890518543
ACH-000231,-0.33215189546263485
ACH-000232,-0.44923209842323897
ACH-000233,-0.347940433141103
ACH-000234,-0.30271417010360485
ACH-000235,-0.25629561275258306
ACH-000237,-0.1865025991437654
ACH-000238,-0.2522115815827091
ACH-000242,-0.36507255085211787
ACH-000243,-0.2691296245127503
ACH-000244,-0.4020164779432338
ACH-000246,-0.35234053091409484
ACH-000248,-0.3880488607153109
ACH-000250,-0.3231022253146147
ACH-000251,-0.31066587850152805
ACH-000252,-0.5379880827066559
ACH-000253,-0.2320534292722636
ACH-000255,-0.6135924026246389
ACH-000256,-0.3644395415033525
ACH-000257,-0.6644028669490525
ACH-000258,-0.23054172024955796
ACH-000259,-0.24240716727604256
ACH-000260,-0.029347428095135287
ACH-000261,-0.4806704827409547
ACH-000262,-0.1580309916313404
ACH-000263,-0.20021134131604015
ACH-000264,-0.35103179628498604
ACH-000265,-0.2990859852100997
ACH-000266,-0.32198745431480197
ACH-000272,-0.3897833837952149
ACH-000274,-0.4091636450438024
ACH-000277,-0.3401041294104267
ACH-000278,-0.3013101344304645
ACH-000279,-0.6010521439930258
ACH-000280,-0.3788031757010247
ACH-000281,-0.4699714612560295
ACH-000288,-0.41203524918843626
ACH-000291,-0.3014685224179436
ACH-000293,-0.24780930141013074
ACH-000294,-0.22260749058780005
ACH-000295,-0.2441311934301681
ACH-000296,-0.2320244784830312
ACH-000302,-0.20887008478593716
ACH-000304,-0.3768570071473463
ACH-000307,-0.3641003079603988
ACH-000308,-0.2692820171702029
ACH-000310,-0.29254724348714145
ACH-000311,-0.339954749171815
ACH-000312,-0.3100406939042382
ACH-000315,-0.2361067042332313
ACH-000316,-0.2494085513760773
ACH-000317,-0.3621628178654268
ACH-000318,-0.35077323230858626
ACH-000319,-0.2754456152826256
ACH-000320,-0.2182749246873238
ACH-000322,-0.38766927107018573
ACH-000323,-0.3053112482525654
ACH-000324,-0.4732643067975749
ACH-000329,-0.2704770285555472
ACH-000330,-0.24846190986600486
ACH-000331,-0.269994927984466
ACH-000332,-0.4225084162784207
ACH-000334,-0.13458788959652138
ACH-000335,-0.3617371149521275
ACH-000336,-0.2814959903623103
ACH-000337,-0.7051425138007954
ACH-000338,-0.10726937695328273
ACH-000339,-0.37592801606712295
ACH-000341,-0.31925703513387976
ACH-000348,-0.2833499273372696
ACH-000350,-0.4671339494775208
ACH-000352,-0.4046818753842175
ACH-000356,-0.3244003859981489
ACH-000361,-0.540578840995814
ACH-000362,-0.21953668526487066
ACH-000363,-0.3168651872870753
ACH-000364,-0.4596454554552969
ACH-000365,-0.2618074727002014
ACH-000366,-0.2702688881555147
ACH-000368,-0.3515569361854764
ACH-000374,-0.4235904122413764
ACH-000375,-0.28015940241435755
ACH-000376,-0.43659498731012897
ACH-000381,-0.2762347633419621
ACH-000383,-0.1899714516004243
ACH-000387,-0.25533978223607284
ACH-000389,-0.3000568242788807
ACH-000390,-0.2849831103028346
ACH-000393,-0.4486765523447586
ACH-000395,-0.3193595484970581
ACH-000396,-0.1608796684594588
ACH-000397,-0.3858674666884923
ACH-000401,-0.3132835362389594
ACH-000402,-0.37949564221480825
ACH-000403,-0.31433833833334585
ACH-000404,-0.1928915281766867
ACH-000406,-0.2888630469851016
ACH-000407,-0.4094633749788624
ACH-000408,-0.4307592508333841
ACH-000410,-0.3144403740293642
ACH-000411,-0.4520322485198786
ACH-000414,-0.3235381799074169
ACH-000415,-0.19026015690076775
ACH-000416,-0.3227014205486345
ACH-000420,-0.3104248996794905
ACH-000421,-0.29719134278466103
ACH-000424,-0.4311394150211389
ACH-000425,-0.40640800808124794
ACH-000426,-0.36339588736247
ACH-000427,-0.3425412140513356
ACH-000433,-0.2642940396961934
ACH-000435,-0.07114467393411701
ACH-000436,-0.39867599738086096
ACH-000444,-0.4525857614883724
ACH-000445,-0.3347927526648567
ACH-000448,-0.4316668882904326
ACH-000450,-0.24652302340982696
ACH-000452,-0.3908737381333963
ACH-000454,-0.25662425793641885
ACH-000458,-0.30013470892203137
ACH-000459,-0.10891549656788917
ACH-000460,-0.3635959706918761
ACH-000461,-0.37594492822783504
ACH-000463,-0.3963918691343033
ACH-000464,-0.4139581314605105
ACH-000466,-0.4366806473527444
ACH-000467,-0.3017963778823229
ACH-000468,-0.2981805835288156
ACH-000469,-0.27499321181825753
ACH-000470,-0.4813366198437633
ACH-000471,-0.31034386472086256
ACH-000472,-0.3627318971892927
ACH-000473,-0.3494918918073415
ACH-000475,-0.3349024187823657
ACH-000476,-0.33292211877446576
ACH-000477,-0.2587888158159762
ACH-000479,-0.2756719855278075
ACH-000480,-0.3290595820837794
ACH-000481,-0.4824428087488454
ACH-000483,-0.3961853804821603
ACH-000484,-0.12366396369481128
ACH-000485,-0.4641228960629802
ACH-000486,-0.3858970066217495
ACH-000487,-0.3056204852883557
ACH-000488,-0.3847861483971863
ACH-000490,-0.25169403042022925
ACH-000491,-0.3603601430509381
ACH-000495,-0.2810671517630384
ACH-000496,-0.08479956453645984
ACH-000499,-0.3568694623902287
ACH-000500,-0.34482587289787403
ACH-000502,-0.3097989558404253
ACH-000503,-0.05329038902000421
ACH-000505,-0.31031241759626416
ACH-000507,-0.3612258923725527
ACH-000510,-0.15722106237598346
ACH-000511,-0.37234788238431504
ACH-000512,-0.451309859563131
ACH-000516,-0.4256197311724702
ACH-000517,-0.2691869556647969
ACH-000518,-0.4033638126017388
ACH-000520,-0.23425663308557998
ACH-000521,-0.28055289338651834
ACH-000522,-0.3669558391192005
ACH-000524,-0.3264655285351895
ACH-000527,-0.3031564194483019
ACH-000528,-0.3810112131194803
ACH-000537,-0.28470414404678035
ACH-000541,-0.2756265553468168
ACH-000542,-0.5151185636940948
ACH-000544,-0.2939255502123141
ACH-000545,-0.3366458064746423
ACH-000547,-0.527225639874391
ACH-000548,-0.2756493386986477
ACH-000549,-0.20626606577603224
ACH-000550,-0.28552133100736904
ACH-000552,-0.31417137307821563
ACH-000556,-0.33942410379358434
ACH-000557,-0.39923227737212497
ACH-000569,-0.3981949427567163
ACH-000570,-0.3403557087463979
ACH-000571,-0.2634302531678876
ACH-000573,-0.3609902552104729
ACH-000576,-0.5147160019583745
ACH-000579,-0.2472979601974433
ACH-000580,-0.33278888558923875
ACH-000584,-0.2299908784530913
ACH-000585,-0.27583220319141943
ACH-000588,-0.2703546689873237
ACH-000589,-0.3156691057531263
ACH-000591,-0.3785169342393733
ACH-000593,-0.16146617942402092
ACH-000600,-0.2834074192562898
ACH-000601,-0.3337035619909664
ACH-000605,-0.33006585321386306
ACH-000606,-0.2511484968684984
ACH-000608,-0.2688323803189347
ACH-000614,-0.4359121648878648
ACH-000616,-0.3648900678319365
ACH-000618,-0.2783860474534706
ACH-000619,-0.1452599666978917
ACH-000620,-0.2987255093607963
ACH-000621,-0.39549245526581817
ACH-000622,-0.5000200238616266
ACH-000623,-0.3513520511648483
ACH-000624,-0.2438966460718924
ACH-000627,-0.1901938512216039
ACH-000630,-0.43581290131880507
ACH-000631,-0.4713567041308424
ACH-000632,-0.4056915119129603
ACH-000633,-0.351774293442127
ACH-000637,-0.33826436879583915
ACH-000638,-0.4488238518244189
ACH-000646,-0.5161911595165087
ACH-000647,-0.3167826033723815
ACH-000648,-0.28400785213622265
ACH-000649,-0.30730641484066673
ACH-000651,-0.3506357251486936
ACH-000652,-0.40670794052201903
ACH-000653,-0.37442319096554
ACH-000657,-0.41306594995678814
ACH-000658,-0.2834332292586973
ACH-000661,-0.21041365579017984
ACH-000662,-0.4307037515070463
ACH-000663,-0.35619679436921003
ACH-000665,-0.36947919338871416
ACH-000671,-0.2837107001851335
ACH-000672,-0.4775152622628834
ACH-000673,-0.33554810612937674
ACH-000676,-0.3230371125464433
ACH-000677,-0.32697920735078684
ACH-000681,-0.3403134478926818
ACH-000683,-0.3606267764372085
ACH-000684,-0.2882469057066873
ACH-000688,-0.2397211829974224
ACH-000693,-0.3396546117493455
ACH-000694,-0.4969617831371463
ACH-000695,-0.3686314462276615
ACH-000696,-0.3174830978423334
ACH-000697,-0.2082653349385513
ACH-000699,-0.3557481282506732
ACH-000701,-0.4789034296592558
ACH-000706,-0.2566335978781261
ACH-000711,-0.3309241607091327
ACH-000713,-0.2399394418521896
