,SH3GL3 (6457)
ACH-000510,-0.13050655733670366
ACH-000511,-0.12608546637315118
ACH-000512,-0.1180418584712526
ACH-000516,-0.18169029648110666
ACH-000517,-0.2386129457766492
ACH-000518,-0.2423634825601809
ACH-000520,-0.1396334816038934
ACH-000521,0.0019126464515878468
ACH-000522,-0.18008447703976171
ACH-000524,-0.17950800782023646
ACH-000527,-0.16358308614048125
ACH-000528,-0.1355707643583158
ACH-000537,-0.11562280002647632
ACH-000541,-0.0042243671247100744
ACH-000542,-0.1806082257999208
ACH-000544,-0.292495018486422
ACH-000545,-0.2392074532045777
ACH-000547,-0.2554006490448966
ACH-000548,-0.1986054637556016
ACH-000549,-0.2711334813050997
ACH-000550,-0.20205210094283566
ACH-000552,-0.5328476627584168
ACH-000556,-0.2045121517779606
ACH-000557,-0.17246124230368542
ACH-000569,-0.2245345831131498
ACH-000570,-0.023843041257776084
ACH-000571,-0.2216541953436399
ACH-000573,-0.2318617417191321
ACH-000576,-0.3090362060054229
ACH-000579,-0.31661917129911044
ACH-000580,-0.21106179744503276
ACH-000584,-0.16859262777552894
ACH-000585,-0.19179485987180492
ACH-000588,-0.14254061774710572
ACH-000589,-0.24991748750600035
ACH-000591,-0.3245334305828121
ACH-000593,-0.18769948325459387
ACH-000600,-0.22313161608247006
ACH-000601,-0.2706371233557508
ACH-000605,-0.22052272866119968
ACH-000606,-0.20385596665499045
ACH-000608,-0.15146747700652993
ACH-000614,0.02414692013761405
ACH-000616,-0.2229642245178322
ACH-000618,-0.134674296376686
ACH-000619,-0.16134242579923286
ACH-000620,-0.13809147003588318
ACH-000621,-0.1205947095018598
ACH-000622,-0.11957995187756693
ACH-000623,-0.2721874072903182
ACH-000624,-0.16851966483445785
ACH-000627,-0.07388408176938065
ACH-000630,-0.1410224006557774
ACH-000631,-0.035611652173525896
ACH-000632,-0.20959558070037373
ACH-000633,-0.12503954732495562
ACH-000637,-0.12976637475394645
ACH-000638,-0.08954738981522133
ACH-000646,-0.1846524161617795
ACH-000647,-0.18253022669012475
ACH-000648,-0.2381903031044886
ACH-000649,-0.18767510225334344
ACH-000651,-0.17302548352187494
ACH-000652,-0.2412726641398256
ACH-000653,-0.2638498243879297
ACH-000657,-0.1423818375213917
ACH-000658,-0.2464037239434985
ACH-000661,-0.32179106969278704
ACH-000662,-0.04487768673626008
ACH-000663,0.0009911154946490302
ACH-000665,-0.13811239930125546
ACH-000671,-0.14781097847678126
ACH-000672,-0.3210182032180173
ACH-000673,-0.18972477815528946
ACH-000676,-0.2539065488100783
ACH-000677,-0.1588070720527356
ACH-000681,-0.09515962506824094
ACH-000683,-0.2581731336470805
ACH-000684,-0.2383572025052561
ACH-000688,-0.20931686410209333
ACH-000693,-0.15519848214746435
ACH-000694,-0.12677014555752272
ACH-000695,-0.2721977692040417
ACH-000696,-0.10550603331004632
ACH-000697,-0.40226742860458464
ACH-000699,-0.19310176447546915
ACH-000701,-0.07596679966825018
ACH-000706,-0.2466572587020838
ACH-000711,-0.19372835178844194
ACH-000713,-0.2974863111274898
ACH-000714,-0.14343261533759846
ACH-000718,-0.1799779157826383
ACH-000720,-0.08659192113116641
ACH-000721,-0.16675072419131073
ACH-000724,-0.05367098185738452
ACH-000725,-0.2415183613317132
ACH-000732,-0.09914977054927604
ACH-000734,-0.12568115031052418
ACH-000735,-0.2420386937491153
ACH-000736,-0.2930553625086446
ACH-000738,-0.10241445218166396
ACH-000746,-0.0223479806585604
ACH-000747,-0.2199202957386704
ACH-000748,-0.22144287761121995
ACH-000753,-0.2360028597394681
ACH-000756,-0.26271353141181464
ACH-000757,-0.3343838840220604
ACH-000758,-0.13037607198063506
ACH-000760,-0.15830053504044633
ACH-000762,-0.2016550788828593
ACH-000763,-0.2421857601755361
ACH-000764,-0.2855323572657689
ACH-000765,-0.1533231812156926
ACH-000766,-0.009593451826384788
ACH-000767,-0.16250996455579986
ACH-000768,-0.16998827993238388
ACH-000769,-0.21897997578935013
ACH-000770,-0.17999958144140288
ACH-000771,-0.1919937654942272
ACH-000773,-0.13691170328877014
ACH-000776,-0.20571875446380025
ACH-000777,-0.2675293320598197
ACH-000778,-0.2311858261692657
ACH-000781,-0.2151937812781323
ACH-000782,-0.3728199271639932
ACH-000783,-0.2821180299317393
ACH-000784,-0.4736784030850399
ACH-000785,-0.1452287304712983
ACH-000787,-0.19923202880932184
ACH-000788,-0.17840968709901514
ACH-000791,-0.11281964031482784
ACH-000792,-0.17614790001423133
ACH-000794,-0.2912191005904233
ACH-000796,-0.1760978902840438
ACH-000798,-0.19779735204403867
ACH-000799,-0.0899074965476826
ACH-000800,-0.4464807649578142
ACH-000802,-0.09887121866432608
ACH-000804,-0.36793808211424334
ACH-000805,-0.40110868260968974
ACH-000809,-0.13713928918921758
ACH-000810,-0.3527528974194538
ACH-000811,-0.055353817876121314
ACH-000817,-0.21086489965942046
ACH-000819,-0.2586653667758573
ACH-000820,-0.05109666216591953
ACH-000821,-0.1312400444939437
ACH-000822,-0.2260580540093605
ACH-000823,-0.2323788966032073
ACH-000824,-0.15697861213290518
ACH-000827,-0.2516074057388954
ACH-000829,-0.02980675937031247
ACH-000831,-0.05083686857130097
ACH-000832,-0.21993885680616568
ACH-000833,-0.11733437994280076
ACH-000834,-0.1589026394045127
ACH-000835,-0.17420009007691514
ACH-000836,-0.2813450778773441
ACH-000837,-0.21181123924285508
ACH-000838,-0.17320413706439985
ACH-000839,-0.16033804213293054
ACH-000840,-0.18992026485683536
ACH-000841,-0.0976368022664352
ACH-000843,-0.2475105336710141
ACH-000846,-0.06710866888106612
ACH-000847,-0.1386105237485349
ACH-000848,-0.11450094201220358
ACH-000849,-0.08153702475801569
ACH-000851,-0.2773019144098637
ACH-000855,-0.2075819471206118
ACH-000856,-0.1691496075843997
ACH-000858,-0.211737255498708
ACH-000859,-0.1018681598017448
ACH-000861,-0.05933813684574201
ACH-000862,-0.2276367786828116
ACH-000865,-0.16248348452972106
ACH-000866,-0.13650492718681642
ACH-000867,-0.2527819762008657
ACH-000869,-0.20799162919991607
ACH-000872,-0.12805507199918092
ACH-000873,-0.2497263592693223
ACH-000876,-0.2049734871681005
ACH-000878,-0.2360766244743948
ACH-000880,-0.20524520839248275
ACH-000881,-0.16593868750628718
ACH-000882,-0.15168445998436736
ACH-000884,-0.3362160628627985
ACH-000885,-0.2774716476652586
ACH-000887,-0.17122075510031362
ACH-000889,-0.21288661273220366
ACH-000896,-0.24997562173648105
ACH-000898,-0.23998048917137216
ACH-000900,-0.10775456569749664
ACH-000901,-0.1717744655194313
ACH-000905,-0.3065608464590859
ACH-000906,-0.17583868528673086
ACH-000907,-0.2439661490020266
ACH-000910,-0.19488321939017267
ACH-000911,-0.1857641321839076
ACH-000912,-0.25055345941841384
ACH-000913,-0.16444968628905854
ACH-000915,-0.1192973577143322
ACH-000916,-0.15057598674820402
ACH-000917,-0.08954875236219652
ACH-000920,-0.3919365449489688
ACH-000921,-0.17602678038110245
ACH-000924,-0.1916793463520585
ACH-000926,-0.2486728214307597
ACH-000928,-0.2894066799564306
ACH-000929,-0.17555959365758075
ACH-000932,-0.189367558025974
ACH-000935,-0.2592077541653923
ACH-000936,-0.2041948771614369
ACH-000937,-0.2259453749733725
ACH-000938,-0.2699351740071735
ACH-000939,-0.1012898879009572
ACH-000941,-0.14021644637278405
ACH-000943,-0.22600054528367194
ACH-000946,-0.1890646448890501
ACH-000947,-0.1513738784353796
ACH-000948,-0.1196608755244718
ACH-000950,-0.245040179716714
ACH-000953,-0.10703005544686216
ACH-000954,-0.2306747438338428
ACH-000957,-0.19618760021825732
ACH-000958,-0.2322738473099661
ACH-000960,-0.2307196938468989
ACH-000963,-0.017493744737878212
ACH-000968,-0.1964312474632566
ACH-000969,-0.1221730682292088
ACH-000972,-0.10574479084969916
ACH-000973,-0.20202684730998066
ACH-000974,-0.3882860679676069
ACH-000978,-0.16560798269495594
ACH-000984,-0.2542919923288573
ACH-000986,-0.24205853383292586
ACH-000988,-0.21420239146096806
ACH-000993,-0.3205440009250971
ACH-000994,-0.2696965625179645
ACH-000996,-0.16539400424592174
ACH-001001,-0.15979342588084985
ACH-001020,-0.35787832202572034
ACH-001028,-0.18080342072610736
ACH-001031,-0.17133094783418376
ACH-001038,-0.1566879145689447
ACH-001048,-0.14089556187577976
ACH-001050,-0.2839023439183281
ACH-001053,-0.18701490608093654
ACH-001054,-0.10391028626989486
ACH-001061,-0.15062502671790934
ACH-001067,-0.12923537460632886
ACH-001075,-0.14223559905552388
ACH-001096,-0.07928578181791171
ACH-001111,-0.028433932446301567
ACH-001119,-0.17216659831023515
ACH-001128,0.010538294426215684
ACH-001134,-0.10588638303789047
ACH-001151,-0.18671112034892887
ACH-001163,-0.2474827439024942
ACH-001164,0.18137000558520405
ACH-001183,-0.05840492156219974
ACH-001192,-0.2195690026255085
ACH-001193,-0.3170263455656244
ACH-001196,-0.13117370748205345
ACH-001197,-0.25072038227015114
ACH-001205,-0.1160637004722013
ACH-001211,-0.1350843394845977
ACH-001212,-0.059071628052709116
ACH-001228,-0.2323949799020967
ACH-001232,-0.20523460890323866
ACH-001239,-0.21969013285928435
ACH-001270,0.01910749221296074
ACH-001274,-0.07661427380806539
ACH-001275,-0.3694208012627987
ACH-001277,-0.07826466261129739
ACH-001278,-0.043444314415738164
ACH-001280,-0.17963380388664787
ACH-001283,-0.25685228509636954
ACH-001289,-0.1052610417333731
ACH-001300,-0.1967744185761742
ACH-001301,0.03678277027317515
ACH-001302,-0.4273749624730556
ACH-001306,-0.12445507809973612
ACH-001318,-0.1353986850686202
ACH-001322,-0.16598924284095487
ACH-001328,-0.30191831922440904
ACH-001332,-0.18054012665299468
ACH-001336,-0.19398265459378075
ACH-001346,-0.14738716040478686
ACH-001353,-0.26406735240724005
ACH-001354,-0.22191124210374266
ACH-001367,-0.22877207447621756
ACH-001368,-0.21452399605970554
ACH-001374,-0.25772956321154605
ACH-001377,-0.12777744376684266
ACH-001380,-0.21684231775132104
ACH-001391,-0.3088920113562622
ACH-001408,-0.21800051414137092
ACH-001430,-0.022367452266401744
ACH-001431,-0.21790181952706975
ACH-001450,0.18726444144751075
ACH-001496,-0.1634394945701368
ACH-001500,-0.17164021706669438
ACH-001523,-0.07202833738313745
ACH-001532,-0.14984430821193226
ACH-001550,-0.15455246974223436
ACH-001552,-0.19057095902558585
ACH-001554,-0.2514973574423606
ACH-001654,-0.21072050436691192
ACH-001735,-0.19678756424094526
ACH-001736,-0.2779167977687051
ACH-001737,-0.3382908497673491
ACH-001740,-0.1373727504296027
ACH-001745,-0.1791952331799206
ACH-001765,-0.2392919840414537
