,EPM2A (7957)
ACH-000207,-0.21509444852902504
ACH-000208,0.3609005825587159
ACH-000210,-0.4168952459053168
ACH-000211,-0.1036807755333531
ACH-000215,-0.07396919228413502
ACH-000221,-0.050224016436957696
ACH-000222,-0.4143255985857788
ACH-000223,-0.2245828068683509
ACH-000226,-0.08744325280004968
ACH-000227,-0.1383582708672409
ACH-000228,-0.028287319716496933
ACH-000231,-0.02467826544302517
ACH-000232,-0.12197498708802484
ACH-000233,-0.18866946284779545
ACH-000234,-0.1798591735520906
ACH-000235,-0.09371312741670873
ACH-000237,-0.06319920430927083
ACH-000238,-0.07349926427039077
ACH-000242,0.04203942843029243
ACH-000243,-0.030847471078172987
ACH-000244,-0.1116184378270978
ACH-000246,-0.19126663597564508
ACH-000248,0.0736540162699315
ACH-000250,-0.0855533985464368
ACH-000251,-0.3605998659728821
ACH-000252,-0.13619243407555734
ACH-000253,-0.1854291972661265
ACH-000255,-0.04553374586253909
ACH-000256,-0.1829277653268555
ACH-000257,0.028188933666885987
ACH-000258,-0.2372290047984187
ACH-000259,-0.2290085996641865
ACH-000260,-0.07711076048360971
ACH-000261,-0.11579986580730495
ACH-000262,0.1606627460812509
ACH-000263,-0.17957776628767794
ACH-000264,-0.09697048309880313
ACH-000265,-0.06005941887325088
ACH-000266,-0.1511783912502331
ACH-000272,-0.06674168227953342
ACH-000274,-0.09368764990240326
ACH-000277,-0.21501405923971967
ACH-000278,-0.04124035815989882
ACH-000279,-0.17576824365282778
ACH-000280,-0.08221779673784606
ACH-000281,-0.16312693586951546
ACH-000288,-0.11841688621591087
ACH-000291,-0.11033075527000592
ACH-000293,-0.11221731744782967
ACH-000294,0.06363423060026893
ACH-000295,-0.22227777630826792
ACH-000296,-0.03938119377174371
ACH-000302,-0.08100282601158712
ACH-000304,0.0911581485188184
ACH-000307,-0.015638571286986043
ACH-000308,-0.017937387586062614
ACH-000310,-0.14918816014599556
ACH-000311,-0.03402525891529375
ACH-000312,-0.15514559935179806
ACH-000315,0.15024382685203794
ACH-000316,0.016439641818470626
ACH-000317,-0.1730361246343558
ACH-000318,0.020485129696690224
ACH-000319,-0.22713336716339896
ACH-000320,-0.24662327122134395
ACH-000322,-0.04280081954296139
ACH-000323,-0.06650326783225481
ACH-000324,-0.14412224863272954
ACH-000329,-0.07814541934904573
ACH-000330,0.01842411551284756
ACH-000331,-0.024927083497743557
ACH-000332,-0.06292636934044457
ACH-000334,-0.0959249002155376
ACH-000335,-0.2287864181311592
ACH-000336,-0.1694969809206735
ACH-000337,-0.2171457421396864
ACH-000338,0.09905512274446107
ACH-000339,-0.028939922650951994
ACH-000341,0.034243805267295375
ACH-000348,-0.1503436854340805
ACH-000350,-0.024332667224765632
ACH-000352,-0.0810182605009913
ACH-000356,0.17080973730420207
ACH-000361,-0.0184871878348776
ACH-000362,-0.06825237035605483
ACH-000363,0.024061153419145286
ACH-000364,0.0180446182831832
ACH-000365,-0.1544121130511277
ACH-000366,-0.13180708153847673
ACH-000368,-0.005422313722427167
ACH-000374,-0.12390296887692938
ACH-000375,0.005428443165785115
ACH-000376,-0.1748527079049356
ACH-000381,-0.23222805952694076
ACH-000383,-0.04388751719426218
ACH-000387,-0.18220028814157366
ACH-000389,-0.28185466605775544
ACH-000390,-0.0916482921497066
ACH-000393,-0.14350455656870792
ACH-000395,-0.06968828982874606
ACH-000396,-0.05179186310636735
ACH-000397,-0.06520003954284498
ACH-000401,0.2287703604064614
ACH-000402,0.24350256913043675
ACH-000403,-0.035502527751195175
ACH-000404,-0.1592846274958568
ACH-000406,0.07591006855437417
ACH-000407,0.053264722411997714
ACH-000408,0.12087446082654553
ACH-000410,-0.1223830549609695
ACH-000411,-0.048562608126757466
ACH-000414,-0.05316058565882936
ACH-000415,-0.2329754138092801
ACH-000416,0.01375169455165657
ACH-000420,0.048251807403764856
ACH-000421,0.021087087721372213
ACH-000424,-0.0671452802711356
ACH-000425,-0.04967210091225268
ACH-000426,0.07671845617884017
ACH-000427,-0.08483568607810038
ACH-000433,-0.2780987929455405
ACH-000435,0.21517950673781547
ACH-000436,0.0997875264121786
ACH-000444,-0.12494843530497182
ACH-000445,-0.031168150083635212
ACH-000448,-0.14879689351218586
ACH-000450,-0.11155242437596187
ACH-000452,-0.10914758831501307
ACH-000454,-0.03095193120713758
ACH-000458,0.09467172573790368
ACH-000459,-0.11158678233003172
ACH-000460,-0.08815019848138701
ACH-000461,0.02928177192460945
ACH-000463,-0.17147975245275335
ACH-000464,-0.1101290383427714
ACH-000466,0.04512249542411627
ACH-000467,0.008916709583972534
ACH-000468,-0.10160165650678286
ACH-000469,-0.1813309719997187
ACH-000470,-0.04035310490497322
ACH-000471,-0.15076905584508069
ACH-000472,-0.14412715043041674
ACH-000473,-0.052664403721259856
ACH-000475,-0.07951082947629844
ACH-000476,-0.1295180000083678
ACH-000477,0.05252331505147477
ACH-000479,-0.16772661035210518
ACH-000480,0.06259833244166894
ACH-000481,-0.1081489274940433
ACH-000483,0.11921225037939165
ACH-000484,-0.08374283683162652
ACH-000485,-0.16369907276135373
ACH-000486,-0.0015582784643913994
ACH-000487,-0.07109338065348215
ACH-000488,-0.0365542426080463
ACH-000490,-0.13001679702310334
ACH-000491,-0.19549666888611866
ACH-000495,-0.05832506500072027
ACH-000496,-0.0641522593846437
ACH-000499,0.0756234970282815
ACH-000500,0.13475637225107046
ACH-000502,-0.16880397608615896
ACH-000503,0.04924995386118446
ACH-000505,-0.14535730754292567
ACH-000507,-0.08705567022303115
ACH-000510,-0.008947319346637712
ACH-000511,-0.19992838117148254
ACH-000512,-0.11244090600382507
ACH-000516,-0.06613521665263468
ACH-000517,-0.1520173961743294
ACH-000518,0.093244803733443
ACH-000520,-0.06266430304678278
ACH-000521,-0.17428522517193631
ACH-000522,-0.03032875027946781
ACH-000524,-0.14285835541029507
ACH-000527,-0.04754919429406978
ACH-000528,0.027032480318249147
ACH-000537,-0.21750484693991232
ACH-000541,0.2260712946222247
ACH-000542,-0.15545051505569454
ACH-000544,-0.13593209550582455
ACH-000545,-0.0862266876709114
ACH-000547,0.03432294858562841
ACH-000548,-0.08599248785429017
ACH-000549,-0.02088500555450566
ACH-000550,-0.0524815438154428
ACH-000552,-0.16189495490498584
ACH-000556,0.06311961033510814
ACH-000557,-0.1067422050614089
ACH-000569,-0.2653007679338882
ACH-000570,-0.20937267948055774
ACH-000571,-0.0056094367126066
ACH-000573,-0.12610311924328427
ACH-000576,0.005642313187131231
ACH-000579,0.12706446150775733
ACH-000580,-0.10165604558902626
ACH-000584,-0.1219926181226393
ACH-000585,-0.07227929281946925
ACH-000588,-0.13291662057416848
ACH-000589,-0.18171935427350025
ACH-000591,0.038351570959538915
ACH-000593,-0.11459122719862125
ACH-000600,0.005349213204838889
ACH-000601,-0.07284450205858692
ACH-000605,-0.10357417884625814
ACH-000606,-0.052391480639330745
ACH-000608,-0.08664613226623794
ACH-000614,-0.1774428850615217
ACH-000616,-0.10921873957486264
ACH-000618,-0.09908036967305756
ACH-000619,-0.02730046034836808
ACH-000620,-0.11998368833694645
ACH-000621,-0.036682170825681926
ACH-000622,-0.070904314436509
ACH-000623,-0.12640725086247004
ACH-000624,-0.12917918742520296
ACH-000627,-0.04842555301530767
ACH-000630,-0.062357145213005276
ACH-000631,0.06839820847699098
ACH-000632,-0.05335841449989991
ACH-000633,-0.19877274203093373
ACH-000637,-0.046286328348031903
ACH-000638,-0.03847330560595128
ACH-000646,0.0311441648814289
ACH-000647,-0.11758632269225992
ACH-000648,0.037875828031625584
ACH-000649,-0.13297530461780574
ACH-000651,-0.15883522047171222
ACH-000652,-0.05272917395355318
ACH-000653,-0.11825056225489865
ACH-000657,-0.0802704452887851
ACH-000658,0.02429702710114989
ACH-000661,-0.12112631294729513
ACH-000662,0.19573741314856455
ACH-000663,-0.002904531780866245
ACH-000665,-0.06413094228227248
ACH-000671,-0.12574994826662253
ACH-000672,-0.057960059995440086
ACH-000673,-0.17038642378184585
ACH-000676,-0.020989834688736983
ACH-000677,-0.08437271864043609
ACH-000681,-0.11495806940406778
ACH-000683,-0.11320936388245653
ACH-000684,-0.030940566215758882
ACH-000688,-0.018070071431516472
ACH-000693,-0.061654615634256685
ACH-000694,-0.023520890183706
ACH-000695,-0.4010787267984582
ACH-000696,-0.07710959042642053
ACH-000697,-0.032776156001427324
ACH-000699,-0.22328368287800684
ACH-000701,-0.07596376348117606
ACH-000706,0.023338078095037317
ACH-000711,-0.11490886506907146
ACH-000713,-0.05822337617538269
ACH-000714,0.018271188463489872
ACH-000718,-0.2333077313132283
ACH-000720,-0.09083188984690672
ACH-000721,-0.11750146731537653
ACH-000724,-0.10610087905546704
ACH-000725,-0.15474752631308608
ACH-000732,-0.0036150199740703744
ACH-000734,-0.03231161446071132
ACH-000735,-0.03863306871684055
ACH-000736,-0.07008983601593205
ACH-000738,-0.17860106852385468
ACH-000746,-0.005452859663730875
ACH-000747,0.07605559525311363
ACH-000748,0.0155926830300544
ACH-000753,-0.04716158277942828
ACH-000756,-0.08458157289821734
ACH-000757,-0.0668239698441571
ACH-000758,-0.04715122450867232
ACH-000760,-0.005872857610866622
ACH-000762,-0.20758014418806472
ACH-000763,-0.15094830672059567
ACH-000764,-0.04832987243795329
ACH-000765,-0.12611993903122834
ACH-000766,-0.022169065550212308
ACH-000767,-0.11681446855580435
ACH-000768,-0.07978791717034392
ACH-000769,-0.02461564914824944
ACH-000770,-0.024833744976340427
ACH-000771,-0.1420914233363216
ACH-000773,-0.0376882642672668
ACH-000776,-0.00883936048912504
ACH-000777,-0.055388839560345335
ACH-000778,-0.04155884223270332
ACH-000781,-0.08393312780766186
ACH-000782,0.0215905968442971
ACH-000783,-0.2408317918706081
ACH-000784,-0.06303995085402485
ACH-000785,-0.1451615024208941
ACH-000787,-0.05054352428625795
ACH-000788,-0.14398202562181428
ACH-000791,-0.1510087864308246
ACH-000792,-0.05750034146599195
ACH-000794,-0.11732294637276412
ACH-000796,-0.15437285733328254
ACH-000798,-0.1813087398812352
ACH-000799,-0.07509129519442308
ACH-000800,-0.21136435936381032
ACH-000802,-0.20452803305831854
ACH-000804,0.11012785385291826
ACH-000805,0.06493235759633942
ACH-000809,-0.06755403723085564
ACH-000810,-0.10408860472529016
ACH-000811,-0.13412718895967193
ACH-000817,-0.20675547354878185
ACH-000819,-0.09000076890486901
ACH-000820,-0.4189128970486135
ACH-000821,-0.04350278433085981
ACH-000822,0.021792872480197772
ACH-000823,-0.014659307795611694
ACH-000824,-0.20390461127365092
ACH-000827,-0.19970627022732165
ACH-000829,-0.0008428212314864307
ACH-000831,-0.2627431586430614
ACH-000832,0.07882699649433142
ACH-000833,-0.04618880544081787
ACH-000834,-0.11438498394260113
ACH-000835,0.015102449218566774
ACH-000836,-0.09053066925519747
ACH-000837,-0.06114907321741383
ACH-000838,-0.02594740855069809
ACH-000839,-0.2733164451562537
ACH-000840,-0.18706268559892816
ACH-000841,0.08387148352314533
ACH-000843,-0.06842080569210307
ACH-000846,-0.0921621949933638
ACH-000847,0.09198252305767493
ACH-000848,0.033219035359572754
ACH-000849,-0.15609006478241375
ACH-000851,0.060896231671552524
ACH-000855,-0.2603607512709804
ACH-000856,0.10087039563019504
ACH-000858,0.04348927293149825
ACH-000859,0.023473985984859447
ACH-000861,0.1085968681782294
ACH-000862,0.051345514304069854
ACH-000865,-0.09775092489917543
ACH-000866,-0.04587921042786815
ACH-000867,-0.09263042359038004
ACH-000869,-0.10996975460061484
ACH-000872,-0.16369684519547054
ACH-000873,0.06842970913518742
ACH-000876,-0.18472565572117786
ACH-000878,-0.030177495605783675
ACH-000880,-0.044724046229404964
ACH-000881,-0.13990864637242684
ACH-000882,0.19817880972398835
ACH-000884,-0.17257124794557174
ACH-000885,0.0732462048290202
ACH-000887,-0.09604460001055386
ACH-000889,-0.09454472221376843
ACH-000896,-0.056818883865917685
ACH-000898,-0.097020763434617
ACH-000900,-0.09401623837979983
ACH-000901,-0.0991184250606962
ACH-000905,-0.027206141686955117
ACH-000906,-0.11984625669490948
ACH-000907,-0.03533853638407621
ACH-000910,-0.2703505537306587
ACH-000911,-0.15136750441105495
ACH-000912,-0.08104933936638961
ACH-000913,-0.15886903468577818
ACH-000915,0.15833850451847029
ACH-000916,0.15901101154849315
ACH-000917,0.034728030857913615
ACH-000920,-0.3714883679729952
ACH-000921,-0.09607186026047317
ACH-000924,-0.03818222920065754
ACH-000926,-0.025533372243338463
ACH-000928,-0.09110822178520124
ACH-000929,0.091976718786429
ACH-000932,-0.14112698306630353
ACH-000935,-0.17840755050197346
ACH-000936,-0.07726641861780369
ACH-000937,-0.12645678632461232
ACH-000938,-0.08485045728062207
ACH-000939,-0.11634836352179873
ACH-000941,-0.11435577287016575
ACH-000943,-0.08381738972024083
ACH-000946,-0.06862032465053718
ACH-000947,-0.11844419491554332
ACH-000948,-0.0602608359349618
ACH-000950,0.23601582274231184
ACH-000953,-0.16404720844270793
ACH-000954,-0.06047152011662401
ACH-000957,-0.028308370233428387
ACH-000958,-0.17172691290066058
ACH-000960,-0.13207014263068922
ACH-000963,-0.15020591169776948
ACH-000968,-0.026918440640898603
ACH-000969,-0.0829412811457334
ACH-000972,0.003968422183841073
ACH-000973,-0.15527230559561184
ACH-000974,-0.2249518917499456
ACH-000978,0.16256603882828408
ACH-000984,-0.09523594408489447
ACH-000986,-0.06270181330420861
ACH-000988,-0.08595350904955071
ACH-000993,-0.06946860919052353
ACH-000994,-0.052318124594491394
ACH-000996,-0.31670445317568685
ACH-001001,-0.10203433273838117
ACH-001020,0.00034989781349141513
ACH-001028,-0.034749485699947714
ACH-001031,-0.11595853150670675
ACH-001038,-0.04436307437412478
ACH-001048,-0.15421739396540846
ACH-001050,-0.20377566322692492
ACH-001053,0.14882296879043505
ACH-001054,-0.21074409944811845
ACH-001061,0.01427425921183403
ACH-001067,0.02532340756506314
ACH-001075,-0.09976185579704744
ACH-001096,0.04617702158837636
ACH-001111,0.04679967580248702
ACH-001119,0.147672555930031
ACH-001128,0.10114151692012636
ACH-001134,0.11305891906856624
ACH-001151,-0.16421294071794773
ACH-001163,-0.11699327693417765
ACH-001164,-0.1259590995769005
ACH-001183,-0.1582349864304854
ACH-001192,0.04196031332003052
ACH-001193,-0.020750240381337087
ACH-001196,-0.20970043295181992
ACH-001197,0.01115844776822152
ACH-001205,-0.08291147784543705
ACH-001211,-0.20186331931842025
ACH-001212,-0.11758246771653233
ACH-001228,0.02254176042274489
ACH-001232,-0.13789819438322126
ACH-001239,-0.2583720000264838
ACH-001270,0.018964991935310926
ACH-001274,-0.14072920408169262
ACH-001275,-0.1534182007895163
ACH-001277,-0.38892116478905703
ACH-001278,-0.049330331606601836
ACH-001280,-0.07053773631383263
ACH-001283,-0.05574542507092122
ACH-001289,-0.043900207781863786
ACH-001300,-0.2061394122558257
ACH-001301,0.013337603690632912
ACH-001302,0.10422578788342678
ACH-001306,-0.05355135310366088
ACH-001318,0.03884959198778557
ACH-001322,-0.03185442009876073
ACH-001328,-0.1501598389857743
ACH-001332,0.06618555810044352
ACH-001336,-0.03560731588605527
ACH-001346,0.008749972785634578
ACH-001353,-0.14451291821299184
ACH-001354,-0.4553159921271567
ACH-001367,-0.10021608018889344
ACH-001368,-0.0572142817455996
ACH-001374,-0.4157344639517169
ACH-001377,-0.15697338997842966
ACH-001380,-0.1993153485984702
ACH-001391,0.032237327460758164
ACH-001408,0.03731407227852362
ACH-001430,-0.4890130785338984
ACH-001431,0.04668011374019285
ACH-001450,0.019396628041302072
ACH-001496,-0.08340776464601117
ACH-001500,-0.10794001134629423
ACH-001523,-0.17743145676708025
ACH-001532,-0.11300430985199345
ACH-001550,-0.03916879820806339
ACH-001552,-0.21681181954212916
ACH-001554,-0.2370965280116524
ACH-001654,-0.07683175707129337
ACH-001735,-0.11599194523651575
ACH-001736,-0.12149469002448875
ACH-001737,-0.3861311233346771
ACH-001740,0.1051021204417142
ACH-001745,-0.04074923165523173
ACH-001765,-0.07905458633780499
