,OSTC (58505)
ACH-000571,-0.4641186347843534
ACH-000573,-0.5929331648884529
ACH-000576,-0.9452214972138138
ACH-000579,-0.5568979901765265
ACH-000580,-0.733729434735215
ACH-000584,-0.5888979068907936
ACH-000585,-0.9320596515636004
ACH-000588,-1.0005045876266585
ACH-000589,-0.6971176103848149
ACH-000591,-0.8083699972544591
ACH-000593,-0.9692357784807336
ACH-000600,-0.7807008741594543
ACH-000601,-0.7661512876643004
ACH-000605,-0.7196652729986828
ACH-000606,-0.9571125454027954
ACH-000608,-0.6423862965779232
ACH-000614,-0.6876583378249835
ACH-000616,-0.7657111716528489
ACH-000618,-0.5557044883238047
ACH-000619,-0.6877349190027622
ACH-000620,-0.8299589908376199
ACH-000621,-0.6139489422435149
ACH-000622,-0.6519958072351533
ACH-000623,-0.5650659261606819
ACH-000624,-0.5344317589781755
ACH-000627,-0.5953854628067611
ACH-000630,-0.958302366479581
ACH-000631,-0.7830547920444019
ACH-000632,-0.8151077763509371
ACH-000633,-0.5491304034182636
ACH-000637,-0.7418865018883571
ACH-000638,-0.4689807639993184
ACH-000646,-0.6682121936291382
ACH-000647,-0.6382352266520871
ACH-000648,-0.6400607198147289
ACH-000649,-0.6001278763727815
ACH-000651,-0.7902425731218015
ACH-000652,-0.7242535158701416
ACH-000653,-0.6085559055469612
ACH-000657,-0.7353517626420558
ACH-000658,-0.8304608236247746
ACH-000661,-0.5858393301038214
ACH-000662,-0.5380557397025196
ACH-000663,-0.4922785027889263
ACH-000665,-0.7536937339374493
ACH-000671,-0.8919964390083327
ACH-000672,-0.7715138286235059
ACH-000673,-0.6366312656700591
ACH-000676,-0.6435956906169553
ACH-000677,-0.5623383409497571
ACH-000681,-0.7701463861434755
ACH-000683,-0.6996864918346347
ACH-000684,-0.5027054435670733
ACH-000688,-0.8694515362683108
ACH-000693,-0.6186985970678772
ACH-000694,-0.6888613652745909
ACH-000695,-0.4776204438987216
ACH-000696,-0.6308773447447849
ACH-000697,-0.7534077097614259
ACH-000699,-0.6183045817806749
ACH-000701,-0.7842873034332348
ACH-000706,-0.7727350473414268
ACH-000711,-0.5413601204883236
ACH-000713,-0.7698369796073512
ACH-000714,-0.7642258146160136
ACH-000718,-0.6360055513744722
ACH-000720,-0.7268850711673238
ACH-000721,-0.5791721593766015
ACH-000724,-0.8065052452318545
ACH-000725,-0.5814655364597268
ACH-000732,-0.6442721539807307
ACH-000734,-0.8501121333588156
ACH-000735,-0.7965889399271591
ACH-000736,-0.6107386415423456
ACH-000738,-0.8748741486618887
ACH-000746,-0.6871894073322248
ACH-000747,-0.4887584681260772
ACH-000748,-0.7167905225811856
ACH-000753,-0.5507287720050549
ACH-000756,-0.4326068835288021
ACH-000757,-0.6391207610359746
ACH-000758,-0.6728312455272943
ACH-000760,-0.6524434174187903
ACH-000762,-0.9272949645828624
ACH-000763,-0.8185294938895916
ACH-000764,-0.8333589169989074
ACH-000765,-0.7679138105597182
ACH-000766,-0.9510433589536776
ACH-000767,-0.559006581039731
ACH-000768,-0.6922025066315035
ACH-000769,-0.8499475889868285
ACH-000770,-0.6139789921092476
ACH-000771,-0.9167012662653716
ACH-000773,-0.31980609935553883
ACH-000776,-0.7846059966350172
ACH-000777,-0.8642895533231766
ACH-000778,-0.5772576665599438
ACH-000781,-0.8848161944626928
ACH-000782,-0.56293847352864
ACH-000783,-0.6116752339215766
ACH-000784,-0.7975722275032725
ACH-000785,-0.7637508262618685
ACH-000787,-0.8377291113234618
ACH-000788,-0.6971940236202449
ACH-000791,-0.6652235981599492
ACH-000792,-0.7530435843570735
ACH-000794,-0.9658347329903876
ACH-000796,-0.6433555813740471
ACH-000798,-0.3953672682467951
ACH-000799,-0.6349982487336505
ACH-000800,-0.6859423777648768
ACH-000802,-0.810824347083365
ACH-000804,-0.6467704014820983
ACH-000805,-0.6637635771766275
ACH-000809,-0.5866595255411758
ACH-000810,-0.998619920365304
ACH-000811,-0.5844355831456229
ACH-000817,-0.8503307714947101
ACH-000819,-0.5515112978334474
ACH-000820,-0.7049226114096245
ACH-000821,-0.8030912133854454
ACH-000822,-0.4049490103637137
ACH-000823,-0.6614753914505576
ACH-000824,-0.460331111113834
ACH-000827,-0.6441124834759573
ACH-000829,-0.4650932188387325
ACH-000831,-0.6894135082938154
ACH-000832,-0.8074969539300928
ACH-000833,-0.7803647538342252
ACH-000834,-0.8237792452750594
ACH-000835,-0.7417361827965427
ACH-000836,-0.9251654167654096
ACH-000837,-0.6139189572951069
ACH-000838,-0.9290845794335144
ACH-000839,-0.7956409898517591
ACH-000840,-0.8883803587751177
ACH-000841,-0.6477881047298244
ACH-000843,-0.6810133410967878
ACH-000846,-0.6570781034719018
ACH-000847,-0.558900991510718
ACH-000848,-0.9985722520590232
ACH-000849,-0.8380701668201513
ACH-000851,-0.5173097451313811
ACH-000855,-0.8679499091647969
ACH-000856,-0.5153880965489152
ACH-000858,-0.540292686993305
ACH-000859,-0.4453255514096252
ACH-000861,-0.6148937219612262
ACH-000862,-0.6425681875304721
ACH-000865,-0.6302715614407879
ACH-000866,-0.7266008254870168
ACH-000867,-0.5888090000077754
ACH-000869,-0.7529481632061092
ACH-000872,-0.8432109518191052
ACH-000873,-0.8231842383872137
ACH-000876,-0.5137726420240583
ACH-000878,-0.6390543181819963
ACH-000880,-0.7406716466286118
ACH-000881,-0.8828315726610965
ACH-000882,-0.5270437002427182
ACH-000884,-0.7930944231369609
ACH-000885,-0.7124576331648481
ACH-000887,-0.8503050868798299
ACH-000889,-0.7225160601111789
ACH-000896,-0.6470266119687581
ACH-000898,-0.7298941946123579
ACH-000900,-0.5867304054425849
ACH-000901,-0.5952941045345178
ACH-000905,-0.5882303799345783
ACH-000906,-0.5616871963510339
ACH-000907,-0.7204064418300063
ACH-000910,-0.6048997681853416
ACH-000911,-0.5922842748048408
ACH-000912,-0.5173024043209922
ACH-000913,-0.5979590637341509
ACH-000915,-0.7581499979166294
ACH-000916,-0.6919801576079398
ACH-000917,-0.8461526930425982
ACH-000920,-0.6859533411340997
ACH-000921,-0.4903920790046598
ACH-000924,-0.6886212011151652
ACH-000926,-0.7938142801105081
ACH-000928,-0.4929535515090296
ACH-000929,-0.7247528248032217
ACH-000932,-0.578634192984086
ACH-000935,-0.8823891922371587
ACH-000936,-0.5333013652791093
ACH-000937,-0.537224044799464
ACH-000938,-0.3765513696966253
ACH-000939,-0.4172890187261526
ACH-000941,-0.8055573217859421
ACH-000943,-0.4444061804052941
ACH-000946,-0.7040370010503291
ACH-000947,-0.5480915247970771
ACH-000948,-0.7969344966561387
ACH-000950,-0.6560556886651038
ACH-000953,-0.6223441128440534
ACH-000954,-0.4939526817121833
ACH-000957,-0.7137152357654791
ACH-000958,-0.5639709664483702
ACH-000960,-0.4865020062048233
ACH-000963,-0.8140245909095098
ACH-000968,-0.4089108243681941
ACH-000969,-0.5627289780431282
ACH-000972,-0.5081578484244181
ACH-000973,-0.5893453794933415
ACH-000974,-0.6522198028859822
ACH-000978,-0.5350055087449054
ACH-000984,-0.6176511326275328
ACH-000986,-0.8394811006614648
ACH-000988,-0.6289400038031437
ACH-000993,-0.6429575482931653
ACH-000994,-0.5145079364886628
ACH-000996,-0.5229282763734417
ACH-001001,-0.5007070667408463
ACH-001020,-0.6060092907291409
ACH-001028,-0.598802854209079
ACH-001031,-0.6324473604384367
ACH-001038,-0.536262015228657
ACH-001048,-0.7965328317519939
ACH-001050,-0.7276339748364462
ACH-001053,-0.8911821034793066
ACH-001054,-0.7008588088341456
ACH-001061,-0.6016694691593728
ACH-001067,-0.6677625690350903
ACH-001075,-0.6331895286387473
ACH-001096,-0.8680917734665322
ACH-001111,-0.6422219388905424
ACH-001119,-0.588709292206814
ACH-001128,-0.6115898888888107
ACH-001134,-0.8166514478552417
ACH-001151,-0.8308037147968708
ACH-001163,-0.5494321767762559
ACH-001164,-0.5430871011525814
ACH-001183,-0.923490916158613
ACH-001192,-0.6410284529471484
ACH-001193,-0.6276344927601029
ACH-001196,-0.9191052534000694
ACH-001197,-0.5939722557712072
ACH-001205,-0.8015991934812687
ACH-001211,-0.8060226939716629
ACH-001212,-0.7384554230221574
ACH-001228,-0.6796659981922216
ACH-001232,-0.5968477633167493
ACH-001239,-0.7474930508556178
ACH-001270,-0.6736911310327908
ACH-001274,-0.6056467290592086
ACH-001275,-0.6070895314041408
ACH-001277,-0.5566565117175952
ACH-001278,-0.6518302977048733
ACH-001280,-0.6033106416337988
ACH-001283,-0.7201349052530838
ACH-001289,-0.7907882249405264
ACH-001300,-0.6524592896173832
ACH-001301,-0.6175404537595512
ACH-001302,-0.6637904913531393
ACH-001306,-0.5779170187866237
ACH-001318,-0.8089803493384268
ACH-001322,-0.6975560056822251
ACH-001328,-0.8255977467955774
ACH-001332,-0.4963938353494321
ACH-001336,-0.4512889467586505
ACH-001346,-0.8404995567192557
ACH-001353,-0.7123245111871707
ACH-001354,-0.6178334448639565
ACH-001367,-0.7819915178365575
ACH-001368,-0.6207533305529556
ACH-001374,-0.8586336355794459
ACH-001377,-0.5512098965138948
ACH-001380,-0.7407215774920559
ACH-001391,-0.6724725920321302
ACH-001408,-0.8533858696994787
ACH-001430,-0.803550596799228
ACH-001431,-0.8049609683099217
ACH-001450,-0.7437252278451697
ACH-001496,-0.5291591628176799
ACH-001500,-0.8426182345311842
ACH-001523,-1.01851739071202
ACH-001532,-0.467467233422544
ACH-001550,-0.6467843776775882
ACH-001552,-0.6944358667426814
ACH-001554,-0.6527526865332733
ACH-001654,-0.7692939895947203
ACH-001735,-0.5755954685880196
ACH-001736,-0.5615639136158729
ACH-001737,-0.8050417257182806
ACH-001740,-0.7336350572601799
ACH-001745,-0.6454799345358448
ACH-001765,-0.7411756532685251
