,ZGPAT (84619)
ACH-000389,-0.05769373337188425
ACH-000390,-0.04969255964798268
ACH-000393,-0.12479565547463015
ACH-000395,-0.6669041658976463
ACH-000396,-0.2753305947255548
ACH-000397,-0.21995359280258528
ACH-000401,-0.14727636586361606
ACH-000402,-0.047617567415437774
ACH-000403,-0.1229755446532204
ACH-000404,-0.09328206270747663
ACH-000406,-0.0900776382193559
ACH-000407,-0.16256199856246978
ACH-000408,-0.08262364752471807
ACH-000410,-0.13011115127253164
ACH-000411,-0.07970448394645874
ACH-000414,0.008163839934455394
ACH-000415,0.09225136903750912
ACH-000416,-0.07948182317881679
ACH-000420,-0.22938199013965302
ACH-000421,-0.2563382091126267
ACH-000424,-0.16604381289780873
ACH-000425,-0.2405907958737248
ACH-000426,-0.2372861001628281
ACH-000427,-0.1323771977922617
ACH-000433,0.02014155253569909
ACH-000435,-0.09174615821080308
ACH-000436,-0.2534583097505668
ACH-000444,-0.11787627719922016
ACH-000445,0.02057395937211159
ACH-000448,-0.15207968042545855
ACH-000450,-0.22107887112712304
ACH-000452,-0.19307695703855132
ACH-000454,-0.04891801800823453
ACH-000458,-0.15241426385963888
ACH-000459,0.018954836587055983
ACH-000460,-0.08455895299224117
ACH-000461,-0.1304841984404597
ACH-000463,-0.2274626928446337
ACH-000464,-0.07964529542082943
ACH-000466,-0.21645469016215665
ACH-000467,-0.36845042039440656
ACH-000468,-0.06529640126498742
ACH-000469,-0.13760105828525107
ACH-000470,-0.14681149392761655
ACH-000471,-0.08274946477169302
ACH-000472,-0.10491237411793818
ACH-000473,-0.19737727495008195
ACH-000475,-0.13319407590728705
ACH-000476,-0.14727931006232495
ACH-000477,-0.24981334061347005
ACH-000479,0.31688228640503
ACH-000480,-0.08131600184238699
ACH-000481,-0.10460378575362114
ACH-000483,-0.16205943444319454
ACH-000484,-0.13058081681739034
ACH-000485,-0.15717211729692904
ACH-000486,-0.20822895747996825
ACH-000487,-0.2591881735445033
ACH-000488,-0.20596659559180536
ACH-000490,-0.0992468886906058
ACH-000491,-0.09718855559512102
ACH-000495,-0.08336120270188457
ACH-000496,-0.0519389543503177
ACH-000499,-0.2885542947242048
ACH-000500,-0.03604982319604325
ACH-000502,-0.1608702379619137
ACH-000503,0.10135021722138082
ACH-000505,-0.06536116597650651
ACH-000507,-0.22188206844356625
ACH-000510,-0.08300211389480318
ACH-000511,-0.14869163375180286
ACH-000512,-0.1854567088466076
ACH-000516,-0.20586929455116587
ACH-000517,-0.319764153647882
ACH-000518,-0.09932243254604592
ACH-000520,-0.07147803003678259
ACH-000521,-0.18613645629353875
ACH-000522,-0.09927426240029086
ACH-000524,-0.17322338469372214
ACH-000527,-0.12597304193491973
ACH-000528,-0.2258987960248229
ACH-000537,-0.1534737035825156
ACH-000541,-0.2821074698180992
ACH-000542,-0.08868840167712706
ACH-000544,0.13437067371782285
ACH-000545,-0.024716545696098647
ACH-000547,-0.16759924890174294
ACH-000548,-0.11889844307985373
ACH-000549,0.0433584875494787
ACH-000550,-0.1739218482030093
ACH-000552,0.003082763681977933
ACH-000556,-0.14522112064637135
ACH-000557,-0.16396302819483516
ACH-000569,0.08487942191423915
ACH-000570,-0.12645393418731005
ACH-000571,-0.1551934181218973
ACH-000573,-0.0772218685872967
ACH-000576,-0.10327782416616367
ACH-000579,-0.1067999395293705
ACH-000580,0.0036598213768854397
ACH-000584,-0.0646329902692438
ACH-000585,-0.0016031626987969324
ACH-000588,-0.10945732790671256
ACH-000589,-0.04723645224169663
ACH-000591,-0.016525440122226676
ACH-000593,-0.062175133715218225
ACH-000600,-0.02114617386582371
ACH-000601,-0.0816095509220595
ACH-000605,-0.22116280632718788
ACH-000606,0.08871672396594102
ACH-000608,-0.06278338601791665
ACH-000614,-0.5190052295695504
ACH-000616,-0.1868323767225689
ACH-000618,-0.012143538314138358
ACH-000619,-0.2814925852801007
ACH-000620,-0.2382288496139989
ACH-000621,-0.14781483316517766
ACH-000622,-0.2590187049271222
ACH-000623,-0.15866928310580128
ACH-000624,-0.11440862790981304
ACH-000627,-0.13845503756777305
ACH-000630,-0.04281109241462695
ACH-000631,-0.09936400206498316
ACH-000632,-0.07922357777330502
ACH-000633,-0.28551114791447185
ACH-000637,-0.1823954327063412
ACH-000638,-0.0678847054952747
ACH-000646,-0.43565942768680893
ACH-000647,-0.038525277208825946
ACH-000648,-0.07696064667998644
ACH-000649,-0.07103753539840005
ACH-000651,-0.15712369264411905
ACH-000652,-0.17045122781216124
ACH-000653,-0.14448635099914406
ACH-000657,-0.2294081579074615
ACH-000658,-0.12604901690199033
ACH-000661,-0.09798365325249066
ACH-000662,-0.4023809882999265
ACH-000663,-0.11473588312429582
ACH-000665,-0.0062715533627786405
ACH-000671,-0.044992921172070426
ACH-000672,-0.1100825562535322
ACH-000673,-0.1159815265108716
ACH-000676,-0.04789575352128162
ACH-000677,-0.04071326002686471
ACH-000681,-0.13670410591528134
ACH-000683,-0.15326903277348705
ACH-000684,-0.20902947367738967
ACH-000688,-0.057585818911284274
ACH-000693,-0.12726146895653562
ACH-000694,-0.1812519703254174
ACH-000695,-0.06505313939307604
ACH-000696,-0.13041523439837754
ACH-000697,-0.1850307183068182
ACH-000699,-0.17163836278334108
ACH-000701,-0.1468682013029027
ACH-000706,-0.001654983988539524
ACH-000711,-0.22135652044921103
ACH-000713,-0.13279964675386305
ACH-000714,-0.13161144098256886
ACH-000718,-0.3378381746563716
ACH-000720,-0.20531553215341736
ACH-000721,-0.2305497169625469
ACH-000724,-0.13945894749744722
ACH-000725,-0.07321250085002724
ACH-000732,-0.09496063812845723
ACH-000734,-0.028888750414771795
ACH-000735,-0.139085071263928
ACH-000736,-0.06580527202671083
ACH-000738,-0.06767732625189629
ACH-000746,-0.17330158129103038
ACH-000747,-0.06663701807304001
ACH-000748,-0.10348453016350201
ACH-000753,0.002654933816443085
ACH-000756,-0.15973224172163708
ACH-000757,-0.040547151532997136
ACH-000758,-0.1671025659495806
ACH-000760,-0.12244469213967595
ACH-000762,-0.37260926222536495
ACH-000763,-0.06110303801969535
ACH-000764,0.12977968724533204
ACH-000765,-0.06558011633286162
ACH-000766,-0.07465556776070205
ACH-000767,-0.16720689678193512
ACH-000768,-0.08104633846026281
ACH-000769,-0.1166746565986829
ACH-000770,-0.10415499487713882
ACH-000771,-0.12820451596621185
ACH-000773,-0.13125238822587146
ACH-000776,-0.16889756095995034
ACH-000777,-0.20214683442266496
ACH-000778,-0.04608119820528472
ACH-000781,-0.021989228136769352
ACH-000782,-0.18391023603545847
ACH-000783,-0.18558103927281766
ACH-000784,-0.05859833602571408
ACH-000785,-0.172134954803197
ACH-000787,-0.14832116168556614
ACH-000788,-0.140534828966944
ACH-000791,-0.11615954107748536
ACH-000792,-0.007723722190959827
ACH-000794,-0.0592818475785838
ACH-000796,-0.026641819188514517
ACH-000798,-0.14147005509342045
ACH-000799,-0.09133826059505212
ACH-000800,-0.12409095704961863
ACH-000802,-0.02431864284239608
ACH-000804,-0.062469697661573814
ACH-000805,-0.1729147013417648
ACH-000809,-0.19573110758496184
ACH-000810,-0.033646583289472974
ACH-000811,-0.1814936056326628
ACH-000817,0.008645167816911648
ACH-000819,-0.037745829825379065
ACH-000820,0.0059275926389905495
ACH-000821,-0.0167756229003491
ACH-000822,-0.23729481481005085
ACH-000823,-0.18202418208919968
ACH-000824,-0.11884308752870827
ACH-000827,-0.3039853581601165
ACH-000829,-0.08538913764708114
ACH-000831,-0.02572225310901988
ACH-000832,0.06094951613078652
ACH-000833,0.012548889965492341
ACH-000834,-0.08296966949138182
ACH-000835,-0.11946068362554532
ACH-000836,-0.08008629424998531
ACH-000837,-0.003612875382901438
ACH-000838,-0.280262498108935
ACH-000839,-0.011094712312831632
ACH-000840,-0.07512879909884983
ACH-000841,-0.234416422449514
ACH-000843,-0.05239937688693055
ACH-000846,-0.2037399765673011
ACH-000847,0.23171344666803845
ACH-000848,-0.2390697180353225
ACH-000849,-0.079941000373651
ACH-000851,-0.4619735191760226
ACH-000855,-0.03334416581775576
ACH-000856,-0.0914655216316777
ACH-000858,-0.15660438845610894
ACH-000859,-0.07894069088266094
ACH-000861,-0.19955434801645985
ACH-000862,-0.3075850969435441
ACH-000865,-0.08966164939962844
ACH-000866,-0.06498233852835103
ACH-000867,-0.1923789071915082
ACH-000869,-0.10656263458024363
ACH-000872,-0.16507126210494316
ACH-000873,0.06400815910764339
ACH-000876,-0.11250150397571658
ACH-000878,-0.03343732871515654
ACH-000880,-0.20466856870412795
ACH-000881,0.03487234810229714
ACH-000882,-0.12972164728721874
ACH-000884,-0.12470936692223418
ACH-000885,-0.1917061265620984
ACH-000887,-0.2152596615761688
ACH-000889,-0.10877678189173058
ACH-000896,0.011871244424715342
ACH-000898,-0.05283928555514663
ACH-000900,-0.07280383150503135
ACH-000901,-0.280976121896018
ACH-000905,-0.029847166480789607
ACH-000906,-0.11455719747052355
ACH-000907,-0.14669351704118894
ACH-000910,-0.09161274589778193
ACH-000911,-0.1360690436243141
ACH-000912,-0.12534668917632522
ACH-000913,-0.1258608647372732
ACH-000915,-0.0062688479853922
ACH-000916,-0.3609114332725464
ACH-000917,-0.17170689246773144
ACH-000920,-0.2474140533851285
ACH-000921,-0.28628489644610944
ACH-000924,-0.05096714375751769
ACH-000926,-0.1277826764454494
ACH-000928,-0.05629121027475055
ACH-000929,-0.11287914198554085
ACH-000932,-0.16935861051078058
ACH-000935,0.06579036463646681
ACH-000936,-0.26197237602980883
ACH-000937,-0.1416156260040082
ACH-000938,-0.0057160969109681424
ACH-000939,-0.3040272378782645
ACH-000941,0.002469099688876691
ACH-000943,-0.03044715373105235
ACH-000946,-0.13732641005547236
ACH-000947,-0.05884995741118524
ACH-000948,-0.13624182630792622
ACH-000950,-0.12746437024039425
ACH-000953,-0.24574558930307355
ACH-000954,0.07882267723675856
ACH-000957,-0.06334295247249395
ACH-000958,-0.08721401927339864
ACH-000960,-0.11217373849721908
ACH-000963,-0.07025133947171817
ACH-000968,-0.16519403455158174
ACH-000969,-0.0035554721554789423
ACH-000972,-0.05302017597223499
ACH-000973,-0.0499751879054625
ACH-000974,-0.06716581237707134
ACH-000978,-0.02728587446505499
ACH-000984,-0.191671220757074
ACH-000986,-0.011688136378099916
ACH-000988,0.05349896089518653
ACH-000993,-0.2462827553415901
ACH-000994,-0.14184958988409765
ACH-000996,-0.1787257924213885
ACH-001001,-0.02458090567548087
ACH-001020,-0.2919370043072457
ACH-001028,-0.14861442163110036
ACH-001031,-0.05668336855426551
ACH-001038,-0.2243116641339159
ACH-001048,-0.10208124841623303
ACH-001050,-0.05098157630261765
ACH-001053,-0.0593854361325452
ACH-001054,-0.015133705396910528
ACH-001061,-0.04529065795932823
ACH-001067,-0.011643584213294469
ACH-001075,0.08623253827624776
ACH-001096,-0.12043174986982368
ACH-001111,-0.17349405714230778
ACH-001119,-0.16673878095465525
ACH-001128,-0.03312152367510101
ACH-001134,-0.14061699982015102
ACH-001151,-0.09879878877841716
ACH-001163,-0.10397507032330608
ACH-001164,-0.2058123987597487
ACH-001183,-0.019710605266623885
ACH-001192,-0.048324801626972634
ACH-001193,-0.03951387070587035
ACH-001196,-0.08229522602505741
ACH-001197,-0.29046723260398244
ACH-001205,-0.10780749506790202
ACH-001211,0.009174080908639843
ACH-001212,-0.10795766179973916
ACH-001228,-0.2227338937239288
ACH-001232,-0.00922983077504289
ACH-001239,-0.29932427064432016
ACH-001270,-0.20422151283065648
ACH-001274,-0.17601009079255026
ACH-001275,-0.22818352658206095
ACH-001277,-0.16102646077366148
ACH-001278,-0.022579941116047653
ACH-001280,-0.18095360127374172
ACH-001283,0.09377508839114217
ACH-001289,0.09805157002405022
ACH-001300,-0.1628351558999949
ACH-001301,-0.12110790101210855
ACH-001302,-0.2354114319237476
ACH-001306,-0.16483240174742322
ACH-001318,-0.004904362299835497
ACH-001322,-0.19341263236775028
ACH-001328,-0.1509748465027852
ACH-001332,-0.08249532094334144
ACH-001336,-0.13410654771332614
ACH-001346,-0.10989604158917522
ACH-001353,-0.08120258527663841
ACH-001354,-0.2007289541205984
ACH-001367,-0.1478803675526178
ACH-001368,-0.024433529834588744
ACH-001374,0.2343960810231595
ACH-001377,-0.14166494675970456
ACH-001380,-0.21594723276070094
ACH-001391,-0.12888828520011578
ACH-001408,-0.20030873100929736
ACH-001430,-0.08071582704515885
ACH-001431,-0.10838090577781076
ACH-001450,0.02200615426880206
ACH-001496,-0.1965778750071576
ACH-001500,-0.3201970752924473
ACH-001523,-0.13602514385297926
ACH-001532,-0.2272959006560849
ACH-001550,-0.06572246108138033
ACH-001552,-0.1272383269250302
ACH-001554,-0.018580087941925102
ACH-001654,-0.17368623442181524
ACH-001735,-0.1269761173811677
ACH-001736,-0.09923024949246254
ACH-001737,-0.3539908671130759
ACH-001740,-0.0989992312749995
ACH-001745,-0.06341282624768782
ACH-001765,-0.006492273632197101
