,PSG9 (5678)
ACH-000004,0.03667490626265822
ACH-000005,0.1191405976799184
ACH-000007,-0.2986411135263913
ACH-000009,-0.1142014586425799
ACH-000011,0.0047406269552786465
ACH-000012,0.07576338663093665
ACH-000013,-0.01347779268960254
ACH-000014,-0.03684080798718198
ACH-000015,-0.25340723736791715
ACH-000017,0.04837739216762582
ACH-000018,-0.1721719647106225
ACH-000019,-0.22052481748447936
ACH-000021,-0.124493468198858
ACH-000022,0.04647073181985548
ACH-000025,0.14403330800517786
ACH-000028,-0.12771662371673892
ACH-000030,-0.1356195808701893
ACH-000035,0.19382636399860426
ACH-000036,-0.06487342958396353
ACH-000037,-0.03855607028071234
ACH-000039,-0.05669852718970865
ACH-000040,0.016008282124409794
ACH-000041,0.19601973241645146
ACH-000042,0.11591286592736764
ACH-000045,-0.14123528418709813
ACH-000047,-0.1645347794475661
ACH-000052,-0.09087065928851316
ACH-000053,-0.16891106648254475
ACH-000054,-0.15478270464030913
ACH-000055,0.09550041149450243
ACH-000060,0.1336208926463847
ACH-000067,-0.012128070646163516
ACH-000070,0.05369557657878776
ACH-000075,-0.1973059953471804
ACH-000078,-0.41306354233382014
ACH-000082,-0.027780456145236103
ACH-000085,0.10277251836434548
ACH-000086,-0.054200312913954767
ACH-000087,-0.20614661488003228
ACH-000092,-0.014767054652710897
ACH-000095,-0.19166922256438002
ACH-000097,-0.12108907853634578
ACH-000098,-0.04849449492392727
ACH-000099,-0.2063667101256511
ACH-000108,0.054211079643299416
ACH-000113,-0.27362355842913594
ACH-000116,-0.042598675473060434
ACH-000118,0.04694345793280661
ACH-000120,-0.07201443553743761
ACH-000123,-0.1839141652434561
ACH-000127,-0.011555525586209946
ACH-000128,0.0694309072727907
ACH-000132,-0.07546309325478671
ACH-000133,-0.06871067775211102
ACH-000137,-0.0660590838643193
ACH-000138,-0.1807178241868865
ACH-000142,-0.024529464139580143
ACH-000143,-0.01604323421411261
ACH-000146,-0.035171259032747426
ACH-000148,0.0023192315844803783
ACH-000150,0.052002600406883336
ACH-000152,-0.12181271060807687
ACH-000153,-0.08842433835707679
ACH-000159,-0.06740912600159636
ACH-000160,-0.06552161383876352
ACH-000163,0.04837582249646199
ACH-000167,-0.6697125512841599
ACH-000168,-0.13336746003180386
ACH-000169,0.035486965095944706
ACH-000178,-0.03429118979993958
ACH-000183,0.020833382195965044
ACH-000188,-0.04277168559039531
ACH-000189,0.004843251728613258
ACH-000190,0.015184903031601896
ACH-000198,-0.13653703230415135
ACH-000203,0.15927021678499806
ACH-000204,0.2352129543091372
ACH-000206,0.08015753230276254
ACH-000207,-0.2073040022976853
ACH-000208,-0.05951773753796592
ACH-000210,-0.3425842567659909
ACH-000211,-0.09329976862190732
ACH-000215,-0.04824165891128551
ACH-000221,-0.21906264824325566
ACH-000222,-0.049324560358492295
ACH-000223,0.012603668218281143
ACH-000226,-0.002342826125645
ACH-000227,0.0024349750619919864
ACH-000228,-0.22577905514135094
ACH-000231,0.08296836130923098
ACH-000232,0.08100645810611892
ACH-000233,-0.13028646394085938
ACH-000234,-0.10549573748526604
ACH-000235,-0.012479262130763964
ACH-000237,-0.16495553138331046
ACH-000238,0.00904597816256418
ACH-000242,-0.0670271051437639
ACH-000243,-0.02168061043697766
ACH-000244,-0.17628310429043687
ACH-000246,-0.13531752203389547
ACH-000248,-0.02796916025941529
ACH-000250,-0.02593049654765945
ACH-000251,-0.036699371636624505
ACH-000252,-0.35442224340600176
ACH-000253,-0.2554838290693172
ACH-000255,-0.12657107726327174
ACH-000256,0.1536964318190383
ACH-000257,0.11321164055229273
ACH-000258,-0.102446903330753
ACH-000259,-0.03497484862354374
ACH-000260,-0.10652342430312177
ACH-000261,0.03169830192986646
ACH-000262,-0.023369714405382512
ACH-000263,0.1286673354897901
ACH-000264,-0.02227731963000693
ACH-000265,-0.019373361660507054
ACH-000266,-0.06532270336448917
ACH-000272,-0.07486857339041028
ACH-000274,0.0358884824839177
ACH-000277,-0.26728336771054345
ACH-000278,-0.06096090445504344
ACH-000279,0.10760609939161317
ACH-000280,-0.2595716963616048
ACH-000281,-0.10049342013475256
ACH-000288,-0.032872218562332765
ACH-000291,-0.2513256352976302
ACH-000293,0.008061707984616409
ACH-000294,-0.05184199516806754
ACH-000295,0.00738591418957732
ACH-000296,-0.2627617620031877
ACH-000302,-0.32633477453137016
ACH-000304,-0.040167630625222515
ACH-000307,-0.009434402010450623
ACH-000308,-0.22141272775144788
ACH-000310,-0.15148167453556566
ACH-000311,-0.0017980587442824308
ACH-000312,0.05492982438993914
ACH-000315,-0.015597494054597016
ACH-000316,0.24616913542383664
ACH-000317,0.16308648217655464
ACH-000318,-0.3346156851267845
ACH-000319,-0.12222523150427013
ACH-000320,0.09873156562694099
ACH-000322,-0.13384706623200418
ACH-000323,-0.18089330025972794
ACH-000324,-0.0011041729891639093
ACH-000329,-0.0173537905672661
ACH-000330,0.018757499335004084
ACH-000331,0.11660223869446072
ACH-000332,-0.1497558642511687
ACH-000334,-0.1825987901699691
ACH-000335,0.05846053052653581
ACH-000336,-0.12681040676511282
ACH-000337,-0.13183036596616388
ACH-000338,0.0006509471954795185
ACH-000339,-0.018018916375486686
ACH-000341,-0.2261378363101743
ACH-000348,0.036460985255052765
ACH-000350,-0.2984686204786409
ACH-000352,-0.08017422790281535
ACH-000356,0.2526338414839305
ACH-000361,-0.029251309202097005
ACH-000362,-0.07979180394268437
ACH-000363,-0.004448283416376168
ACH-000364,-0.10916078659438806
ACH-000365,-0.060935300886808264
ACH-000366,-0.3303459015454581
ACH-000368,-0.0065240949604638
ACH-000374,0.0077105500149937485
ACH-000375,-0.04806226620310464
ACH-000376,0.029329617251182463
ACH-000381,0.02268848087261888
ACH-000383,-0.0923256336245845
ACH-000387,0.056981221739816075
ACH-000389,-0.16783442513410524
ACH-000390,-0.16877512063307815
ACH-000393,-0.17537632599946634
ACH-000395,-0.34374936332418377
ACH-000396,-0.2936794377110739
ACH-000397,-0.061002686287826124
ACH-000401,-0.15910463594343846
ACH-000402,-0.01145864598178392
ACH-000403,0.00798257881030191
ACH-000404,0.04643428721706114
ACH-000406,0.01767918532900448
ACH-000407,-0.061902334296553126
ACH-000408,-0.05881971041179373
ACH-000410,-0.005454439670682525
ACH-000411,-0.27469862648106563
ACH-000414,-0.19707277956010327
ACH-000415,-0.01710758546038224
ACH-000416,-0.08836592693575218
ACH-000420,-0.15162624190424415
ACH-000421,0.02052300312005131
ACH-000424,0.15732469921065026
ACH-000425,-0.12861494688019964
ACH-000426,-0.14895378358320213
ACH-000427,-0.21524504521927693
ACH-000433,-0.07453030151851901
ACH-000435,-0.2343703094062239
ACH-000436,-0.01805876192430897
ACH-000444,-0.06529631726318734
ACH-000445,0.01918089301984109
ACH-000448,-0.23079060827718384
ACH-000450,-0.05304592818459955
ACH-000452,-0.04084822698078105
ACH-000454,-0.1032978621874439
ACH-000458,0.07433426478860687
ACH-000459,0.195574829266568
ACH-000460,-0.2057018589883557
ACH-000461,-0.06526258998797102
ACH-000463,-0.2070914298698325
ACH-000464,-0.1296996899283497
ACH-000466,-0.27999618755153954
ACH-000467,-0.0030000219430766748
ACH-000468,-0.06314316509547678
ACH-000469,-0.0377850493658699
ACH-000470,-0.16909040916503085
ACH-000471,-0.21502494873059194
ACH-000472,-0.11901671954289332
ACH-000473,-0.15263965156664114
ACH-000475,0.0264809292365774
ACH-000476,-0.0863804837262511
ACH-000477,-0.07690671094343654
ACH-000479,0.058886654783007024
ACH-000480,-0.014055039863696741
ACH-000481,-0.003416903693950869
ACH-000483,0.03418038179605479
ACH-000484,3.885343248667068e-06
ACH-000485,-0.06180523511333477
ACH-000486,-0.12763942303781975
ACH-000487,-0.026472383886203644
ACH-000488,0.016670864785545192
ACH-000490,0.021238182234903827
ACH-000491,-0.0045186837646907395
ACH-000495,-0.029214263876330655
ACH-000496,0.02667325819478759
ACH-000499,-0.07941186369470256
ACH-000500,-0.007952339066424443
ACH-000502,0.07914823874685657
ACH-000503,0.05454239606705615
ACH-000505,-0.19031792149496965
ACH-000507,-0.24779980252879746
ACH-000510,-0.2284664709778032
ACH-000511,-0.07495216313830849
ACH-000512,-0.19854272770754686
ACH-000516,-0.06427178408691286
ACH-000517,-0.3039906648814157
ACH-000518,-0.009692388815446491
ACH-000520,0.12912870158357664
ACH-000521,-0.05700557052464528
ACH-000522,-0.05530191989629536
ACH-000524,-0.08720528134266092
ACH-000527,0.12661614895118006
ACH-000528,-0.02974178868751285
ACH-000537,0.053274167320460385
ACH-000541,-0.11709795606399745
ACH-000542,-0.1234226674652236
ACH-000544,0.006812140232821572
ACH-000545,-0.03951944525073221
ACH-000547,0.05426315193588991
ACH-000548,-0.04466707605521767
ACH-000549,0.0330602316679676
ACH-000550,-0.035713382601584916
ACH-000552,-0.029213083264035024
ACH-000556,-0.037192073807206204
ACH-000557,-0.08011912361670409
ACH-000569,-0.1955656008067473
ACH-000570,-0.0677286295921597
ACH-000571,-0.0925111301155436
ACH-000573,0.10886165172036948
ACH-000576,-0.16897906553404696
ACH-000579,-0.223330766720676
ACH-000580,0.1509233800001393
ACH-000584,0.007904101654948916
ACH-000585,-0.05296367818157262
ACH-000588,-0.1280236410000215
ACH-000589,-0.09540899012784287
ACH-000591,0.07141299230400988
ACH-000593,-0.1752592066065065
ACH-000600,0.009922706383295088
ACH-000601,-0.06290512776087248
ACH-000605,-0.26418445920010164
ACH-000606,0.020991243460400526
ACH-000608,-0.026620202636198523
ACH-000614,-0.11563403609194713
ACH-000616,0.027553724519943392
ACH-000618,-0.012722593195926704
ACH-000619,0.08423915341610527
ACH-000620,-0.0935070944698377
ACH-000621,-0.06024992977338014
ACH-000622,-0.005849027920687471
ACH-000623,0.06089655713708553
ACH-000624,0.07110172743855027
ACH-000627,-0.1828351660593973
ACH-000630,-0.03746344705248253
ACH-000631,0.21795905841829008
ACH-000632,0.008525081721311367
ACH-000633,-0.09033264435389916
ACH-000637,-0.16937157225337335
ACH-000638,0.009576544911856034
ACH-000646,0.12090436409305705
ACH-000647,0.07823115869128572
ACH-000648,-0.13594861475739214
ACH-000649,-0.1414846183895446
ACH-000651,-0.1416477569023366
ACH-000652,-0.01098959585947336
ACH-000653,-0.2015495990697212
ACH-000657,-0.0007493724491260443
ACH-000658,-0.14785228646966975
ACH-000661,0.016636116351390246
ACH-000662,-0.14773657077107147
ACH-000663,-0.09917502338100463
