,ACOT4 (122970)
ACH-000004,-0.17998730618647624
ACH-000005,0.09776744980729292
ACH-000007,-0.06267661954070937
ACH-000009,-0.3329763076835733
ACH-000011,-0.2237995025279354
ACH-000012,-0.12798069935293122
ACH-000013,-0.3461371364959957
ACH-000014,-0.22071633280179687
ACH-000015,-0.3217546265510093
ACH-000017,-0.1357689030994413
ACH-000018,-0.3849314650255845
ACH-000019,-0.3385879316256449
ACH-000021,-0.07729113177856753
ACH-000022,-0.2182649236615442
ACH-000025,-0.08828063330662635
ACH-000028,-0.2624141725484199
ACH-000030,-0.16617580072982802
ACH-000035,-0.08153444228958802
ACH-000036,-0.2093483698682608
ACH-000037,-0.03600904109693859
ACH-000039,-0.2046961406113896
ACH-000040,-0.34147345683333435
ACH-000041,-0.17830419037817333
ACH-000042,-0.06056283839417687
ACH-000045,-0.17306855278307948
ACH-000047,-0.24864753175968765
ACH-000052,-0.3433774135287803
ACH-000053,-0.2768427780203373
ACH-000054,-0.26034619840965983
ACH-000055,-0.04391366117111286
ACH-000060,-0.2561652027022354
ACH-000067,-0.34750979940587684
ACH-000070,-0.20464150246884025
ACH-000075,-0.4643208095335905
ACH-000078,-0.2457986430372975
ACH-000082,-0.19983038716931475
ACH-000085,0.04164204145387635
ACH-000086,-0.35060243982072115
ACH-000087,-0.1173601319464061
ACH-000092,-0.2667810352194958
ACH-000095,-0.3608258955320395
ACH-000097,-0.12905729838851016
ACH-000098,-0.2470698680668533
ACH-000099,-0.17538012125445795
ACH-000108,-0.15879625956165738
ACH-000113,-0.1496414701828969
ACH-000116,-0.22821549917751394
ACH-000118,-0.112000707381991
ACH-000120,-0.10770394984202286
ACH-000123,-0.280076422621667
ACH-000127,-0.12994311871070455
ACH-000128,-0.05273455748172778
ACH-000132,-0.07299435226387352
ACH-000133,-0.21285737259967485
ACH-000137,-0.20118926414189287
ACH-000138,-0.15838241722944327
ACH-000142,-0.1669995203209988
ACH-000143,-0.08236651891846812
ACH-000146,-0.2788732913330747
ACH-000148,-0.16446362653726992
ACH-000150,-0.14152056798524246
ACH-000152,-0.2982428813353412
ACH-000153,0.11663680713006552
ACH-000159,-0.0914278971686692
ACH-000160,-0.2628870333284667
ACH-000163,-0.19490436142984602
ACH-000167,0.289441973609237
ACH-000168,-0.14097059611742388
ACH-000169,-0.19956574950082634
ACH-000178,-0.2293905615444571
ACH-000183,-0.24756849429999744
ACH-000188,-0.12084275808731175
ACH-000189,-0.11100227340594776
ACH-000190,-0.2122934464939096
ACH-000198,-0.2208692186759076
ACH-000203,-0.20310890211901672
ACH-000204,-0.5044258318427679
ACH-000206,-0.13598983846024118
ACH-000207,-0.3389678808664093
ACH-000208,-0.048027739133845934
ACH-000210,-0.3631856038075704
ACH-000211,-0.16029118217373453
ACH-000215,-0.0962215779102032
ACH-000221,-0.10815561789046403
