,KNSTRN (90417)
ACH-000004,-0.0687592164517338
ACH-000005,0.006106113256374876
ACH-000007,-0.11584061773228214
ACH-000009,-0.11133700955767854
ACH-000011,0.10208944858248456
ACH-000012,0.0386002789755205
ACH-000013,0.04138648928847523
ACH-000014,0.1463766158842495
ACH-000015,0.038726104435912005
ACH-000017,0.11816394508197026
ACH-000018,0.23297447000094595
ACH-000019,0.014236345712362925
ACH-000021,0.041940600298555585
ACH-000022,-0.05184525356017879
ACH-000025,0.027912468768792862
ACH-000028,0.05437633699549707
ACH-000030,0.018220265806655787
ACH-000035,0.15087497502986544
ACH-000036,0.08760590313233459
ACH-000037,-0.15113402429548525
ACH-000039,0.05292906579667976
ACH-000040,0.13964435238039927
ACH-000041,0.056257536037659525
ACH-000042,-0.024793526946702688
ACH-000045,-0.006271064547782571
ACH-000047,-0.029468377396426677
ACH-000052,-0.07455101329463983
ACH-000053,-0.02573496667105477
ACH-000054,0.024696459410997282
ACH-000055,0.2416714150220985
ACH-000060,0.041819044622200464
ACH-000067,-0.07178222109553714
ACH-000070,0.08076324959910308
ACH-000075,-0.005575610191760585
ACH-000078,0.11476490796337582
ACH-000082,-0.13577921341227622
ACH-000085,0.0829896480497022
ACH-000086,0.03536569513428426
ACH-000087,-0.15644024472008228
ACH-000092,0.08632471518287367
ACH-000095,0.03594592871157154
ACH-000097,0.050163008462463785
ACH-000098,0.11321647154944332
ACH-000099,0.08273382204137175
ACH-000108,0.004963467318115095
ACH-000113,0.09887249011833317
ACH-000116,0.040678987078165724
ACH-000118,0.017291963912968708
ACH-000120,0.07759273787272099
ACH-000123,0.02075376983479757
ACH-000127,-0.02275415412413869
ACH-000128,0.01215315304988568
ACH-000132,0.06738494794452836
ACH-000133,0.1338741247229478
ACH-000137,-0.007716451718595878
ACH-000138,0.0188923756221244
ACH-000142,0.05368346194094407
ACH-000143,-0.05231580084074376
ACH-000146,-0.02338358174870837
ACH-000148,0.05382168267785045
ACH-000150,0.1378417433338889
ACH-000152,0.00902908327079457
ACH-000153,-0.13609877166072354
ACH-000159,0.03798365807140848
ACH-000160,-0.03923641812716598
ACH-000163,0.1405779849252353
ACH-000167,-0.23689487646653776
ACH-000168,-0.10102695579429702
ACH-000169,0.10644905143536264
ACH-000178,-0.05505868844566912
ACH-000183,0.15822118572538213
ACH-000188,-0.0024054781249372662
ACH-000189,0.12398085808198216
ACH-000190,0.019063187736069298
ACH-000198,-0.14809437159553648
ACH-000203,-0.011245985474660566
ACH-000204,-0.11163074475900066
ACH-000206,0.10535379587233
ACH-000207,-0.08522828213317317
ACH-000208,0.15858520859165365
ACH-000210,0.09752776212838114
ACH-000211,0.00924997978953293
ACH-000215,0.09080176027789086
ACH-000221,0.007545684334792886
ACH-000222,0.08776381116842617
ACH-000223,-0.0798655973207903
ACH-000226,0.06931382449818632
ACH-000227,0.12678330827445913
ACH-000228,0.06658716282901862
ACH-000231,-0.005148971800485042
ACH-000232,0.029077164495130363
ACH-000233,-0.13790453723289586
ACH-000234,-0.1060099371402512
ACH-000235,0.1157711414971872
ACH-000237,-0.09408611680442623
ACH-000238,-0.06994759039505237
ACH-000242,0.20620827596590927
ACH-000243,-0.08712384823518733
ACH-000244,0.06531898990759309
ACH-000246,0.1106481909480692
ACH-000248,-0.020548781149873213
ACH-000250,-0.0020858037793505327
ACH-000251,-0.16613190817846854
ACH-000252,-0.09846356772456856
ACH-000253,0.0931862705402986
ACH-000255,-0.009796618122270655
ACH-000256,-0.0486824073075012
ACH-000257,-0.2373552198570665
ACH-000258,-0.06549287049996466
ACH-000259,0.034847561289025726
ACH-000260,0.10423144514236868
ACH-000261,-0.009876158737980164
ACH-000262,0.03386330739475058
ACH-000263,-0.08161450409594663
ACH-000264,0.06565068089405555
ACH-000265,0.012904818514387226
ACH-000266,-0.02431124099220773
ACH-000272,-0.0547944640989228
ACH-000274,0.033648228060301516
ACH-000277,-0.0242151895619855
ACH-000278,0.15141277518000504
ACH-000279,0.11353749864207922
ACH-000280,0.07907630413501911
ACH-000281,0.023851946367758302
ACH-000288,-0.1020461301230924
ACH-000291,-0.01109780354294491
ACH-000293,0.07582052230146917
ACH-000294,0.034140089571808765
ACH-000295,-0.0384816984841516
ACH-000296,-0.05613528791479346
ACH-000302,-0.015162921900302415
ACH-000304,0.04721215474887657
ACH-000307,-0.13688424961755166
ACH-000308,0.09634828069587964
ACH-000310,0.07341477816860048
ACH-000311,-0.024239874178267413
ACH-000312,0.05192951320993997
ACH-000315,0.003335980409376564
ACH-000316,0.06470675759825888
ACH-000317,-0.036735922331373023
ACH-000318,-0.14657480168486176
ACH-000319,0.045651051726440316
ACH-000320,-0.1354743182259854
ACH-000322,0.047842158029759684
ACH-000323,0.2137418515805228
ACH-000324,0.15128205983115042
ACH-000329,-0.141950318730671
ACH-000330,0.10951906775661432
ACH-000331,0.012632212999884469
ACH-000332,0.044792961801952365
ACH-000334,-0.04819994267725286
ACH-000335,0.26571173756014405
ACH-000336,-0.1822656185244685
ACH-000337,0.001871121857269097
ACH-000338,0.11371576164625535
ACH-000339,0.1779697444551556
ACH-000341,-0.19990956785412614
ACH-000348,0.026432369019874787
ACH-000350,0.14090154458233367
ACH-000352,0.10018078778020008
ACH-000356,0.13523311884410494
ACH-000361,0.15669053785626394
ACH-000362,0.04686612905077158
ACH-000363,-0.006114692107903882
ACH-000364,0.04180802717967917
ACH-000365,0.026309293067892973
ACH-000366,-0.017317527205715246
ACH-000368,0.09436090293779277
ACH-000374,-0.053198613242740486
ACH-000375,0.04768202732066351
ACH-000376,0.01620333305884317
ACH-000381,-0.08659528283982781
ACH-000383,-0.007697649256125424
ACH-000387,0.1673542609331155
ACH-000389,-0.0642697228803899
ACH-000390,-0.09419137569484896
ACH-000393,-0.007997795146037014
ACH-000395,-0.07200043529533638
ACH-000396,0.254270643021222
ACH-000397,0.11200422786618536
ACH-000401,-0.04978326719023165
ACH-000402,-0.2678917941935432
ACH-000403,-0.07401745765455381
ACH-000404,0.27560502768594664
ACH-000406,0.1061815332731328
ACH-000407,0.033058188030874444
ACH-000408,0.189982158695738
ACH-000410,0.008626851430987998
ACH-000411,0.0006621294829217353
ACH-000414,-0.11834840691826548
ACH-000415,-0.00360121821205496
ACH-000416,0.052304902012578015
ACH-000420,-0.031416744798386215
ACH-000421,0.06474356191865592
ACH-000424,-0.388719844404446
ACH-000425,-0.04638551370077184
ACH-000426,-0.041208630033358166
ACH-000427,-0.27905816028358044
ACH-000433,-0.21519853340378856
ACH-000435,0.3292410893241985
ACH-000436,-0.13734682333591278
ACH-000444,0.1232930724932934
ACH-000445,0.026829210437995216
ACH-000448,0.03754729486805774
ACH-000450,0.0036568629891676687
ACH-000452,-0.033610712167858096
ACH-000454,-0.01799792475406312
ACH-000458,0.03365429242121863
ACH-000459,0.030218402870326438
ACH-000460,-0.0711209504581588
ACH-000461,-0.10779688939292772
ACH-000463,-0.013213782549425549
ACH-000464,-0.09060180124931548
ACH-000466,-0.07421950259959267
ACH-000467,0.09880232297697243
ACH-000468,-0.0602686583622753
ACH-000469,0.042261011140260686
ACH-000470,-0.10035283309684782
ACH-000471,0.024873466922064987
ACH-000472,-0.10239978735145236
ACH-000473,0.02571866070969609
ACH-000475,0.06750771330120049
ACH-000476,-0.08340753413779169
ACH-000477,-0.011968527015173444
ACH-000479,0.30302486534205103
ACH-000480,0.13884981584924472
ACH-000481,-0.053976847978386866
ACH-000483,-0.08991238389849568
ACH-000484,-0.04915425216341221
