,COL15A1 (1306)
ACH-000004,-0.16341491911387862
ACH-000005,-0.3378860033347363
ACH-000007,0.07335938390203778
ACH-000009,-0.22822677081748355
ACH-000011,-0.06177905794285132
ACH-000012,-0.1816683165007038
ACH-000013,-0.18976468048479767
ACH-000014,-0.12813099234963418
ACH-000015,-0.2651716747747324
ACH-000017,-0.10868962427031437
ACH-000018,-0.28711081049317744
ACH-000019,0.050409625392719856
ACH-000021,-0.1367452380405428
ACH-000022,-0.1447189692080461
ACH-000025,-0.020363311879170776
ACH-000028,-0.04813554781056434
ACH-000030,-0.12270784455198787
ACH-000035,-0.18160576258394126
ACH-000036,-0.1065489633256913
ACH-000037,-0.019331909982956797
ACH-000039,0.11219507733758756
ACH-000040,-0.32214724209746226
ACH-000041,-0.03885471171502137
ACH-000042,-0.16611979528696422
ACH-000045,-0.2488790371505376
ACH-000047,-0.0539059568569634
ACH-000052,-0.1975226258678201
ACH-000053,-0.13868711222022329
ACH-000054,-0.14713078040886535
ACH-000055,-0.1339002757744114
ACH-000060,-0.034909300492149416
ACH-000067,-0.04928270814638255
ACH-000070,-0.14864298673757892
ACH-000075,-0.19772556962224294
ACH-000078,-0.19741622965308636
ACH-000082,-0.08260429753416525
ACH-000085,-0.2391303563173096
ACH-000086,-0.15401068723044747
ACH-000087,0.05537974702831406
ACH-000092,-0.05634801536481529
ACH-000095,-0.12327568943734868
ACH-000097,-0.12135734316182616
ACH-000098,-0.013871672405265462
ACH-000099,-0.03858968942811758
ACH-000108,-0.17184120337181044
ACH-000113,-0.02870979949804
ACH-000116,-0.10639602666646188
ACH-000118,-0.14106778943618908
ACH-000120,-0.1017463717500313
ACH-000123,-0.02457277772528652
ACH-000127,-0.16852805847730534
ACH-000128,-0.18327110012254494
ACH-000132,-0.18973635432767616
ACH-000133,-0.11144385980472274
ACH-000137,-0.08898663030719489
ACH-000138,-0.15931364397767248
ACH-000142,-0.02384923857504309
ACH-000143,-0.13518188865666853
ACH-000146,-0.02343616643530508
ACH-000148,-0.12288186169331435
ACH-000150,0.004493382315220078
ACH-000152,-0.1663968290926562
ACH-000153,0.017219697579539058
ACH-000159,-0.14380668195420285
ACH-000160,-0.04363335322087407
ACH-000163,-0.19950438244740049
ACH-000167,-0.1104165740203982
ACH-000168,-0.1966281577370263
ACH-000169,-0.17944736803725586
ACH-000178,-0.17760611759289033
ACH-000183,0.041434995338414465
ACH-000188,-0.06545164147854697
ACH-000189,-0.19536667785409567
ACH-000190,-0.1366038907700133
ACH-000198,-0.23745290649328699
ACH-000203,-0.4409922450834609
ACH-000204,0.07428676468878506
ACH-000206,-0.20229772908709664
ACH-000207,-0.010803180693005015
ACH-000208,-0.1054733431476248
ACH-000210,-0.12461303765299653
ACH-000211,-0.05104550586831925
ACH-000215,-0.12018034119045815
ACH-000221,-0.0872695352587883
ACH-000222,-0.1026906965043977
ACH-000223,-0.11303929878246086
ACH-000226,-0.12408395474004702
ACH-000227,-0.24768561185589424
ACH-000228,-0.2825988926119403
ACH-000231,-0.009929407867202915
ACH-000232,-0.13280605175252486
ACH-000233,-0.053025502641385405
ACH-000234,0.040205929627912
ACH-000235,-0.1451169183787948
ACH-000237,-0.05280650641061232
ACH-000238,-0.09123636690825307
ACH-000242,0.3019401546100796
ACH-000243,-0.08958264637055399
ACH-000244,-0.038572190065469705
ACH-000246,-0.13252958513054888
ACH-000248,-0.04516848697334053
ACH-000250,-0.14639888227897602
ACH-000251,-0.07522316810691962
ACH-000252,-0.12952627308667333
ACH-000253,-0.2339504605751124
ACH-000255,-0.12600509529282966
ACH-000256,0.028722856322918974
ACH-000257,-0.08394185078871835
ACH-000258,-0.11422968000525882
ACH-000259,-0.2802010544628349
ACH-000260,-0.046559183754287185
ACH-000261,-0.13166364069429767
ACH-000262,-0.0370609179913538
ACH-000263,-0.0809366099298899
ACH-000264,-0.152688728639166
ACH-000265,-0.16197695853144062
ACH-000266,-0.13655096149952972
ACH-000272,-0.14729435267849872
ACH-000274,-0.09571780292444852
ACH-000277,-0.07689774730369461
ACH-000278,-0.008236719807794687
ACH-000279,-0.06828417046968105
ACH-000280,-0.1000531005872798
ACH-000281,-0.15898625954205384
ACH-000288,-0.10032001882259683
ACH-000291,-0.2725400927259036
ACH-000293,-0.306219838744799
ACH-000294,-0.08551096914289505
ACH-000295,-0.036000618883649124
ACH-000296,-0.14249093062976814
ACH-000302,-0.0903488353140692
ACH-000304,-0.17611623998253814
ACH-000307,-0.19114476511867806
ACH-000308,-0.11831362767359407
ACH-000310,-0.23210357043245602
ACH-000311,-0.2320215823297393
ACH-000312,-0.3223010510754059
ACH-000315,-0.3026406411180235
ACH-000316,-0.2073006102688091
ACH-000317,-0.209437279838542
ACH-000318,-0.106538593207376
ACH-000319,-0.05721415805085266
ACH-000320,-0.0200430983191764
ACH-000322,-0.14329011008432427
ACH-000323,-0.14877357319705692
ACH-000324,-0.10914899407691588
ACH-000329,-0.05783862351626789
ACH-000330,-0.1852626445872012
ACH-000331,-0.061763680864489086
ACH-000332,-0.1128061285890488
ACH-000334,-0.2268248641602493
ACH-000335,-0.2694880073155944
ACH-000336,0.0561526902620403
ACH-000337,-0.3852977764680317
ACH-000338,0.02608535469615468
ACH-000339,-0.1249725140485927
ACH-000341,-0.09258514252232078
ACH-000348,-0.2084827042091787
ACH-000350,-0.14374612332757986
ACH-000352,-0.013371746664073252
