,FGG (2266)
ACH-000837,-0.1934374461738489
ACH-000838,-0.0549401437751205
ACH-000839,-0.12020743172542117
ACH-000840,-0.1351649777092508
ACH-000841,-0.17033566704394487
ACH-000843,-0.2105876471141445
ACH-000846,-0.14987651379541453
ACH-000847,-0.13701490829357782
ACH-000848,-0.17047106107689078
ACH-000849,-0.2349364859354801
ACH-000851,-0.2830131184014703
ACH-000855,-0.14853048280222256
ACH-000856,-0.2820852486271913
ACH-000858,-0.14062737574512474
ACH-000859,-0.19823349873308488
ACH-000861,-0.2990788009897901
ACH-000862,-0.14989284580046014
ACH-000865,-0.24023248602730005
ACH-000866,-0.2457987359899326
ACH-000867,-0.11835946635646286
ACH-000869,-0.27274274872226945
ACH-000872,-0.13962735653628944
ACH-000873,-0.16344682663740945
ACH-000876,-0.1775050024667559
ACH-000878,-0.3320807319318695
ACH-000880,-0.24230460777927226
ACH-000881,-0.19278292507585693
ACH-000882,-0.20327285645866064
ACH-000884,-0.08959895782133727
ACH-000885,-0.21627024117400848
ACH-000887,-0.2499358763001344
ACH-000889,-0.2304620024252341
ACH-000896,-0.2455950741317964
ACH-000898,-0.2443676884950001
ACH-000900,-0.17305982750586782
ACH-000901,-0.2491535449931741
ACH-000905,-0.20114647671814745
ACH-000906,-0.1956682305957092
ACH-000907,-0.1897553207495119
ACH-000910,-0.20166798732725305
ACH-000911,-0.15247356627071998
ACH-000912,-0.2807230557503128
ACH-000913,-0.2340472358226192
ACH-000915,-0.17692397262225915
ACH-000916,-0.3121496645122803
ACH-000917,-0.1703801075907411
ACH-000920,0.10212141647709162
ACH-000921,-0.13953660179495814
ACH-000924,-0.33212955921877635
ACH-000926,-0.4831607933143824
ACH-000928,0.009867622557932365
ACH-000929,-0.17749810109840633
ACH-000932,-0.3555856987808328
ACH-000935,-0.1701407324914139
ACH-000936,-0.1489425805819106
ACH-000937,-0.20872801806011035
ACH-000938,-0.2631709564906715
ACH-000939,-0.09213351952203104
ACH-000941,-0.44114593059163626
ACH-000943,-0.20087791013736025
ACH-000946,-0.2847783748346381
ACH-000947,-0.1396505348558492
ACH-000948,-0.24607503441494186
ACH-000950,-0.186792661769108
ACH-000953,-0.2333104021209213
ACH-000954,-0.4340087176994231
ACH-000957,-0.3077632812476219
ACH-000958,-0.3793632533942763
ACH-000960,-0.22340605399090094
ACH-000963,-0.13959757589374133
ACH-000968,-0.07879409564640158
ACH-000969,-0.2144649133235358
ACH-000972,0.14615265798354884
ACH-000973,-0.19879746556033734
ACH-000974,-0.2648835425824336
ACH-000978,-0.3271420901777992
ACH-000984,-0.14600821701514358
ACH-000986,-0.2640013358035322
ACH-000988,-0.2425907319327378
ACH-000993,-0.27375970134471905
ACH-000994,-0.08109556191948493
ACH-000996,-0.35489243064326503
ACH-001001,-0.15638894403969394
ACH-001020,-0.4256591271505407
ACH-001028,-0.2110889599809605
ACH-001031,-0.09597976700672363
ACH-001038,-0.20043549125505586
ACH-001048,-0.20031351442097536
ACH-001050,-0.2210372056479019
ACH-001053,-0.26595641267385595
ACH-001054,-0.14235310865642736
ACH-001061,-0.18032547981513256
ACH-001067,-0.21288858523916745
ACH-001075,-0.3058223153114937
ACH-001096,-0.1731710140690996
ACH-001111,-0.24529647693323794
ACH-001119,-0.2454392012875181
ACH-001128,-0.29968983642095337
ACH-001134,-0.2326787305940464
ACH-001151,-0.2520750130413829
ACH-001163,-0.11703170915130795
ACH-001164,-0.3666055048088094
ACH-001183,-0.1755988817726484
ACH-001192,-0.2934079107478423
ACH-001193,-0.09028209849883027
ACH-001196,-0.2411440933501128
ACH-001197,-0.012075390851056984
ACH-001205,-0.2783955014699921
ACH-001211,-0.22227964978516526
ACH-001212,-0.16292146690128745
ACH-001228,-0.2553166184580756
ACH-001232,-0.3130466227076525
ACH-001239,-0.1900061965774168
ACH-001270,-0.2767668103806947
ACH-001274,-0.1979680118392824
ACH-001275,-0.2977246421126086
ACH-001277,-0.06658150018645148
ACH-001278,-0.33958837680868353
ACH-001280,-0.14873443613530302
ACH-001283,-0.002469796243970434
ACH-001289,-0.048376646630892466
ACH-001300,-0.0009963674209309235
ACH-001301,-0.2057050532093544
ACH-001302,-0.3212366277358551
ACH-001306,-0.14168329217884715
ACH-001318,-0.13029640856793082
ACH-001322,-0.15602741473245724
ACH-001328,-0.25290893488436395
ACH-001332,-0.22945989503244604
ACH-001336,-0.13773675955068754
ACH-001346,-0.18850118236473648
ACH-001353,-0.1110551714778562
ACH-001354,-0.037209213288037016
ACH-001367,-0.14790529266067645
ACH-001368,-0.1893159259796912
ACH-001374,-0.4356516450977404
ACH-001377,-0.18608820112200675
ACH-001380,-0.2046113882643423
ACH-001391,-0.33540643497450706
ACH-001408,-0.23541615716234454
ACH-001430,-0.34471529955401264
ACH-001431,-0.21283766521134231
ACH-001450,-0.3772496442410721
ACH-001496,-0.20401093506177229
ACH-001500,-0.3754325062847165
ACH-001523,-0.12080135040347133
ACH-001532,-0.1686917846738653
ACH-001550,-0.2000114797611855
ACH-001552,-0.31738331597339386
ACH-001554,-0.28847170449474635
ACH-001654,-0.2522267790435265
ACH-001735,-0.19777773031904528
ACH-001736,-0.1833644857707704
ACH-001737,-0.4918643111732985
ACH-001740,-0.18872163014375906
ACH-001745,-0.17382891301817727
ACH-001765,-0.15066341681957113
