,FUS (2521)
ACH-000588,0.08942005107879013
ACH-000589,0.08991470300488971
ACH-000591,0.016259821045767092
ACH-000593,0.06292407818050376
ACH-000600,0.021386003033086957
ACH-000601,-0.09195084458388933
ACH-000605,-0.02800211765624557
ACH-000606,0.15551347950944475
ACH-000608,-0.1525694736264636
ACH-000614,-0.15572540266619606
ACH-000616,-0.03942860718237046
ACH-000618,-0.061666983037163475
ACH-000619,-0.11376993731868418
ACH-000620,-0.053297626650430516
ACH-000621,-0.1310546545031089
ACH-000622,-0.07873772898747992
ACH-000623,0.13084415288819715
ACH-000624,-0.1483642763421536
ACH-000627,0.07241840307467473
ACH-000630,0.09037853815206363
ACH-000631,0.04135173479381445
ACH-000632,-0.041927874942787005
ACH-000633,-0.10234144940645401
ACH-000637,-0.4912413371015975
ACH-000638,-0.024036054237911195
ACH-000646,0.09563835998957146
ACH-000647,0.08099513017356427
ACH-000648,-0.04566679677301296
ACH-000649,-0.15527353210855793
ACH-000651,0.0964939708708607
ACH-000652,-0.0059907777343366575
ACH-000653,-0.01145382852062561
ACH-000657,-0.11108955155984918
ACH-000658,-0.053032725824439686
ACH-000661,-0.08683598662970009
ACH-000662,0.09462039397069807
ACH-000663,0.046797072596838435
ACH-000665,-0.18375439098801227
ACH-000671,0.003914925199087239
ACH-000672,-0.09678865960505548
ACH-000673,-0.20080037368449175
ACH-000676,0.007730101899839495
ACH-000677,-0.06753204024305116
ACH-000681,0.036673468166044235
ACH-000683,0.038502981148791186
ACH-000684,-0.13323624552728425
ACH-000688,-0.03208225543130596
ACH-000693,0.07901126188857084
ACH-000694,0.05946987838010946
ACH-000695,0.10840822738094252
ACH-000696,-0.24574963547699075
ACH-000697,-0.17009418995912362
ACH-000699,-0.049765748180310924
ACH-000701,0.046147605295757683
ACH-000706,-0.3094790422308927
ACH-000711,-0.11954615260814574
ACH-000713,-0.20889551343434645
ACH-000714,-0.20617290359730006
ACH-000718,-0.18409075931944516
ACH-000720,-0.011659212716475074
ACH-000721,0.051589898458168235
ACH-000724,-0.2813747256433551
ACH-000725,-0.08927584922574434
ACH-000732,-0.0599232485433744
ACH-000734,0.0695876775653532
ACH-000735,-0.04910635123004741
ACH-000736,0.15200378047407706
ACH-000738,0.10805460653530444
ACH-000746,-0.22840370786239805
ACH-000747,-0.1612478910245924
ACH-000748,-0.05677757983031247
ACH-000753,-0.08311471536563017
ACH-000756,0.012258502918531594
ACH-000757,-0.2851903203196515
ACH-000758,-0.08928804635790527
ACH-000760,-0.11039380618595512
ACH-000762,-0.3192964779895203
ACH-000763,-0.018898580700755063
ACH-000764,0.09448350969713153
ACH-000765,-0.3419668412150649
ACH-000766,-0.1126791288775127
ACH-000767,0.1393126998743673
ACH-000768,-0.24665061089192805
ACH-000769,0.09363279059229528
ACH-000770,-0.08789465386117666
ACH-000771,-0.09520032714837898
ACH-000773,0.07266703809256088
ACH-000776,0.02920885832184468
ACH-000777,0.06535172809552912
ACH-000778,-0.06710836817701693
ACH-000781,0.06597324899756525
ACH-000782,0.15284119428699494
ACH-000783,0.09871137837406177
ACH-000784,-0.027248392698104192
ACH-000785,-0.15857200711624322
ACH-000787,0.15563565707307556
ACH-000788,-0.3316793463374035
ACH-000791,-0.2339592492981723
ACH-000792,-0.06439520596327021
ACH-000794,0.12775218572337713
ACH-000796,0.12962695038876945
ACH-000798,0.1254526018955011
ACH-000799,-0.07342516819939171
ACH-000800,-0.09932586265502558
ACH-000802,-0.07913443195776802
ACH-000804,-0.21953535340644068
ACH-000805,-0.20413538187667754
ACH-000809,-0.016202166372748898
ACH-000810,-0.3388423354341196
ACH-000811,-0.12328927729625072
ACH-000817,-0.035494262285430886
ACH-000819,-0.004971010678052612
ACH-000820,-0.2519159572979257
ACH-000821,-0.1412647200500491
ACH-000822,-0.03621285277389558
ACH-000823,0.13696490670901654
ACH-000824,0.13133280498051986
ACH-000827,-0.1230462768855252
ACH-000829,-0.12136787780250775
ACH-000831,-0.1818811829888346
ACH-000832,-0.0691929880676925
ACH-000833,-0.1892401093886333
ACH-000834,-0.1631580877062179
ACH-000835,-0.18262594928371612
ACH-000836,-0.10185311493756637
ACH-000837,-0.1158919352138255
ACH-000838,-0.05850049860379369
ACH-000839,-0.01708494885088875
ACH-000840,-0.2005326041359583
ACH-000841,-0.06806801165414836
ACH-000843,-0.16682964647138868
ACH-000846,0.22903112892716
ACH-000847,-0.12687839922570054
ACH-000848,-0.010361783105424023
ACH-000849,0.1622889289617699
ACH-000851,-0.08167594636660337
ACH-000855,0.08255663584528053
ACH-000856,0.02907708324806287
ACH-000858,-0.10292002811449097
ACH-000859,-0.07329867909529665
ACH-000861,-0.13901307076487374
ACH-000862,-0.17440948227948747
ACH-000865,0.03266543702444576
ACH-000866,0.05163785419895378
ACH-000867,-0.046638482377913834
ACH-000869,-0.07265342626410336
ACH-000872,-0.3733957662017304
ACH-000873,-0.27383945598355103
ACH-000876,-0.10912721413937364
ACH-000878,0.22427479662670613
ACH-000880,-0.06259063866402417
ACH-000881,-0.1994962672542568
ACH-000882,-0.37545533065518893
ACH-000884,-0.17957168002002455
ACH-000885,0.061981254487097015
ACH-000887,-0.04008686277321545
ACH-000889,-0.1777542306152269
ACH-000896,0.047193895943147386
ACH-000898,-0.194221270283338
ACH-000900,-0.292083835703411
ACH-000901,-0.180524554173504
ACH-000905,0.08086732217903646
ACH-000906,-0.06897902936021871
ACH-000907,-0.1169559546087144
ACH-000910,0.06801183047115246
ACH-000911,-0.09909040893861927
ACH-000912,-0.5348073468507087
ACH-000913,-0.043591412658987486
ACH-000915,-0.16999145394958914
ACH-000916,0.17656779960427318
ACH-000917,-0.17927112464442546
ACH-000920,0.1449196886664425
ACH-000921,-0.10926743901101547
ACH-000924,0.07070231307902891
ACH-000926,-0.1403642294023785
ACH-000928,-0.2528743294996993
ACH-000929,-0.32165066660413943
ACH-000932,0.02071979627232325
ACH-000935,-0.39137580283238493
ACH-000936,0.09192651493214384
ACH-000937,0.09505740647006257
ACH-000938,-0.25832896230130953
ACH-000939,-0.10377539944416893
ACH-000941,-0.14182696763510208
ACH-000943,-0.23121257900243616
ACH-000946,-0.051182796902277936
ACH-000947,-0.20229498443627889
ACH-000948,-0.03407423704022705
ACH-000950,-0.2607924188277471
ACH-000953,0.06362535924632441
ACH-000954,0.08445418652223559
ACH-000957,-0.09843814703693964
ACH-000958,0.02955761793523065
ACH-000960,0.09522685952882327
ACH-000963,0.05636944457130825
ACH-000968,-0.05034672417436905
ACH-000969,-0.008872404313590458
ACH-000972,-0.273184993204214
ACH-000973,-0.13008252038619444
ACH-000974,-0.017431905794526553
ACH-000978,-0.0640759876626191
ACH-000984,-0.27344348134299845
ACH-000986,0.0923003883492068
ACH-000988,-0.0026901820041496764
ACH-000993,-0.26719422929939857
ACH-000994,0.08232477943396806
ACH-000996,-0.17354206290782734
ACH-001001,-0.11192718227129493
ACH-001020,-0.20474463358180808
ACH-001028,-0.09981858014879344
ACH-001031,-0.02694347349003981
ACH-001038,-0.08440577209980814
ACH-001048,-0.13785346268534948
ACH-001050,0.1848259249990404
ACH-001053,-0.10123252687919704
ACH-001054,0.03685218288629544
ACH-001061,0.14290185000637248
ACH-001067,-0.2783823906050953
ACH-001075,0.06720948323873285
ACH-001096,-0.07729957079094099
ACH-001111,0.2941039623196223
ACH-001119,0.030543216391142394
ACH-001128,0.02169668312325389
ACH-001134,0.014149264613135896
ACH-001151,-0.2815658994464147
ACH-001163,-0.27005083148437586
ACH-001164,-0.257106416390325
ACH-001183,0.0020538692451960204
ACH-001192,-0.19109107943109435
ACH-001193,-0.2126073837823249
ACH-001196,-0.2727764200726112
ACH-001197,-0.061997968607021114
ACH-001205,-0.2212059105235038
ACH-001211,-0.26087024360172595
ACH-001212,-0.3324454585473161
ACH-001228,-0.11424612197857704
ACH-001232,0.07736049419857276
ACH-001239,-0.1589660840369062
ACH-001270,0.1870567503955144
ACH-001274,-0.2372127915930481
ACH-001275,-0.05759203555599595
ACH-001277,0.05012911027363471
ACH-001278,-0.1328709920699612
ACH-001280,0.05933270003150627
ACH-001283,-0.2692257857306508
ACH-001289,-0.21418470283119628
ACH-001300,0.113746019013218
ACH-001301,-0.015085290049990763
ACH-001302,0.14749348999298792
ACH-001306,-0.31048992573120915
ACH-001318,-0.2542488692899976
ACH-001322,0.09099159256468586
ACH-001328,0.21832123625239455
ACH-001332,0.018460992320754176
ACH-001336,-0.34087602935289035
ACH-001346,-0.1527381437139004
ACH-001353,-0.1312615544830278
ACH-001354,-0.1243627452057104
ACH-001367,-0.1903976581695677
ACH-001368,-0.20275088431437852
ACH-001374,0.42662127152512985
ACH-001377,-0.10401516558465196
ACH-001380,0.0048648863013517965
ACH-001391,-0.095346435919355
ACH-001408,0.1599471781015232
ACH-001430,-0.13875336293224022
ACH-001431,-0.34303834416147394
ACH-001450,-0.5520852879655053
ACH-001496,-0.14833171033798173
ACH-001500,0.03431963301762082
ACH-001523,0.14173239284419953
ACH-001532,-0.3924262635694881
ACH-001550,-0.04700002920696883
ACH-001552,-0.3648784539033015
ACH-001554,-0.12668117736409634
ACH-001654,-0.08445972961164043
ACH-001735,0.1424274167323868
ACH-001736,0.02155671952673776
ACH-001737,0.09124973505269376
ACH-001740,-0.29857013534857685
ACH-001745,-0.3831115134605592
ACH-001765,0.0006382973134543246
