,DFFB (1677)
ACH-000148,-0.21851262395829585
ACH-000150,-0.7568252631703116
ACH-000152,-0.17881506004315498
ACH-000153,-0.20455362221824872
ACH-000159,-0.21933427426685975
ACH-000160,-0.21923133154940244
ACH-000163,-0.2855148395336816
ACH-000167,-0.7026459471056676
ACH-000168,-0.2715002899387137
ACH-000169,-0.4149090896171969
ACH-000178,-0.425464837828701
ACH-000183,-0.1966523826036001
ACH-000188,-0.35851918171757563
ACH-000189,-0.3595374105250449
ACH-000190,-0.21254675425443464
ACH-000198,-0.21634110206840765
ACH-000203,0.09864108084778918
ACH-000204,-0.32093514029012377
ACH-000206,-0.3832199251133319
ACH-000207,-0.4466473104643943
ACH-000208,-0.23285085102159145
ACH-000210,0.17719087322827715
ACH-000211,-0.25447442285447536
ACH-000215,-0.31043890146637154
ACH-000221,-0.3318472199216185
ACH-000222,-0.2338516599682749
ACH-000223,-0.2641262873099367
ACH-000226,-0.19470919269755696
ACH-000227,-0.3563564023094124
ACH-000228,-0.4783651410629412
ACH-000231,-0.24093467942432265
ACH-000232,-0.3107542809583629
ACH-000233,-0.17855317811888538
ACH-000234,-0.2719243317767011
ACH-000235,-0.2945265499977318
ACH-000237,-0.2983527279794363
ACH-000238,-0.19259758999338294
ACH-000242,-0.1900623001374136
ACH-000243,-0.28272913690977103
ACH-000244,0.04764350172960302
ACH-000246,-0.10967208672102598
ACH-000248,-0.20687113954897174
ACH-000250,-0.24362336460480866
ACH-000251,-0.2338948457273481
ACH-000252,-0.4812050984310463
ACH-000253,-0.19812536522615493
ACH-000255,-0.3082478007100566
ACH-000256,-0.4125917571062663
ACH-000257,-0.1827338624861794
ACH-000258,-0.12595584536693258
ACH-000259,-0.2830621994811137
ACH-000260,-0.22088498735623815
ACH-000261,-0.2496977170523292
ACH-000262,-0.1582687593454908
ACH-000263,0.03826346129133495
ACH-000264,-0.34802418371019955
ACH-000265,-0.1948197099785515
ACH-000266,-0.34019856555144595
ACH-000272,-0.24625565001105684
ACH-000274,-0.23259594341552906
ACH-000277,-0.43061176219313824
ACH-000278,-0.2422784737139792
ACH-000279,-0.3394208961863549
ACH-000280,-0.29789514526287264
ACH-000281,-0.3768411384336407
ACH-000288,-0.3861346911127389
ACH-000291,-0.27688962147494844
ACH-000293,-0.590854756104081
ACH-000294,-0.5571896773713293
ACH-000295,-0.2854537496080524
ACH-000296,-0.28274595329624885
ACH-000302,-0.2954770675835808
ACH-000304,-0.31217522838970885
ACH-000307,-0.20120313853110805
ACH-000308,-0.2955980510883162
ACH-000310,-0.3014247327521112
ACH-000311,-0.2462906969028371
ACH-000312,-0.4282153734276307
ACH-000315,-0.04958790297813374
ACH-000316,-0.3070181090666185
ACH-000317,-0.056296725787672926
ACH-000318,-0.16282091248878555
ACH-000319,-0.2242640945146787
ACH-000320,-0.27536844517600106
ACH-000322,-0.32991895701534746
ACH-000323,-0.3599752892414489
ACH-000324,-0.17715626122956438
ACH-000329,-0.4816768010952469
ACH-000330,-0.2285351792144471
ACH-000331,-0.3768357568077255
ACH-000332,-0.27874634689393324
ACH-000334,-0.24720037120505656
ACH-000335,-0.3336412099422971
ACH-000336,-0.15417947176373512
ACH-000337,-0.051618014905250184
ACH-000338,-0.2264650260624589
ACH-000339,-0.20788860662846345
ACH-000341,-0.08555454670099842
ACH-000348,-0.2534308488743836
ACH-000350,-0.3214682167799645
ACH-000352,-0.3071832093618361
ACH-000356,-0.1547600673672302
ACH-000361,-0.4207572981927183
ACH-000362,-0.35380346024296755
ACH-000363,-0.3358225368483747
ACH-000364,-0.3952932916325532
ACH-000365,-0.23842316773973954
ACH-000366,-0.2287643621447439
ACH-000368,-0.3124845664140564
ACH-000374,-0.2572237796177981
ACH-000375,-0.2805745892811844
ACH-000376,-0.3417607587441784
ACH-000381,-0.11376939536816165
ACH-000383,-0.3665420876506102
ACH-000387,-0.274759190756428
ACH-000389,-0.18523300840869228
ACH-000390,-0.344505826411239
ACH-000393,-0.2125575352450254
ACH-000395,-0.6017435530387708
ACH-000396,-1.1252747169757138
ACH-000397,-0.25851136565837857
ACH-000401,-0.14734146193953618
ACH-000402,-0.1367282430285705
ACH-000403,-0.34327174479435
ACH-000404,-0.4242727265887081
ACH-000406,-0.2543116621368712
ACH-000407,-0.08302480661967547
ACH-000408,-0.4108059047259427
ACH-000410,-0.26862420525765346
ACH-000411,-0.3229216916935269
ACH-000414,-0.33600840366476586
ACH-000415,-0.1585919318495081
ACH-000416,-0.4024598167431803
ACH-000420,-0.3030845825115133
ACH-000421,-0.1717204011296191
ACH-000424,-0.39156077095267294
ACH-000425,-0.3007443904968677
ACH-000426,-0.6739799682256911
ACH-000427,-0.17382855796546148
ACH-000433,-0.2739835992985294
ACH-000435,-0.4996537875071987
ACH-000436,-0.3723012595332689
ACH-000444,-0.2397512491020569
ACH-000445,-0.28391027448163103
ACH-000448,-0.28764070257526725
ACH-000450,-0.3654101532665632
ACH-000452,-0.25357869348601003
ACH-000454,-0.11293978510265372
ACH-000458,-0.1821003516888203
ACH-000459,-0.3418097807644945
ACH-000460,-0.18942887919816365
ACH-000461,-0.3156414590549787
ACH-000463,-0.2126739736411055
ACH-000464,-0.3026153135776182
ACH-000466,-0.2900177597723212
ACH-000467,-0.41659514216050864
ACH-000468,-0.2358246324056741
ACH-000469,-0.21410614330181316
ACH-000470,-0.25236199658461106
ACH-000471,-0.3757076554652207
ACH-000472,-0.325375686705317
ACH-000473,-0.2315627096980263
ACH-000475,-0.27045156424012146
ACH-000476,-0.18263920611317444
ACH-000477,-0.21049247900517748
ACH-000479,-0.14888192789551072
ACH-000480,-0.14086467450895052
ACH-000481,-0.31126188240313346
ACH-000483,-0.3029088411143241
ACH-000484,-0.10145835720518837
ACH-000485,-0.12575486347291584
ACH-000486,-0.18624086933611106
ACH-000487,-0.22160876136551308
ACH-000488,-0.21480634233071733
ACH-000490,-0.26656176698664824
ACH-000491,-0.4249851902706353
ACH-000495,-0.3356935802316399
ACH-000496,-0.2758372875669079
ACH-000499,-0.3113381698195524
ACH-000500,-0.5381834097305779
ACH-000502,-0.19493367161236705
ACH-000503,-0.2676742704862949
ACH-000505,-0.20330362057131035
ACH-000507,-0.27531652025484205
ACH-000510,-0.3899820786092721
ACH-000511,-0.3585337272711132
ACH-000512,-0.20970755938816107
ACH-000516,-0.1649094003707906
ACH-000517,-0.3445252126296987
ACH-000518,-0.20767613916434666
ACH-000520,-0.353679713514108
ACH-000521,-0.3773480189346712
ACH-000522,-0.19247302717097026
ACH-000524,-0.2537628105152552
ACH-000527,-0.1719894296131887
ACH-000528,-0.21614388657235015
ACH-000537,-0.3525206097535765
ACH-000541,-0.2940053239378178
ACH-000542,-0.2713670037509904
ACH-000544,-0.16244216098215766
ACH-000545,-0.16857724411407254
ACH-000547,-0.3342681317246385
ACH-000548,-0.465976468494316
ACH-000549,-0.10656099277759466
ACH-000550,-0.3414958402952967
ACH-000552,-0.3955916879867575
ACH-000556,-0.20691977236915765
ACH-000557,-0.2854896048196162
ACH-000569,-0.4281179266440422
ACH-000570,-0.3445325316418563
ACH-000571,-0.2105797942818771
ACH-000573,-0.20622893688392466
ACH-000576,-0.28750826275699737
ACH-000579,-0.5083983249881148
ACH-000580,-0.3280167241956153
ACH-000584,-0.2059708689966031
ACH-000585,-0.2549353108350281
ACH-000588,-0.3617505052122368
ACH-000589,-0.4061013471421894
ACH-000591,-0.12604957607106893
ACH-000593,-0.25967164596674736
ACH-000600,-0.4047487714052568
ACH-000601,-0.3074005110959442
ACH-000605,-0.004034279822461371
ACH-000606,-0.3095907491031226
ACH-000608,-0.3142669609848623
ACH-000614,-0.2552249191168694
ACH-000616,-0.141962181318599
ACH-000618,-0.27972590501144473
ACH-000619,-0.18233420314795526
ACH-000620,-0.4056051663287775
ACH-000621,-0.2731659858048752
ACH-000622,-0.28049549174843785
ACH-000623,-0.2745646602326584
ACH-000624,-0.174598790877948
ACH-000627,-0.3302270859158673
ACH-000630,-0.28455968575765506
ACH-000631,-0.5133897172202718
ACH-000632,-0.3465180743415555
ACH-000633,-0.2047805742582404
ACH-000637,-0.2082273997462502
ACH-000638,-0.3110730464031882
ACH-000646,-0.3735692195914269
ACH-000647,-0.3996421876423567
ACH-000648,-0.3273989635994169
ACH-000649,-0.3653415804644663
ACH-000651,-0.09502819144617099
ACH-000652,-0.11762625969325087
ACH-000653,-0.24925965377989956
ACH-000657,-0.2429978900849874
ACH-000658,-0.21017781780974265
ACH-000661,-0.564864961888992
ACH-000662,-0.2639952026489971
ACH-000663,-0.2354125731018621
ACH-000665,-0.2604753614833675
ACH-000671,-0.03173587081461563
ACH-000672,-0.2396718574497693
ACH-000673,-0.2197267087663229
ACH-000676,-0.23762677686498765
ACH-000677,-0.18634930454968587
ACH-000681,-0.3565529319436607
ACH-000683,-0.35776996379798154
ACH-000684,-0.3837476968649757
ACH-000688,-0.3103586247797847
ACH-000693,-0.2145937463833633
ACH-000694,-0.16792836592323504
ACH-000695,-0.5434192097254389
ACH-000696,-0.420434939137413
ACH-000697,-0.40823920798622093
ACH-000699,-0.36877061928264776
ACH-000701,-0.35583128682837145
ACH-000706,-0.13915955751111878
ACH-000711,-0.2993100594082124
ACH-000713,-0.2730901304825679
ACH-000714,-0.17674416361378764
ACH-000718,-0.3634682781680196
ACH-000720,-0.34392531814511995
ACH-000721,-0.28494950203985064
ACH-000724,-0.31090008681909825
ACH-000725,-0.04841669302865972
ACH-000732,-0.17290934344646872
ACH-000734,-0.3868996781017845
ACH-000735,-0.2147136278654592
ACH-000736,-0.300349210020442
ACH-000738,-0.19965216760136426
ACH-000746,-0.2353944443536632
ACH-000747,-0.4810902433203197
ACH-000748,-0.2652893176903373
ACH-000753,-0.3628718241728924
ACH-000756,-0.18379429588558566
ACH-000757,-0.07033391952559312
ACH-000758,-0.6043925273638469
ACH-000760,-0.3026426812724805
ACH-000762,-0.2397747849914827
ACH-000763,-0.3432531185174169
ACH-000764,-0.2619700910443996
ACH-000765,-0.132794235598622
ACH-000766,-0.39173156028693096
ACH-000767,-0.2667811182013512
ACH-000768,-0.21081044815174232
ACH-000769,-0.13047331590391606
ACH-000770,-0.2719080741069939
ACH-000771,-0.27475593068903426
ACH-000773,-0.3458362782037149
ACH-000776,-0.3052279316058617
ACH-000777,-0.2979017951857413
ACH-000778,-0.2598558459113402
ACH-000781,-0.2529952631023085
ACH-000782,-0.2431502321993179
ACH-000783,-0.46250723109793
ACH-000784,-0.2567405339212009
ACH-000785,-0.4617295487334594
ACH-000787,-0.2937713345901793
ACH-000788,-0.1826449514697811
ACH-000791,-0.22314374870026452
ACH-000792,-0.3367398732162843
ACH-000794,-0.3224858361082105
ACH-000796,-0.1503225300789391
ACH-000798,-0.3062302820836809
ACH-000799,-0.3973840401094638
ACH-000800,-0.3573257968776659
ACH-000802,-0.2397510211305159
ACH-000804,-0.34869735412275576
ACH-000805,-0.5934262848496303
ACH-000809,-0.3552275104280684
ACH-000810,-0.3311241270709785
ACH-000811,-0.297995494572787
ACH-000817,-0.14708298670923134
ACH-000819,-0.1168126269195642
ACH-000820,0.019861153263062047
ACH-000821,0.03586795905173235
ACH-000822,-0.15844682103363805
ACH-000823,-0.25975380445676144
ACH-000824,-0.3389299685162653
ACH-000827,-0.2985522190419527
ACH-000829,-0.23411704314071285
ACH-000831,-0.051238431061818836
ACH-000832,-0.22543026656090076
ACH-000833,-0.4959434801302166
ACH-000834,-0.21259246123110007
ACH-000835,-0.16736217311014975
ACH-000836,-0.2200980072075457
ACH-000837,-0.24779538564215395
ACH-000838,-0.4361319973703723
ACH-000839,-0.19273647570401364
ACH-000840,-0.07512404284747884
ACH-000841,-0.2009039128527185
ACH-000843,-0.19073310293416854
ACH-000846,-0.22088453475149286
ACH-000847,-0.22551103710240755
ACH-000848,-0.3326093452182788
ACH-000849,-0.16124738745488415
ACH-000851,-0.28275337956391633
ACH-000855,-0.2478892178012889
ACH-000856,-0.3069721838873931
ACH-000858,-0.3853889679223962
ACH-000859,-0.2470083472466888
ACH-000861,-0.3337417378788724
ACH-000862,-0.2236283943619861
ACH-000865,-0.14866321597508986
ACH-000866,-0.2697906617946937
ACH-000867,-0.30545499188506864
ACH-000869,-0.08431606327255264
ACH-000872,-0.24885815144345075
ACH-000873,-0.1152609007380321
ACH-000876,-0.3409867219205398
ACH-000878,-0.241445435277376
ACH-000880,-0.5609911191164904
ACH-000881,-0.32149621164566705
ACH-000882,-0.2936089041982711
ACH-000884,-0.4140726988031081
ACH-000885,-0.4025952974239673
ACH-000887,-0.3505172201766503
ACH-000889,-0.2711725885351422
ACH-000896,-0.2621103566112753
ACH-000898,-0.20163313767374927
ACH-000900,-0.14726179198572048
ACH-000901,-0.2987539599971713
ACH-000905,-0.2079588542875659
ACH-000906,-0.09103579713068552
ACH-000907,-0.334322741101
ACH-000910,-0.2795156912360545
ACH-000911,-0.2881513609880224
ACH-000912,-0.17114608397007056
ACH-000913,-0.3617415252502185
ACH-000915,-0.12849084131802424
ACH-000916,-0.24481181937756266
ACH-000917,-0.0605741366911881
ACH-000920,-0.5636892639438242
ACH-000921,-0.15339795727319086
ACH-000924,-0.30531234218395803
ACH-000926,-0.195804201081284
ACH-000928,-0.3656812860943433
ACH-000929,-0.2886515152721863
ACH-000932,-0.22279213382685947
ACH-000935,-0.4193798714957964
ACH-000936,-0.3529136142267152
ACH-000937,-0.21089778213316648
ACH-000938,-0.2957987127201466
ACH-000939,-0.07813740825020983
ACH-000941,-0.2881103394719484
ACH-000943,-0.3841274049310716
ACH-000946,-0.3641398997674151
ACH-000947,-0.16912888702935505
ACH-000948,-0.1993365348763412
ACH-000950,-0.03468247411975072
ACH-000953,-0.13973508917956495
ACH-000954,-0.3123217689485121
ACH-000957,-0.10422477509444927
ACH-000958,-0.4551678920341165
ACH-000960,-0.293037224496944
ACH-000963,-0.2218829936131333
ACH-000968,-0.15419443188769036
ACH-000969,-0.22775079484938146
ACH-000972,-0.324479553348408
ACH-000973,-0.31729989748452503
ACH-000974,-0.3716880249714545
ACH-000978,0.1084004269947333
ACH-000984,-0.3118253514905657
ACH-000986,-0.41313180532450294
ACH-000988,-0.11161897986664884
ACH-000993,-0.5244179881770649
ACH-000994,-0.24394589553846244
ACH-000996,-0.4568964683427358
ACH-001001,-0.35705867108300743
ACH-001020,-0.7160557698144865
ACH-001028,-0.2860920240578952
ACH-001031,-0.3842206080322057
ACH-001038,-0.29861382723233776
ACH-001048,-0.3726815065778293
ACH-001050,-0.28990979134644057
ACH-001053,-0.4263400294111765
ACH-001054,-0.3677785694156309
ACH-001061,-0.2148237525886748
ACH-001067,-0.2783768909037098
ACH-001075,-0.006349682294219779
ACH-001096,-0.2149760838238039
ACH-001111,-0.02619311311727035
ACH-001119,0.08606071638411505
ACH-001128,0.05897965263663185
ACH-001134,-0.4298081214029671
ACH-001151,-0.26756872481118005
ACH-001163,-0.3055670024131805
ACH-001164,0.17700492037920545
ACH-001183,0.07946176837990658
ACH-001192,-0.14195275690897008
ACH-001193,-0.20915423516149675
ACH-001196,-0.17023502143389724
ACH-001197,-0.4337415076917793
ACH-001205,-0.43255024377752943
ACH-001211,-0.15036576549960362
ACH-001212,-0.2732289000621375
ACH-001228,-0.334588348493481
ACH-001232,-0.2459835953851083
ACH-001239,-0.2882411064833744
ACH-001270,-0.47707952211522403
ACH-001274,-0.40457550659577257
ACH-001275,-0.16085664741044312
ACH-001277,-0.23904372948242475
ACH-001278,-0.39294693163298666
ACH-001280,-0.5839577235446196
ACH-001283,0.11213027164432926
ACH-001289,-0.2751734787370309
ACH-001300,-0.3830743770158445
ACH-001301,-0.0746738192036416
ACH-001302,-0.306844728605531
ACH-001306,-0.45595882135335997
ACH-001318,-0.3236976211607211
ACH-001322,-0.3052995767513605
ACH-001328,-0.198424569631478
ACH-001332,-0.2894304877738211
ACH-001336,-0.12640673272705513
ACH-001346,-0.1894818497554933
ACH-001353,-0.2226925488538651
ACH-001354,-0.4660050507663325
ACH-001367,0.1238471583469007
ACH-001368,-0.22283625118641495
ACH-001374,-0.09123170611715448
ACH-001377,-0.19429546319389995
ACH-001380,-0.2324598565901263
ACH-001391,-0.3135762391112688
ACH-001408,-0.1878009081198032
ACH-001430,-0.11486089755458855
ACH-001431,-0.4279597633708662
ACH-001450,-0.3696496474503704
ACH-001496,-0.29685454299590397
ACH-001500,-0.34808911650987484
ACH-001523,-0.23236049991639446
ACH-001532,-0.3316038904395184
ACH-001550,-0.20725472017396454
ACH-001552,-0.1837711513070942
ACH-001554,-0.2738257608447329
ACH-001654,-0.3859922244755308
ACH-001735,-0.20469551800873306
ACH-001736,-0.22937879971690175
ACH-001737,-0.5258248993461264
ACH-001740,-0.4136756686313329
ACH-001745,-0.3245851877713254
ACH-001765,-0.2904731456520109
