,ROPN1B (152015)
ACH-000004,0.13159428042701346
ACH-000005,0.2424223766171623
ACH-000007,0.11524275107346732
ACH-000009,0.09784071099405868
ACH-000011,0.053398978035276906
ACH-000012,0.09801847665460997
ACH-000013,0.13479512657885345
ACH-000014,-0.0582115576859806
ACH-000015,0.08881709212977491
ACH-000017,-0.03093810977225689
ACH-000018,0.12194302995545993
ACH-000019,0.041842672877247404
ACH-000021,0.14554134957321452
ACH-000022,0.09990849153723093
ACH-000025,0.006462026029236109
ACH-000028,-0.03827746004498477
ACH-000030,0.08959990877943047
ACH-000035,0.05803429383214344
ACH-000036,0.03034209820819416
ACH-000037,0.10589214122682747
ACH-000039,0.059990587385146815
ACH-000040,0.15222466987208538
ACH-000041,0.026907391158736613
ACH-000042,0.06472617358734951
ACH-000045,0.010809222806574157
ACH-000047,0.046257830468976094
ACH-000052,0.20439227013604655
ACH-000053,0.0825933402933562
ACH-000054,-0.00701735349398149
ACH-000055,0.1291394407651299
ACH-000060,-0.037043022657620536
ACH-000067,0.0064194072026049894
ACH-000070,0.0792446038248018
ACH-000075,-0.026035121646750748
ACH-000078,0.08328550645407988
ACH-000082,0.13044756641657593
ACH-000085,0.11497263335379175
ACH-000086,0.1380432796735698
ACH-000087,0.13077935142183
ACH-000092,0.06952472679489151
ACH-000095,0.1278238129088625
ACH-000097,0.09698044231202292
ACH-000098,0.13581674828135648
ACH-000099,0.0820847006095049
ACH-000108,0.125337704929987
ACH-000113,0.06945144912478675
ACH-000116,0.0991706939185503
ACH-000118,0.03649714464401292
ACH-000120,0.010479860184478877
ACH-000123,0.035491180466423265
ACH-000127,0.03469980295142592
ACH-000128,-0.02656994597193021
ACH-000132,0.08822895039569477
ACH-000133,0.052896577900809184
ACH-000137,0.0015906831414978335
ACH-000138,0.025934330756952614
ACH-000142,-0.05334925128958367
ACH-000143,0.20476108076256574
ACH-000146,0.09852411243199374
ACH-000148,0.07838939255801214
ACH-000150,0.1892376556524141
ACH-000152,0.0059558854132847365
ACH-000153,-0.09093683323992408
ACH-000159,0.04467646931227122
ACH-000160,0.13331645280306892
ACH-000163,0.045995514738119615
ACH-000167,0.07823247072701983
ACH-000168,0.2905526723879709
ACH-000169,0.027477474266161882
ACH-000178,0.07734973051567627
ACH-000183,0.041609695027049136
ACH-000188,0.05991051534981299
ACH-000189,-0.14745930809076307
ACH-000190,0.2034505997778132
ACH-000198,0.11790849429537532
ACH-000203,-0.1953903135604224
ACH-000204,0.019619957810094048
ACH-000206,0.09210334012799604
ACH-000207,0.10768572894825112
ACH-000208,0.07255269506916688
ACH-000210,0.09813643411883913
ACH-000211,0.011822685534332746
ACH-000215,0.08544526680232813
ACH-000221,-0.0614632100470426
ACH-000222,0.15832927584716114
ACH-000223,0.08551742588406917
ACH-000226,0.0925381987315303
ACH-000227,0.020681430338872184
ACH-000228,0.05878519177984109
ACH-000231,0.014375208701667712
ACH-000232,0.10644512448878343
ACH-000233,0.1411187574176725
ACH-000234,0.01709778175265946
ACH-000235,0.04532286190407157
ACH-000237,0.13159688712787604
ACH-000238,0.10469941609492743
ACH-000242,-0.0916527597102202
ACH-000243,0.20279009945336807
ACH-000244,0.15877878033971735
ACH-000246,0.1712565128119561
ACH-000248,0.14706705108063375
ACH-000250,0.0573624696359004
ACH-000251,0.05008274958014638
ACH-000252,0.14201852092588116
ACH-000253,0.04577811390213477
ACH-000255,0.11045192376663987
ACH-000256,0.09717097970270336
ACH-000257,0.12292930072858485
ACH-000258,0.1629384155891518
ACH-000259,0.05945884620007676
ACH-000260,0.09934651291362667
ACH-000261,0.019740138841318883
ACH-000262,0.24126067662300466
ACH-000263,0.2455964356756567
