,EIF4EBP3 (8637)
ACH-000004,0.07393648583112664
ACH-000005,-0.13117596532744924
ACH-000007,-0.2322264275705601
ACH-000009,-0.01395384696344222
ACH-000011,0.03378303982864389
ACH-000012,-0.10896536206246113
ACH-000013,0.031162958157018868
ACH-000014,0.0445751900121694
ACH-000015,-0.17396489036343304
ACH-000017,0.056938025499409926
ACH-000018,0.005644197532574697
ACH-000019,0.17183900108673147
ACH-000021,0.007150884303687138
ACH-000022,0.14234851296281148
ACH-000025,0.05840770934446219
ACH-000028,-0.037692406878913766
ACH-000030,0.055824020874006126
ACH-000035,-0.012652251635760128
ACH-000036,0.07186998027347638
ACH-000037,-0.08980307161148994
ACH-000039,0.08789217460227547
ACH-000040,0.02503134930356151
ACH-000041,0.1793432463572719
ACH-000042,0.04713705889579084
ACH-000045,-0.004838799879772309
ACH-000047,0.03141025085280385
ACH-000052,0.06522062682712865
ACH-000053,0.04866691496190413
ACH-000054,-0.03407179086007844
ACH-000055,-0.08543638411144831
ACH-000060,0.17863655784661905
ACH-000067,-0.1192701127114802
ACH-000070,-0.07597944432944742
ACH-000075,-0.007835955143263445
ACH-000078,0.15113954189380685
ACH-000082,-0.04520417466189612
ACH-000085,0.165203994108942
ACH-000086,0.035634790836124364
ACH-000087,0.19772656468711974
ACH-000092,0.06760285713812615
ACH-000095,-0.019114561344065962
ACH-000097,-0.15010880755242034
ACH-000098,0.10259507660127937
ACH-000099,0.05904038516453933
ACH-000108,-0.04321813661209538
ACH-000113,0.14997618964520254
ACH-000116,-0.03380901066379966
ACH-000118,0.04018105391331876
ACH-000120,0.04007025631163776
ACH-000123,0.014832152650115248
ACH-000127,0.02978164574481207
ACH-000128,-0.16071600983785422
ACH-000132,0.010277904410599987
ACH-000133,-0.03834967540370127
ACH-000137,0.042599954593108925
ACH-000138,-0.03654782697423767
ACH-000142,0.08306648999882976
ACH-000143,0.15032820357180438
ACH-000146,0.03569257237251863
ACH-000148,-0.08600233743544286
ACH-000150,-0.12357268623175245
ACH-000152,0.04393970071365919
ACH-000153,0.015304330779949504
ACH-000159,-0.01196945376314443
ACH-000160,0.09885838332181436
ACH-000163,0.06981539159872767
ACH-000167,-0.19390121010863795
ACH-000168,0.07336361896490988
ACH-000169,-0.037508737720562665
ACH-000178,-0.016663925596022075
ACH-000183,0.036534149415795435
ACH-000188,0.08429063169093233
ACH-000189,0.06834138638193901
ACH-000190,-0.12254614968480004
ACH-000198,0.09684710469503753
ACH-000203,0.26870039897800313
ACH-000204,-0.012466922216675346
ACH-000206,0.164415325639042
ACH-000207,0.09973518646973632
ACH-000208,-0.028121683373317947
ACH-000210,-0.07081884080812105
ACH-000211,0.0058983936039123
ACH-000215,-0.041803570862150335
ACH-000221,0.07401138079331224
ACH-000222,-0.00980606908028826
ACH-000223,-0.02323061485622128
ACH-000226,0.10181287507114573
ACH-000227,0.07659090792555616
ACH-000228,-0.033565837791006546
ACH-000231,0.0171784729860703
ACH-000232,-0.04911100715107032
ACH-000233,-0.01798536653560274
ACH-000234,-0.033605436090327186
ACH-000235,-0.06653256823473426
ACH-000237,0.02213564548092418
ACH-000238,0.15976356780558942
ACH-000242,0.18621430514964635
ACH-000243,0.015762973276342792
ACH-000244,0.12294931424691798
ACH-000246,-0.0041943392493583006
ACH-000248,-0.2356454265333587
ACH-000250,-0.05253260334132392
ACH-000251,-0.25910095828289764
ACH-000252,0.0707700911689822
ACH-000253,0.1077125697662212
ACH-000255,-0.08405945803597185
ACH-000256,0.0965212666554866
ACH-000257,-0.010201191595584977
ACH-000258,0.11463213095762274
ACH-000259,0.028329586125010256
ACH-000260,0.011141524416767244
ACH-000261,-0.04647811111314358
ACH-000262,0.14255694787228412
ACH-000263,0.04243612507869536
ACH-000264,0.036111640212492316
ACH-000265,0.1090417920225103
ACH-000266,-0.09387385499411834
ACH-000272,0.04127180924974277
ACH-000274,0.03339546222623207
ACH-000277,0.0049378793558270935
ACH-000278,0.03395872303851686
ACH-000279,-0.0538888723616425
ACH-000280,0.0691302079729842
ACH-000281,-0.08602604629730894
ACH-000288,0.017521551512054274
ACH-000291,-0.006605559816534179
ACH-000293,0.2236428507805528
ACH-000294,0.015139163147263981
ACH-000295,0.07443926975516503
ACH-000296,0.0263006373437674
ACH-000302,0.015806803298384305
ACH-000304,-0.33592670756220905
ACH-000307,-0.013206778302344358
ACH-000308,0.02762218289767581
ACH-000310,0.14070808084527586
ACH-000311,-0.0503326700602994
ACH-000312,0.12008959291449905
ACH-000315,0.14117838782526512
