,AKNAD1 (254268)
ACH-000004,-0.013791603352797376
ACH-000005,0.04582636257291022
ACH-000007,0.14369786588002936
ACH-000009,-0.07277235604322363
ACH-000011,0.01927500613278199
ACH-000012,-0.010328508677665998
ACH-000013,0.02346966412388135
ACH-000014,0.08721879118700876
ACH-000015,-0.014230108869600315
ACH-000017,0.05976396916163624
ACH-000018,0.04928046969924249
ACH-000019,-0.009397462456160148
ACH-000021,-0.005362100943307456
ACH-000022,-0.0017829837856373038
ACH-000025,-0.08770074248556428
ACH-000028,-0.07052991366602901
ACH-000030,-0.02722441113002049
ACH-000035,-0.10440223096003327
ACH-000036,0.03690866028830411
ACH-000037,0.0972204119177883
ACH-000039,0.029345376386280368
ACH-000040,0.033109493860082766
ACH-000041,0.11569277331366655
ACH-000042,0.015585972533387813
ACH-000045,0.017098475741720263
ACH-000047,0.03790398578546823
ACH-000052,0.2207655081817109
ACH-000053,0.05590992106279801
ACH-000054,0.0516017656985408
ACH-000055,-0.05839319503805445
ACH-000060,-0.1281074781396972
ACH-000067,0.15914213029158178
ACH-000070,0.022192189883730458
ACH-000075,0.038391200511442264
ACH-000078,0.07248968662498344
ACH-000082,-0.028402972669316736
ACH-000085,-0.1025429451706783
ACH-000086,-0.05544326549046024
ACH-000087,0.008866837894349082
ACH-000092,-0.13192322992278727
ACH-000095,0.04525378953860439
ACH-000097,-0.04965839960870868
ACH-000098,-0.017724023669806896
ACH-000099,0.09190371789876588
ACH-000108,-0.06429188825405578
ACH-000113,0.04897575842765327
ACH-000116,0.08581908408765129
ACH-000118,0.026201524982690044
ACH-000120,0.07887744451474636
ACH-000123,0.05694782224019423
ACH-000127,0.013975742185820338
ACH-000128,0.05332408041900174
ACH-000132,0.039360717891781916
ACH-000133,0.01624930167697189
ACH-000137,-0.16380258807481507
ACH-000138,0.039013010947831835
ACH-000142,-0.032067429913778554
ACH-000143,0.11733251766657984
ACH-000146,0.01591126441804527
ACH-000148,0.02948572637731506
ACH-000150,0.06611176051834745
ACH-000152,-0.02204694326664755
ACH-000153,0.011699216975905487
ACH-000159,0.004022771604436952
ACH-000160,0.14166755044973633
ACH-000163,0.10609130055097724
ACH-000167,-0.33984435299145993
ACH-000168,0.1880309988723604
ACH-000169,-0.032692118434585075
ACH-000178,0.1217842289690606
ACH-000183,-0.04543438414160075
ACH-000188,0.051999881700481296
ACH-000189,-0.08535767442624427
ACH-000190,0.10804958546631756
