,HERPUD2 (64224)
ACH-000466,-0.05248612996664438
ACH-000467,-0.07089881065858245
ACH-000468,0.05256833411911758
ACH-000469,-0.18324778270674627
ACH-000470,-0.1018428836436329
ACH-000471,-0.14523214103284493
ACH-000472,-0.1648898856733447
ACH-000473,-0.13156433857814573
ACH-000475,-0.15925269148801074
ACH-000476,-0.1062789853470563
ACH-000477,-0.17811716602844754
ACH-000479,-0.1062862197600964
ACH-000480,0.04290776809851103
ACH-000481,-0.05293851978900716
ACH-000483,-0.06622666571707675
ACH-000484,-0.21522345558606334
ACH-000485,-0.07350633937207017
ACH-000486,-0.15683012111734987
ACH-000487,-0.05847216338981614
ACH-000488,-0.15198543783816032
ACH-000490,-0.09829344182532118
ACH-000491,-0.18932888688210936
ACH-000495,-0.033387095455362566
ACH-000496,-0.0757068715594049
ACH-000499,0.0855303056698926
ACH-000500,0.0719843039552075
ACH-000502,-0.05543005651211346
ACH-000503,0.02507991267545784
ACH-000505,-0.1176420754590296
ACH-000507,-0.2039189203298923
ACH-000510,-0.12873454863042544
ACH-000511,-0.03587343262724446
ACH-000512,-0.0993231325105721
ACH-000516,-0.1915321403600516
ACH-000517,-0.10573577774384288
ACH-000518,-0.2107963829278877
ACH-000520,-0.16947296498905307
ACH-000521,-0.12722186516894946
ACH-000522,-0.193975473144094
ACH-000524,-0.12752891329952798
ACH-000527,-0.180253568458009
ACH-000528,-0.10667017805953656
ACH-000537,-0.265497244283187
ACH-000541,-0.0763087038090619
ACH-000542,-0.14100377906717745
ACH-000544,0.02416405604490708
ACH-000545,-0.15933317501679473
ACH-000547,-0.004045289975392654
ACH-000548,-0.04777936252455777
ACH-000549,-0.17442493176539234
ACH-000550,-0.07002688665982386
ACH-000552,0.0467441268903347
ACH-000556,-0.08330092956370243
ACH-000557,-0.12379335619982652
ACH-000569,0.006653795555823368
ACH-000570,-0.1394652382591865
ACH-000571,-0.08691190277512939
ACH-000573,-0.09614980167040146
ACH-000576,-0.09677040167397899
ACH-000579,-0.06319691516542073
ACH-000580,-0.14406559042763792
ACH-000584,-0.09271786315095017
ACH-000585,-0.1147973892984014
ACH-000588,0.021065816279148008
ACH-000589,-0.15023874938499282
ACH-000591,-0.10003628650988708
ACH-000593,-0.06361903751552063
ACH-000600,-0.0977213652598292
ACH-000601,-0.04592959120247261
ACH-000605,-0.10160376978591623
ACH-000606,-0.2391279822757473
ACH-000608,-0.08353640645169719
ACH-000614,-0.11597893435372053
ACH-000616,-0.1785459912319504
ACH-000618,-0.047673357992096765
ACH-000619,0.07141536796174051
ACH-000620,-0.044685583801846784
ACH-000621,-0.137718152195884
ACH-000622,-0.07707845478762097
ACH-000623,-0.15497109119647168
ACH-000624,-0.12817326021803055
ACH-000627,-0.15074603263461694
ACH-000630,-0.13371183210428256
ACH-000631,0.04341887917153299
ACH-000632,-0.12989535600922178
ACH-000633,-0.1642808540680933
ACH-000637,-0.07845690084896463
ACH-000638,0.03447087116197228
ACH-000646,-0.319309979917687
ACH-000647,-0.1166023173851628
ACH-000648,-0.15943967931663205
ACH-000649,-0.1752710046650353
ACH-000651,-0.1336970156232518
ACH-000652,-0.11503628829212285
ACH-000653,-0.25146927054795426
ACH-000657,-0.16623594237860614
ACH-000658,-0.16379194394230245
ACH-000661,-0.11383909432976685
ACH-000662,0.15332417981364002
ACH-000663,-0.17809873839918086
ACH-000665,-0.004825208197034309
ACH-000671,-0.2394919015937724
ACH-000672,-0.13706555138550627
ACH-000673,-0.24056506518829635
ACH-000676,-0.21653319453959285
ACH-000677,-0.14195720003197074
ACH-000681,-0.03418513068368485
ACH-000683,-0.04101217912329744
ACH-000684,-0.03185335519490954
ACH-000688,-0.11478978212690798
ACH-000693,-0.08893287559212272
ACH-000694,-0.11639739309941476
ACH-000695,-0.2832684733673968
ACH-000696,-0.21465483576151212
ACH-000697,-0.10679353325935746
ACH-000699,-0.07284082648035409
ACH-000701,-0.2820174369446777
ACH-000706,-0.03760368930269855
ACH-000711,-0.2619774527206017
ACH-000713,-0.4329536951849679
ACH-000714,-0.10253001780441136
ACH-000718,-0.02111537450849041
ACH-000720,-0.0854072662357837
ACH-000721,-0.11211817996625917
ACH-000724,-0.10687414473556846
ACH-000725,0.0544121215849637
ACH-000732,-0.19617609130567693
ACH-000734,-0.06097506027410659
ACH-000735,-0.12564509527195405
ACH-000736,0.07930874797988001
ACH-000738,-0.07964093856235295
ACH-000746,-0.1338408933952481
ACH-000747,-0.0238823666667147
ACH-000748,-0.20307324310746547
ACH-000753,-0.15995748534471685
ACH-000756,-0.11940594743300885
ACH-000757,0.07626959041537232
ACH-000758,-0.01521756941873171
ACH-000760,-0.0962563457034782
ACH-000762,-0.07294641001690877
ACH-000763,0.026339449226874454
ACH-000764,-0.16898370703603094
ACH-000765,0.03338258781697654
ACH-000766,-0.2358074763753159
ACH-000767,-0.17512349512563655
ACH-000768,-0.16335824135426472
ACH-000769,-0.03155463626232432
ACH-000770,-0.11477570325561352
ACH-000771,-0.15943475555943246
ACH-000773,-0.002606441555608654
ACH-000776,-0.07082236319970371
ACH-000777,-0.22153644363755087
ACH-000778,-0.13333185672449036
ACH-000781,-0.1644976795561678
ACH-000782,0.04840486859330592
ACH-000783,-0.15516316562187085
ACH-000784,0.020812810261849973
ACH-000785,-0.1684258554979966
ACH-000787,-0.061136679381111586
ACH-000788,-0.19884690072467467
ACH-000791,-0.03477658017528334
ACH-000792,0.021528837234285857
ACH-000794,-0.054083142005546335
ACH-000796,-0.06115426543464896
ACH-000798,-0.09689908261452396
ACH-000799,-0.550169978161832
ACH-000800,-0.14487477049449604
ACH-000802,-0.04885979901815756
ACH-000804,-0.20287836896380834
ACH-000805,-0.11975717411822542
ACH-000809,-0.2090051928873611
ACH-000810,-0.5506370865316668
ACH-000811,-0.21795552771604507
ACH-000817,-0.010293173044789324
ACH-000819,-0.06342937951079007
ACH-000820,0.044160908853596234
ACH-000821,-0.03349712571983995
ACH-000822,-0.13599977500674704
ACH-000823,-0.2373035557049503
ACH-000824,-0.1855482216044364
ACH-000827,-0.17443824726905993
ACH-000829,-0.026961175348480425
ACH-000831,-0.07566114083685302
ACH-000832,-0.15446849014448605
ACH-000833,-0.01828488867132818
ACH-000834,-0.11589599047131885
ACH-000835,-0.21431067898751527
ACH-000836,-0.13154437039272315
ACH-000837,-0.14567380163720178
ACH-000838,-0.09581662142806477
ACH-000839,-0.04483952979932356
ACH-000840,-0.14808102464593054
ACH-000841,-0.0007413193474028687
ACH-000843,-0.2775412977919657
ACH-000846,-0.19923664515077705
ACH-000847,-0.05219413358108397
ACH-000848,-0.07440035875906573
ACH-000849,-0.09910902153351127
ACH-000851,-0.10389339370537476
ACH-000855,-0.10957648988671162
ACH-000856,-0.02456870362157477
ACH-000858,-0.16014946517218726
ACH-000859,0.116689350424878
ACH-000861,-0.09534532364804273
ACH-000862,-0.12435896608086534
ACH-000865,-0.02153411723439434
ACH-000866,-0.09877850816842534
ACH-000867,-0.19698881108132
ACH-000869,-0.06027363474009359
ACH-000872,-0.042088672226296094
ACH-000873,-0.09860401102490077
ACH-000876,-0.1489040458199956
ACH-000878,-0.1526020739764988
ACH-000880,-0.0515180303142251
ACH-000881,-0.3071699191427584
ACH-000882,-0.11865642151706017
ACH-000884,-0.14416190476583832
ACH-000885,-0.2631934985972253
ACH-000887,-0.12855194712500512
ACH-000889,-0.17136382398917488
ACH-000896,-0.2137376227427967
ACH-000898,-0.18720301359205466
ACH-000900,-0.3623435003374374
ACH-000901,-0.22508344831282756
ACH-000905,-0.2451793818347877
ACH-000906,-0.1683488945154296
ACH-000907,-0.03846465650637939
ACH-000910,-0.0934847904377973
ACH-000911,-0.14696240826516466
ACH-000912,-0.10352972384265664
ACH-000913,-0.12020941680110672
ACH-000915,-0.17609218681562666
ACH-000916,-0.14431767210954466
ACH-000917,-0.08158968891960429
ACH-000920,0.07605126833941461
ACH-000921,-0.030386955099853164
ACH-000924,-0.048426910101271384
ACH-000926,-0.05666928031953367
ACH-000928,-0.27749695108858713
ACH-000929,-0.13754198037394252
ACH-000932,-0.1871842205691998
ACH-000935,-0.20011857033974095
ACH-000936,-0.16335704576766233
ACH-000937,-0.13552348560590832
ACH-000938,-0.19434674644245992
ACH-000939,0.036621131629504484
ACH-000941,-0.09732363103610348
ACH-000943,-0.09929639718466682
ACH-000946,-0.12233449919692878
ACH-000947,-0.26053462917104314
ACH-000948,-0.20417366355191854
ACH-000950,-0.1283101900831421
ACH-000953,-0.02981557765355927
ACH-000954,0.08219324660182725
ACH-000957,-0.04448217697584688
ACH-000958,-0.2296750595072279
ACH-000960,-0.21870154297259276
ACH-000963,-0.013428034134217526
ACH-000968,0.07499281980023534
ACH-000969,-0.1281222720879494
ACH-000972,-0.14217593325161149
ACH-000973,-0.1757958143419286
ACH-000974,-0.19735166349012467
ACH-000978,-0.17273790823552296
ACH-000984,-0.31794445069163924
ACH-000986,-0.3060872093915623
ACH-000988,-0.1856486618741421
ACH-000993,-0.09915332707860526
ACH-000994,-0.040375856218112335
ACH-000996,-0.1907472461457013
ACH-001001,-0.16357061148732965
ACH-001020,0.14185299558085415
ACH-001028,-0.16145312463883316
ACH-001031,0.12251482878121205
ACH-001038,-0.06926054641933993
ACH-001048,-0.13166963671566112
ACH-001050,-0.05881354576380534
ACH-001053,0.21270533787981105
ACH-001054,-0.2232758803469871
ACH-001061,-0.2239609150018036
ACH-001067,-0.1170683273913713
ACH-001075,-0.19821567897152545
ACH-001096,-0.04285889121264344
ACH-001111,0.07459557717900239
ACH-001119,-0.14936152377450074
ACH-001128,-0.02493771519247776
ACH-001134,-0.2515586622002897
ACH-001151,-0.13911801587243688
ACH-001163,-0.2012525534365992
ACH-001164,-0.2864876929247885
ACH-001183,0.0149113361138176
ACH-001192,-0.23967815996816266
ACH-001193,-0.11350549633424464
ACH-001196,-0.2659577696869239
ACH-001197,-0.0069091956306192425
ACH-001205,-0.32378256478037143
ACH-001211,-0.1434889753588875
ACH-001212,0.010818096720156066
ACH-001228,0.060796938962983285
ACH-001232,-0.20197805852491005
ACH-001239,-0.2291759519813781
ACH-001270,-0.2401766867844049
ACH-001274,-0.19630513466857452
ACH-001275,-0.25103239255739057
ACH-001277,-0.15695062279251734
ACH-001278,-0.04468672937080578
ACH-001280,-0.1138995147594006
ACH-001283,-0.0997966975442694
ACH-001289,-0.01489283346773216
ACH-001300,-0.1995710154936638
ACH-001301,-0.19486285836205386
ACH-001302,0.019578825808864633
ACH-001306,-0.07219640951390645
ACH-001318,-0.1048578944113904
ACH-001322,-0.15908911354692062
ACH-001328,-0.09226842228306607
ACH-001332,-0.24229434537240155
ACH-001336,-0.060640796530415625
ACH-001346,-0.010084964037052013
ACH-001353,-0.12758105162709035
ACH-001354,-0.3260640246887678
ACH-001367,-0.0950115710805988
ACH-001368,-0.16397716368006535
ACH-001374,-0.15093686640865742
ACH-001377,-0.1262287951322229
ACH-001380,-0.2679005574547864
ACH-001391,0.00789634727321656
ACH-001408,-0.16254853552109386
ACH-001430,-0.35017514082533224
ACH-001431,-0.16956590508140998
ACH-001450,-0.1760091459521778
ACH-001496,-0.12207631151274108
ACH-001500,-0.040338207340866176
ACH-001523,-0.17023731442122733
ACH-001532,-0.1643728330667592
ACH-001550,-0.07922130187786734
ACH-001552,-0.09921165184304293
ACH-001554,-0.1336346982425783
ACH-001654,-0.2204728084442976
ACH-001735,-0.14120895110783618
ACH-001736,-0.11869743790744955
ACH-001737,-0.10506556225073424
ACH-001740,-0.0674575009461765
ACH-001745,0.053457614459510215
ACH-001765,-0.0969407509964379
