,SMIM17 (147670)
ACH-000004,0.024354124015844275
ACH-000005,0.09023697713332288
ACH-000007,-0.12443676958892208
ACH-000009,-0.1831003749670484
ACH-000011,-0.0063116407998638
ACH-000012,-0.062321175878162736
ACH-000013,-0.0935881908933045
ACH-000014,-0.02381334640129229
ACH-000015,-0.0742823645729493
ACH-000017,0.5186622415147462
ACH-000018,-0.013131271355858036
ACH-000019,-0.12774342361530278
ACH-000021,-0.2275997113832357
ACH-000022,-0.13364267507383545
ACH-000025,-0.0291062386070578
ACH-000028,-0.1404810426352391
ACH-000030,-0.3145874115472632
ACH-000035,0.0036879952277873735
ACH-000036,-0.26758676681550764
ACH-000037,0.026765635204970842
ACH-000039,-0.020458822187702716
ACH-000040,-0.13061980315958402
ACH-000041,-0.14999755295920575
ACH-000042,-0.08203525603181631
ACH-000045,0.056598808114341134
ACH-000047,-0.1158887561052576
ACH-000052,0.09783662805705773
ACH-000053,-0.19372080750968765
ACH-000054,-0.24060866814315696
ACH-000055,0.016694877877893713
ACH-000060,0.02337274309334504
ACH-000067,-0.13596352090414573
ACH-000070,-0.09317251834359813
ACH-000075,-0.047857047909427367
ACH-000078,-0.21566389191323287
ACH-000082,-0.11547176614227392
ACH-000085,-0.1651146757545171
ACH-000086,-0.06132365385902589
ACH-000087,0.10834579398078252
ACH-000092,-0.04414402270717173
ACH-000095,-0.04913990108893502
ACH-000097,-0.16087419185656054
ACH-000098,-0.057637134779473326
ACH-000099,-0.20341079942423532
ACH-000108,-0.1208036922285087
ACH-000113,-0.1552262369095005
ACH-000116,-0.042081778074181966
ACH-000118,-0.08009962096463255
ACH-000120,0.06861638626840491
ACH-000123,-0.15162466124148402
ACH-000127,-0.10554940412815272
ACH-000128,-0.1150598065544984
ACH-000132,-0.16307316359051646
ACH-000133,-0.1509028293281773
ACH-000137,0.008234774491196403
ACH-000138,-0.22023720628668333
ACH-000142,-0.061230417537901385
ACH-000143,0.0012458719301038461
ACH-000146,-0.15152374751353195
ACH-000148,-0.012221023690986692
ACH-000150,0.1654565076788656
ACH-000152,-0.1823596865982408
ACH-000153,0.07797559711284895
ACH-000159,-0.13461479018296346
ACH-000160,-0.064020098217506
ACH-000163,-0.1076568877543315
ACH-000167,0.3468955206356142
ACH-000168,-0.048996676597335934
ACH-000169,-0.12793216062788496
ACH-000178,-0.07928300643857973
ACH-000183,0.041491919962431324
ACH-000188,-0.12655973403853138
ACH-000189,0.006675518330056143
ACH-000190,-0.002701752852040325
ACH-000198,-0.026312288528553992
ACH-000203,-0.2262459934085686
ACH-000204,-0.3672866251517568
ACH-000206,0.08868084095241469
ACH-000207,-0.06439518128911699
ACH-000208,-0.17552599489545986
ACH-000210,0.01010960194332694
ACH-000211,-0.08340501069292444
ACH-000215,-0.10334146977018127
ACH-000221,-0.04309707855801463
ACH-000222,-0.2128480268521092
ACH-000223,-0.15137592657232668
ACH-000226,0.07747479565600195
ACH-000227,-0.04304841076289481
ACH-000228,-0.0016508695033933135
ACH-000231,-0.010986243140886936
ACH-000232,-0.1745565220010069
ACH-000233,-0.1973176208329836
ACH-000234,-0.17126539247524872
ACH-000235,-0.07564253428193901
ACH-000237,-0.037146017738856035
ACH-000238,-0.1789994126524135
ACH-000242,-0.07574152866954569
ACH-000243,-0.03746314611227028
ACH-000244,-0.04262601053124215
ACH-000246,-0.021843134414466253
ACH-000248,0.06244861276704777
ACH-000250,-0.2350307278564187
ACH-000251,-0.2570961316966689
ACH-000252,-0.1551743714440284
ACH-000253,-0.2617798986010679
ACH-000255,-0.011769177830111369
ACH-000256,-0.1590216438193702
ACH-000257,-0.2371527448087138
ACH-000258,-0.039934247843524166
ACH-000259,-0.1695010263163672
ACH-000260,-0.09684001771818017
ACH-000261,-0.10391163397475864
