,CABP1 (9478)
ACH-000004,0.009804553627128688
ACH-000005,0.17985735269706166
ACH-000007,0.16918764142699
ACH-000009,0.031364635379659264
ACH-000011,0.15434779971011972
ACH-000012,0.2365060650447393
ACH-000013,0.18060513637901274
ACH-000014,0.04621114557278033
ACH-000015,0.15624690040526942
ACH-000017,0.15004930809324207
ACH-000018,0.18707298783921572
ACH-000019,0.2975176749804148
ACH-000021,0.048205583277421415
ACH-000022,0.08130997828935521
ACH-000025,0.10136672625427523
ACH-000028,0.22230766274667
ACH-000030,0.15670669280227287
ACH-000035,0.15930504951674232
ACH-000036,0.09513493072407808
ACH-000037,0.23246952470034224
ACH-000039,0.2807700248084606
ACH-000040,0.2339368515396243
ACH-000041,0.14268470417581214
ACH-000042,0.10997626977518347
ACH-000045,-0.024160033026415343
ACH-000047,0.13727137341184864
ACH-000052,0.17160427985746354
ACH-000053,0.11413391243596925
ACH-000054,0.23997933729791465
ACH-000055,0.2454812809431813
ACH-000060,0.2969758434862025
ACH-000067,0.12235873081904512
ACH-000070,0.06401727402274239
ACH-000075,0.3313308642663209
ACH-000078,0.22716567505142074
ACH-000082,0.10606399087537123
ACH-000085,0.06371338734121783
ACH-000086,0.23847371679291826
ACH-000087,-0.04067356668600583
ACH-000092,0.17939101635064844
ACH-000095,0.2070347573127652
ACH-000097,0.1596838373965165
ACH-000098,0.2565294871206419
ACH-000099,0.1949282626311553
ACH-000108,0.2968505169231621
ACH-000113,0.0687713048790765
ACH-000116,0.2653115712843272
ACH-000118,0.08187623757931546
ACH-000120,0.2355614382039153
ACH-000123,0.06553476211765441
ACH-000127,0.2388074319698292
ACH-000128,0.015352921648499615
ACH-000132,0.2947500293459993
ACH-000133,0.14065371763923956
ACH-000137,0.29203391445417604
ACH-000138,0.0993171516220256
ACH-000142,0.07811162844431388
ACH-000143,-0.012143376449668676
ACH-000146,0.1485615010716541
ACH-000148,0.15727933250780207
ACH-000150,0.1074780116369774
ACH-000152,0.08293476755878218
ACH-000153,0.3258885185597032
ACH-000159,0.09886891609556146
ACH-000160,0.13921202052677814
ACH-000163,0.1980343397266361
ACH-000167,0.3103215062036431
ACH-000168,0.1894158481809644
ACH-000169,0.05892403814325468
ACH-000178,0.20336327904966475
ACH-000183,0.1562924987900348
ACH-000188,0.13871730501481874
ACH-000189,0.16291038641870947
ACH-000190,0.210799858067388
ACH-000198,0.17129543585188478
ACH-000203,0.6004029886411851
ACH-000204,0.1630903171438317
ACH-000206,0.4036945545721543
ACH-000207,0.16154967373107304
ACH-000208,0.0026745780477950487
ACH-000210,-0.05150906385471485
ACH-000211,0.21120567094430326
ACH-000215,0.13247863422962108
ACH-000221,0.2196138925767176
ACH-000222,0.09055431032253287
ACH-000223,0.18316617752514355
ACH-000226,0.18421407174830895
ACH-000227,0.13912917116273274
ACH-000228,0.11141018887017304
ACH-000231,0.22184509440413214
ACH-000232,0.1438595965086649
ACH-000233,0.1667853797593124
ACH-000234,0.10122968177409516
ACH-000235,0.16096322504850788
ACH-000237,0.21779231453594328
ACH-000238,0.17119521741607016
ACH-000242,0.20640267303833248
ACH-000243,0.2414211478831689
ACH-000244,0.18794097085003852
ACH-000246,0.2223978947896951
ACH-000248,0.11479403112745705
ACH-000250,0.17605424204054798
ACH-000251,0.3523380173847995
ACH-000252,-0.12496783863684174
ACH-000253,0.17743935275750866
ACH-000255,0.1894849803645713
ACH-000256,0.14609231845556947
ACH-000257,0.1139938486393563
ACH-000258,0.02558397701591463
ACH-000259,0.2244381967750788
ACH-000260,0.17099502238689518
ACH-000261,0.15756459507729534
