,LBH (81606)
ACH-000004,0.035320686547884804
ACH-000005,-0.09375935984450832
ACH-000007,0.017867099054135673
ACH-000009,-0.055719748955838186
ACH-000011,0.048891250321040615
ACH-000012,0.09489241172679473
ACH-000013,0.07913799070441749
ACH-000014,-0.1476756475273424
ACH-000015,-0.03754812555664981
ACH-000017,-0.02605253090496486
ACH-000018,0.09546641438954072
ACH-000019,-0.09019836276770052
ACH-000021,-0.05440402264192023
ACH-000022,0.011124275639157116
ACH-000025,-0.04008763132754594
ACH-000028,-0.0283214545312117
ACH-000030,-0.03190809534596245
ACH-000035,-0.0814486193689195
ACH-000036,-0.023106972504484742
ACH-000037,-0.1014604559017733
ACH-000039,-0.057671409418297376
ACH-000040,0.015927451560599312
ACH-000041,0.02795831954057289
ACH-000042,-0.0263585087523885
ACH-000045,0.003433920697125929
ACH-000047,0.04834117439629537
ACH-000052,0.023202179321383208
ACH-000053,-0.017210886455500313
ACH-000054,-0.07007227231807438
ACH-000055,0.011071879237458802
ACH-000060,-0.010856931747359695
ACH-000067,-0.054098129156605286
ACH-000070,-0.03556987790547708
ACH-000075,0.0029998808154086524
ACH-000078,-0.16480753028370124
ACH-000082,-0.03753691762159344
ACH-000085,0.07826452398487961
ACH-000086,0.0011409290916025252
ACH-000087,-0.13435472031764736
ACH-000092,-0.0572798132811955
ACH-000095,-0.0565205395298754
ACH-000097,-0.003440361910650064
ACH-000098,-0.02592212531312291
ACH-000099,-0.0821182136353757
ACH-000108,-0.09328682328782216
ACH-000113,0.030256492176211555
ACH-000116,0.03024239127370263
ACH-000118,0.044995374514195934
ACH-000120,-0.05201989042001689
ACH-000123,-0.09103153504016886
ACH-000127,-0.06869262156171367
ACH-000128,-0.08505183753729169
ACH-000132,0.003887061854301697
ACH-000133,0.02672474079984993
ACH-000137,-0.051419224135326465
ACH-000138,0.02976581986972495
ACH-000142,0.03809398905060192
ACH-000143,0.048533464862931856
ACH-000146,-0.035647618565468615
ACH-000148,0.009989295505956508
ACH-000150,0.1272470928450148
ACH-000152,-0.0693999805193619
ACH-000153,-0.07114021638891925
ACH-000159,0.02457085319900812
ACH-000160,0.03788844087808743
