,CRTAC1 (55118)
ACH-000223,-0.11278825697746372
ACH-000226,-0.08738356714746855
ACH-000227,-0.17262293346831548
ACH-000228,-0.21065193562879608
ACH-000231,-0.1204431559241182
ACH-000232,-0.13739093809276226
ACH-000233,0.03121317331461045
ACH-000234,0.08291710759580967
ACH-000235,-0.055298719833361216
ACH-000237,-0.1816615556273327
ACH-000238,-0.11697190070859455
ACH-000242,-0.06264189981726723
ACH-000243,-0.13433329260693638
ACH-000244,0.016605806040341953
ACH-000246,-0.17897688630494893
ACH-000248,-0.11128658400254424
ACH-000250,-0.17082388496275552
ACH-000251,-0.0491891711140532
ACH-000252,-0.08890422567152498
ACH-000253,-0.0870485318848103
ACH-000255,-0.14821723066125614
ACH-000256,-0.17661130261294916
ACH-000257,-0.10263233619032062
ACH-000258,-0.050883037732202985
ACH-000259,-0.0946484813724362
ACH-000260,-0.16140269604711435
ACH-000261,-0.02880501181889935
ACH-000262,-0.16570456723057195
ACH-000263,0.13858802444841564
ACH-000264,-0.2550273116203655
ACH-000265,-0.16241060686828845
ACH-000266,-0.08517173439113991
ACH-000272,-0.12156224409341587
ACH-000274,-0.07890314070623168
ACH-000277,-0.1831591672160376
ACH-000278,-0.0935296868892025
ACH-000279,-0.10501414941296336
ACH-000280,-0.014965012096149604
ACH-000281,-0.117817115267432
ACH-000288,-0.08461473884543866
ACH-000291,-0.20580778049102327
ACH-000293,-0.05287565103061713
ACH-000294,-0.11397052435211498
ACH-000295,-0.3394721615990781
ACH-000296,0.1046218103640096
ACH-000302,-0.0684613183269976
ACH-000304,-0.2296603470034172
ACH-000307,-0.14952011625776312
ACH-000308,-0.10332413680929843
ACH-000310,-0.11308764909920775
ACH-000311,-0.1535977811271022
ACH-000312,-0.04878463854942157
ACH-000315,-0.05243788076440473
ACH-000316,-0.18193748437905755
ACH-000317,-0.04212896356111557
ACH-000318,-0.029706343273156056
ACH-000319,-0.09826224950718296
ACH-000320,-0.26859001896727025
ACH-000322,-0.005859895027559403
ACH-000323,-0.012561540202661944
ACH-000324,-0.09629162591940292
ACH-000329,-0.03636237765823378
ACH-000330,-0.03293880759599815
ACH-000331,-0.19690436979741252
ACH-000332,-0.07995773001309962
ACH-000334,0.09162838141109893
ACH-000335,-0.08407228843318397
ACH-000336,0.014199908347028915
ACH-000337,-0.06481970308523446
ACH-000338,-0.01708350575410864
ACH-000339,-0.19368077048308285
ACH-000341,-0.2052145839269104
ACH-000348,-0.08962617745676106
ACH-000350,-0.12156415629810292
ACH-000352,-0.07504700669171856
ACH-000356,-0.1162420469716154
ACH-000361,-0.037642235776974835
ACH-000362,-0.05169924096580372
ACH-000363,-0.14284352898801586
ACH-000364,-0.01457225965696555
ACH-000365,0.010948626711199524
ACH-000366,-0.13295426854869682
ACH-000368,-0.3142508011684014
ACH-000374,-0.13071049590567438
ACH-000375,-0.06713496274157736
ACH-000376,-0.1868249970325109
ACH-000381,-0.01591473411642582
ACH-000383,-0.0965041445984922
ACH-000387,-0.2483190545385277
ACH-000389,-0.2419120192192401
ACH-000390,-0.05298143155647135
ACH-000393,-0.16466693632904233
ACH-000395,-0.1421206494567101
ACH-000396,0.018958112007865305
ACH-000397,-0.05994960433496889
ACH-000401,-0.5168137434151628
ACH-000402,0.01163987413576478
ACH-000403,-0.15178613204232
ACH-000404,0.11528791155232047
ACH-000406,-0.13183654677234447
ACH-000407,-0.17886755707266186
ACH-000408,-0.051878154696434566
ACH-000410,-0.08736129341105993
ACH-000411,-0.16210500971875474
ACH-000414,-0.049494154749814535
ACH-000415,-0.14071359606434933
ACH-000416,-0.04698573352596818
ACH-000420,-0.15642673245377775
ACH-000421,-0.1160134743270118
ACH-000424,0.0213339076023346
ACH-000425,-0.1940880610350584
ACH-000426,-0.12359765301641655
ACH-000427,-0.1446154192420703
ACH-000433,0.05808785590692937
ACH-000435,-0.14052800653862074
ACH-000436,-0.08521489725913109
ACH-000444,-0.061033729335758014
ACH-000445,-0.08794760488386524
ACH-000448,-0.05290790037652912
ACH-000450,-0.32716981583801785
ACH-000452,-0.14681653708162198
ACH-000454,-0.1317802985671278
ACH-000458,-0.16356571935671155
ACH-000459,-0.14691626858471418
ACH-000460,-0.13006588976403385
ACH-000461,-0.05509419470242926
ACH-000463,-0.042215761645815926
ACH-000464,-0.012831249021655822
ACH-000466,-0.07833695858333657
ACH-000467,-0.04976083515185272
ACH-000468,-0.017861145233823005
ACH-000469,-0.13303892662816405
ACH-000470,0.0776095066401645
ACH-000471,-0.0914309043085762
ACH-000472,-0.03809289719957454
ACH-000473,-0.08515306787084227
ACH-000475,-0.19845450394894906
ACH-000476,-0.1482305573775153
ACH-000477,0.05700543855836805
ACH-000479,-0.06596948208466999
ACH-000480,-0.2009300122968751
ACH-000481,-0.04202505836604188
ACH-000483,-0.13631362536104344
ACH-000484,0.1573352757210007
ACH-000485,0.026449522458099586
ACH-000486,-0.07168824877401582
ACH-000487,-0.06070749654135739
ACH-000488,-0.08989942411260282
ACH-000490,-0.10970515360977462
ACH-000491,-0.11327970090930707
ACH-000495,-0.2571108283203231
ACH-000496,-0.09371624147517556
ACH-000499,-0.1511306149718819
ACH-000500,-0.3746702030865634
ACH-000502,-0.05014605120576915
ACH-000503,-0.23998385455054605
ACH-000505,-0.11030787662932892
ACH-000507,-0.06970366082102347
ACH-000510,-0.13524833766479985
ACH-000511,-0.006864516869556249
ACH-000512,-0.20633825305361744
ACH-000516,0.021016581929084076
ACH-000517,-0.08005732289880725
ACH-000518,-0.04510749248636993
ACH-000520,-0.09153897658235484
ACH-000521,-0.09549597402806267
ACH-000522,0.0220929548311495
ACH-000524,-0.21071371224359972
ACH-000527,-0.08881099321919839
ACH-000528,-0.0903740583201949
ACH-000537,-0.10417568968457072
ACH-000541,-0.056789172289264486
ACH-000542,-0.10503829249319163
ACH-000544,-0.15271718481141047
ACH-000545,-0.09755981021617154
ACH-000547,0.12801100168205154
ACH-000548,-0.27602282294263303
ACH-000549,-0.03226369666990446
ACH-000550,-0.1984967898652908
ACH-000552,-0.22465446397184266
ACH-000556,-0.08783268144167794
ACH-000557,-0.14240658239219947
ACH-000569,0.17907822755970695
ACH-000570,-0.07920383525896453
ACH-000571,-0.0649885379263627
ACH-000573,-0.1930705992822425
ACH-000576,-0.24991405445660256
ACH-000579,-0.11052316877385894
ACH-000580,0.07582389805663023
ACH-000584,-0.19407450871576284
ACH-000585,-0.2792326291029417
ACH-000588,-0.1940182071001368
ACH-000589,-0.11383402584418773
ACH-000591,-0.0066810702745793826
ACH-000593,-0.2799578146937831
ACH-000600,-0.12000123352668833
ACH-000601,-0.16965252009721593
ACH-000605,-0.10779616627995343
ACH-000606,-0.03552740795560309
ACH-000608,-0.10459475540887944
ACH-000614,-0.15772926547849944
ACH-000616,-0.16099138945737118
ACH-000618,-0.18862159481693366
ACH-000619,-0.1658541257041042
ACH-000620,-0.14913798156957256
ACH-000621,-0.025928098866472342
ACH-000622,-0.21981394714914887
ACH-000623,-0.27145550951753794
ACH-000624,-0.0776484060615636
ACH-000627,-0.06515538993412079
ACH-000630,-0.1929644099112772
ACH-000631,0.02577448326640906
ACH-000632,-0.02602079444673959
ACH-000633,-0.03131523338468427
ACH-000637,-0.10279993287947586
ACH-000638,-0.014488928258318018
ACH-000646,-0.12589833533805644
ACH-000647,-0.21074672055551746
ACH-000648,-0.14173672575054974
ACH-000649,-0.06252701424178722
ACH-000651,-0.19296530970451645
ACH-000652,-0.2065995270575848
ACH-000653,-0.11045148404802084
ACH-000657,-0.11435365000962353
ACH-000658,-0.002354284826123775
ACH-000661,-0.07390065225011523
ACH-000662,-0.20892697438792687
ACH-000663,0.049817824859156534
ACH-000665,-0.2449100802462281
ACH-000671,-0.19081497345539172
ACH-000672,0.20320372394804712
ACH-000673,-0.07936564954397614
ACH-000676,-0.21769607324102852
ACH-000677,-0.2568561742508016
ACH-000681,-0.1158884070363112
ACH-000683,-0.12131470391101568
ACH-000684,-0.09620899593555396
ACH-000688,-0.2540021960747284
ACH-000693,-0.2066148256972215
ACH-000694,-0.1197845912924682
ACH-000695,-0.11516092822554905
ACH-000696,-0.06668893614128442
ACH-000697,-0.11436198862934432
ACH-000699,-0.07510403662170455
ACH-000701,0.010179948079523942
ACH-000706,-0.10371060587514194
ACH-000711,-0.13934535442245552
ACH-000713,0.03753555854929628
ACH-000714,-0.0942836079423936
ACH-000718,-0.13898094741626876
ACH-000720,-0.13128857583833775
ACH-000721,-0.06153060187423365
ACH-000724,-0.20314765256531586
ACH-000725,0.14646594422588002
ACH-000732,-0.35402070201188474
ACH-000734,-0.07753690607889481
ACH-000735,-0.1730633033240131
ACH-000736,0.020176664222103544
ACH-000738,-0.2524421516597655
ACH-000746,-0.09057124617157353
ACH-000747,-0.20861210503687785
ACH-000748,0.011068057273703358
ACH-000753,-0.015423979918722984
ACH-000756,0.024867634383188987
ACH-000757,-0.240374663729872
ACH-000758,-0.28440658749167425
ACH-000760,-0.1492161322873238
ACH-000762,-0.2445214202602688
ACH-000763,-0.0480888167454851
ACH-000764,-0.25905384303547085
ACH-000765,-0.028252607814988125
ACH-000766,-0.1523822866403831
ACH-000767,-0.07501935123166376
ACH-000768,-0.06551457902631715
ACH-000769,0.05107843871057634
ACH-000770,-0.11300953543513595
ACH-000771,-0.10256824780046378
ACH-000773,-0.1529806043772985
ACH-000776,-0.10508216580826484
ACH-000777,-0.1052153507987949
ACH-000778,-0.06012341899950025
ACH-000781,-0.21560481904731016
ACH-000782,-0.2737337281505697
ACH-000783,-0.061160230069687314
ACH-000784,-0.16008238521177845
ACH-000785,-0.14149327400644465
ACH-000787,-0.07919023730876637
ACH-000788,-0.0271623351594015
ACH-000791,-0.10312592394945537
ACH-000792,-0.06971550702927813
ACH-000794,-0.05415043428677641
ACH-000796,-0.0937903560034926
ACH-000798,-0.34666263478285586
ACH-000799,-0.12408034910933975
ACH-000800,0.12275606331615616
ACH-000802,-0.16012966679691196
ACH-000804,-0.1173271949037489
ACH-000805,-0.1295139386982834
ACH-000809,-0.1863538450561529
ACH-000810,-0.055057834393188634
ACH-000811,-0.015566354023020087
ACH-000817,-0.2036483002891508
ACH-000819,-0.15098773069851446
ACH-000820,-0.20978675719567008
ACH-000821,0.11516898017793716
ACH-000822,-0.008875002878135517
ACH-000823,-0.008454292500460077
ACH-000824,-0.10441056590354966
ACH-000827,-0.14891883942521295
ACH-000829,-0.2291651611572934
ACH-000831,-0.2111813033092588
ACH-000832,-0.20611464182610872
ACH-000833,-0.15578777221450468
ACH-000834,-0.10997613386460528
ACH-000835,-0.019978045653502103
ACH-000836,-0.07541488124566377
ACH-000837,-0.05630894209502135
ACH-000838,-0.16826598596560388
ACH-000839,-0.00541964771148958
ACH-000840,-0.058256700113421815
ACH-000841,-0.13838080292099736
ACH-000843,-0.20668362592253509
ACH-000846,-0.07785538826518885
ACH-000847,-0.1884220630588065
ACH-000848,-0.09935938728066103
ACH-000849,0.023289668388058182
ACH-000851,-0.12627972141592533
ACH-000855,-0.2885252700579156
ACH-000856,-0.016254296005394308
ACH-000858,-0.047472795495804236
ACH-000859,0.002287372764858322
ACH-000861,-0.1789928406272843
ACH-000862,-0.14497031776912458
ACH-000865,-0.1363946701384405
ACH-000866,-0.03582930288184558
ACH-000867,-0.09934074151199276
ACH-000869,-0.08134944567525229
ACH-000872,-0.12850083953403793
ACH-000873,0.009219296528224171
ACH-000876,-0.04645421011376295
ACH-000878,-0.19081895527763587
ACH-000880,-0.18933643120875884
ACH-000881,-0.02198578046166789
ACH-000882,-0.039090550811748975
ACH-000884,-0.1571842548852772
ACH-000885,-0.14008426360137866
ACH-000887,-0.09194783395083647
ACH-000889,-0.2493957552256828
ACH-000896,-0.09122261385146543
ACH-000898,-0.1487597139984735
ACH-000900,-0.06828938469569235
ACH-000901,-0.11145754182226608
ACH-000905,-0.0639566547317025
ACH-000906,0.028949105170308177
ACH-000907,-0.10949952228340253
ACH-000910,-0.03749912384265771
ACH-000911,-0.12758967699356713
ACH-000912,-0.1530406236946695
ACH-000913,0.040751354806475015
ACH-000915,0.0803190777481384
ACH-000916,-0.3903144066333729
ACH-000917,0.04936051440597169
ACH-000920,-0.3808906323304898
ACH-000921,-0.07920946618395162
ACH-000924,-0.16094937244495472
ACH-000926,-0.10049217155124794
ACH-000928,-0.05160407328887359
ACH-000929,-0.10683539597907192
ACH-000932,-0.07127750080097113
ACH-000935,-0.15574679248021614
ACH-000936,-0.17403871947019606
ACH-000937,-0.05515990237840783
ACH-000938,-0.09549465118273402
ACH-000939,-0.0751383194585697
ACH-000941,-0.12627433925699194
ACH-000943,-0.10016586375277588
ACH-000946,-0.07800753000507757
ACH-000947,-0.2265751563973133
ACH-000948,-0.05596131456181213
ACH-000950,-0.061750120870759005
ACH-000953,-0.13030525547154
ACH-000954,-0.3167098083174705
ACH-000957,-0.09448868698263893
ACH-000958,-0.18719174447199471
ACH-000960,-0.08097046564382608
ACH-000963,-0.2810974259529709
ACH-000968,-0.34678708153980925
ACH-000969,-0.060029157117256135
ACH-000972,-0.08912615312847946
ACH-000973,-0.1548778103676087
ACH-000974,-0.0503962641263306
ACH-000978,0.10969898212282042
ACH-000984,-0.08794028991817653
ACH-000986,0.043749708845073586
ACH-000988,-0.134168448099989
ACH-000993,-0.2393735354119222
ACH-000994,-0.20816506599817092
ACH-000996,-0.029018096855147377
ACH-001001,-0.2591342869641176
ACH-001020,-0.298578372933593
ACH-001028,-0.09093738295652323
ACH-001031,-0.08473197771877015
ACH-001038,-0.12397807978853966
ACH-001048,-0.13316625826832085
ACH-001050,-0.014040713350796962
ACH-001053,-0.16839490513988942
ACH-001054,-0.10686896668606284
ACH-001061,-0.0916574660883003
ACH-001067,0.11952693547490845
ACH-001075,-0.2776968118353144
ACH-001096,-0.05588606200956445
ACH-001111,-0.13428433534672196
ACH-001119,0.13470351501885855
ACH-001128,0.15516895521415322
ACH-001134,-0.04514499543508217
ACH-001151,-0.18922401710640707
ACH-001163,-0.15024077395931018
ACH-001164,0.055525387228125216
ACH-001183,-0.11789610198647946
ACH-001192,-0.03745269894231714
ACH-001193,0.11203142523873734
ACH-001196,-0.1770072730259898
ACH-001197,-0.20601630460727388
ACH-001205,-0.016036520420779427
ACH-001211,-0.3233952582619921
ACH-001212,-0.2212102710652659
ACH-001228,-0.1041979811057889
ACH-001232,-0.08337653338028747
ACH-001239,-0.15941670243822084
ACH-001270,-0.30667368965561764
ACH-001274,-0.2195083861647717
ACH-001275,-0.17346285853687338
ACH-001277,0.06004187852094789
ACH-001278,-0.09603733448813227
ACH-001280,0.09111304414283501
ACH-001283,0.024936107975887228
ACH-001289,-0.19082894063969144
ACH-001300,-0.06087345266066688
ACH-001301,-0.23547682278376936
ACH-001302,0.017602599769276674
ACH-001306,-0.05511863845825316
ACH-001318,-0.23603490820985276
ACH-001322,-0.012422520115793171
ACH-001328,-0.16584440846274126
ACH-001332,0.07098977041448001
ACH-001336,-0.1227860972311459
ACH-001346,-0.23126125062625266
ACH-001353,-0.034633777321120746
ACH-001354,-0.14146153391110486
ACH-001367,-0.30097182007922435
ACH-001368,-0.0584300263920033
ACH-001374,-0.2531254654129769
ACH-001377,-0.10593286125836618
ACH-001380,-0.12646748248663234
ACH-001391,-0.09404376486275157
ACH-001408,0.06427716536490535
ACH-001430,-0.04012992889519623
ACH-001431,-0.01534604353829024
ACH-001450,-0.004505185104614658
ACH-001496,0.12098916584319926
ACH-001500,-0.175026120595748
ACH-001523,-0.03470990063971192
ACH-001532,-0.08919769274610953
ACH-001550,-0.12447314859033662
ACH-001552,-0.11796445417090777
ACH-001554,-0.12265167563387765
ACH-001654,-0.057900661696621475
ACH-001735,-0.10944980940751528
ACH-001736,0.018882685346094687
ACH-001737,-0.4290319736082075
ACH-001740,0.03447268113066839
ACH-001745,0.029185828305501725
ACH-001765,-0.11641471443386647
