,PAFAH2 (5051)
ACH-000004,0.0011540750841352288
ACH-000005,0.2764010882905705
ACH-000007,0.18050041824701155
ACH-000009,0.07327979940977056
ACH-000011,0.14554009842065188
ACH-000012,0.0651943996803619
ACH-000013,-0.03699144147487325
ACH-000014,-0.0028624993862910978
ACH-000015,0.08180722877872135
ACH-000017,0.10695770755477202
ACH-000018,0.11324040891508555
ACH-000019,0.10941025812752103
ACH-000021,0.06577293978044753
ACH-000022,-0.04159152669063067
ACH-000025,0.032642166537971744
ACH-000028,0.10468562379418933
ACH-000030,0.022770506622833548
ACH-000035,-0.09081674428684687
ACH-000036,0.06731908110264899
ACH-000037,0.01646673457481714
ACH-000039,0.11352554527333088
ACH-000040,-0.06639105628276668
ACH-000041,-0.03133419736154139
ACH-000042,0.08957895435434894
ACH-000045,-0.034996259342506664
ACH-000047,0.15151252151219405
ACH-000052,0.028373529751967462
ACH-000053,0.09761985122375773
ACH-000054,0.08744212259999294
ACH-000055,0.06643756099529183
ACH-000060,-0.01683999732983391
ACH-000067,0.08594613858308457
ACH-000070,0.17833845454344285
ACH-000075,0.09650255453792787
ACH-000078,0.0990611944766011
ACH-000082,0.044688410380111086
ACH-000085,-0.10370180911425372
ACH-000086,0.02328696760145971
ACH-000087,0.0418779875122762
ACH-000092,-0.06691220945263546
ACH-000095,0.01587694399767622
ACH-000097,0.07700681136181463
ACH-000098,0.13814862212160786
ACH-000099,0.033462864659579504
ACH-000108,0.043386167417742094
ACH-000113,0.0905366065117082
ACH-000116,0.030791370996808894
ACH-000118,0.1345390164422051
ACH-000120,0.003469730981193123
ACH-000123,0.2327254433262768
ACH-000127,0.14080132683729255
ACH-000128,-0.039333072116296025
ACH-000132,0.028802405622887713
ACH-000133,0.07324532297773735
ACH-000137,0.004308187491156687
ACH-000138,0.1025101239083163
ACH-000142,-0.003176563867243882
ACH-000143,0.14449989180199352
ACH-000146,0.12674435998008254
ACH-000148,-0.0011499258611290713
ACH-000150,-0.2583650242771502
ACH-000152,0.21329667723792928
ACH-000153,0.15690878044875234
ACH-000159,0.0298787478048861
ACH-000160,0.017353826435380013
ACH-000163,0.136083530987456
ACH-000167,0.4641974142418508
ACH-000168,-0.12337561286528012
ACH-000169,0.0002225261612168921
ACH-000178,0.09113194107196558
ACH-000183,0.07302651460590502
ACH-000188,0.037356712601070936
ACH-000189,-0.09456182797502173
ACH-000190,0.17412032563395746
ACH-000198,-0.07954510279652137
ACH-000203,-0.10597488874556052
ACH-000204,-0.02237736274494405
ACH-000206,0.23112660905286275
ACH-000207,0.026362127931062386
ACH-000208,-0.16886251211108205
ACH-000210,-0.18295418501378255
ACH-000211,0.0838017220295066
ACH-000215,0.038565514188491884
ACH-000221,-0.049537648316260036
ACH-000222,0.06843381197694448
ACH-000223,0.08064827593128163
ACH-000226,0.04420652026956668
ACH-000227,0.08427709974879992
ACH-000228,0.19006647582719347
ACH-000231,0.031179808683361763
ACH-000232,0.07004363705236237
ACH-000233,0.054649396103153634
ACH-000234,-0.021208022599943
ACH-000235,0.05274981422405214
ACH-000237,0.054113906576856684
ACH-000238,0.05387661606000672
ACH-000242,0.17766301710731827
ACH-000243,0.05096587934686854
ACH-000244,0.09173162348108227
ACH-000246,-0.06618091588877939
ACH-000248,0.08239229658343149
ACH-000250,0.037125401606443786
ACH-000251,0.07128913637406974
ACH-000252,0.08190679703665793
ACH-000253,0.06015681557466065
ACH-000255,0.08465374513760787
ACH-000256,0.08214554452943146
ACH-000257,0.1715578155839643
ACH-000258,0.06001822653544722
ACH-000259,0.12159880851646893
ACH-000260,0.010659650583417214
ACH-000261,0.16538799063303966
ACH-000262,-0.009145449821985202
ACH-000263,0.001711067142038169
ACH-000264,0.06277282579367763
ACH-000265,0.16362947229013214
ACH-000266,0.14129507725062038
ACH-000272,-0.022776305378535314
ACH-000274,0.00015365673332064982
ACH-000277,0.09085757764788993
ACH-000278,0.06680174335073913
ACH-000279,0.05576968153288632
ACH-000280,0.06781223676628904
ACH-000281,0.04265514206145951
ACH-000288,-0.05299536454209119
ACH-000291,0.01913619074851151
ACH-000293,0.10800932013146894
ACH-000294,0.035759253659560064
ACH-000295,0.08865024847207477
ACH-000296,0.1256380846305257
ACH-000302,0.014216074486094672
ACH-000304,-0.07657216197653441
ACH-000307,0.03384556834118183
ACH-000308,0.14335310427768375
ACH-000310,-0.06589422403634658
ACH-000311,0.05628589205094835
ACH-000312,-0.036761116635682003
ACH-000315,0.3174008652022437
ACH-000316,0.1953665037022028
ACH-000317,-0.014353679126958731
ACH-000318,0.10728331859787073
ACH-000319,-0.07153184644949588
ACH-000320,0.15765487822917432
ACH-000322,-0.035442501083370534
ACH-000323,0.05078613093198199
ACH-000324,0.08731432295083166
ACH-000329,0.05810589122983626
ACH-000330,-0.003996698685418951
ACH-000331,0.07541436632796811
ACH-000332,0.02280288017326193
ACH-000334,0.13727606669346132
ACH-000335,0.059708234899204835
ACH-000336,-0.016030021238900485
ACH-000337,0.007883172258089578
ACH-000338,-0.07424790874063253
ACH-000339,0.015610268546347157
ACH-000341,0.08666796565737102
ACH-000348,0.006822359298437451
ACH-000350,0.022559139633065026
ACH-000352,-0.04318768533632002
ACH-000356,0.09401983429749668
ACH-000361,-0.08758199045078956
ACH-000362,0.11802717438985567
ACH-000363,0.016086744529076685
ACH-000364,-0.05515891353222056
ACH-000365,0.10463043190684236
ACH-000366,-0.010206804669984422
ACH-000368,0.08617752616794104
ACH-000374,0.0889612414924757
ACH-000375,0.13120968684969062
ACH-000376,0.06403189000682646
ACH-000381,0.01678203005569655
ACH-000383,0.01480134766976971
ACH-000387,0.11292203606370188
ACH-000389,0.19261446327402573
ACH-000390,0.00622629009308287
ACH-000393,0.044828448364244655
ACH-000395,-0.1115165300170977
ACH-000396,0.06292638952432288
ACH-000397,0.10479329198435937
ACH-000401,0.0004792674024414869
ACH-000402,-0.05389211707142249
ACH-000403,-0.022411143544867246
ACH-000404,-0.0787104561502178
ACH-000406,0.09560309633762372
ACH-000407,0.033465330065580084
ACH-000408,0.10448197827936227
ACH-000410,-0.027022411106889525
ACH-000411,0.022852100744450488
ACH-000414,0.1121646838413914
ACH-000415,0.023571605695666367
ACH-000416,0.12737557558280865
ACH-000420,0.10987535581715553
ACH-000421,0.10886500618007736
ACH-000424,0.058767316605469376
ACH-000425,0.04555026010311906
ACH-000426,-0.0049637199725723405
ACH-000427,-0.11481782887045874
ACH-000433,-0.08605361693962033
ACH-000435,0.11520288382166607
ACH-000436,0.15935737257964253
ACH-000444,-0.02225641871590428
ACH-000445,-0.08338528735808896
ACH-000448,0.01624143119754969
ACH-000450,0.05931806505133125
ACH-000452,0.10934721497688966
ACH-000454,0.0088499427436905
ACH-000458,0.038903443001614066
ACH-000459,-0.016135792850259185
ACH-000460,0.09451721920949532
ACH-000461,0.0674299951688487
ACH-000463,0.08340516300524647
ACH-000464,0.1843580282056206
ACH-000466,-0.06565488097514356
ACH-000467,0.1082394394983502
ACH-000468,0.0465377009947174
ACH-000469,0.138760784634317
ACH-000470,0.06806772564538068
ACH-000471,0.09239637223406312
ACH-000472,0.1141342622801445
ACH-000473,0.14557470524907468
ACH-000475,0.1002685731134597
ACH-000476,0.02774918027083256
ACH-000477,0.05221524453516156
ACH-000479,0.4186096178257521
