,FAM53C (51307)
ACH-000004,0.04140800967994323
ACH-000005,0.29814501024695034
ACH-000007,-0.2972460315041495
ACH-000009,-0.1218850582576779
ACH-000011,-0.036170397372251833
ACH-000012,-0.18527799623917504
ACH-000013,0.14830515403957084
ACH-000014,0.00544479493897604
ACH-000015,-0.15174006354514338
ACH-000017,-0.05637499097470845
ACH-000018,-0.3499190687744707
ACH-000019,-0.022549045240804318
ACH-000021,-0.14238080399536274
ACH-000022,-0.2289350995442735
ACH-000025,-0.10329481899309853
ACH-000028,-0.14523507913274525
ACH-000030,-0.1007952379121724
ACH-000035,-0.08333707251505736
ACH-000036,-0.1739019646322299
ACH-000037,-0.1686487989357758
ACH-000039,-0.034584262679886194
ACH-000040,-0.20794424720970528
ACH-000041,-0.0938311645502213
ACH-000042,-0.2614671711033366
ACH-000045,-0.00047620383981553154
ACH-000047,0.03572927185089804
ACH-000052,-0.21318167192105505
ACH-000053,-0.04401991706729269
ACH-000054,0.016939075264443822
ACH-000055,-0.3218695262235871
ACH-000060,-0.14980649682786426
ACH-000067,-0.2182581264175259
ACH-000070,-0.1624923931275214
ACH-000075,-0.2692130541119221
ACH-000078,-0.049602059456265835
ACH-000082,-0.17656550642937302
ACH-000085,-0.1427437859798696
ACH-000086,-0.1978414259005621
ACH-000087,-0.32028557780618483
ACH-000092,-0.05815238916836834
ACH-000095,-0.0802219477296703
ACH-000097,-0.033858424068310584
ACH-000098,-0.22021264958861206
ACH-000099,-0.034397417799486414
ACH-000108,-0.17033241885290246
ACH-000113,0.07596107456091583
ACH-000116,-0.05247238915341677
ACH-000118,-0.12655608198677626
ACH-000120,-0.08190246112382113
ACH-000123,-0.2338181597139839
ACH-000127,0.0014319177735763026
ACH-000128,-0.0789294104334823
ACH-000132,-0.08283132376701882
ACH-000133,-0.015584090375391912
ACH-000137,-0.2150441281661824
ACH-000138,-0.08613439505485343
ACH-000142,-0.17355335912428205
ACH-000143,-0.2702825036563773
ACH-000146,-0.06271378419375029
ACH-000148,-0.2865906170216865
ACH-000150,-0.4390583481015767
ACH-000152,-0.213093195540122
ACH-000153,-0.2025370160322376
ACH-000159,-0.017457413793198973
ACH-000160,-0.05310051301510835
ACH-000163,0.0373785704506415
ACH-000167,-0.11494496102216165
ACH-000168,-0.18016182086978053
ACH-000169,0.006293071956633911
ACH-000178,-0.10963678464810624
ACH-000183,0.032407430252477304
ACH-000188,-0.015277477652640875
ACH-000189,-0.0901698658538233
ACH-000190,-0.12952570226518625
ACH-000198,-0.04182786923196363
ACH-000203,0.10589653683400332
ACH-000204,0.12357529404074966
ACH-000206,-0.1017528049251
ACH-000207,-0.061411507386461076
ACH-000208,-0.3759116859234829
ACH-000210,-0.15127482573634987
ACH-000211,-0.10614388603979756
ACH-000215,-0.020253356427903917
ACH-000221,-0.07561578939541044
ACH-000222,-0.14324075385319102
ACH-000223,-0.0974269190654814
ACH-000226,-0.03719672228437838
ACH-000227,-0.11496617707698248
ACH-000228,-0.1071898743505408
ACH-000231,-0.09479590113774083
ACH-000232,-0.33640096747153914
ACH-000233,-0.36098290964359336
ACH-000234,-0.0541717277092382
ACH-000235,-0.12613713842369964
ACH-000237,-0.2981354445592692
ACH-000238,-0.1805746643564196
ACH-000242,-0.26271695371139986
ACH-000243,-0.09152421468988116
ACH-000244,-0.16712249529350207
ACH-000246,-0.17328041054952298
ACH-000248,-0.1243496219143327
ACH-000250,-0.06552726212830988
ACH-000251,-0.007548742366369834
ACH-000252,0.017336493947235732
ACH-000253,-0.0011479230367106778
ACH-000255,-0.153625842659817
ACH-000256,0.014683700392390132
ACH-000257,-0.3021688521607471
ACH-000258,-0.0138274632966326
ACH-000259,0.031614050388091425
ACH-000260,-0.07627085827345148
ACH-000261,-0.07698770340491677
ACH-000262,-0.07253228015832894
ACH-000263,-0.2791634497162992
ACH-000264,-0.12447199948735548
ACH-000265,-0.1632136474563004
ACH-000266,-0.12017518395069897
ACH-000272,-0.04678081486054343
ACH-000274,-0.030093556779096756
ACH-000277,-0.03851949772460953
ACH-000278,0.04089332874330536
ACH-000279,-0.1080081173761969
ACH-000280,-0.17421554218914845
ACH-000281,-0.11972763102995973
ACH-000288,0.03333015031793922
ACH-000291,-0.10368799265867376
ACH-000293,-0.07967158458402923
ACH-000294,-0.0421017170151615
ACH-000295,-0.15051489989018588
ACH-000296,-0.09236478904475924
ACH-000302,-0.02417265209684783
ACH-000304,-0.07503088406277451
ACH-000307,-0.2083199051164531
ACH-000308,-0.10972206517166018
ACH-000310,-0.05312498235090977
ACH-000311,-0.0991986928914112
ACH-000312,-0.07365306027900763
ACH-000315,-0.02682396569415825
ACH-000316,0.03767126290956058
ACH-000317,0.09464514582671134
ACH-000318,0.0019222029492712304
ACH-000319,0.008642519764171349
ACH-000320,-0.20021723857469795
ACH-000322,-0.148384505151069
ACH-000323,-0.04591237186116528
ACH-000324,-0.1927431068897349
ACH-000329,-0.08329964965544019
ACH-000330,0.04213127982888112
ACH-000331,-0.14541932770363955
ACH-000332,-0.11017173022502263
ACH-000334,-0.03679544459047659
ACH-000335,-0.05307105145766265
ACH-000336,-0.030025252808812058
ACH-000337,-0.08857267844992513
ACH-000338,-0.3964598740328918
ACH-000339,-0.15815573206447994
ACH-000341,-0.3275007278270437
ACH-000348,-0.06371593770646887
ACH-000350,-0.08677058518907373
ACH-000352,-0.10290962375446112
ACH-000356,-0.0427139002915329
ACH-000361,0.0077075537470779176
ACH-000362,-0.13347224633629273
ACH-000363,0.05663563476324116
ACH-000364,-0.021103383652927386
ACH-000365,0.08310142036499374
ACH-000366,-0.0438866085285423
ACH-000368,-0.29285502990383405
ACH-000374,-0.014469595382376247
ACH-000375,-0.2108260023178294
ACH-000376,-0.20849559273045895
ACH-000381,-0.13259181504581102
ACH-000383,-0.1617406486328414
ACH-000387,-0.05273580096331285
ACH-000389,-0.16499802816234305
ACH-000390,-0.0974497259629856
ACH-000393,-0.18817351253925912
ACH-000395,-0.0810368281028435
ACH-000396,-0.16269152347468147
ACH-000397,-0.04525481844878768
ACH-000401,-0.20856161084816208
ACH-000402,-0.18436163265437253
ACH-000403,-0.2463989458193836
ACH-000404,-0.2788062954997602
ACH-000406,-0.08161905264792622
ACH-000407,-0.22773524538520565
ACH-000408,-0.12287317703915768
ACH-000410,-0.014217364429434309
ACH-000411,0.04998764961886161
ACH-000414,-0.029392976353424333
ACH-000415,-0.04275292617971423
ACH-000416,-0.18292417366101085
ACH-000420,-0.07840402867833332
ACH-000421,-0.12559227724042565
ACH-000424,-0.09844636459849897
ACH-000425,-0.1843753811589033
ACH-000426,-0.12249235381251815
ACH-000427,-0.2315563922455705
ACH-000433,-0.17264378871174446
ACH-000435,-0.08054822690553322
ACH-000436,-0.03311708889534448
ACH-000444,-0.024112074338766037
ACH-000445,-0.08064524567006283
ACH-000448,-0.01881590860210657
ACH-000450,-0.2559141508855933
ACH-000452,-0.12592331996037848
ACH-000454,-0.2682858989577558
ACH-000458,-0.07284401550539837
ACH-000459,0.08414479996257201
ACH-000460,0.0029824720306287104
ACH-000461,-0.03872860145273647
ACH-000463,-0.18369603391228556
ACH-000464,-0.2971989510223197
ACH-000466,-0.05259697004823365
ACH-000467,-0.2599271617161095
ACH-000468,-0.14263254448012436
ACH-000469,-0.12428609993082915
ACH-000470,-0.03862945726163376
ACH-000471,-0.1403619633271352
ACH-000472,-0.09215519897481672
ACH-000473,-0.22450406426068786
ACH-000475,-0.12567114642312655
ACH-000476,-0.05349651598158877
ACH-000477,-0.11742995677637645
ACH-000479,-0.12107129047993385
ACH-000480,-0.08104698258285392
ACH-000481,-0.2678810854118767
ACH-000483,-0.018162188964854574
ACH-000484,-0.15914418224553373
ACH-000485,0.010979575153946859
ACH-000486,0.03331227975959078
ACH-000487,-0.1917457869013061
ACH-000488,0.0932581937977777
ACH-000490,0.07971593411035753
ACH-000491,-0.22473664273586472
ACH-000495,-0.022292938110955948
ACH-000496,-0.25048594680458514
ACH-000499,-0.1438470645079683
ACH-000500,-0.2913383338571055
ACH-000502,-0.02417336077246988
ACH-000503,-0.4126294452732295
ACH-000505,-0.13664926037663386
ACH-000507,-0.09406788647706922
ACH-000510,-0.08068006747739455
ACH-000511,-0.20871916281804506
ACH-000512,0.11580980951198447
ACH-000516,-0.06552911768666872
ACH-000517,0.05275669051277769
ACH-000518,-0.06509967222948136
ACH-000520,-0.2859073606729568
ACH-000521,-0.1323394582491037
ACH-000522,-0.39841947977874975
ACH-000524,-0.08588579869645081
ACH-000527,-0.032497366296176035
ACH-000528,-0.058407868654455124
ACH-000537,-0.09225713932588853
ACH-000541,-0.23568494721852085
ACH-000542,-0.12456977853569455
ACH-000544,-0.2070437378173424
ACH-000545,-0.24111487311987376
ACH-000547,-0.047366011634727714
ACH-000548,-0.10501226071029628
ACH-000549,-0.09185767910714587
ACH-000550,-0.3370497920207893
ACH-000552,-0.05426158863282424
ACH-000556,0.00973521980163461
ACH-000557,0.0007410264377386491
ACH-000569,0.2378908601310736
ACH-000570,-0.2721837334698885
ACH-000571,-0.1505601820043084
ACH-000573,0.04024724521683571
ACH-000576,0.002096157757599655
ACH-000579,-0.02114451382870244
ACH-000580,0.04015132842835492
ACH-000584,-0.12757149333346565
ACH-000585,-0.05390503103544075
ACH-000588,-0.04618602053672048
ACH-000589,-0.08923253983865373
ACH-000591,0.008563890139944852
ACH-000593,-0.07343708186833167
ACH-000600,-0.03241122484327772
ACH-000601,-0.4579653996388621
ACH-000605,-0.2507266982589889
ACH-000606,-0.07888425401419986
ACH-000608,-0.09723120376101048
ACH-000614,-0.2528000301527916
ACH-000616,-0.20876169106008025
ACH-000618,0.01919606541666035
ACH-000619,-0.03916828729554188
ACH-000620,-0.12131439954175215
ACH-000621,-0.03766281242255772
ACH-000622,-0.13987884251960586
ACH-000623,-0.2508836532232491
ACH-000624,-0.08370282745745618
ACH-000627,-0.16007755759639605
ACH-000630,-0.06148335624501766
ACH-000631,-0.42199938936252657
ACH-000632,-0.08061315472038727
ACH-000633,-0.1114789923576408
ACH-000637,-0.022653552667533664
ACH-000638,-0.13064187184036008
ACH-000646,-0.25641535104334834
ACH-000647,-0.04511595693637619
ACH-000648,0.044086765780470806
ACH-000649,-0.1387584686387144
ACH-000651,-0.11638307531063508
ACH-000652,-0.1879589655519188
ACH-000653,-0.03953657252902828
ACH-000657,-0.12961618600182145
ACH-000658,-0.00452426009449352
ACH-000661,0.05309451071762035
ACH-000662,-0.3793265098388736
ACH-000663,-0.21925814612763025
ACH-000665,-0.17924418487628144
ACH-000671,-0.18358645755856226
ACH-000672,-0.08226703953221956
ACH-000673,-0.1105349034243374
ACH-000676,-0.2330128198965085
ACH-000677,0.024605762099405848
ACH-000681,-0.07365774941593953
ACH-000683,-0.0994690463823146
ACH-000684,-0.004708289684669843
ACH-000688,-0.07236418358018308
ACH-000693,-0.07173558987919136
ACH-000694,-0.0600290335443535
ACH-000695,-0.214327527684924
