,SKIDA1 (387640)
ACH-000004,0.09148030896227036
ACH-000005,-0.12379999312860256
ACH-000007,0.014605671535191324
ACH-000009,0.0980921784863426
ACH-000011,0.00487032033454067
ACH-000012,-0.12191944999362607
ACH-000013,-0.2075183289150616
ACH-000014,-0.116540512704067
ACH-000015,0.07347358150365306
ACH-000017,-0.02708810467420913
ACH-000018,0.21095895304458828
ACH-000019,0.14186357213140008
ACH-000021,-0.000931634725280692
ACH-000022,-0.059552837775662365
ACH-000025,0.16841914472794406
ACH-000028,0.16315975738415964
ACH-000030,0.027834941131202044
ACH-000035,0.09400360723552673
ACH-000036,0.08746776546339145
ACH-000037,-0.0691645712599068
ACH-000039,-0.06392745002670037
ACH-000040,0.055804231393411945
ACH-000041,-0.009693284074834043
ACH-000042,0.018201300218867605
ACH-000045,-0.061029488776869735
ACH-000047,0.049426311323169485
ACH-000052,0.14395874982629708
ACH-000053,-0.06979308672355994
ACH-000054,-0.06278178143355513
ACH-000055,-0.10706216875734743
ACH-000060,-0.2322510973340278
ACH-000067,-0.14793762113064315
ACH-000070,-0.042229637066310666
ACH-000075,0.12488787114187748
ACH-000078,-0.05376005985655533
ACH-000082,0.03398602381610555
ACH-000085,0.04564765677184921
ACH-000086,0.10345265828477944
ACH-000087,0.3655007233597777
ACH-000092,0.00251148698613504
ACH-000095,-0.12113770177817484
ACH-000097,-0.03325803338031589
ACH-000098,0.02977386548704708
ACH-000099,0.012429395224236951
ACH-000108,-0.0013427319188944813
ACH-000113,-0.081525550976377
ACH-000116,0.09453656236402816
ACH-000118,0.11043342529085187
ACH-000120,-0.02778764648729106
ACH-000123,-0.05791777186577397
ACH-000127,0.00029519647573626165
ACH-000128,0.09264762515138776
ACH-000132,-0.05729018728141719
ACH-000133,0.055417924531499636
ACH-000137,0.02338446739654765
ACH-000138,0.025754037086287145
ACH-000142,-0.04643797100564788
ACH-000143,0.2297152902295184
ACH-000146,0.22313687568496104
ACH-000148,0.08319382813039689
ACH-000150,-0.046322203859646506
ACH-000152,0.05671226105101292
ACH-000153,0.33466520494756186
ACH-000159,-0.06660939129437017
ACH-000160,-0.045689755337425565
