,GP1BB (2812)
ACH-000317,0.03802830123175408
ACH-000318,-0.1340730050119695
ACH-000319,-0.17492653953491485
ACH-000320,-0.10385394982074904
ACH-000322,-0.13262214916778325
ACH-000323,-0.3118140267558308
ACH-000324,-0.15737653934784693
ACH-000329,-0.09576314078436664
ACH-000330,-0.3017335604889977
ACH-000331,-0.062234740809120725
ACH-000332,-0.06987055817929459
ACH-000334,-0.23704066061986045
ACH-000335,-0.1792258727162462
ACH-000336,-0.3298033997754943
ACH-000337,-0.4727806118929486
ACH-000338,-0.2875591352996964
ACH-000339,-0.14603153010615288
ACH-000341,-0.12059054808726635
ACH-000348,-0.13160255980278052
ACH-000350,-0.022491537765841483
ACH-000352,-0.1505026122667928
ACH-000356,-0.2354481177195033
ACH-000361,-0.13501456295373812
ACH-000362,-0.14562759681399184
ACH-000363,-0.18343931627675394
ACH-000364,-0.017526274797611215
ACH-000365,-0.3720273840606233
ACH-000366,-0.1221168037768647
ACH-000368,-0.0856898589581877
ACH-000374,-0.12741648873181088
ACH-000375,-0.25846508891640424
ACH-000376,-0.3120142093344984
ACH-000381,-0.07860334304559427
ACH-000383,-0.08145891247865727
ACH-000387,-0.10228209034222494
ACH-000389,-0.1319067316869954
ACH-000390,-0.15749879216431556
ACH-000393,-0.06947610860486789
ACH-000395,-0.1290687774468827
ACH-000396,-0.3903881318866249
ACH-000397,-0.4484467069802451
ACH-000401,-0.17908830376976415
ACH-000402,-0.58660609468806
ACH-000403,-0.1723770634564581
ACH-000404,-0.12544501787629087
ACH-000406,-0.16686372433647167
ACH-000407,-0.2527236938291447
ACH-000408,-0.20896958119454367
ACH-000410,-0.20845278971376888
ACH-000411,-0.14185642545246496
ACH-000414,-0.09185774837099074
ACH-000415,-0.19850014118238696
ACH-000416,-0.15847790738493953
ACH-000420,-0.13854822715401735
ACH-000421,-0.20084893436900267
ACH-000424,-0.14753920288498434
ACH-000425,-0.24811239775651575
ACH-000426,-0.05140798608665325
ACH-000427,-0.18127056490742086
ACH-000433,-0.3698916065952509
ACH-000435,-0.4374857358989023
ACH-000436,-0.07165036510167981
ACH-000444,-0.21711594924965769
ACH-000445,-0.32527105261069583
ACH-000448,-0.09302552806366167
ACH-000450,-0.0977114521750236
ACH-000452,-0.3115946827774179
ACH-000454,-0.4044984820991548
ACH-000458,-0.29123804653599017
ACH-000459,-0.07590425734494348
ACH-000460,-0.09806285499971502
ACH-000461,-0.28502902362250915
ACH-000463,-0.0047356990746368925
ACH-000464,-0.030415861767058232
ACH-000466,-0.2406745398106975
ACH-000467,-0.2463680192971473
ACH-000468,-0.1568448722495468
ACH-000469,-0.06931149005230397
ACH-000470,-0.46881881203702397
ACH-000471,-0.1569465177863257
ACH-000472,-0.1221736317702715
ACH-000473,-0.06016851830781365
ACH-000475,-0.13759372333977404
ACH-000476,-0.07322056559527425
ACH-000477,-0.2351176326332637
ACH-000479,-0.06902932239993312
ACH-000480,-0.2633114834636733
ACH-000481,-0.21031228555544929
ACH-000483,-0.09008509427221728
ACH-000484,-0.11853778392909173
ACH-000485,-0.17783863269340197
ACH-000486,-0.28159603868469274
ACH-000487,-0.12374878632458858
ACH-000488,-0.18612689376290087
ACH-000490,-0.2072314819451718
ACH-000491,-0.021802850064237246
ACH-000495,-0.07953183470817238
ACH-000496,-0.0073315368459236675
ACH-000499,-0.11489906570554598
ACH-000500,0.27367662000147763
ACH-000502,-0.3362786868835094
ACH-000503,0.2543307142755191
ACH-000505,-0.04484388740170588
ACH-000507,-0.2279906198574622
ACH-000510,-0.20288196730518976
ACH-000511,-0.13511437185534408
ACH-000512,0.08067802207238546
ACH-000516,-0.14858630236304324
ACH-000517,-0.33203895835820163
ACH-000518,-0.2972517085649344
ACH-000520,-0.024800272479498054
ACH-000521,-0.10807817794233268
ACH-000522,-0.02615016921085348
ACH-000524,-0.14345431692586333
ACH-000527,-0.207491121791978
ACH-000528,-0.2867731162536614
ACH-000537,-0.2756015156683393
ACH-000541,-0.06689085427905479
ACH-000542,-0.20738768858667286
ACH-000544,-0.0059348155867495565
ACH-000545,-0.10403932289913932
ACH-000547,-0.12339224417762502
ACH-000548,-0.02116269872348793
ACH-000549,-0.11677393331755136
ACH-000550,-0.10514021245829618
ACH-000552,-0.2911301157078153
ACH-000556,-0.052795267941388266
ACH-000557,-0.08154536026124906
ACH-000569,-0.29123766364324216
ACH-000570,-0.07693707025876756
ACH-000571,-0.10779089869675587
ACH-000573,-0.24707013375122536
ACH-000576,-0.19454373449272172
ACH-000579,-0.06140581127845921
ACH-000580,-0.2481871285822994
ACH-000584,-0.05794407220425533
ACH-000585,-0.18802871555413567
ACH-000588,-0.006204871212694947
ACH-000589,-0.08492760364411978
ACH-000591,-0.4854215390904768
ACH-000593,-0.09340093562229494
ACH-000600,0.01735029258693829
ACH-000601,-0.22843468220307345
ACH-000605,-0.1467889779092394
ACH-000606,-0.3418828858024407
ACH-000608,-0.16091076599696402
ACH-000614,-0.0316743921974503
ACH-000616,-0.36266452134029936
ACH-000618,-0.31479423102317644
ACH-000619,-0.15363418419400493
ACH-000620,0.033809530170641366
ACH-000621,-0.21609413518728848
ACH-000622,-0.2744347362128173
ACH-000623,-0.3815009557450188
ACH-000624,-0.1922753673193692
ACH-000627,-0.17659909231238108
ACH-000630,-0.11706359628443265
ACH-000631,-0.11131089862108587
ACH-000632,-0.13157414614055896
ACH-000633,-0.24063670910505805
ACH-000637,-0.3925215169669152
ACH-000638,-0.1967289166838952
ACH-000646,0.03081036318994391
ACH-000647,-0.1622588267564445
ACH-000648,-0.177103135506499
ACH-000649,-0.03281022398839424
ACH-000651,-0.11939219053671475
ACH-000652,0.004358494039565705
ACH-000653,-0.05999219570046305
ACH-000657,-0.20526636308034735
ACH-000658,-0.010445887888870398
ACH-000661,-0.06067565951243128
ACH-000662,-0.4823801749214304
ACH-000663,0.09190093213983104
ACH-000665,-0.32621648447832635
ACH-000671,-0.1647483730334417
ACH-000672,-0.5790807427398275
ACH-000673,-0.14921104053546255
ACH-000676,-0.11378775177800005
ACH-000677,-0.2230628725077948
ACH-000681,-0.12535137567299584
ACH-000683,-0.09303209816987576
ACH-000684,-0.2575619107937707
ACH-000688,-0.03828413142559013
ACH-000693,-0.16034505773074698
ACH-000694,-0.39791657912466416
ACH-000695,0.03464892654259432
ACH-000696,-0.24097808059897494
ACH-000697,-0.3278701907213561
ACH-000699,-0.11781216727498693
ACH-000701,-0.3665038285620593
ACH-000706,-0.35994831014910306
ACH-000711,-0.2455653351564417
ACH-000713,-0.15497943516976412
ACH-000714,-0.09583504066809924
ACH-000718,-0.1454656755614487
ACH-000720,-0.19490784760788127
ACH-000721,-0.2674837080002669
ACH-000724,-0.031165130118100924
ACH-000725,-0.25083094635935904
ACH-000732,-0.3005680058217491
ACH-000734,-0.1361331183431554
ACH-000735,-0.17288301969560727
ACH-000736,-0.03583395654924156
ACH-000738,-0.11407312948168782
ACH-000746,-0.1410251134702754
ACH-000747,-0.23351455334665985
ACH-000748,-0.10714573923215584
ACH-000753,-0.1564544841837024
ACH-000756,-0.23905107347288065
ACH-000757,-0.3227159146449441
ACH-000758,-0.2644278798413564
ACH-000760,-0.09566889004227236
ACH-000762,-0.38502947533798615
ACH-000763,-0.1318546168674537
ACH-000764,-0.17826862306072722
ACH-000765,-0.12865258299047094
ACH-000766,-0.11583082920905202
ACH-000767,-0.19548208020446795
ACH-000768,-0.05181502139444147
ACH-000769,-0.10900455509525857
ACH-000770,-0.10040896389707343
ACH-000771,-0.3106163833240964
ACH-000773,-0.1630405473947374
ACH-000776,-0.2394124814487302
ACH-000777,-0.2989285367344961
ACH-000778,-0.4163200078838434
ACH-000781,-0.09218250350108836
ACH-000782,-0.14780678884814355
ACH-000783,-0.18039827428686586
ACH-000784,-0.16005929524569987
ACH-000785,-0.14600219121048955
ACH-000787,-0.25610928416759504
ACH-000788,-0.1149258928433048
ACH-000791,-0.2723203216249726
ACH-000792,-0.18766654032111724
ACH-000794,-0.3021547902464049
ACH-000796,-0.02389440575450675
ACH-000798,-0.17048953555585838
ACH-000799,-0.33392802030107543
ACH-000800,-0.18915834178664173
ACH-000802,-0.14619840211300675
ACH-000804,0.06789532092898275
ACH-000805,-0.17609552467415632
ACH-000809,-0.3320426394920198
ACH-000810,-0.29359709456638233
ACH-000811,-0.12503692214518955
ACH-000817,-0.13418550791290393
ACH-000819,-0.08084998159140523
ACH-000820,-0.023415553968679042
ACH-000821,-0.3086037975508357
ACH-000822,0.0339603031305355
ACH-000823,-0.11264469512947475
ACH-000824,-0.027122980155277625
ACH-000827,-0.20993542974784185
ACH-000829,-0.07879677876341977
ACH-000831,-0.08894673390905257
ACH-000832,-0.3401122523977139
ACH-000833,-0.08513909422273147
ACH-000834,-0.11643384451225325
ACH-000835,-0.2314529882553053
ACH-000836,-0.14952546347462511
ACH-000837,-0.3551628254538468
ACH-000838,-0.2462972435990836
ACH-000839,-0.43149884942981465
ACH-000840,-0.10128448456657066
ACH-000841,-0.30399794811735675
ACH-000843,-0.03561734893890152
ACH-000846,-0.2859474857563547
ACH-000847,0.18643277752838064
ACH-000848,-0.01096031396844595
ACH-000849,-0.0943028713217268
ACH-000851,-0.21878356848420166
ACH-000855,-0.3033821381884292
ACH-000856,-0.3102816401689744
ACH-000858,-0.18931335771350694
ACH-000859,-0.18108442514631265
ACH-000861,-0.3166367762550909
ACH-000862,-0.14149741275865896
ACH-000865,-0.10219395212272828
ACH-000866,-0.13783060270335198
ACH-000867,-0.08522571555696802
ACH-000869,-0.15526670969897052
ACH-000872,-0.5597692473720309
ACH-000873,-0.05017494501921288
ACH-000876,-0.1095051445551738
ACH-000878,0.06790469658833173
ACH-000880,-0.2419496461888226
ACH-000881,-0.1817223082216558
ACH-000882,-0.10308954872393936
ACH-000884,-0.11213742932203506
ACH-000885,-0.2763137512425596
ACH-000887,-0.3199710764582103
ACH-000889,0.031936603286227536
ACH-000896,-0.18019180276847324
ACH-000898,-0.20501804437532828
ACH-000900,-0.5887553409505262
ACH-000901,-0.36434249450001616
ACH-000905,-0.08582357973552986
ACH-000906,-0.05191337185273493
ACH-000907,-0.43317959767932185
ACH-000910,-0.1554660020376417
ACH-000911,-0.25267472993990137
ACH-000912,-0.2316859445419107
ACH-000913,-0.16292792104722076
ACH-000915,-0.0792661633425583
ACH-000916,-0.4745356180384861
ACH-000917,-0.10147774112936148
ACH-000920,-0.059380125284376126
ACH-000921,-0.13906558287722998
ACH-000924,-0.1821565118220597
ACH-000926,-0.1907293565821864
ACH-000928,-0.3673974608427445
ACH-000929,-0.1995872330096746
ACH-000932,-0.1147284488724956
ACH-000935,-0.19265542253149248
ACH-000936,-0.2298502951673253
ACH-000937,-0.10993592977958586
ACH-000938,-0.2284565608613149
ACH-000939,-0.21805407025291285
ACH-000941,-0.11527636860662607
ACH-000943,-0.14707902378280813
ACH-000946,-0.2070216991609304
ACH-000947,-0.06604885636340342
ACH-000948,-0.18844105807654069
ACH-000950,-0.17072068913227215
ACH-000953,-0.3107310184436598
ACH-000954,-0.08519077729288828
ACH-000957,-0.08366074281294138
ACH-000958,-0.20083692840975595
ACH-000960,-0.122767512503048
ACH-000963,-0.12606682089795326
ACH-000968,-0.17780553668619728
ACH-000969,-0.08663207656240299
ACH-000972,-0.06346406709495478
ACH-000973,-0.11375817804574645
ACH-000974,-0.19078261644773487
ACH-000978,0.2869412437378159
ACH-000984,-0.07357036261165092
ACH-000986,-0.154899549382442
ACH-000988,0.032805313203116075
ACH-000993,-0.05862915616807026
ACH-000994,-0.03975229155182235
ACH-000996,-0.4609875708447798
ACH-001001,-0.3223972447196892
ACH-001020,-0.2920983908100652
ACH-001028,-0.18618019658166549
ACH-001031,-0.035372816854667546
ACH-001038,-0.21280799054122929
ACH-001048,-0.2031307152873536
ACH-001050,-0.0967858503299978
ACH-001053,0.007077070642444656
ACH-001054,-0.11294155609687465
ACH-001061,-0.09001983426374782
ACH-001067,-0.32865994718284297
ACH-001075,0.03002899554911663
ACH-001096,-0.07165242287805873
ACH-001111,-0.3305302347820913
ACH-001119,-0.07340048194020901
ACH-001128,-0.026942157975608217
ACH-001134,-0.21630711698742974
ACH-001151,-0.335566729652158
ACH-001163,-0.11163053636464268
ACH-001164,-0.26651251537649323
ACH-001183,-0.038989175048250814
ACH-001192,-0.14103864048309345
ACH-001193,0.12786084726645844
ACH-001196,-0.22140218170538226
ACH-001197,-0.24187014799638126
ACH-001205,0.11045211150608547
ACH-001211,-0.12836779827169073
ACH-001212,-0.20396491171810088
ACH-001228,-0.02263029777704117
ACH-001232,-0.2494091968932323
ACH-001239,-0.0979485628278474
ACH-001270,-0.5075174601487021
ACH-001274,-0.16634204164455074
ACH-001275,-0.04377022621595801
ACH-001277,-0.14953211539052336
ACH-001278,-0.00552701711103403
ACH-001280,-0.36101481158684506
ACH-001283,-0.012023695123961122
ACH-001289,-0.14441764374953373
ACH-001300,-0.1117114312523902
ACH-001301,-0.2005906301465926
ACH-001302,-0.28939675390025743
ACH-001306,-0.19149544657876852
ACH-001318,-0.21937819913121276
ACH-001322,-0.17880424570238515
ACH-001328,-0.1321912668840183
ACH-001332,-0.480665471994602
ACH-001336,-0.2316004402637617
ACH-001346,-0.29867604718704194
ACH-001353,-0.08402684100280845
ACH-001354,-0.06730895703331202
ACH-001367,0.04049688315704017
ACH-001368,-0.16086738107755008
ACH-001374,-0.4844231295394074
ACH-001377,-0.06484662411355854
ACH-001380,-0.07172919943191333
ACH-001391,-0.10785902137856372
ACH-001408,-0.15927906400857691
ACH-001430,-0.16977033305287062
ACH-001431,-0.1692213714790459
ACH-001450,-0.3720335066672855
ACH-001496,-0.04021643056794424
ACH-001500,-0.06594455731826697
ACH-001523,-0.2309169908093714
ACH-001532,-0.18717022579560735
ACH-001550,-0.3189862544138262
ACH-001552,-0.0325148555199194
ACH-001554,-0.2045514499056502
ACH-001654,-0.1507763529942945
ACH-001735,-0.19767649927933129
ACH-001736,-0.2865592973609489
ACH-001737,-0.13525859870079535
ACH-001740,-0.11848495775801934
ACH-001745,-0.11789034567367007
ACH-001765,-0.20124234592366194
