,TIFAB (497189)
ACH-000569,0.15298252625372266
ACH-000570,0.02302387402097691
ACH-000571,-0.06950466796020717
ACH-000573,-0.1401930278214017
ACH-000576,-0.011870955593614734
ACH-000579,0.13565039230747594
ACH-000580,-0.04157022829337514
ACH-000584,-0.03430059413250794
ACH-000585,-0.14225788764551522
ACH-000588,0.009622101792458622
ACH-000589,0.007552739477521759
ACH-000591,-0.028126385454470732
ACH-000593,-0.1360565786530329
ACH-000600,-0.06787350974084316
ACH-000601,-0.20013989237414284
ACH-000605,-0.09293062708652076
ACH-000606,-0.3955635397471282
ACH-000608,-0.017687064876637425
ACH-000614,0.10655843004703004
ACH-000616,-0.07883200449321369
ACH-000618,0.0064502243884370656
ACH-000619,-0.028177927548369425
ACH-000620,-0.0068156239098442345
ACH-000621,-0.007985840384613025
ACH-000622,-0.038046671402034535
ACH-000623,-0.06174696048398781
ACH-000624,-0.14191488444371
ACH-000627,-0.03476408390696123
ACH-000630,-0.09992244617318193
ACH-000631,-0.2404720665224285
ACH-000632,-0.0178577572680671
ACH-000633,-0.033637185141012715
ACH-000637,0.09876051621717108
ACH-000638,-0.08680524904734692
ACH-000646,0.11090057552218298
ACH-000647,-0.17102274308905838
ACH-000648,-0.11265725994272785
ACH-000649,-0.04142720416188503
ACH-000651,-0.15931965199167372
ACH-000652,-0.11395777240644127
ACH-000653,-0.0214817059934219
ACH-000657,0.00543236299092728
ACH-000658,-0.14890978774470714
ACH-000661,0.05295381993966098
ACH-000662,-0.06982799649471899
ACH-000663,-0.08132385528403056
ACH-000665,-0.11900389296822292
ACH-000671,-0.2777143612698039
ACH-000672,-0.4732145082201536
ACH-000673,-0.05956339275604405
ACH-000676,-0.0537841878227197
ACH-000677,-0.1408114403597523
ACH-000681,-0.0016812506419699115
ACH-000683,-0.04657818405851387
ACH-000684,0.0732634436884843
ACH-000688,-0.0544289253120149
ACH-000693,-0.042238619729627926
ACH-000694,-0.029824802260309737
ACH-000695,-0.14454570514494036
ACH-000696,-0.05053215532409259
ACH-000697,0.011036861604288531
ACH-000699,-0.080378653820172
ACH-000701,0.006970746163304867
ACH-000706,0.046288920549835626
ACH-000711,-0.10283675859461874
ACH-000713,-0.20396816630478726
ACH-000714,0.07280629084457893
ACH-000718,-0.10744317502515582
ACH-000720,-0.12802417606176358
ACH-000721,-0.16592628571952275
ACH-000724,-0.14258311645830524
ACH-000725,-0.07651844383761087
ACH-000732,-0.08666476744784833
ACH-000734,-0.029599461142465668
ACH-000735,-0.2578971899373986
ACH-000736,-0.020553262732490123
ACH-000738,-0.030081030380611964
ACH-000746,-0.036353664332438564
ACH-000747,0.04774518657681098
ACH-000748,0.014113730273521462
ACH-000753,-0.10024855883330787
ACH-000756,-0.07605974039610751
ACH-000757,-0.037917798177500385
ACH-000758,-0.032589378437504785
ACH-000760,-0.2463705064179303
ACH-000762,-0.10173831527460638
ACH-000763,0.06605707937412983
ACH-000764,-0.27290955489945445
ACH-000765,-0.01987437509808703
ACH-000766,-0.02177664572142281
ACH-000767,-0.05481769229571233
ACH-000768,-0.18365680087547875
ACH-000769,-0.1763473662372264
ACH-000770,-0.033296008646132635
ACH-000771,-0.13460966726327714
ACH-000773,-0.12195992517646748
ACH-000776,0.07443468390981033
ACH-000777,-0.008634920964868238
ACH-000778,-0.22061456150724848
ACH-000781,-0.021807314402156625
ACH-000782,-0.07958022682149135
ACH-000783,0.05436103939086083
ACH-000784,-0.04453811684988925
ACH-000785,-0.02024665009063666
ACH-000787,-0.016019614762951568
ACH-000788,-0.03630702126174893
ACH-000791,-0.16231841842452685
ACH-000792,-0.11869530263433177
ACH-000794,-0.4324871189470364
ACH-000796,-0.11255533315885972
ACH-000798,-0.25795122996281505
ACH-000799,-0.29498877034300536
ACH-000800,-0.1157084843699616
ACH-000802,-0.2141770689291912
ACH-000804,0.032021297959307436
ACH-000805,-0.11437882741289696
ACH-000809,-0.17020697622196446
ACH-000810,-0.17155145924281304
ACH-000811,-0.051229975430670316
ACH-000817,0.00044913041031590685
ACH-000819,-0.17090112983998434
ACH-000820,-0.05879055932502515
ACH-000821,-0.06586569513024093
ACH-000822,-0.029219650957006186
ACH-000823,-0.11481535428885513
ACH-000824,-0.21698696404589166
ACH-000827,-0.11455111263809704
ACH-000829,-0.19555207283309467
ACH-000831,-0.18129035214324132
ACH-000832,-0.14095908776415772
ACH-000833,-0.010432284940912195
ACH-000834,-0.16319721346976754
ACH-000835,-0.07832449782268402
ACH-000836,-0.03968413740635636
ACH-000837,-0.07523707898204794
ACH-000838,0.018589522837923343
ACH-000839,-0.3088670278595741
ACH-000840,-0.1736211076922348
ACH-000841,-0.11942645569803198
ACH-000843,-0.07433697251569933
ACH-000846,0.023258566656613182
ACH-000847,0.19435895760151867
ACH-000848,-0.11488381898148367
ACH-000849,0.05562657109192739
ACH-000851,0.13726533402192997
ACH-000855,-0.11987339633459895
ACH-000856,0.004925831066712189
ACH-000858,-0.23696669084933925
ACH-000859,-0.07890825360348445
ACH-000861,-0.2012827636662589
ACH-000862,-0.09565307852399764
ACH-000865,-0.0018458756998430558
ACH-000866,-0.032831601341900746
ACH-000867,-0.03005718561072229
ACH-000869,0.01643622821413116
ACH-000872,-0.053859507431083004
ACH-000873,0.07642126011484518
ACH-000876,-0.10953912229801667
ACH-000878,-0.1866036985223513
ACH-000880,-0.05477417125230544
ACH-000881,-0.08000728094298548
ACH-000882,-0.036273561954438656
ACH-000884,-0.05005410671553229
ACH-000885,0.012372630718625644
ACH-000887,-0.06231047286407725
ACH-000889,-0.0916979449352804
ACH-000896,0.01883974467866597
ACH-000898,-0.04215868048033048
ACH-000900,-0.10274445072669144
ACH-000901,-0.11255860034275524
ACH-000905,-0.008010833933115602
ACH-000906,-0.12022175325905765
ACH-000907,-0.14148238829943885
ACH-000910,-0.023613820221315977
ACH-000911,-0.15983362511804272
ACH-000912,-0.03764325168620832
ACH-000913,-0.13209900077805756
ACH-000915,-0.02001253548776181
ACH-000916,-0.3838340675242959
ACH-000917,-0.12438477942800448
ACH-000920,-0.466852921578879
ACH-000921,-0.21421587290852484
ACH-000924,-0.10500495943339863
ACH-000926,-0.01556915655499518
ACH-000928,0.0639886188674344
ACH-000929,-0.21464173534659825
ACH-000932,-0.15399270325132286
ACH-000935,-0.12416779479741895
ACH-000936,-0.13029972244191912
ACH-000937,-0.09128003749498267
ACH-000938,-0.06873713006918376
ACH-000939,-0.001709907616546406
ACH-000941,-0.05308318207617699
ACH-000943,-0.11462184710735865
ACH-000946,-0.08218411765957738
ACH-000947,0.02397721999540586
ACH-000948,-0.17204193079542915
ACH-000950,-0.08149659063659513
ACH-000953,-0.13978452481095172
ACH-000954,0.051912877693948735
ACH-000957,-0.13417298214409454
ACH-000958,-0.2333775528896188
ACH-000960,0.059841776341984176
ACH-000963,0.029864554700973957
ACH-000968,-0.13850716788822953
ACH-000969,-0.10981050414809077
ACH-000972,-0.3195063795064249
ACH-000973,-0.151687714299349
ACH-000974,-0.17058526053357906
ACH-000978,-0.1681016249999585
ACH-000984,-0.2064597465974494
ACH-000986,-0.05255076603588325
ACH-000988,0.030008821703096083
ACH-000993,-0.13291444346705714
ACH-000994,-0.2231627495995741
ACH-000996,-0.2382023612421507
ACH-001001,-0.06451049288723718
ACH-001020,0.1940640918149508
ACH-001028,-0.10231373872209176
ACH-001031,-0.1093136744803439
ACH-001038,0.019214822802638625
ACH-001048,-0.1308734527307476
ACH-001050,-0.03439622696082301
ACH-001053,0.027657224402970342
ACH-001054,0.004315466462382928
ACH-001061,-0.08802716457597055
ACH-001067,-0.08795090149162857
ACH-001075,-0.07346837152047027
ACH-001096,-0.02208346905700992
ACH-001111,-0.15486089155336089
ACH-001119,-0.0036627617317674696
ACH-001128,-0.16496699192782185
ACH-001134,-0.15621570605845525
ACH-001151,-0.03660488119342379
ACH-001163,-0.10971129100602188
ACH-001164,-0.09822360412918027
ACH-001183,-0.13778114334697558
ACH-001192,0.03792619073130577
ACH-001193,-0.14252827531271076
ACH-001196,-0.1303116179611374
ACH-001197,0.020259281310391338
ACH-001205,0.02390578820177086
ACH-001211,-0.20479082549811786
ACH-001212,-0.09444577571215668
ACH-001228,-0.10400719657709984
ACH-001232,-0.1010510509731494
ACH-001239,-0.04878789277538057
ACH-001270,-0.1226181480795132
ACH-001274,-0.20582759867697814
ACH-001275,-0.16012983517011245
ACH-001277,-0.05095031333734477
ACH-001278,-0.1803353552169097
ACH-001280,-0.05010109431890687
ACH-001283,-0.10495741770213038
ACH-001289,0.0023901810273354693
ACH-001300,0.06638948745643983
ACH-001301,0.03880935781247346
ACH-001302,0.06638946320050748
ACH-001306,0.018432560434080904
ACH-001318,-0.013210932384168627
ACH-001322,0.03995207483393155
ACH-001328,-0.29833437175322003
ACH-001332,-0.03652537138896799
ACH-001336,-0.06879853682590184
ACH-001346,-0.08101994375668396
ACH-001353,-0.14908974666081412
ACH-001354,-0.3237383817713865
ACH-001367,0.05384150303109343
ACH-001368,-0.03720552826543176
ACH-001374,-0.244982559991378
ACH-001377,-0.11214478358964314
ACH-001380,-0.023051764718261918
ACH-001391,-0.1197593067932326
ACH-001408,-0.07498470663656669
ACH-001430,-0.08346911737306904
ACH-001431,0.06600004913772023
ACH-001450,-0.03949642788448066
ACH-001496,-0.04968930506363179
ACH-001500,-0.005970959009936328
ACH-001523,-0.16415572735400435
ACH-001532,-0.13298570913592178
ACH-001550,0.05821505416338065
ACH-001552,-0.17944572233909314
ACH-001554,-0.0600933873105111
ACH-001654,0.019247702334760388
ACH-001735,-0.026635708668916937
ACH-001736,-0.34244314413835
ACH-001737,-0.07488894760450404
ACH-001740,-0.04099102805464997
ACH-001745,-0.1700395108161676
ACH-001765,0.023403872396325864
