,WDR88 (126248)
ACH-000004,-0.44265939256503584
ACH-000005,0.020833158146168262
ACH-000007,-0.409247614762642
ACH-000009,-0.2062080687645929
ACH-000011,-0.2283313224661789
ACH-000012,-0.24199969380417624
ACH-000013,-0.6434399246914952
ACH-000014,-0.2706780202431942
ACH-000015,-0.32398638455055284
ACH-000017,-0.4271574440926881
ACH-000018,-0.7208460424686408
ACH-000019,-0.35845907992244336
ACH-000021,-0.1615600591161386
ACH-000022,-0.3981194128487075
ACH-000025,-0.3186652663748463
ACH-000028,-0.3824887765320624
ACH-000030,-0.35812258151414583
ACH-000035,-0.3619268788088059
ACH-000036,-0.39901457644502814
ACH-000037,-0.3358511559128667
ACH-000039,-0.3091166066312456
ACH-000040,-0.2772816036274022
ACH-000041,-0.2806958802264103
ACH-000042,-0.3010845577310846
ACH-000045,-0.3124447477160772
ACH-000047,-0.3458369881925484
ACH-000052,-0.3555805326507858
ACH-000053,-0.3419328467020721
ACH-000054,-0.3947403665468597
ACH-000055,-0.12708850549889375
ACH-000060,-0.3302197546933057
ACH-000067,-0.4191100923593588
ACH-000070,-0.22394015307213425
ACH-000075,-0.5186305360817027
ACH-000078,-0.19957957952043828
ACH-000082,-0.3243460646654534
ACH-000085,-0.5191411187224411
ACH-000086,-0.4419760064811711
ACH-000087,-0.3237796551956217
ACH-000092,-0.4075811090946797
ACH-000095,-0.21729025856122106
ACH-000097,-0.3371378528443167
ACH-000098,-0.4577155043493701
ACH-000099,-0.38722397798446384
ACH-000108,-0.3507255492932221
ACH-000113,-0.24518079839477194
ACH-000116,-0.15552896407430858
ACH-000118,-0.352174552847711
ACH-000120,-0.32998757517764443
ACH-000123,-0.5033929814893628
ACH-000127,-0.3104479202029828
ACH-000128,-0.14571322358905794
ACH-000132,-0.21975056370514112
ACH-000133,-0.3834822588950846
ACH-000137,-0.35599471314105224
ACH-000138,-0.2598179702050781
ACH-000142,-0.3890633994757485
ACH-000143,-0.22499304810043372
ACH-000146,-0.3467142614931408
ACH-000148,-0.23838175866985714
ACH-000150,-0.32483553282720345
ACH-000152,-0.3492728791774636
ACH-000153,-0.3664355569224133
ACH-000159,-0.22388998678851368
ACH-000160,-0.3772680084353902
ACH-000163,-0.4049396939278839
ACH-000167,-0.18132874563809104
ACH-000168,-0.2583583402373818
ACH-000169,-0.27627679497602897
ACH-000178,-0.2714376457660541
ACH-000183,-0.2652631765052761
ACH-000188,-0.3919794339655004
ACH-000189,-0.4657753825198532
ACH-000190,-0.4032338650774052
ACH-000198,-0.2115787049223778
ACH-000203,-0.12485786164593435
ACH-000204,-0.029828048755809418
ACH-000206,-0.28338103281353594
ACH-000207,-0.3756473768871823
ACH-000208,-0.16605902980673315
ACH-000210,-0.34310534348107874
ACH-000211,-0.25308260637173563
ACH-000215,-0.3295970378707402
ACH-000221,-0.2768155185253716
ACH-000222,-0.5793231893308509
ACH-000223,-0.3018955532540974
ACH-000226,-0.2748472323198233
ACH-000227,-0.5295425421908772
ACH-000228,-0.21833147811013687
ACH-000231,-0.13167990181658826
ACH-000232,-0.4048667814730601
ACH-000233,-0.19941072811734376
ACH-000234,-0.32456058875658816
ACH-000235,-0.26484941675453066
ACH-000237,-0.3524360321631226
ACH-000238,-0.1630040767994915
ACH-000242,-0.39015943774243184
ACH-000243,-0.25211095459765065
ACH-000244,-0.3122768373896832
ACH-000246,-0.2318229447756316
ACH-000248,-0.4133617212663287
ACH-000250,-0.2616147420136062
ACH-000251,-0.5186132042896108
ACH-000252,-0.26170026148842795
ACH-000253,-0.3149431975686999
ACH-000255,-0.3730029889393855
ACH-000256,-0.2871151131072958
ACH-000257,-0.16240180326212286
