,CRLF1 (9244)
ACH-000004,0.10848988425447292
ACH-000005,0.3386863088864735
ACH-000007,0.1416627589766166
ACH-000009,0.11393997231480132
ACH-000011,-0.02859519352721488
ACH-000012,0.10453516674995894
ACH-000013,-0.08421805879878427
ACH-000014,0.004026380327377124
ACH-000015,-0.10028167493528264
ACH-000017,-0.09236462814887532
ACH-000018,-0.023060182385835563
ACH-000019,-0.09313320579066432
ACH-000021,-0.08886975292136276
ACH-000022,-0.09652772782875288
ACH-000025,0.10572738653950987
ACH-000028,-0.16382464184448892
ACH-000030,-0.1019625843588946
ACH-000035,0.04635323284691585
ACH-000036,-0.08800508329447912
ACH-000037,-0.019103695285267785
ACH-000039,-0.13106373856559428
ACH-000040,-0.011524159082688059
ACH-000041,0.07590240308778896
ACH-000042,-0.05035325187654421
ACH-000045,-0.014808718962210138
ACH-000047,-0.05242492160975738
ACH-000052,-0.1059999685818605
ACH-000053,-0.07411126725633528
ACH-000054,-0.01678388188545501
ACH-000055,0.1361795259697722
ACH-000060,0.06074923411635257
ACH-000067,-0.013404612722729158
ACH-000070,0.031052237525264013
ACH-000075,0.19555678996448345
ACH-000078,0.15838639002760446
ACH-000082,0.03825753483546967
ACH-000085,0.12958933576077833
ACH-000086,-0.11918102512283422
ACH-000087,-0.06598256564808279
ACH-000092,0.023801876607570185
ACH-000095,0.13333651715316716
ACH-000097,0.023584473410037648
ACH-000098,-0.1461100301966807
ACH-000099,0.08078817007693408
ACH-000108,-0.04908281926701699
ACH-000113,-0.06600218129858973
ACH-000116,-0.0923676348770502
ACH-000118,0.00713960342160777
ACH-000120,-0.121823944087144
ACH-000123,0.12915877050165114
ACH-000127,-0.050117745597838013
ACH-000128,-0.08640921063321583
ACH-000132,-0.046860998258099695
ACH-000133,0.14229557756328196
ACH-000137,-0.12830816730775044
ACH-000138,0.05615150931776475
ACH-000142,-0.03038479927873384
ACH-000143,0.15386162821851046
ACH-000146,-0.012889373992898214
ACH-000148,0.02298404589730059
ACH-000150,-0.02745250024832741
ACH-000152,0.030068680216025975
ACH-000153,0.03973867379720203
ACH-000159,-0.011018358410052812
ACH-000160,-0.08865818023944462
ACH-000163,-0.041101550135775634
ACH-000167,0.06788630555177744
ACH-000168,-0.07787227069908349
ACH-000169,-0.023947481725803303
ACH-000178,0.12711485212724047
ACH-000183,0.14476478227006528
ACH-000188,0.04065025808067847
ACH-000189,0.05402995161329547
ACH-000190,-0.1204998359380992
ACH-000198,0.06543705830949638
ACH-000203,-0.1349567850814166
ACH-000204,-0.06926314133402707
ACH-000206,0.06256758920274771
ACH-000207,0.0222030007797454
ACH-000208,-0.05303526889685455
ACH-000210,-0.004457660515877853
ACH-000211,0.010865993806982058
ACH-000215,0.09053829266365186
ACH-000221,-0.2318924976037017
ACH-000222,-0.11778625465005625
ACH-000223,0.03671548273186236
ACH-000226,0.0370502583054609
ACH-000227,0.2553992764450558
ACH-000228,0.015156627238083363
ACH-000231,-0.030618903466968345
ACH-000232,-0.07710790595728291
ACH-000233,-0.12001180100035792
ACH-000234,0.016507537452601858
ACH-000235,-0.027743438636155224
ACH-000237,0.007538637670956682
ACH-000238,0.09070559156573038
ACH-000242,-0.033797645298248045
ACH-000243,-0.033585857791312256
ACH-000244,-0.04988969407186388
ACH-000246,-0.05783461561466687
ACH-000248,-0.07225505661503852
ACH-000250,-0.06811055666926949
ACH-000251,-0.0934163854653382
ACH-000252,0.08842059083816714
ACH-000253,-0.10843525769556954
ACH-000255,-0.11954479066300205
ACH-000256,0.025593221535485624
ACH-000257,0.14921536854689926
ACH-000258,0.08225882673170408
ACH-000259,0.07401229878197219
ACH-000260,0.0007163399459250388
ACH-000261,-0.06549134745042018
ACH-000262,0.07535640890611135
ACH-000263,0.21578720341092333
ACH-000264,-0.0071406914312940484
ACH-000265,0.027599217352801218
ACH-000266,0.1032072054100743
ACH-000272,0.018140199605626482
ACH-000274,0.10914287204725266
ACH-000277,0.1026805347027491
ACH-000278,0.05988121198061964
ACH-000279,0.12497768202907072
ACH-000280,-0.08026824128998497
ACH-000281,0.048710023712917314
ACH-000288,0.12297563002823435
ACH-000291,-0.02143939467902596
ACH-000293,-0.09876725150999534
ACH-000294,0.08605628763559851
ACH-000295,0.06047316237425701
ACH-000296,-0.08679345735032204
ACH-000302,-0.05672739526736033
ACH-000304,0.09915329628032156
ACH-000307,-0.14744381092358375
ACH-000308,0.06756825216697884
ACH-000310,0.04597398175104166
