,BLNK (29760)
ACH-000004,-0.21275011509956426
ACH-000005,-0.2621388199858579
ACH-000007,0.10731005064074917
ACH-000009,-0.06886394144369487
ACH-000011,-0.20322956445868764
ACH-000012,-0.030965949615669324
ACH-000013,0.09798581671148028
ACH-000014,-0.007779268035680017
ACH-000015,-0.10345466788128972
ACH-000017,-0.08912563432812629
ACH-000018,0.003793237054218388
ACH-000019,-0.05708197906889587
ACH-000021,0.07766492470982263
ACH-000022,-0.06319550783399093
ACH-000025,-0.026249207578008325
ACH-000028,0.06134579375876716
ACH-000030,-0.05105673547433305
ACH-000035,0.0812661856713985
ACH-000036,-0.01077054775500517
ACH-000037,-0.03180107639064365
ACH-000039,0.15091171808255455
ACH-000040,0.0036707742705322467
ACH-000041,-0.10630196142631157
ACH-000042,0.007241149515320774
ACH-000045,0.011494642838388035
ACH-000047,-0.04358845299056363
ACH-000052,0.010389000955995108
ACH-000053,-0.02926024944829142
ACH-000054,-0.07093290679873214
ACH-000055,0.017265453489332724
ACH-000060,0.02600561397257176
ACH-000067,0.023040952034788748
ACH-000070,-0.2088676225856523
ACH-000075,0.15585294238155653
ACH-000078,-0.041025311349553714
ACH-000082,-0.014143153814887987
ACH-000085,0.13631064254135025
ACH-000086,0.06757661002602305
ACH-000087,0.04160285255980708
ACH-000092,0.003150309379009033
ACH-000095,0.06343787045633753
ACH-000097,-0.04874265092274233
ACH-000098,-0.07342140074385985
ACH-000099,-0.08303824898119487
ACH-000108,-0.09119507017100432
ACH-000113,-0.03497156948064612
ACH-000116,-0.053430814290115716
ACH-000118,0.03337082909311921
ACH-000120,-0.029338661962148294
ACH-000123,-0.02532122286177868
ACH-000127,-0.1115793223853568
ACH-000128,0.14923013260769485
ACH-000132,-0.08185770348127873
ACH-000133,-0.01402960295998138
ACH-000137,0.1526142517581286
ACH-000138,0.039454199038624134
ACH-000142,0.05050192411959428
ACH-000143,-0.03371253650124238
ACH-000146,0.13933797164226075
ACH-000148,0.058479287299736976
ACH-000150,0.057045674032847465
ACH-000152,-0.05965620748101591
ACH-000153,0.05318922577759623
ACH-000159,-0.10153135633592164
ACH-000160,-0.06722128088732515
ACH-000163,-0.12959815125853866
ACH-000167,-0.6071873243649092
ACH-000168,-0.22545702532094464
ACH-000169,-0.08557635133037858
ACH-000178,0.11662123614730895
ACH-000183,-0.05227846724154638
ACH-000188,0.008255326667386438
ACH-000189,0.08046838810155636
ACH-000190,-0.027027700995312296
ACH-000198,0.08830394187302854
ACH-000203,0.6933298495066796
ACH-000204,-0.0972102368439776
ACH-000206,0.023829983442944427
ACH-000207,-0.17612923743037442
ACH-000208,-0.18287701883474386
ACH-000210,-0.21180302187118188
ACH-000211,0.001219286628633373
ACH-000215,-0.1084188275788691
ACH-000221,0.15704533272313734
ACH-000222,0.23694191266873174
ACH-000223,-0.09066488147745937
ACH-000226,-0.0881775646711552
ACH-000227,-0.21964162445106894
ACH-000228,-0.20598397418322345
ACH-000231,0.032008321640125036
ACH-000232,0.03170157168650365
ACH-000233,-0.013896374373586696
ACH-000234,0.028652231724486308
ACH-000235,0.014548198517517475
ACH-000237,0.03790030759717617
ACH-000238,-0.13485120051268326
ACH-000242,-0.17091536501095989
ACH-000243,-0.04854125130865114
ACH-000244,-0.08832702530723674
ACH-000246,-0.0686643497162586
ACH-000248,-0.16846460345342407
ACH-000250,-0.04546170785481537
ACH-000251,-0.09393047615900166
ACH-000252,0.08184363051807476
ACH-000253,-0.013054550866498055
ACH-000255,-0.037172290894202015
ACH-000256,0.042567946252317836
ACH-000257,0.0532193534800725
ACH-000258,0.04594979007057513
ACH-000259,-0.039863253590497805
ACH-000260,-0.06471430276053815
ACH-000261,-0.0241695916299893
ACH-000262,0.023326476503156317
ACH-000263,0.06555254105098163
ACH-000264,-0.0856182472054697
ACH-000265,-0.03255038246201255
ACH-000266,0.03658262878802022
ACH-000272,0.04283850849849526
ACH-000274,0.008729714434829366
ACH-000277,-0.11438778643340446
ACH-000278,0.031386436411497444
ACH-000279,-0.049931903092390637
ACH-000280,0.024412732738066437
ACH-000281,-0.06491902772291976
ACH-000288,-0.020611811781984967
ACH-000291,-0.12887323092035333
ACH-000293,-0.013049442897703049
ACH-000294,0.18150061520026015
ACH-000295,-0.32432957233479
ACH-000296,0.059368599417612286
ACH-000302,-0.005503762741649722
ACH-000304,0.11822493272278098
ACH-000307,-0.03068239914669729
ACH-000308,-0.09551822675241907
ACH-000310,-0.05112247479781274
ACH-000311,0.12708971512485745
ACH-000312,0.012624110558356348
ACH-000315,0.03995264323630247
ACH-000316,0.05310689617329401
ACH-000317,-0.07039092429928871
ACH-000318,-0.02013649472485634
ACH-000319,-0.012251922084779336
ACH-000320,-0.036809428229616234
ACH-000322,0.005301044957594011
ACH-000323,0.015522507256689537
ACH-000324,0.0012097016841993724
ACH-000329,0.014031388535327543
ACH-000330,0.059839924451541536
ACH-000331,-0.11918139592524285
ACH-000332,-0.0528965310203359
ACH-000334,-0.015112627543691009
ACH-000335,0.09604075661713396
ACH-000336,0.281364081067681
ACH-000337,-0.1304053982247279
ACH-000338,0.11453428861575307
ACH-000339,-0.044352488420689236
ACH-000341,-0.03682256948782904
ACH-000348,0.01634034174886254
ACH-000350,-0.08749359529086195
ACH-000352,-0.06925073888967523
ACH-000356,0.12899991679824602
ACH-000361,0.21350686001838887
ACH-000362,-0.08308097755115837
ACH-000363,-0.08105253056323186
ACH-000364,-0.12164240316997725
ACH-000365,-0.09719439731396692
ACH-000366,-0.035251993264464355
ACH-000368,-0.011908537467445334
ACH-000374,-0.08399507004780317
ACH-000375,0.1338577180541612
ACH-000376,-0.04370834769548485
ACH-000381,-0.06741410539054599
ACH-000383,0.0016820765987406552
ACH-000387,-0.07718710942829426
ACH-000389,-0.04049263258209414
ACH-000390,-0.022968174262266973
ACH-000393,0.04048548512552996
ACH-000395,0.014262835937126137
ACH-000396,0.013674869154192104
ACH-000397,-0.049351949819153085
ACH-000401,0.08353233926544526
ACH-000402,-0.3128719843449142
ACH-000403,0.02584504595554464
ACH-000404,0.03790538691505499
ACH-000406,-0.12780134852970967
ACH-000407,0.019897056180369136
ACH-000408,-0.07010316372563928
ACH-000410,0.008051719940027388
ACH-000411,-0.04725628052129584
ACH-000414,0.034064898627033734
ACH-000415,-0.05663438034757039
ACH-000416,-0.07336858227739675
ACH-000420,-0.2017676887491932
ACH-000421,0.010288168927978951
ACH-000424,-0.11466440369713912
ACH-000425,-0.08802798669910894
ACH-000426,0.018057303035178527
ACH-000427,-0.14820609906249846
ACH-000433,-0.012078925429500507
ACH-000435,-0.19372807927823368
ACH-000436,0.19457221692991594
ACH-000444,-0.10628290214088652
ACH-000445,-0.20499055421953066
ACH-000448,0.005776880971018497
ACH-000450,0.03516024474969251
ACH-000452,-0.10973548827037724
ACH-000454,-0.12781823156986682
ACH-000458,0.029453537367187175
ACH-000459,-0.044696782586575085
ACH-000460,0.05482680104020903
ACH-000461,0.009335915257456879
ACH-000463,-0.06178201177229267
ACH-000464,0.03201827542860685
ACH-000466,-0.06910664294484857
ACH-000467,-0.05294888872710569
ACH-000468,0.0070531468406746
ACH-000469,-0.05384248253376323
ACH-000470,0.004566203653233115
ACH-000471,-0.02566733771286823
ACH-000472,-0.06445590238642357
ACH-000473,0.2161840055532921
ACH-000475,-0.03824355243859475
ACH-000476,-0.10621423680651844
ACH-000477,-0.1023799993827236
ACH-000479,0.07596804547691065
ACH-000480,0.024811690906593516
ACH-000481,-0.032340904911199425
ACH-000483,0.04942677383646198
ACH-000484,0.011105359040005154
ACH-000485,-0.08011546712070355
ACH-000486,-0.03979748011095476
ACH-000487,-0.0435138515101345
ACH-000488,0.08603031377484002
ACH-000490,-0.02792177556640113
ACH-000491,-0.006300791035698381
ACH-000495,-0.17724934808860265
