,THOC5 (8563)
ACH-000004,-1.0722911859541424
ACH-000005,-1.12554419725247
ACH-000007,-0.6298252936650649
ACH-000009,-0.6635639093555197
ACH-000011,-0.6252902142879976
ACH-000012,-0.6593165622414807
ACH-000013,-0.6983160068010081
ACH-000014,-0.6353154177733721
ACH-000015,-0.9943074201064984
ACH-000017,-0.882873297066008
ACH-000018,-0.4340488617014415
ACH-000019,-0.749370699123957
ACH-000021,-0.7800217344939345
ACH-000022,-0.8996866286719128
ACH-000025,-0.7915074282515848
ACH-000028,-0.7383479166558006
ACH-000030,-0.8603293196457551
ACH-000035,-0.770589527099437
ACH-000036,-0.5750269028863124
ACH-000037,-0.6696886278245379
ACH-000039,-0.4670363569515579
ACH-000040,-0.5723724125427588
ACH-000041,-0.59740403091952
ACH-000042,-1.0225397356963195
ACH-000045,-0.6346231296795878
ACH-000047,-0.7347703631649085
ACH-000052,-0.7604564726624569
ACH-000053,-0.8162523479260639
ACH-000054,-0.502819662141619
ACH-000055,-0.98185494369734
ACH-000060,-0.9023829649047046
ACH-000067,-0.9319623933617168
ACH-000070,-0.8114240320995749
ACH-000075,-0.7407391052184114
ACH-000078,-0.6313996280658808
ACH-000082,-0.8133945269368609
ACH-000085,-0.9594497417798388
ACH-000086,-0.5325937434177098
ACH-000087,-0.7351101050938305
ACH-000092,-0.8124766217834395
ACH-000095,-0.6446558116460942
ACH-000097,-0.7075941865794231
ACH-000098,-0.8781130848005548
ACH-000099,-0.5309336189543137
ACH-000108,-0.8113581885699891
ACH-000113,-0.644505399286127
ACH-000116,-0.9719475376750926
ACH-000118,-0.8232404459606425
ACH-000120,-0.5440070284889096
ACH-000123,-0.7045940040324639
ACH-000127,-0.614945168204376
ACH-000128,-0.7960915113312432
ACH-000132,-0.9316445385851121
ACH-000133,-0.6860273374934858
ACH-000137,-1.1996394543695343
ACH-000138,-0.6548009194408153
ACH-000142,-0.7320739583922822
ACH-000143,-0.6545439945368985
ACH-000146,-0.7993471619142994
ACH-000148,-0.7086394438660241
ACH-000150,-0.474091585222534
ACH-000152,-0.8091726370634398
ACH-000153,-0.8058385616508206
ACH-000159,-0.5954164503700623
ACH-000160,-0.955420404135092
ACH-000163,-0.8499371664434956
ACH-000167,-0.7142023904508996
ACH-000168,-0.9099603621723086
ACH-000169,-0.7440489143906177
ACH-000178,-0.6833132998776614
ACH-000183,-0.8815316759817319
ACH-000188,-0.5656517053154564
ACH-000189,-0.34502754740190744
ACH-000190,-0.7425733058794539
ACH-000198,-0.817178859693998
ACH-000203,-0.3692389079013586
ACH-000204,-0.5739138063876568
ACH-000206,-0.6268196031610377
ACH-000207,-0.5993243965190155
ACH-000208,-0.4522451247531854
ACH-000210,-0.8037270750947932
ACH-000211,-0.7325761680674581
ACH-000215,-0.5897031669169913
ACH-000221,-0.8479087518170844
ACH-000222,-1.0357570438731067
ACH-000223,-1.0277095161810696
ACH-000226,-0.7607910249562482
ACH-000227,-0.5904075844898569
ACH-000228,-0.9947177711097448
ACH-000231,-1.1156563844361502
ACH-000232,-0.8092895285241264
ACH-000233,-0.6840055882901963
ACH-000234,-0.4396785723072417
ACH-000235,-0.845867243337653
ACH-000237,-0.7958062583815083
ACH-000238,-0.942584942778773
ACH-000242,-1.0724027070230957
ACH-000243,-0.8352772644329102
ACH-000244,-0.8085142771898339
ACH-000246,-0.6621670324894461
ACH-000248,-0.8935473150236732
ACH-000250,-0.7620695269674655
ACH-000251,-0.5755722768287299
ACH-000252,-1.3072881833804233
ACH-000253,-0.7019398318087499
ACH-000255,-0.8216758459731303
ACH-000256,-0.8301376261517772
ACH-000257,-0.8766367551229469
ACH-000258,-0.8578379246814133
ACH-000259,-0.6948043129988202
ACH-000260,-0.7371569078855074
ACH-000261,-0.6327607417739611
ACH-000262,-0.7006976223498127
ACH-000263,-0.8346851978028295
ACH-000264,-1.0305852058759466
ACH-000265,-0.7035506269223948
ACH-000266,-0.9388867316434952
ACH-000272,-0.8113140071903948
ACH-000274,-0.7683690135771253
ACH-000277,-0.764124982631895
ACH-000278,-0.7786773914566337
ACH-000279,-0.6177826676848096
ACH-000280,-0.7844820439150327
ACH-000281,-0.6437954548903432
ACH-000288,-0.4781782240260008
ACH-000291,-0.7969482363363906
ACH-000293,-0.8287651618226287
ACH-000294,-0.8651292111105905
ACH-000295,-0.8386345960673396
ACH-000296,-0.7508959150693167
ACH-000302,-0.7647315680305695
ACH-000304,-0.3267574642994086
ACH-000307,-0.6709994847897249
ACH-000308,-0.964355782007519
ACH-000310,-0.5181497850243012
ACH-000311,-0.8566099528308706
ACH-000312,-0.7836203617486083
ACH-000315,-0.765463591096962
ACH-000316,-0.6395091256871978
ACH-000317,-0.4930535586411312
ACH-000318,-0.6231715156059714
ACH-000319,-0.9355577779280266
ACH-000320,-0.7501400889782165
ACH-000322,-0.4782455882968592
ACH-000323,-0.8133122971326762
ACH-000324,-0.6718249748041302
ACH-000329,-0.6490297896280598
ACH-000330,-0.794431639571476
ACH-000331,-0.5709640273382734
ACH-000332,-0.8717191224709242
ACH-000334,-1.2252306604432444
ACH-000335,-0.7610973662942329
ACH-000336,-0.9582733397973132
ACH-000337,-0.8257392139621862
ACH-000338,-1.1743587091483882
ACH-000339,-0.6984469067406915
ACH-000341,-0.537898458822932
ACH-000348,-0.8635963774729833
ACH-000350,-0.8623474733312932
ACH-000352,-1.065316729795337
ACH-000356,-0.9480171140791386
ACH-000361,-0.2765301039446064
ACH-000362,-0.6763514130945687
ACH-000363,-0.9131035021966026
ACH-000364,-0.8154772446457068
ACH-000365,-0.6959309594535885
ACH-000366,-0.5425368724034866
ACH-000368,-0.6868833048983111
ACH-000374,-0.6274221247132552
ACH-000375,-0.6162286959246234
ACH-000376,-0.6642885647686605
ACH-000381,-0.9995607396621986
