,BRINP2 (57795)
ACH-000004,0.13300075516438986
ACH-000005,-0.09795355968525776
ACH-000007,0.10280857517802816
ACH-000009,-0.05336523909504511
ACH-000011,0.03152096876726496
ACH-000012,-0.059019766494357466
ACH-000013,0.05447962071734533
ACH-000014,-0.09915240195604212
ACH-000015,-0.08673952320768544
ACH-000017,-0.05241065726584671
ACH-000018,-0.17058594989707332
ACH-000019,-0.11864881566801752
ACH-000021,-0.09038834547964086
ACH-000022,-0.08334647461613462
ACH-000025,-0.1509041268056081
ACH-000028,0.021367786287344117
ACH-000030,-0.11480944645137785
ACH-000035,-0.014743399435742256
ACH-000036,0.040496167697316766
ACH-000037,-0.055818116254351284
ACH-000039,0.07650274693773182
ACH-000040,-0.0434562252658318
ACH-000041,-0.17082629343543862
ACH-000042,-0.12978146649542568
ACH-000045,0.014976886995497837
ACH-000047,0.04372075756280193
ACH-000052,0.03699421843081223
ACH-000053,-0.04224664058735268
ACH-000054,-0.009945859180755664
ACH-000055,-0.10849082892614173
ACH-000060,0.03154736044346669
ACH-000067,0.01117247779769109
ACH-000070,-0.0580963669873708
ACH-000075,-0.17693222601149886
ACH-000078,0.03609896166603627
ACH-000082,-0.11780800819259353
ACH-000085,-0.04923773340840972
ACH-000086,-0.17011437885369066
ACH-000087,-0.08430115486309311
ACH-000092,-0.10424196323416107
ACH-000095,-0.047354910037665454
ACH-000097,-0.18225461682271915
ACH-000098,-0.13792277160723573
ACH-000099,-0.029117150875021282
ACH-000108,-0.09049604101380533
ACH-000113,0.0024894503015366245
ACH-000116,-0.03129273348181925
ACH-000118,-0.051369726487616764
ACH-000120,-0.10378010213027797
ACH-000123,-0.09042194831531916
ACH-000127,-0.07011468034208378
ACH-000128,-0.020056214515785927
ACH-000132,-0.10559203331314136
ACH-000133,-0.19399264206730835
ACH-000137,0.03084897262260982
ACH-000138,-0.01319027582091998
ACH-000142,0.0805531228212768
ACH-000143,-0.09243413419009784
ACH-000146,-0.017277357057029274
ACH-000148,-0.14034950299692506
ACH-000150,-0.2974509272032553
ACH-000152,-0.05430097693366781
ACH-000153,-0.16417068438908722
ACH-000159,-0.03245290585210588
ACH-000160,-0.006275311525696628
ACH-000163,-0.037027002240108346
ACH-000167,0.20452414804872804
ACH-000168,0.01231188739837337
ACH-000169,0.09741449843612056
ACH-000178,-0.09541516411254346
ACH-000183,-0.048572837150112985
ACH-000188,-0.058098287733066085
ACH-000189,-0.034446204431584325
ACH-000190,-0.01576431697016132
ACH-000198,0.0406373329521147
ACH-000203,-0.31824013381576155
ACH-000204,0.03376532523919543
ACH-000206,-0.1477250160848082
ACH-000207,0.07824410300422296
ACH-000208,0.2354757470936449
ACH-000210,-0.15621937169408534
ACH-000211,0.04976835890305213
ACH-000215,-0.06402335660684437
ACH-000221,-0.10006592265461804
ACH-000222,-0.06538508022175724
ACH-000223,-0.048315228772311584
ACH-000226,-0.07003616352564263
ACH-000227,-0.05743905869011352
ACH-000228,-0.15868981625039974
ACH-000231,-0.03715400545595388
ACH-000232,0.06127702579627225
ACH-000233,-0.04274691808795816
ACH-000234,-0.0011075553759645163
ACH-000235,-0.11425927695202355
ACH-000237,-0.095041617204776
ACH-000238,0.05184071760208033
ACH-000242,-0.2976918910718716
ACH-000243,-0.13601884546276055
ACH-000244,0.08012212132304124
ACH-000246,0.0005863378293522467
ACH-000248,-0.0012387311043182824
ACH-000250,-0.014413227905165103
ACH-000251,0.11451068551012188
ACH-000252,-0.33107738143532583
ACH-000253,-0.002920135761100865
ACH-000255,-0.07040207130370542
ACH-000256,-0.058567491565017324
ACH-000257,-0.05164550287285773
ACH-000258,-0.3146575586229933
ACH-000259,-0.061340885991552276
ACH-000260,-0.060197133144082926
ACH-000261,-0.04763345517627007
ACH-000262,0.03507567079261726
ACH-000263,-0.22239370170146247
ACH-000264,-0.08094034709922619
ACH-000265,-0.0982613327072561
ACH-000266,-0.091896105394521
ACH-000272,-0.02459089916529697
ACH-000274,-0.007225342146587281
ACH-000277,0.05063233915901183
ACH-000278,-0.04634619181249724
ACH-000279,-0.17809382296209222
ACH-000280,0.08097092592109581
ACH-000281,-0.031100192151857838
ACH-000288,-0.17707617493457198
ACH-000291,-0.03832339558919503
ACH-000293,0.055985163380532624
ACH-000294,-0.18068782953777784
ACH-000295,0.043088095733110766
ACH-000296,-0.09096907369160748
ACH-000302,-0.11139441613654986
ACH-000304,0.038538996768000065
ACH-000307,-0.04706249727737875
ACH-000308,-0.06298481501118645
ACH-000310,-0.17122454694466152
ACH-000311,-0.025343037905185217
ACH-000312,-0.07412505971517112
ACH-000315,-0.15691774640327474
ACH-000316,-0.19211193907585827
ACH-000317,-0.17007440886998768
ACH-000318,-0.10739855895275514
ACH-000319,-0.084555751476983
ACH-000320,-0.0632668735563789
ACH-000322,-0.059071988622670414
ACH-000323,-0.057847896999394126
ACH-000324,0.04846887255590822
ACH-000329,0.04917503866384513
ACH-000330,0.08139352251300283
ACH-000331,-0.08129761944489576
ACH-000332,-0.07408743414237852
ACH-000334,-0.25003234274756
ACH-000335,-0.2074935029869112
ACH-000336,-0.05126567208415926
ACH-000337,-0.3099578611608649
ACH-000338,-0.19785536825694852
ACH-000339,-0.01249601483563854
ACH-000341,-0.05281850852868576
ACH-000348,-0.13274440660080494
ACH-000350,0.001650977480410085
ACH-000352,-0.013069682584287878
ACH-000356,0.2535555816692225
ACH-000361,0.0921716164637378
ACH-000362,-0.040303472385977014
ACH-000363,-0.050790537120322235
ACH-000364,-0.09248379052991157
ACH-000365,-0.12594007729312162
ACH-000366,-0.08303685340374345
ACH-000368,0.04145350522199475
ACH-000374,-0.08611890412871981
ACH-000375,0.0029278168488230984
ACH-000376,-0.08228901821407746
ACH-000381,-0.17716718447895247
ACH-000383,-0.05317677298692962
ACH-000387,-0.11600266513845375
ACH-000389,0.02025695114983205
ACH-000390,-0.1217981678073856
ACH-000393,0.019044042407383503
ACH-000395,0.031243784866719637
ACH-000396,0.10801467528220236
ACH-000397,-0.1456520551906743
ACH-000401,0.0863655101554226
ACH-000402,-0.5264396898964054
ACH-000403,-0.03365570451946146
ACH-000404,-0.15804267455521606
ACH-000406,-0.08603302514019821
ACH-000407,0.050583935064224816
ACH-000408,-0.23919582934283584
ACH-000410,-0.17033413250387766
ACH-000411,-0.2328071434724472
ACH-000414,0.02528334169505295
ACH-000415,-0.05508141854591482
ACH-000416,-0.1398575848928906
ACH-000420,-0.2669264431444792
ACH-000421,-0.0043092032944153135
ACH-000424,-0.21677340850101687
ACH-000425,-0.20553006706548896
ACH-000426,-0.01834962175660145
ACH-000427,-0.05242162672243141
ACH-000433,-0.001064739680106395
ACH-000435,-0.061324423486156326
ACH-000436,-0.2401552329063013
ACH-000444,0.03265671538891777
ACH-000445,0.09643514084772543
ACH-000448,-0.0958271592235096
ACH-000450,0.03739903923357661
ACH-000452,-0.04803084722979472
ACH-000454,-0.08579030326487924
ACH-000458,-0.10885965135810934
ACH-000459,0.23182244066597624
ACH-000460,-0.03574484291825298
ACH-000461,-0.0053502090087970645
ACH-000463,-0.048762408347997915
ACH-000464,0.023535923056639742
ACH-000466,-0.14949060428910876
ACH-000467,0.10924336521532874
ACH-000468,-0.1452115839252127
ACH-000469,-0.01726444649119119
ACH-000470,-0.15675783280782546
ACH-000471,-0.08409129971370204
ACH-000472,-0.05575963538227503
ACH-000473,0.07531786512801228
ACH-000475,-0.028990579067236562
ACH-000476,0.01687278499156223
ACH-000477,-0.09012046958149153
ACH-000479,-0.07541491386001924
ACH-000480,-0.14645988976878754
ACH-000481,-0.02006691020973877
ACH-000483,0.12734443031670048
ACH-000484,0.06119513948250501
ACH-000485,0.017628113982579678
ACH-000486,0.03637769075779988
ACH-000487,-0.10190663078050892
ACH-000488,-0.08462670089376216
ACH-000490,0.05272277402255977
ACH-000491,-0.1053488775033894
ACH-000495,-0.06902267833907598
ACH-000496,-0.013592413666238413
ACH-000499,-0.02955344836894732
ACH-000500,-0.09871804820337184
ACH-000502,0.05282337455116589
ACH-000503,-0.0037309163496089493
ACH-000505,0.0495651438249602
ACH-000507,0.019295659868035008
ACH-000510,-0.13928206996127182
ACH-000511,0.03477143225132737
ACH-000512,-0.08050968216497137
ACH-000516,-0.012385991755265124
ACH-000517,-0.08084815960357687
ACH-000518,0.010783516720387168
ACH-000520,0.13363638677605905
ACH-000521,-0.10770326395589716
ACH-000522,-0.058359121073584826
ACH-000524,-0.1236881964039262
ACH-000527,-0.02656576246426317
ACH-000528,-0.04975674936341402
ACH-000537,-0.10679666519104963
ACH-000541,-0.18626894416840106
ACH-000542,-0.025850058338065748
ACH-000544,-0.0283676840867613
ACH-000545,-0.2360486835845261
ACH-000547,-0.1893697938967821
ACH-000548,-0.05459028681676879
ACH-000549,-0.12876854495885146
ACH-000550,-0.037904806288530025
ACH-000552,0.028677910003159262
ACH-000556,-0.025076414524067725
ACH-000557,-0.04580037265110229
ACH-000569,-0.3372958388072361
ACH-000570,0.03940687092557347
ACH-000571,-0.10992155237296952
ACH-000573,-0.007404638817639163
ACH-000576,-0.03042590226038492
ACH-000579,-0.11150827980573763
ACH-000580,-0.08052784116557707
ACH-000584,-0.057574464449291374
ACH-000585,-0.0417575162624489
ACH-000588,-0.1276276607023072
ACH-000589,-0.0721490673239805
ACH-000591,0.057275876237328466
ACH-000593,-0.02060817578081581
ACH-000600,-0.014125488478417516
ACH-000601,-0.13429097912715898
ACH-000605,-0.039679659656641865
ACH-000606,-0.0874924773282408
ACH-000608,-0.04134266295565864
ACH-000614,0.09425391943267623
ACH-000616,-0.040684789873223284
ACH-000618,-0.1267835237856118
ACH-000619,-0.04892393314232346
ACH-000620,-0.08245318615904236
ACH-000621,0.00675344020489767
ACH-000622,0.01525859647710527
ACH-000623,-0.076245400304673
ACH-000624,-0.09080987644763266
ACH-000627,-0.05712469832659079
ACH-000630,-0.056911993622163835
ACH-000631,0.3708372795845272
ACH-000632,-0.13323454522346714
ACH-000633,-0.11293704252072573
ACH-000637,-0.06939502847144104
ACH-000638,-0.13503234208495424
ACH-000646,-0.0465717541848708
ACH-000647,-0.1439669257278921
ACH-000648,0.012581862511330815
ACH-000649,-0.0021981759630737927
ACH-000651,-0.19145423675641254
ACH-000652,0.01634393268476116
ACH-000653,-0.2538083547698731
ACH-000657,-0.1590864668700127
ACH-000658,-0.21065417857434146
ACH-000661,-0.14945631716134333
ACH-000662,-0.2414140986200548
ACH-000663,-0.12420836796866365
ACH-000665,-0.023111330685673642
ACH-000671,-0.09192567601159747
ACH-000672,-0.2134452576033796
ACH-000673,-0.17475777673579332
ACH-000676,-0.09994827485817456
ACH-000677,-0.04800975331163044
ACH-000681,0.05290688603023257
ACH-000683,-0.40530335374117255
ACH-000684,-0.09611867643984084
ACH-000688,0.07744330447031897
ACH-000693,-0.04996654188491172
ACH-000694,-0.05858084184647552
ACH-000695,-0.07971793285751674
ACH-000696,-0.041619759846471115
ACH-000697,0.021747499651428692
ACH-000699,0.012353099976625728
ACH-000701,-0.043111883716617165
ACH-000706,-0.11715029643794765
ACH-000711,0.0281450409363321
ACH-000713,-0.07861821232507328
ACH-000714,0.03002376337953537
ACH-000718,-0.06096513852799707
ACH-000720,-0.01508781723128486
ACH-000721,-0.03367977586539027
ACH-000724,-0.21296378506262664
ACH-000725,-0.029979214088140776
ACH-000732,-0.1490405433446445
ACH-000734,0.017786326596524616
ACH-000735,0.004762918599987567
ACH-000736,-0.06542197618965072
ACH-000738,-0.0043183663817402285
ACH-000746,-0.12811974771129567
ACH-000747,-0.08299954088953802
ACH-000748,-0.1034797901854428
ACH-000753,-0.04121282558634246
ACH-000756,-0.05893660564192627
ACH-000757,-0.2634348909892585
ACH-000758,-0.16199748342081532
ACH-000760,-0.21456970077085805
ACH-000762,-0.14222370196646758
ACH-000763,-0.10595649556616447
ACH-000764,0.05323390283105309
ACH-000765,-0.1389200035196026
ACH-000766,-0.023452877632825817
ACH-000767,-0.2861664984610976
ACH-000768,-0.0014581395103125006
ACH-000769,-0.20459808064481055
ACH-000770,-0.04817974039611992
ACH-000771,0.03396764995989582
ACH-000773,-0.02042058614399544
ACH-000776,0.04976624861528745
ACH-000777,-0.0488520859900856
ACH-000778,0.032570953098052594
