,RAVER2 (55225)
ACH-000004,-0.3323845268468339
ACH-000005,-0.275606088666518
ACH-000007,-0.1823237208857572
ACH-000009,-0.07379185248314231
ACH-000011,-0.07365454127215941
ACH-000012,-0.12953732061001647
ACH-000013,-0.10558300494953672
ACH-000014,0.0012945637121105312
ACH-000015,-0.1341669942828551
ACH-000017,0.03389047842386305
ACH-000018,0.012149209590715913
ACH-000019,-0.1427502792116844
ACH-000021,-0.13211582331311802
ACH-000022,-0.12360796865967225
ACH-000025,-0.3264489786446285
ACH-000028,-0.1842939860080903
ACH-000030,-0.16568516901362002
ACH-000035,-0.2881250182528477
ACH-000036,-0.1427528344117988
ACH-000037,-0.02274195697747539
ACH-000039,-0.3257906703734104
ACH-000040,-0.19289775257738973
ACH-000041,-0.16572403679272915
ACH-000042,-0.04528270416580564
ACH-000045,-0.17794710215659335
ACH-000047,-0.023954749066894345
ACH-000052,-0.06345870795002778
ACH-000053,-0.047035817880155255
ACH-000054,0.011300529288330365
ACH-000055,-0.09312401612039846
ACH-000060,-0.09843733343051113
ACH-000067,-0.16124235063597306
ACH-000070,-0.025171115678442702
ACH-000075,-0.1251826225909551
ACH-000078,-0.2784983398024403
ACH-000082,-0.08114975360394115
ACH-000085,0.11960080501360823
ACH-000086,-0.08183045619737274
ACH-000087,-0.12356895310558437
ACH-000092,-0.2296178800470897
ACH-000095,-0.09048058695711274
ACH-000097,-0.15267370449144554
ACH-000098,-0.08038248425558031
ACH-000099,-0.2681637708926056
ACH-000108,-0.01304026575803782
ACH-000113,-0.0803716041218083
ACH-000116,-0.1242778293500381
ACH-000118,-0.1576338864987574
ACH-000120,0.056871446692459776
ACH-000123,0.007262620425352199
ACH-000127,-0.0896140019688304
ACH-000128,0.14892848122399427
ACH-000132,-0.3271408719592104
ACH-000133,-0.07458442394603579
ACH-000137,-0.21838989527908867
ACH-000138,0.033006901519853166
ACH-000142,-0.1359832167983985
ACH-000143,-0.2335972372384409
ACH-000146,-0.11653515229636666
ACH-000148,-0.09745143566862358
ACH-000150,-0.13338754942712291
ACH-000152,-0.24960861627753586
ACH-000153,-0.19109226976306745
ACH-000159,-0.10699091972761768
ACH-000160,-0.030313098377034425
ACH-000163,-0.05144546529985558
ACH-000167,-0.3376216932260995
ACH-000168,-0.20221084255064986
ACH-000169,-0.1310775607115627
ACH-000178,-0.15086951045168687
ACH-000183,0.012262354674065818
ACH-000188,-0.13877876343005666
ACH-000189,-0.5756650411293172
ACH-000190,-0.050638228411620814
ACH-000198,-0.14445737262669275
ACH-000203,-0.30738351556126714
ACH-000204,-0.09778098759453643
ACH-000206,0.14611687884928345
ACH-000207,-0.0500783944455673
ACH-000208,-0.21255317183621625
ACH-000210,-0.09083739246202407
ACH-000211,-0.13194482415591474
ACH-000215,-0.015526460985069025
ACH-000221,0.05707131710284038
ACH-000222,-0.06984679827232514
ACH-000223,-0.11917136949707165
ACH-000226,-0.02444127143043641
ACH-000227,-0.05162260232798331
ACH-000228,0.03554627921548163
ACH-000231,-0.2385501163584175
ACH-000232,-0.13785104038279633
ACH-000233,-0.04338633839073521
ACH-000234,-0.11944337920088892
ACH-000235,-0.14849882957038432
ACH-000237,-0.12898538385835684
ACH-000238,-0.07356565277140466
ACH-000242,-0.18364586171637973
ACH-000243,-0.21161885372452735
ACH-000244,-0.05565538148747265
ACH-000246,-0.13242275683302862
ACH-000248,-0.2941558932678972
ACH-000250,-0.0866323380665217
ACH-000251,-0.18452240817848253
ACH-000252,-0.13600478600216745
ACH-000253,-0.1232264330501118
ACH-000255,-0.1589241710173087
ACH-000256,0.15490961461219796
ACH-000257,-0.25325033348594994
ACH-000258,-0.3379009494177845
ACH-000259,-0.091362122735638
ACH-000260,-0.1815484885795668
ACH-000261,-0.18630343135871624
ACH-000262,-0.2888113690406188
ACH-000263,-0.2550601950535676
ACH-000264,-0.08563364252918501
ACH-000265,-0.11609222703333914
ACH-000266,-0.13500763561480222
ACH-000272,-0.12100407321177888
ACH-000274,-0.11018814616659084
ACH-000277,-0.15838954337791453
ACH-000278,-0.04657006684883561
ACH-000279,-0.044847474641461584
ACH-000280,-0.19620834030315615
ACH-000281,-0.09133112838840003
ACH-000288,-0.2078385244794216
ACH-000291,-0.11234413769878114
ACH-000293,-0.004237178174073617
ACH-000294,0.03223560076764888
ACH-000295,-0.020141182222646242
ACH-000296,0.04060557612121078
ACH-000302,-0.020219856733668804
ACH-000304,0.033397427254807856
ACH-000307,-0.13101816572294406
ACH-000308,-0.12392469177959532
ACH-000310,-0.13320752657956614
ACH-000311,-0.182553895489884
ACH-000312,-0.2750109765576557
ACH-000315,-0.03756639458404837
ACH-000316,-0.09636061897962618
ACH-000317,-0.25468734283717964
ACH-000318,-0.3430679125423169
ACH-000319,-0.11376523769665076
ACH-000320,-0.16999205289311622
ACH-000322,-0.04964425441571131
ACH-000323,-0.0930279268112414
ACH-000324,-0.08904844590587874
ACH-000329,-0.05962561424090587
ACH-000330,-0.2561285098286206
ACH-000331,-0.20941521183412345
ACH-000332,-0.1465337555781719
ACH-000334,-0.09568810916580467
ACH-000335,-0.2709417581964396
ACH-000336,0.12470218090614699
ACH-000337,-0.029673757611776427
ACH-000338,-0.4833182759279263
ACH-000339,-0.046924259414719255
ACH-000341,-0.44956490896957496
ACH-000348,-0.0827583723972034
ACH-000350,0.007965746085240772
ACH-000352,0.0718861341189118
ACH-000356,-0.10044620602628253
ACH-000361,-0.09964829991702852
ACH-000362,-0.1855368263613117
ACH-000363,-0.06897025602782501
ACH-000364,-0.2655962328817466
ACH-000365,-0.05856496119067337
ACH-000366,-0.13823206214071498
ACH-000368,-0.17866045437672626
ACH-000374,-0.13639943251018707
ACH-000375,0.21731155462488128
ACH-000376,-0.004039046992205962
ACH-000381,-0.05395555886144561
ACH-000383,-0.1377093935649755
ACH-000387,-0.2477760040126311
ACH-000389,-0.22732070700976395
ACH-000390,-0.17554129927207807
ACH-000393,-0.1088118111675475
ACH-000395,0.05972114152316856
ACH-000396,-0.6487366040072433
ACH-000397,-0.12758886319608626
ACH-000401,-0.08562200689040242
ACH-000402,0.09483508107619522
ACH-000403,-0.06330907435733736
ACH-000404,-0.2625201038216007
ACH-000406,-0.12281782103249722
ACH-000407,-0.06379804007659583
ACH-000408,0.023720113522613384
ACH-000410,-0.22671929068019456
ACH-000411,-0.20819001337245507
ACH-000414,-0.1666125867555019
ACH-000415,-0.16302981069564154
ACH-000416,-0.0009960002931046288
ACH-000420,0.0489419171265804
ACH-000421,-0.04322661687282832
ACH-000424,-0.4711515016262174
ACH-000425,-0.1578336746562346
ACH-000426,0.07936132554606873
ACH-000427,-0.04880182808593486
ACH-000433,0.15963139024902356
ACH-000435,0.16787220375072368
ACH-000436,-0.15353836765732884
ACH-000444,-0.14222234501166067
ACH-000445,-0.10408054828590188
ACH-000448,-0.13160725198934914
ACH-000450,-0.19345148353247588
ACH-000452,-0.1018593837544463
ACH-000454,-0.10755942315917684
ACH-000458,-0.21843819659891064
ACH-000459,-0.04462061299814634
ACH-000460,-0.07470226366043259
ACH-000461,-0.06245930705349476
ACH-000463,-0.14087887194910578
ACH-000464,0.024754822890587055
ACH-000466,0.07723925866574186
ACH-000467,-0.18984693553483106
ACH-000468,0.05204714512549724
ACH-000469,-0.05031249856722901
ACH-000470,-0.027569337508596414
ACH-000471,-0.11376184725865897
ACH-000472,-0.15093066190575788
ACH-000473,-0.16591418085253448
ACH-000475,-0.07635130569879021
ACH-000476,-0.06071945128973294
ACH-000477,-0.02943661620013781
ACH-000479,0.0222250588043848
ACH-000480,-0.28432442554283394
ACH-000481,-0.08866588865385835
ACH-000483,-0.1792671086101728
ACH-000484,0.22147808495365548
ACH-000485,0.030404321204084032
ACH-000486,-0.2286344634059229
ACH-000487,-0.255547118685648
ACH-000488,-0.10206415253101553
ACH-000490,-0.10593081445746004
ACH-000491,0.08533194047727584
ACH-000495,-0.07480876309977919
ACH-000496,-0.14433310366992705
