,NDUFS3 (4722)
ACH-000004,-0.2719503494812336
ACH-000005,-0.32467273678512976
ACH-000007,-0.0815253173765858
ACH-000009,-0.2972566260256584
ACH-000011,-0.40644576376643704
ACH-000012,-0.4391417923544696
ACH-000013,-0.2777352619152884
ACH-000014,-0.34593666700643355
ACH-000015,-0.4006521033762937
ACH-000017,-0.180558846430662
ACH-000018,-0.16878953926344958
ACH-000019,-0.5995493929738069
ACH-000021,-0.4745692218826764
ACH-000022,-0.22421357170006986
ACH-000025,-0.3830749948276882
ACH-000028,-0.5421757046829483
ACH-000030,-0.4612510511488892
ACH-000035,-0.4246056702557439
ACH-000036,-0.16662780457443332
ACH-000037,-0.2820738424024912
ACH-000039,-0.4961953216844424
ACH-000040,-0.4810597085103481
ACH-000041,-0.3677056024742169
ACH-000042,-0.35530811765686043
ACH-000045,-0.3690458698934521
ACH-000047,-0.4633869595731998
ACH-000052,-0.26373167795539354
ACH-000053,-0.2795576667229244
ACH-000054,-0.5486394680537794
ACH-000055,-0.4810553278181554
ACH-000060,-0.3632409653976305
ACH-000067,-0.24437756902931204
ACH-000070,-0.3376465198891712
ACH-000075,-0.4789206039562015
ACH-000078,-0.4459395728513719
ACH-000082,-0.32404920809798266
ACH-000085,-0.039135736774144385
ACH-000086,-0.4514841179872986
ACH-000087,-0.644579972962701
ACH-000092,-0.3299461326513466
ACH-000095,-0.3535383340659682
ACH-000097,-0.3721548615596645
ACH-000098,-0.4363278930751497
ACH-000099,-0.3448961541388483
ACH-000108,-0.24043158164126965
ACH-000113,-0.4187155107750997
ACH-000116,-0.28767793119181584
ACH-000118,-0.5504026182275984
ACH-000120,-0.2620304842975216
ACH-000123,-0.32083291076750864
ACH-000127,-0.4407619943724872
ACH-000128,-0.46141606772391497
ACH-000132,-0.6173828894752388
ACH-000133,-0.3331401247166998
ACH-000137,-0.2280870404475637
ACH-000138,-0.5581636260349901
ACH-000142,-0.3347038857445165
ACH-000143,-0.36361671542834734
ACH-000146,-0.4088107456254382
ACH-000148,-0.4648212296105626
ACH-000150,-0.4005026385200073
ACH-000152,-0.26236453503835416
ACH-000153,-0.3645352950672519
ACH-000159,-0.4226080790768623
ACH-000160,-0.24712579998531986
ACH-000163,-0.4607227396854742
ACH-000167,-0.4766831386323401
ACH-000168,-0.3604933988846813
ACH-000169,-0.477261176466743
ACH-000178,-0.16794686370607448
ACH-000183,-0.5126746023741826
ACH-000188,-0.2455076750173745
ACH-000189,-0.7509149115778343
ACH-000190,-0.3312811169142637
ACH-000198,-0.5711829095077648
ACH-000203,-0.8049244542988816
ACH-000204,-0.461095750751322
ACH-000206,-0.3699958865715118
ACH-000207,-0.4739596806947437
ACH-000208,-0.5809232826925887
ACH-000210,-0.5444554664780497
ACH-000211,-0.3160806163580773
ACH-000215,-0.4825705159771706
ACH-000221,-0.4660907095984313
ACH-000222,-0.4506941682048224
ACH-000223,-0.3027371618688939
ACH-000226,-0.5375705611113545
ACH-000227,-0.2841327026383552
ACH-000228,-0.22993287423217604
ACH-000231,-0.3035939204715509
ACH-000232,-0.3798384412256025
ACH-000233,-0.2875483508413268
ACH-000234,-0.3305966113381386
ACH-000235,-0.35110722234179115
ACH-000237,-0.3500010871244864
ACH-000238,-0.2374037737541049
ACH-000242,-0.5769963386694008
ACH-000243,-0.3231140642877089
ACH-000244,-0.3192229596176282
ACH-000246,-0.5041397895561912
ACH-000248,-0.17353008217536495
ACH-000250,-0.22888477614703925
ACH-000251,-0.4671636800799702
ACH-000252,-0.26119975532669554
ACH-000253,-0.3284055976874802
ACH-000255,-0.4548354274508093
ACH-000256,-0.3714275999641938
ACH-000257,-0.2538342173018101
ACH-000258,-0.5082140989198535
ACH-000259,-0.560153562665656
ACH-000260,-0.4634559116101299
ACH-000261,-0.4367514240110578
ACH-000262,-0.2519261373591159
ACH-000263,-0.4618987658041343
ACH-000264,-0.4602762553903956
ACH-000265,-0.5753386356869771
ACH-000266,-0.2627147405909674
ACH-000272,-0.4583233119082067
ACH-000274,-0.4348905373468044
ACH-000277,-0.4838762193128301
ACH-000278,-0.4286690632166088
ACH-000279,-0.27321974443648633
ACH-000280,-0.2404833233480572
ACH-000281,-0.2820676473010002
ACH-000288,-0.4480700938507051
ACH-000291,-0.3672190902370057
ACH-000293,-0.4697445279671093
ACH-000294,0.18893746199860584
ACH-000295,-0.3987811754286327
ACH-000296,-0.287475560447618
ACH-000302,-0.38640573875665785
ACH-000304,-0.6884613492300475
ACH-000307,-0.5570188703692605
ACH-000308,-0.4693897080376944
ACH-000310,-0.4343499036616896
ACH-000311,-0.45281453878811406
ACH-000312,-0.567083448418869
ACH-000315,-0.03040931909176761
ACH-000316,-0.2443710957224779
ACH-000317,-0.4707856361743248
ACH-000318,-0.339632704637864
ACH-000319,-0.3509314813053685
ACH-000320,-0.2150041318853897
ACH-000322,-0.6961900715288638
ACH-000323,-0.2855870615227897
ACH-000324,-0.2303196342652629
ACH-000329,-0.6501055251081851
ACH-000330,-0.6225812096100234
ACH-000331,-0.4431030513410593
ACH-000332,-0.22935916379463675
ACH-000334,-0.2619017301904584
ACH-000335,-0.3875982447842997
ACH-000336,-0.4820913564931253
ACH-000337,-0.08983347954420418
ACH-000338,-0.5461211847764008
ACH-000339,-0.33156339005747115
ACH-000341,-0.34031927031639864
ACH-000348,-0.5671452235893027
ACH-000350,-0.4664350911275258
ACH-000352,-0.31017561032595564
ACH-000356,-0.3992440494759967
ACH-000361,-0.3711060559360132
ACH-000362,-0.4865637918108058
ACH-000363,-0.5775805081450625
ACH-000364,-0.3608926561321621
ACH-000365,-0.4595339695313303
ACH-000366,-0.3774799405478065
ACH-000368,-0.425664590874548
ACH-000374,-0.4245164790373696
ACH-000375,-0.29206994392016505
ACH-000376,-0.4580594080184258
ACH-000381,-0.22008255378023947
ACH-000383,-0.42202251758587855
ACH-000387,-0.23503010886220585
ACH-000389,-0.20017292676889892
ACH-000390,-0.4696658970879507
ACH-000393,-0.5145035848822009
ACH-000395,-0.3169705492442148
ACH-000396,-0.3031966594610217
ACH-000397,-0.3410494968979871
ACH-000401,-0.5099746447800805
ACH-000402,-0.058489120984624936
ACH-000403,-0.4001007950446424
ACH-000404,-0.4900377033664794
ACH-000406,-0.5695782547641521
ACH-000407,-0.283841890098328
ACH-000408,-0.3093012990614701
ACH-000410,-0.3628462609155722
ACH-000411,-0.28891117839045105
ACH-000414,-0.5496708373585172
ACH-000415,-0.4796543845902633
ACH-000416,-0.3940071010631398
ACH-000420,-0.2445604989781875
ACH-000421,-0.3063046839832337
ACH-000424,-0.4298069021901357
ACH-000425,-0.3809673242363733
ACH-000426,-0.3309862477064267
ACH-000427,-0.5189969960911184
ACH-000433,-0.3750925355284966
ACH-000435,-0.45881552171995094
ACH-000436,-0.38477820420074144
ACH-000444,-0.5476533658169834
ACH-000445,-0.39440285215903786
ACH-000448,-0.3146311196450241
ACH-000450,-0.6780683960432938
ACH-000452,-0.3371870297987106
ACH-000454,-0.4805605265403001
ACH-000458,-0.4449343675070015
ACH-000459,-0.6206665635869548
ACH-000460,-0.3287608027060422
ACH-000461,-0.6084715887009452
ACH-000463,-0.369896746757228
ACH-000464,-0.3767346335614271
ACH-000466,-0.23807241909995974
ACH-000467,-0.6329076291046647
ACH-000468,-0.4040447341881172
ACH-000469,-0.5422829034469864
ACH-000470,-0.3204563780558552
ACH-000471,-0.3323932094096615
ACH-000472,-0.31618870199748456
ACH-000473,-0.439155493657492
ACH-000475,-0.3690720965648247
ACH-000476,-0.3830021840563415
ACH-000477,-0.6372522118083057
ACH-000479,-0.5632163351237093
ACH-000480,-0.6422681135931441
ACH-000481,-0.4729399214227713
ACH-000483,-0.4369474767979758
ACH-000484,-0.22422516492898595
ACH-000485,-0.3064790338084673
ACH-000486,-0.5162956256377762
ACH-000487,-0.4328557355287352
ACH-000488,-0.427483020102405
ACH-000490,-0.27017904166413537
ACH-000491,-0.4316694999446671
ACH-000495,-0.3842728153111243
ACH-000496,-0.23686647417496395
ACH-000499,-0.5596684189705642
ACH-000500,-0.0026415811247500307
ACH-000502,-0.21512620747705494
ACH-000503,-0.33299008745635805
ACH-000505,-0.35921653750455634
ACH-000507,-0.4419228000283506
ACH-000510,-0.39317674392530333
ACH-000511,-0.15001301014283466
ACH-000512,-0.3504444677093758
ACH-000516,-0.3609745137541014
ACH-000517,-0.3530591861535425
ACH-000518,-0.22827004012342986
ACH-000520,-0.26775806411175984
ACH-000521,-0.4064920314648652
ACH-000522,-0.5598519920214898
ACH-000524,-0.3185989362964325
ACH-000527,-0.31414175715672193
ACH-000528,-0.4681631016534098
ACH-000537,-0.34163624103033874
ACH-000541,-0.2867165351484862
ACH-000542,-0.3783187942708013
ACH-000544,-0.39023521742756107
ACH-000545,-0.3886254352082783
ACH-000547,-0.7515794373798678
ACH-000548,-0.17508890535031832
ACH-000549,-0.3915998658914202
ACH-000550,-0.4068456022646387
ACH-000552,-0.1390301553533093
ACH-000556,-0.498932826083493
ACH-000557,-0.4542560354523908
ACH-000569,-0.4779902814037722
ACH-000570,-0.3596478675373416
ACH-000571,-0.4045388127561358
ACH-000573,-0.4811639731211152
ACH-000576,-0.2708818468327421
ACH-000579,-0.6005339114463348
ACH-000580,-0.3893489972925912
ACH-000584,-0.22338963948031926
ACH-000585,-0.4040988270043137
ACH-000588,-0.5712448879110379
ACH-000589,-0.5753588533351862
ACH-000591,-0.39232130534480825
ACH-000593,-0.4378626692320836
ACH-000600,-0.4531382052773622
ACH-000601,-0.3457457289469069
ACH-000605,-0.30351369402369105
ACH-000606,-0.44033733316888224
ACH-000608,-0.4114410521439452
ACH-000614,-0.4944885816523088
ACH-000616,-0.2629826866357559
ACH-000618,-0.6758591268919062
ACH-000619,-0.3807511961584336
ACH-000620,-0.34310854010253994
ACH-000621,-0.2876108462005493
ACH-000622,-0.350996730771975
ACH-000623,-0.3849645842195688
ACH-000624,-0.2937526043080453
ACH-000627,-0.4050850110408064
ACH-000630,-0.2781927547233049
ACH-000631,-0.01803701785205786
ACH-000632,-0.4414687734370446
ACH-000633,-0.4113035886901533
ACH-000637,-0.40889604922444855
ACH-000638,-0.4862107331889333
ACH-000646,-0.3016516743505324
ACH-000647,-0.5061080585049877
ACH-000648,-0.513058840907483
ACH-000649,-0.33176527047400417
ACH-000651,-0.5238506876822744
ACH-000652,-0.35876271356803463
ACH-000653,-0.35875111521030906
ACH-000657,-0.37288920247351337
ACH-000658,-0.43790423397243255
ACH-000661,-0.6518806495823883
ACH-000662,-0.23568855854070594
ACH-000663,-0.497223338068145
ACH-000665,-0.3955985182358582
ACH-000671,-0.4415787073970888
ACH-000672,-0.2524340935542712
ACH-000673,-0.3019606202312737
ACH-000676,-0.23520463480484655
ACH-000677,-0.7292551908576863
ACH-000681,-0.3555002719588178
ACH-000683,-0.3406258005387404
ACH-000684,-0.3746426937987383
ACH-000688,-0.3627181462522278
ACH-000693,-0.5452596592338292
ACH-000694,-0.3118034636025059
ACH-000695,-0.5616495434772403
ACH-000696,-0.4074005435832875
ACH-000697,-0.2935995741967493
ACH-000699,-0.4985718503520272
ACH-000701,-0.4309465862952097
ACH-000706,-0.5585484326327704
ACH-000711,-0.32268220124522623
ACH-000713,-0.5271843945447985
ACH-000714,-0.2633323598405943
ACH-000718,-0.41487881507514063
ACH-000720,-0.5060413214893748
ACH-000721,-0.3441006047724867
ACH-000724,-0.4325067414533727
ACH-000725,-0.5627393437713636
ACH-000732,-0.4256554712925283
ACH-000734,-0.4823103329857926
ACH-000735,-0.2930281527216547
ACH-000736,-0.32562546510603085
ACH-000738,-0.6208515191568903
ACH-000746,-0.4000222915150318
ACH-000747,-0.6313412115290792
ACH-000748,-0.4046330115642469
ACH-000753,-0.4126777143456553
ACH-000756,-0.3390148105136513
ACH-000757,-0.4040258069952513
