,NNT (23530)
ACH-000168,-0.036408124688353416
ACH-000169,0.0004886019730103329
ACH-000178,0.05576552798625708
ACH-000183,-0.0809336185596074
ACH-000188,0.014647770485315447
ACH-000189,-0.08694971182229314
ACH-000190,-0.0010370772693487594
ACH-000198,-0.10567947818640608
ACH-000203,0.14301382296585066
ACH-000204,0.1753569299205503
ACH-000206,-0.11892918043234801
ACH-000207,-0.1073776849338588
ACH-000208,-0.0489483534110271
ACH-000210,-0.006519274738094458
ACH-000211,-0.004561486384781015
ACH-000215,-0.007945546489063076
ACH-000221,0.014239965361270075
ACH-000222,-0.059608107828469835
ACH-000223,0.04293522347698631
ACH-000226,-0.0698288604609962
ACH-000227,0.1627453616469718
ACH-000228,0.1150490967774455
ACH-000231,0.06273619184232956
ACH-000232,-0.17008857902951452
ACH-000233,0.13219851984350514
ACH-000234,0.04755080258777141
ACH-000235,-0.07106539607628266
ACH-000237,0.010312232039611288
ACH-000238,-0.040500067627166285
ACH-000242,0.014117100507366703
ACH-000243,0.00984955740403084
ACH-000244,0.09337541840954748
ACH-000246,-0.050616088855881716
ACH-000248,0.03084135696486095
ACH-000250,0.01469051094196985
ACH-000251,0.1346720070717249
ACH-000252,-0.258683846826226
ACH-000253,0.08653853562101761
ACH-000255,0.11378633627404612
ACH-000256,-0.005637385017079838
ACH-000257,0.18091463933929172
ACH-000258,-0.09094594891909803
ACH-000259,-0.013433626005406485
ACH-000260,-0.10677760414743248
ACH-000261,-0.013173910942174157
ACH-000262,-0.013800898303230408
ACH-000263,-0.21250751713122232
ACH-000264,-0.15230710853253485
ACH-000265,-0.002916592957168488
ACH-000266,-0.02606815118252616
ACH-000272,-0.003851117439910339
ACH-000274,0.05544130555095461
ACH-000277,0.011415417114195177
ACH-000278,-0.030710941146238832
ACH-000279,-0.0012302842370338926
ACH-000280,-0.04056279045234592
ACH-000281,0.14648077791835667
ACH-000288,-0.0032037101446992324
ACH-000291,-0.016002930349553725
ACH-000293,-0.04539217740473304
ACH-000294,0.033738560932312284
ACH-000295,-0.009245727655554276
ACH-000296,-0.14445356080987434
ACH-000302,-0.016743011852300416
ACH-000304,-0.04234730103281915
ACH-000307,0.002855833384430234
ACH-000308,-0.06822177525041846
ACH-000310,0.07123365472242114
ACH-000311,-0.08208421921558368
ACH-000312,0.016029210767715747
ACH-000315,0.2272895955060699
ACH-000316,0.05242031510957754
ACH-000317,-0.012210671149471952
ACH-000318,0.10235535752635258
ACH-000319,-0.05343882202863112
ACH-000320,0.10348904642387677
ACH-000322,-0.16028546906156635
ACH-000323,-0.12096718340853785
ACH-000324,0.01943898280541689
ACH-000329,-0.08365449676424086
ACH-000330,-0.1055913184635968
ACH-000331,-0.048391141316609855
ACH-000332,0.013659912910022871
ACH-000334,-0.09300611124442752
ACH-000335,0.008096168341156895
ACH-000336,-0.22142362384741876
ACH-000337,0.2891080036921479
ACH-000338,0.2918194609456321
ACH-000339,-0.06159913191972611
ACH-000341,1.3735907686653993e-05
ACH-000348,-0.02901609813551697
ACH-000350,-0.008420376264056307
ACH-000352,-0.08627410241262509
ACH-000356,0.1274608154710016
ACH-000361,-0.14867995959815433
ACH-000362,-0.1248213995849258
ACH-000363,0.1464350233395989
ACH-000364,-0.1226991142031214
ACH-000365,-0.049191820336254785
ACH-000366,-0.02211639323924245
ACH-000368,0.0251990220626852
ACH-000374,0.036484840345199984
ACH-000375,-0.2403874210872799
ACH-000376,0.022002989151568286
ACH-000381,-0.0617278244258956
ACH-000383,-0.053008714834626734
ACH-000387,0.015840462956018254
ACH-000389,-0.015099997003776996
ACH-000390,-0.10168281312418068
ACH-000393,-0.05015708279620095
ACH-000395,-0.07844626181707072
ACH-000396,0.34571534106138324
ACH-000397,0.005178070608660562
ACH-000401,0.11072143785846908
ACH-000402,-0.22125812020112884
ACH-000403,0.0428631101128916
ACH-000404,0.1506851560389268
ACH-000406,-0.011650229655342856
ACH-000407,0.16778793227372504
ACH-000408,-0.0415558964665931
ACH-000410,-0.1047979764372048
ACH-000411,0.11409037583540076
ACH-000414,-0.05210324698874851
ACH-000415,-0.03684060416113038
ACH-000416,-0.06717179320673733
ACH-000420,0.013486592418120828
ACH-000421,-0.004931923470102946
ACH-000424,-0.032028292282395315
ACH-000425,-0.10216228707376587
ACH-000426,0.0020198843926317006
ACH-000427,0.05599168027681355
ACH-000433,-0.03640560932499677
ACH-000435,0.118782511853665
ACH-000436,0.17470465752097256
ACH-000444,0.08476244022849333
ACH-000445,-0.09463503478168406
ACH-000448,-0.08386372223325897
ACH-000450,0.359780545791127
ACH-000452,0.07888172028903925
ACH-000454,0.029571027816738725
ACH-000458,0.17887315756727015
ACH-000459,0.03643443646265807
ACH-000460,0.14684249675458724
ACH-000461,0.09436775006071513
ACH-000463,0.008089502148980156
ACH-000464,-0.03331647825599258
ACH-000466,-0.009202874806497105
ACH-000467,-0.030822269787605782
ACH-000468,0.09352865017394554
ACH-000469,-0.0090626838649864
ACH-000470,-0.18103811204405915
ACH-000471,-0.10776061729983842
ACH-000472,-0.0045376937941181686
ACH-000473,-0.08585602370716243
ACH-000475,-0.02335674960802997
ACH-000476,0.06602345972164353
ACH-000477,-0.046078515409760816
ACH-000479,-0.07584933283709314
ACH-000480,0.06870641991815213
ACH-000481,0.05133562470637072
ACH-000483,-0.12158357651952947
ACH-000484,-0.05343725733705743
ACH-000485,0.03073077094172765
ACH-000486,-0.003946615904336513
ACH-000487,-0.055750095665096325
ACH-000488,0.017310707248797203
ACH-000490,-0.0719677192955936
ACH-000491,0.0825529571848835
ACH-000495,0.07815204414394328
ACH-000496,0.11658818854723878
ACH-000499,0.0746160466706479
ACH-000500,-0.14711976734800378
ACH-000502,-0.07060422905186685
ACH-000503,-0.06346561831081997
ACH-000505,0.04635514139612409
ACH-000507,0.04658008025884235
ACH-000510,-0.019519284337405983
ACH-000511,0.08570739422182863
ACH-000512,-0.061126863395955286
ACH-000516,-0.032542494542674334
ACH-000517,-0.03220821944661871
ACH-000518,-0.14920996100397566
ACH-000520,-0.25296963067619554
ACH-000521,0.08887937864106121
ACH-000522,-0.0519345947834389
ACH-000524,0.01970433011588564
ACH-000527,-0.026847590829468988
ACH-000528,0.07564205053102244
ACH-000537,-0.007847964453454708
ACH-000541,0.2741041276333688
ACH-000542,0.06079480974941191
ACH-000544,0.058732350817842977
ACH-000545,0.0641707128948397
ACH-000547,0.03736722276614093
ACH-000548,-0.07576925771543584
ACH-000549,-0.04610776899111572
ACH-000550,-0.10399080804280048
ACH-000552,-0.10406814302122104
ACH-000556,0.0528700369726975
ACH-000557,-0.04797280637315288
ACH-000569,0.23705262662449095
ACH-000570,-0.05687045353228455
ACH-000571,-0.04298017336377141
ACH-000573,0.02478852976367344
ACH-000576,-0.017444415802999522
ACH-000579,-0.1919516805385102
ACH-000580,0.008332581989660495
ACH-000584,0.016488094811145732
ACH-000585,-0.009784508479052762
ACH-000588,0.06876810422279951
ACH-000589,-0.03851621798915236
ACH-000591,0.048836725528269384
ACH-000593,-0.11433374723492365
ACH-000600,-0.020729808284020115
ACH-000601,-0.022954582968209344
ACH-000605,0.012272107693360115
ACH-000606,-0.02959727267143457
ACH-000608,-0.3905918908079255
ACH-000614,0.1046409179428203
ACH-000616,0.045399277426953634
ACH-000618,0.00042032931051504065
ACH-000619,0.11250998822306413
ACH-000620,-0.0339091124863278
ACH-000621,-0.03501526827657644
ACH-000622,-0.054168743530101926
ACH-000623,-0.08061959495693846
ACH-000624,0.040883905979093166
ACH-000627,0.1558429066421309
ACH-000630,0.05192303383701117
ACH-000631,-0.3081697231375596
ACH-000632,0.047519678531985236
ACH-000633,0.11203923972056784
ACH-000637,0.13482416726031424
ACH-000638,-0.052685032814973734
ACH-000646,0.1661777031769494
ACH-000647,-0.007511592550579772
ACH-000648,-0.08975932886000001
ACH-000649,0.020802361665949714
ACH-000651,0.1310757067859787
ACH-000652,0.007463158053280026
ACH-000653,-0.06811585483353133
ACH-000657,0.07180930287606288
ACH-000658,-0.120411548634324
ACH-000661,0.03821175461726509
ACH-000662,0.14967933069818054
ACH-000663,-0.13211353336137988
ACH-000665,-0.13400049262114214
ACH-000671,-0.15705375654666587
ACH-000672,-0.02005652895881074
ACH-000673,-0.14392304165352998
ACH-000676,-0.02873921582520408
ACH-000677,-0.07372946602241026
ACH-000681,0.10380550221108796
ACH-000683,0.05410700514377785
ACH-000684,-0.0776071774397762
ACH-000688,-0.04152428010843831
ACH-000693,0.0447128020692186
ACH-000694,0.07450099499934155
ACH-000695,0.1464302634405686
ACH-000696,0.026047014493160763
ACH-000697,-0.15910392394869752
ACH-000699,-0.02820481551103735
ACH-000701,0.08991923085682763
ACH-000706,0.06848521691941048
ACH-000711,-0.11228374076192572
ACH-000713,-0.13685671576408154
ACH-000714,0.005927461388279967
ACH-000718,0.04960725272357629
ACH-000720,0.003084260670349933
ACH-000721,0.061388552931620564
ACH-000724,-0.06019039568273385
ACH-000725,0.03668846041381402
ACH-000732,-0.1397457396353295
ACH-000734,0.04239804692303239
ACH-000735,0.06743270208268731
ACH-000736,0.06826246012853224
ACH-000738,-0.044781969101368585
ACH-000746,-0.031249450786684625
ACH-000747,0.1339101213450185
ACH-000748,0.008323018620820216
ACH-000753,0.039939507489170745
ACH-000756,-0.06470508656642687
ACH-000757,0.08059912390767117
ACH-000758,0.15016358039837274
ACH-000760,0.08147622343630444
ACH-000762,-0.08563590679952146
ACH-000763,-0.013859795987225651
ACH-000764,-0.07823737189881387
ACH-000765,0.08743862924156774
ACH-000766,-0.05299930795820696
ACH-000767,-0.10861764573768183
ACH-000768,-0.04817259849692642
ACH-000769,0.17745151147492755
ACH-000770,-0.09038589945556023
ACH-000771,-0.06802456071459463
ACH-000773,0.10925012744758436
ACH-000776,-0.05377706662537688
ACH-000777,0.05605580921713107
ACH-000778,0.05853273220604657
ACH-000781,0.04105228351684255
ACH-000782,0.20494317191220604
ACH-000783,0.046268957295098084
ACH-000784,-0.07765215015097289
ACH-000785,0.008430970194541667
ACH-000787,0.060263724598699664
ACH-000788,0.008604196285379955
ACH-000791,-0.02744730172724969
ACH-000792,0.01130638371393366
ACH-000794,-0.02002374840759416
ACH-000796,-0.059380936296682126
ACH-000798,-0.23636791158133724
ACH-000799,0.062096721237849366
ACH-000800,0.10223267423527613
ACH-000802,-0.05870228472559599
ACH-000804,-0.002690854010893265
ACH-000805,-0.03185383541673272
ACH-000809,-0.0254039982688456
ACH-000810,0.11028183798554264
ACH-000811,-0.12670762184877246
ACH-000817,-0.007598175237534934
ACH-000819,0.0717327778832163
ACH-000820,0.2872646542355966
ACH-000821,0.16598377572409387
ACH-000822,0.1314686761459749
ACH-000823,0.016532228381983226
ACH-000824,0.0638521870401299
ACH-000827,-0.12172940230964766
ACH-000829,0.045408766466166935
ACH-000831,-0.07618980048214855
ACH-000832,-0.25884790114050155
ACH-000833,-0.22577701667514555
ACH-000834,0.048258447815503695
ACH-000835,0.12176140077280735
ACH-000836,-0.18121428483892968
ACH-000837,0.017784549747819005
ACH-000838,0.01611780440443584
ACH-000839,0.05441696073018439
ACH-000840,0.03438035051259832
ACH-000841,0.003196367847025103
ACH-000843,0.07847268949774036
ACH-000846,0.0048942995408836
ACH-000847,0.00939371176114032
ACH-000848,0.07182607898330849
ACH-000849,0.10502395875555973
ACH-000851,0.21166206787789926
ACH-000855,0.08996677539986146
ACH-000856,-0.00045740940758989324
ACH-000858,0.017072657655437574
ACH-000859,-0.12982583814769533
ACH-000861,-0.077701484044545
ACH-000862,-0.10603256736558958
ACH-000865,-0.07720292411701257
ACH-000866,0.06452348774068749
ACH-000867,-0.31233117813677325
ACH-000869,-0.09903007651993634
ACH-000872,-0.0791366179314603
ACH-000873,0.01980491503259647
ACH-000876,-0.03381138204196387
ACH-000878,-0.057849518046470975
ACH-000880,-0.15588176603794912
ACH-000881,-0.0008510798926512897
ACH-000882,-0.06863477143915356
ACH-000884,-0.06012470874983902
ACH-000885,-0.016195272136089685
ACH-000887,-0.06474002011328005
ACH-000889,0.0899890205144648
ACH-000896,-0.10894424475999928
ACH-000898,-0.11239882255199064
ACH-000900,-0.1971939458202478
ACH-000901,-0.03802258554664869
ACH-000905,-0.06752300789210472
ACH-000906,0.017968495028904578
ACH-000907,-0.21101591160356672
ACH-000910,0.019170611410306262
ACH-000911,0.014259997669355816
ACH-000912,0.06624676526064219
ACH-000913,0.006325981323614254
ACH-000915,-0.07243853205725832
ACH-000916,0.2536856644860427
ACH-000917,-0.052950616983930714
ACH-000920,0.18201477596987595
ACH-000921,0.08394651814702801
ACH-000924,0.0931978180688568
ACH-000926,0.014249268967682248
ACH-000928,-0.1473742767462298
ACH-000929,-0.233884328614218
ACH-000932,-0.03339827097082712
ACH-000935,-0.05869369072877172
ACH-000936,0.032808676256637935
ACH-000937,0.027103839090963897
ACH-000938,-0.0339281072266332
ACH-000939,-0.17437273021636074
ACH-000941,-0.09300726005212773
ACH-000943,0.035322065655329006
ACH-000946,-0.05489404291609232
ACH-000947,0.052237686289734034
ACH-000948,-0.05487738291756407
ACH-000950,-0.0991512500329264
ACH-000953,-0.007754174567128897
ACH-000954,-0.2034459275609424
ACH-000957,-0.07979682717661968
ACH-000958,0.08127548889778803
ACH-000960,-0.06526882908903654
ACH-000963,-0.06407782523821333
ACH-000968,-0.026571954868384488
ACH-000969,-0.057435187105221275
ACH-000972,-0.04868519893422763
ACH-000973,0.01769313581567402
ACH-000974,0.0688871595508599
ACH-000978,0.022516246711692063
ACH-000984,0.08444661804927871
ACH-000986,-0.01343222002746697
ACH-000988,0.15029999921914294
ACH-000993,-0.059491472788480215
ACH-000994,-0.11161522311482626
ACH-000996,-0.1493347861548848
ACH-001001,0.22192116031942907
ACH-001020,0.1690007101937419
ACH-001028,-0.04884093472911987
ACH-001031,0.030182272719762232
ACH-001038,0.003594429287193313
ACH-001048,-0.05636254899187434
ACH-001050,-0.018921296100391217
ACH-001053,-0.11797335301697795
ACH-001054,0.07015108478304381
ACH-001061,0.07547852654872562
ACH-001067,0.11736324406284365
ACH-001075,-0.02919400082245834
ACH-001096,-0.1477155362206254
ACH-001111,-0.02265248664315021
ACH-001119,-0.2154883568316668
ACH-001128,-0.21729224989652648
ACH-001134,-0.011301081801255924
ACH-001151,-0.14836135216511162
ACH-001163,-0.012763429255436522
ACH-001164,0.17358011702140275
ACH-001183,-0.023816823447755372
ACH-001192,-0.10582282572659578
ACH-001193,-0.2500170201539712
ACH-001196,0.0105563324757767
ACH-001197,0.1049192955042458
ACH-001205,-0.035334878505807334
ACH-001211,-0.16451289360515164
ACH-001212,0.0830119522897573
ACH-001228,-0.02714343872525781
ACH-001232,-0.05941440819445885
ACH-001239,0.04517499541790156
ACH-001270,-0.04967702892024987
ACH-001274,-0.0530697438256008
ACH-001275,-0.007671762801893816
ACH-001277,-0.018107694238126592
ACH-001278,0.016082186563366487
ACH-001280,-0.01627651014055399
ACH-001283,0.02777672174800699
ACH-001289,-0.1266945177395127
ACH-001300,-0.0074865135213942205
ACH-001301,-0.04139205623537205
ACH-001302,-0.018802578466960797
ACH-001306,0.037018055070724115
ACH-001318,-0.03587849114715132
ACH-001322,-0.2047318192621012
ACH-001328,0.02740958177882569
ACH-001332,-0.09977421330174824
ACH-001336,0.0369767797599557
ACH-001346,-0.0385199982083985
ACH-001353,-0.038708385025340825
ACH-001354,-0.07868736769365414
ACH-001367,-0.015518112327724147
ACH-001368,-0.04952396947479701
ACH-001374,-0.3409148641144353
ACH-001377,-0.049434409033461794
ACH-001380,0.0248540375144706
ACH-001391,-0.01974645983384819
ACH-001408,-0.008299695805659691
ACH-001430,0.12587234723453544
ACH-001431,-0.08076821169464245
ACH-001450,0.014278858354202957
ACH-001496,0.01830937392717815
ACH-001500,0.09348239119492338
ACH-001523,0.09444839350918637
ACH-001532,0.010041886272759022
ACH-001550,0.05940239820675896
ACH-001552,-0.03949253568561864
ACH-001554,-0.07549896302726412
ACH-001654,-0.0010008013088551352
ACH-001735,0.11995912954484142
ACH-001736,-0.20776894590515865
ACH-001737,-0.0674403706715268
ACH-001740,-0.019477307436463344
ACH-001745,-0.0705172160001317
ACH-001765,0.01948444072281776
