,VNN2 (8875)
ACH-000004,0.14423401101913946
ACH-000005,-0.2599420513361102
ACH-000007,0.2060879373226734
ACH-000009,0.07743935406062909
ACH-000011,0.10400399151162787
ACH-000012,0.11873022986239115
ACH-000013,0.05607284016792605
ACH-000014,-0.06393527863369597
ACH-000015,0.03811655427072808
ACH-000017,0.12526176799855493
ACH-000018,0.11561470928644668
ACH-000019,-0.17774441512780878
ACH-000021,-0.08706561535966169
ACH-000022,0.10070865409677908
ACH-000025,0.12902488413638852
ACH-000028,-0.032000115166239136
ACH-000030,0.07980211425045862
ACH-000035,0.09975453143644383
ACH-000036,-0.025059848626568185
ACH-000037,0.04764344006053497
ACH-000039,-0.029051520935325387
ACH-000040,0.05512015985766928
ACH-000041,0.07707730298073608
ACH-000042,0.05513334497639246
ACH-000045,-0.06316205389618063
ACH-000047,-0.056675582649308213
ACH-000052,0.03754864517994571
ACH-000053,0.11693305495596985
ACH-000054,0.04218597060271585
ACH-000055,-0.057739174307172424
ACH-000060,0.05348183907302874
ACH-000067,-0.06614028884970193
ACH-000070,0.0927673123518718
ACH-000075,0.2313395855610367
ACH-000078,0.09328101104529568
ACH-000082,0.033329649107208426
ACH-000085,0.10076339024451764
ACH-000086,0.016315210795284526
ACH-000087,0.27974819473907625
ACH-000092,0.011210188329262532
ACH-000095,0.1353421645280566
ACH-000097,0.04903768975256702
ACH-000098,-0.007610799904392829
ACH-000099,0.06234238560281425
ACH-000108,-0.09620805054150262
ACH-000113,-0.007585652122986014
ACH-000116,0.0471250628449304
ACH-000118,0.026806304335366123
ACH-000120,0.013077026180685779
ACH-000123,0.04963633755850932
ACH-000127,0.14062968502027198
ACH-000128,-0.06309122144514663
ACH-000132,-0.028507395380960955
ACH-000133,0.019580786503108964
ACH-000137,-0.016347551934997158
ACH-000138,0.07068559567717475
ACH-000142,0.07992938668807198
ACH-000143,0.07938817833066275
ACH-000146,0.1843500961797299
ACH-000148,0.06672733927457593
ACH-000150,0.03707405824553785
ACH-000152,0.1285575087219549
ACH-000153,-0.09910259146177612
ACH-000159,0.1500809697573716
ACH-000160,-0.015421660006417894
ACH-000163,0.023440250277799127
ACH-000167,-0.12222084166406265
ACH-000168,0.003490642144112733
ACH-000169,0.04186767224957149
ACH-000178,0.048600752349406175
ACH-000183,0.04479886350647468
ACH-000188,0.09698639813172028
ACH-000189,-0.07192929265888906
ACH-000190,-0.026420439867909182
ACH-000198,0.08340331369219955
ACH-000203,-0.19544867931641652
ACH-000204,0.061557576619696124
ACH-000206,0.031961201214662435
ACH-000207,0.2517221084344312
ACH-000208,0.21527323086228464
ACH-000210,-0.025875853305724655
ACH-000211,0.0486778312566425
ACH-000215,0.0461585281169962
ACH-000221,0.10238771359017908
ACH-000222,0.09774878280134763
ACH-000223,-0.022425151494427288
ACH-000226,0.03601010908544465
ACH-000227,-0.03931018377420496
ACH-000228,-0.04272431649029181
ACH-000231,0.10782965315231408
ACH-000232,0.05738124342366222
ACH-000233,0.06568675088311722
ACH-000234,0.004552880246365172
ACH-000235,0.002528788255033068
ACH-000237,0.07643079776258346
ACH-000238,0.1423140275623851
ACH-000242,0.15066535619776195
ACH-000243,0.02008036946655784
ACH-000244,0.3743389055754589
ACH-000246,-0.03246243422715893
ACH-000248,0.05538829830091415
ACH-000250,0.06887508140960669
ACH-000251,0.0004369639518729084
ACH-000252,0.2880106684548725
ACH-000253,0.05748058762186317
ACH-000255,0.0825152864513935
ACH-000256,0.03882845108537671
ACH-000257,0.09119573331939186
ACH-000258,0.02983175708068819
ACH-000259,0.11174253042213783
ACH-000260,0.05886292173113514
ACH-000261,0.006490526494260089
ACH-000262,0.12577756848537247
ACH-000263,0.16191633791079685
ACH-000264,0.07425914385690151
ACH-000265,0.031256497977603
ACH-000266,0.003120429212537128
ACH-000272,0.01203792801481624
ACH-000274,0.03231041668298708
ACH-000277,0.08168388109780547
ACH-000278,0.005544717022709329
ACH-000279,0.06297933901937378
ACH-000280,0.04184952580280656
ACH-000281,0.07406101396491158
ACH-000288,0.026469481748714926
ACH-000291,0.042244619895535865
ACH-000293,2.1763300120393935e-05
ACH-000294,0.05663229680831496
ACH-000295,0.014035553360675765
ACH-000296,0.12695674503591045
ACH-000302,0.04807148711175234
ACH-000304,0.09820680941409317
ACH-000307,0.034963507147356875
ACH-000308,0.05594342258111189
ACH-000310,0.13602532190377326
ACH-000311,0.03536002163193645
ACH-000312,0.026358516984287803
ACH-000315,0.29551958770928216
ACH-000316,-0.09373115618600213
ACH-000317,0.1730648388622031
ACH-000318,0.11060104142030568
ACH-000319,0.18423028508569456
ACH-000320,0.04888063276533351
ACH-000322,0.018499009916221644
ACH-000323,0.08527506775363697
ACH-000324,0.12415442978081925
ACH-000329,-0.03016456024859569
ACH-000330,-0.01235470336008266
ACH-000331,0.07172720079289692
ACH-000332,0.059326953679224526
ACH-000334,-0.07451504671747013
ACH-000335,0.0149152081510971
ACH-000336,0.07003984534825017
ACH-000337,-0.1465446955754241
ACH-000338,0.2326202120232819
ACH-000339,0.09458119773070646
ACH-000341,-0.061194587426688464
ACH-000348,0.07431329524053494
ACH-000350,0.10146444195775496
ACH-000352,0.12059122622291504
ACH-000356,-0.061206230928335235
ACH-000361,0.06252684983259266
ACH-000362,0.04165177847094325
ACH-000363,0.08811414438371455
ACH-000364,0.3217083189255508
ACH-000365,0.054264989795176785
ACH-000366,0.03641479812582291
ACH-000368,0.024502281766621097
ACH-000374,0.04111716325791273
ACH-000375,0.08288996626959026
ACH-000376,0.03375533279334929
ACH-000381,0.09818764616508588
ACH-000383,0.05953115101204299
ACH-000387,0.037755383068268665
ACH-000389,0.3026577629260387
ACH-000390,0.1007444504650617
ACH-000393,-0.019998815605492003
ACH-000395,0.0977974368987542
ACH-000396,-0.040141872454576816
ACH-000397,0.0644470531942356
ACH-000401,0.1358674647423505
ACH-000402,0.04429331683227046
ACH-000403,-0.036851444110801435
ACH-000404,0.07765868254766686
ACH-000406,0.1164532073618109
ACH-000407,0.049492954315995694
ACH-000408,0.058941331466988225
ACH-000410,0.052986097643996165
ACH-000411,0.10355814041634703
ACH-000414,0.03781892637468826
ACH-000415,0.11960185559164795
ACH-000416,0.13694855354392135
ACH-000420,0.02572957166111711
ACH-000421,0.035613151192376895
ACH-000424,0.015839162344616887
ACH-000425,0.1225429756773731
ACH-000426,0.27451186739191524
ACH-000427,0.1008209885550797
ACH-000433,0.16704872644603774
ACH-000435,-0.09897824043635164
ACH-000436,0.2473517454101828
ACH-000444,0.028561714383654582
ACH-000445,0.10623237721377944
ACH-000448,0.11091262243698782
ACH-000450,0.13579898259144602
ACH-000452,0.08431779171882403
ACH-000454,0.2269423792602598
ACH-000458,0.16089765394917693
ACH-000459,0.013488314106548344
ACH-000460,0.052435217364131016
ACH-000461,0.17281701136738206
ACH-000463,0.13402605973578946
ACH-000464,0.02316627751296988
ACH-000466,0.10045227814522754
ACH-000467,0.17072588483117665
ACH-000468,0.11666209159701092
ACH-000469,0.143809888811857
ACH-000470,0.01456436284105881
ACH-000471,-0.020887628836509128
ACH-000472,0.05496768697900874
ACH-000473,0.1338369407267588
ACH-000475,0.07991360902109933
ACH-000476,0.06324925061992168
ACH-000477,0.10965038503977252
ACH-000479,-0.0387232847727116
ACH-000480,0.09525093396407326
ACH-000481,0.101918154737259
ACH-000483,0.27189814258813816
ACH-000484,0.07184756720587017
ACH-000485,0.0066010966534550755
ACH-000486,0.12776203322895655
ACH-000487,0.04981911642918089
ACH-000488,0.09331331898687187
ACH-000490,0.04552419977867097
ACH-000491,0.12083473750753405
ACH-000495,-0.2749769763015376
ACH-000496,0.1618962466079133
ACH-000499,-0.025124344154148662
ACH-000500,0.4282383776812019
ACH-000502,0.06876445338834537
ACH-000503,0.1584468126538585
ACH-000505,0.057351616173970964
ACH-000507,0.12219025253841305
ACH-000510,0.12748739404478296
ACH-000511,0.12044967027881982
ACH-000512,0.017183868893346534
ACH-000516,0.00537746052934855
ACH-000517,0.09790880317273934
ACH-000518,0.07630125385166568
ACH-000520,0.15335478530801816
ACH-000521,0.09357374140511288
ACH-000522,0.05760764003488539
ACH-000524,0.16276277973082426
ACH-000527,0.044569893699001176
ACH-000528,0.0655336057182826
ACH-000537,-0.03980257018499321
ACH-000541,0.058101667618948326
ACH-000542,0.035134752274445326
ACH-000544,-0.04808436821898485
ACH-000545,-0.1650545708136908
ACH-000547,0.3369022561297867
ACH-000548,0.21137228069460196
ACH-000549,0.10292338130905043
ACH-000550,0.0504299519046708
ACH-000552,-0.02317906511383221
ACH-000556,0.06749683331510684
ACH-000557,0.17364620732316888
ACH-000569,0.0767310543425017
ACH-000570,0.0719416448950927
ACH-000571,0.1118546697676872
ACH-000573,0.10014717754675033
ACH-000576,0.09856268726368182
ACH-000579,-0.01153391757906202
ACH-000580,0.2605271606504413
ACH-000584,0.04262660932199204
ACH-000585,0.0900792552458316
ACH-000588,0.1860340642212593
ACH-000589,0.01793819793044295
ACH-000591,0.023613780970065598
ACH-000593,-2.5517080758225085e-05
ACH-000600,0.08865660363854479
ACH-000601,0.06548391960092334
ACH-000605,0.09475067415008002
ACH-000606,0.12874509493075906
ACH-000608,0.08016699926634756
ACH-000614,-0.12888013888945588
ACH-000616,0.1207403112022557
ACH-000618,0.08326798998253883
ACH-000619,0.1908307217033268
ACH-000620,0.07174160939697269
ACH-000621,0.057196085241950925
ACH-000622,-0.009146691262872526
ACH-000623,-0.04396016550357723
ACH-000624,0.11038627990997404
ACH-000627,0.14858606900819848
ACH-000630,0.009512216230969726
ACH-000631,0.0905370994386236
ACH-000632,0.039255509716874575
ACH-000633,0.12151966648843
ACH-000637,0.14612512477458406
ACH-000638,0.023434171039910096
ACH-000646,-0.008874466582056043
