,DOLPP1 (57171)
ACH-000330,-0.347662711561182
ACH-000331,-0.8932412598853953
ACH-000332,-0.4686312061245539
ACH-000334,-0.22237986191148765
ACH-000335,-0.15860681289397116
ACH-000336,0.045395662263563716
ACH-000337,-0.2852084210657499
ACH-000338,-0.11807037560237428
ACH-000339,-0.32736389593566273
ACH-000341,-0.4784361290188402
ACH-000348,-0.3832997122241357
ACH-000350,-0.3908767676590685
ACH-000352,-0.2001391825067715
ACH-000356,-0.7509690846933323
ACH-000361,-0.6945118894422545
ACH-000362,-0.4875057659556785
ACH-000363,-0.4413575193143323
ACH-000364,-0.6398986379804259
ACH-000365,-0.26276332870791624
ACH-000366,-0.4364237589206187
ACH-000368,-0.27108792633440576
ACH-000374,-0.5083161814727654
ACH-000375,-0.08936912540466893
ACH-000376,-0.2666117255304607
ACH-000381,-0.5208766055022073
ACH-000383,-0.26603354583443845
ACH-000387,-0.253537584204015
ACH-000389,-0.4419627034900295
ACH-000390,-0.5845108441281891
ACH-000393,-0.2752882639707945
ACH-000395,-0.393861160763372
ACH-000396,0.03565764118729208
ACH-000397,-0.7489912853196691
ACH-000401,-0.41603388659204815
ACH-000402,-0.3428375356352973
ACH-000403,-0.1832711758029795
ACH-000404,-0.5544487658864108
ACH-000406,-0.4447563525430365
ACH-000407,-0.471038349228199
ACH-000408,-0.5785620681951421
ACH-000410,-0.07906946002385641
ACH-000411,-0.4226987326437194
ACH-000414,-0.4988746651807657
ACH-000415,-0.35599094044672897
ACH-000416,-0.2593050390266141
ACH-000420,-0.3835482644872645
ACH-000421,-0.13414225416212938
ACH-000424,0.07623766331558776
ACH-000425,-0.08203143379667595
ACH-000426,-0.288314592797143
ACH-000427,-0.18576784128770188
ACH-000433,-0.5671769164317719
ACH-000435,-0.2936476144765925
ACH-000436,-0.2549404061870862
ACH-000444,-0.6217432286547756
ACH-000445,-0.39635080115812266
ACH-000448,-0.14590203381161593
ACH-000450,-0.7099239290294319
ACH-000452,-0.5496210320344623
ACH-000454,-0.4678959526815957
ACH-000458,-0.20524953248193195
ACH-000459,-0.15255168602399016
ACH-000460,-0.14286639760764486
ACH-000461,-0.5340772806052435
ACH-000463,-0.18981998384050147
ACH-000464,-0.4041296281055897
ACH-000466,-0.3777193630710285
ACH-000467,-0.2761735002822753
ACH-000468,-0.368820599857139
ACH-000469,-0.4453182867985118
ACH-000470,-0.3946140953353778
ACH-000471,-0.5704920322293177
ACH-000472,-0.5488324588858415
ACH-000473,-0.4144269724551405
ACH-000475,-0.23262256612546606
ACH-000476,-0.5741115916818043
ACH-000477,-0.5055884844157374
ACH-000479,-0.19246060984745686
ACH-000480,-0.7535270370024725
ACH-000481,-0.16817050065476802
ACH-000483,-0.19698299939908406
ACH-000484,-0.3276585583746597
ACH-000485,-0.2459620850666341
ACH-000486,-0.2635525134329637
ACH-000487,-0.04716720760531056
ACH-000488,-0.4548294511930892
ACH-000490,-0.5770300231657427
ACH-000491,-0.1243668637139459
ACH-000495,-0.4309336608941161
ACH-000496,-0.0846214971322872
ACH-000499,0.028505107259270742
ACH-000500,-0.7001579463417923
ACH-000502,-0.3944269635698144
ACH-000503,-0.6036649064077698
ACH-000505,-0.13170987580961194
ACH-000507,-0.7047652674845339
ACH-000510,-0.202994946165842
ACH-000511,-0.3451650244627608
ACH-000512,-0.4336950822156708
ACH-000516,-0.16549363333761466
ACH-000517,-0.321479860287185
ACH-000518,-0.7013652818581902
ACH-000520,-0.4838026370352809
ACH-000521,-0.832024953587136
ACH-000522,-0.022537012852614342
ACH-000524,-0.1014566996716889
ACH-000527,-0.29360523032631297
ACH-000528,-0.6883072488773919
ACH-000537,-0.3477232866236813
ACH-000541,-0.5564838219675694
ACH-000542,-0.4977444979245273
ACH-000544,-0.3265253684014056
ACH-000545,-0.4915569383433058
ACH-000547,-0.17834272400022644
ACH-000548,-0.7435217247356944
ACH-000549,-0.4629588743316945
ACH-000550,-0.3775122712038213
ACH-000552,-0.16184196010284915
ACH-000556,-0.18079723878574802
ACH-000557,-0.17578694889763752
ACH-000569,-0.5232074165309767
ACH-000570,-0.3692224340579936
ACH-000571,-0.3970475142334861
ACH-000573,-0.23464288742514025
ACH-000576,-0.43885096177950605
ACH-000579,-0.36019841837501704
ACH-000580,-0.21333551019243602
ACH-000584,-0.14046452546796415
ACH-000585,-0.2957302424525867
ACH-000588,-0.3507943202730493
ACH-000589,-0.44080438114676107
ACH-000591,-0.2266968994289343
ACH-000593,-0.7266235252720125
ACH-000600,0.036589553439186295
ACH-000601,-0.36329200116230587
ACH-000605,-0.2975182148168849
ACH-000606,-0.5998604795882716
ACH-000608,-0.3225278941579899
ACH-000614,-0.3401000048325261
ACH-000616,-0.11181957813085104
ACH-000618,-0.6346192323251459
ACH-000619,-0.442976714268028
ACH-000620,-0.3282705026662692
ACH-000621,-0.30090047792785946
ACH-000622,-0.2465639270330107
ACH-000623,-0.11546354925504485
ACH-000624,-0.2492293952752185
ACH-000627,-0.10364776204261222
ACH-000630,-0.4944055130817446
ACH-000631,-0.6787561337244751
ACH-000632,-0.4859913927389861
ACH-000633,-0.35111204645571825
ACH-000637,-0.34529207502975395
ACH-000638,-0.1908266761807418
ACH-000646,-0.5161991726703143
ACH-000647,-0.3943662468309384
ACH-000648,-0.3375672759214311
ACH-000649,-0.7238633155752522
ACH-000651,-0.18112355144348688
ACH-000652,-0.30986126717893914
ACH-000653,-0.4747827754540567
ACH-000657,-0.5782867514153441
ACH-000658,-0.3376026155099825
ACH-000661,-0.6199544167608979
ACH-000662,-0.2532898192305068
ACH-000663,-0.27560718114942545
ACH-000665,-0.18169688317863314
ACH-000671,-0.3708100148304261
ACH-000672,-0.2364860828928672
ACH-000673,-0.2637862533183096
ACH-000676,-0.34931330320717546
ACH-000677,-0.06697850860708814
ACH-000681,-0.2778942050815943
ACH-000683,-0.30274336031874205
ACH-000684,-0.2758715378669706
ACH-000688,-0.3134501835243877
ACH-000693,-0.19050169968301595
ACH-000694,-0.21099976829777894
ACH-000695,-0.2884762678400057
ACH-000696,-0.6817544321530804
ACH-000697,-0.32104227626982385
ACH-000699,-0.3025153980474468
ACH-000701,-0.35468408245123245
ACH-000706,-0.15584327970883022
ACH-000711,-0.2780660845967751
ACH-000713,-0.2539823167188385
ACH-000714,-0.3097041242053575
ACH-000718,-0.28061936177850666
ACH-000720,-0.3984651849529913
ACH-000721,-0.3727350664720303
ACH-000724,-0.4001476301535081
ACH-000725,-0.18623240100316654
ACH-000732,-0.7184088254723615
ACH-000734,-0.4913010479705076
ACH-000735,-0.5139044693943629
ACH-000736,-0.4083640823448771
ACH-000738,-0.346245054446224
ACH-000746,-0.29988006862239525
ACH-000747,-0.4845722458568233
ACH-000748,-0.6324289060858889
ACH-000753,-0.1339190137140039
ACH-000756,-0.6936227702107532
ACH-000757,-0.2425147664717019
ACH-000758,-0.2738450825191999
ACH-000760,-0.4105485617395943
ACH-000762,-0.5439253845561205
ACH-000763,-0.2735396848265955
ACH-000764,-0.2971658828910884
ACH-000765,-0.5400077980879535
ACH-000766,-0.07225654277140944
ACH-000767,-0.16924870711773704
ACH-000768,-0.5615919376181411
ACH-000769,-0.2345632518131325
ACH-000770,-0.1533269603020179
ACH-000771,-0.6659277828965243
ACH-000773,-0.1609364487970712
ACH-000776,0.1500519953200359
ACH-000777,-0.38266204592049613
ACH-000778,-0.4036629359378113
ACH-000781,-0.1394319969426367
ACH-000782,-0.0041587463365635345
ACH-000783,-0.4077390058803684
ACH-000784,-0.33795527873161324
ACH-000785,-0.29776374426888
ACH-000787,-0.4807518599410954
ACH-000788,-0.42363742458531184
ACH-000791,-0.2931345158358483
ACH-000792,-0.556773185005051
ACH-000794,-0.8217356801606699
ACH-000796,-0.27307689035322075
ACH-000798,-0.2797472302270323
ACH-000799,-0.19928649389802164
ACH-000800,-0.2841233212849226
ACH-000802,-0.3883078362377108
ACH-000804,-0.6312280074473592
ACH-000805,-0.17482244162501234
ACH-000809,-0.15685274260106394
ACH-000810,-0.5472748231511636
ACH-000811,-0.3141505637272534
ACH-000817,-0.646500372407421
ACH-000819,-0.2832314267214521
ACH-000820,-0.6195032920015381
ACH-000821,-0.4088920918043552
ACH-000822,-0.3674042597386399
ACH-000823,-0.2873015947160353
ACH-000824,-0.287245526485474
ACH-000827,-0.20897580599152327
ACH-000829,-0.5424725297876041
ACH-000831,-0.38846683025411904
ACH-000832,-0.6516096259114355
ACH-000833,-0.4013832250222177
ACH-000834,-0.5753950318473826
ACH-000835,-0.5469064342560441
ACH-000836,-0.9698652868837092
ACH-000837,-0.3771136098951801
ACH-000838,-0.6291985019359797
ACH-000839,-0.5742019509974096
ACH-000840,-0.2668349699987647
ACH-000841,-0.3285529223376997
ACH-000843,-0.5404947968662217
ACH-000846,-0.2277990488690249
ACH-000847,-0.22689457215591866
ACH-000848,-0.4449536207017985
ACH-000849,-0.2410254786798129
ACH-000851,-0.2837903953963407
ACH-000855,-0.2374286408590344
ACH-000856,-0.3262855910524765
ACH-000858,-0.22033491443311493
ACH-000859,-0.4482508452235043
ACH-000861,-0.5140724040544306
ACH-000862,-0.2440839537839293
ACH-000865,-0.16640420551392174
ACH-000866,-0.09740988901830742
ACH-000867,-0.25641423421633724
ACH-000869,-0.2197517803972255
ACH-000872,-0.4029726668199621
ACH-000873,-0.07370446576093413
ACH-000876,-0.08180709087379515
ACH-000878,-0.5478737963978229
ACH-000880,-0.19123691446580995
ACH-000881,-0.7824308603056669
ACH-000882,-0.43325486182926937
ACH-000884,-0.13415827618624487
ACH-000885,-0.5430220950516899
ACH-000887,-0.4756518526907712
ACH-000889,-0.2553739916693833
ACH-000896,-0.3556414857031672
ACH-000898,-0.27769901463750474
ACH-000900,-0.4638282534495349
ACH-000901,-0.4106341284219285
ACH-000905,-0.0402392622863074
ACH-000906,-0.08740025412433973
ACH-000907,-0.2738953143850445
ACH-000910,-0.1972808942746327
ACH-000911,-0.2455458893912992
ACH-000912,-0.5419717947902799
ACH-000913,-0.5514007666471147
ACH-000915,0.07900834945596127
ACH-000916,-0.3543899902321229
ACH-000917,-0.050285307119785176
ACH-000920,-0.5604524903188163
ACH-000921,-0.062117593296953134
ACH-000924,-0.3517995977292848
ACH-000926,-0.2446766363493241
ACH-000928,-0.3936236843228951
ACH-000929,-0.3240975280583385
ACH-000932,-0.0912996957568924
ACH-000935,-0.26552438436182996
ACH-000936,-0.582891871113582
ACH-000937,-0.5426476003433679
ACH-000938,-0.18357317472524
ACH-000939,-0.4693992571718332
ACH-000941,-0.23692220051640306
ACH-000943,-0.11828812545590335
ACH-000946,-0.1785631606391205
ACH-000947,-0.26796296061579583
ACH-000948,0.03487251909951137
ACH-000950,-0.19019772983223235
ACH-000953,-0.2430009766950807
ACH-000954,-0.6790211306980727
ACH-000957,-0.45150678637671704
ACH-000958,-0.241077094922696
ACH-000960,-0.03197929803614539
ACH-000963,-0.4848259654078573
ACH-000968,-0.4615233576515081
ACH-000969,-0.15741779669793998
ACH-000972,-0.3680642722763901
ACH-000973,-0.15360232576471802
ACH-000974,-0.23589423877512025
ACH-000978,-0.15528852200579618
ACH-000984,-0.3019569632398442
ACH-000986,0.07975711096638205
ACH-000988,-0.40718853897537133
ACH-000993,-0.3848099290958968
ACH-000994,-0.18710102568407386
ACH-000996,-0.23700593337915424
ACH-001001,-0.27910125851406065
ACH-001020,-0.222573674045089
ACH-001028,-0.2734148654299351
ACH-001031,-0.3029383068989017
ACH-001038,-0.10117718223748738
ACH-001048,-0.30258518734964096
ACH-001050,-0.6036678792568402
ACH-001053,0.04652476292325677
ACH-001054,-0.25797720397789997
ACH-001061,-0.05859345174663165
ACH-001067,-0.4374301906583569
ACH-001075,-0.9030189340750224
ACH-001096,-0.25714040990948284
ACH-001111,-0.4666402995201549
ACH-001119,-0.4145161738708317
ACH-001128,-0.7440028592255334
ACH-001134,-0.13279173008274647
ACH-001151,-0.5321394457545369
ACH-001163,-0.3833742570170223
ACH-001164,-0.423529636900822
ACH-001183,-0.3252007947544327
ACH-001192,-0.12739599551187875
ACH-001193,-0.1507735564945121
ACH-001196,-0.6482318115171462
ACH-001197,-0.1773585552088086
ACH-001205,-0.055245922931686765
ACH-001211,-0.367565337546848
ACH-001212,-0.1963036493648561
ACH-001228,-0.4101835166231428
ACH-001232,-0.29168806098660865
ACH-001239,-0.3276089973172255
ACH-001270,-0.6362266868064629
ACH-001274,-0.5098896292116329
ACH-001275,-0.6710942800188654
ACH-001277,-0.3403038608679765
ACH-001278,-0.20545493891498612
ACH-001280,-0.11833381953633028
ACH-001283,-0.2150556756893088
ACH-001289,-0.18806381142932266
ACH-001300,-0.15935441799795855
ACH-001301,-0.23747295486138206
ACH-001302,-0.2420653712440053
ACH-001306,-0.10836359863484274
ACH-001318,-0.3627906372026733
ACH-001322,-0.35046358853015896
ACH-001328,-0.6490830929778126
ACH-001332,-0.6976676736210482
ACH-001336,-0.38063212311563893
ACH-001346,-0.3994270177859686
ACH-001353,-0.4734275991497913
ACH-001354,-0.3906194656017187
ACH-001367,-0.4985864556749332
ACH-001368,-0.0782696070177171
ACH-001374,-0.4237497828800621
ACH-001377,-0.16427598456322665
ACH-001380,-0.3945920469651851
ACH-001391,-0.4190826522571235
ACH-001408,-0.4143599552511241
ACH-001430,-0.36209778371554735
ACH-001431,-0.19303545266372968
ACH-001450,-0.8438480388084314
ACH-001496,-0.09598839427732647
ACH-001500,-0.06456724599066138
ACH-001523,-0.5501159675393409
ACH-001532,0.07917957490818588
ACH-001550,-0.2587896750779632
ACH-001552,-0.4889798864638536
ACH-001554,-0.5613905141493942
ACH-001654,-0.3770254136044119
ACH-001735,-0.13070055248147427
ACH-001736,-0.28302755096277143
ACH-001737,-0.18612947501700355
ACH-001740,-0.4176474279737937
ACH-001745,-0.2819353455733597
ACH-001765,-0.10900743305548498
