,TFAP2B (7021)
ACH-000004,0.05068390294265348
ACH-000005,-0.27152038647901755
ACH-000007,0.25392203842593664
ACH-000009,0.033026919604479184
ACH-000011,0.013980712459202049
ACH-000012,-0.012891317252540429
ACH-000013,0.046145829862908674
ACH-000014,-0.10248620749655904
ACH-000015,0.08724465854430459
ACH-000017,-0.11481758410901455
ACH-000018,0.05506783966975308
ACH-000019,0.08266499730580071
ACH-000021,0.04822023891773069
ACH-000022,0.047202567395740434
ACH-000025,0.015292515473115838
ACH-000028,0.123783372662737
ACH-000030,0.09347860071369073
ACH-000035,0.062230769550851925
ACH-000036,0.1419229078670118
ACH-000037,-0.09722223252503297
ACH-000039,0.0348900612616344
ACH-000040,0.07934881611295368
ACH-000041,0.0198639946782004
ACH-000042,0.06277371935809106
ACH-000045,0.1036678422110964
ACH-000047,0.006523351548161189
ACH-000052,0.05356295097889285
ACH-000053,0.06164527808460583
ACH-000054,-0.02670655861933256
ACH-000055,-0.08066018388350614
ACH-000060,-0.1278878733214541
ACH-000067,-0.07507652901775626
ACH-000070,0.19670532625467016
ACH-000075,0.11731711027633775
ACH-000078,-0.477892782133517
ACH-000082,-0.01300068450432146
ACH-000085,-0.0661975713095657
ACH-000086,-0.06497412895080715
ACH-000087,-0.2607483334498604
ACH-000092,0.010254807745399348
ACH-000095,0.01823677726219381
ACH-000097,-0.10696308801641616
ACH-000098,-0.0006363925398720278
ACH-000099,-0.7147938462511769
ACH-000108,0.02379159126474084
ACH-000113,0.13107352284075294
ACH-000116,0.06240105195566744
ACH-000118,0.11402521168460597
ACH-000120,0.036853563248319135
ACH-000123,-0.0115703155185166
ACH-000127,0.051722977233417865
ACH-000128,-0.03076753607344917
ACH-000132,-0.02625853589113405
ACH-000133,0.07352609187003938
ACH-000137,-0.033513107636512995
ACH-000138,0.014405549792694724
ACH-000142,0.0905877247689037
ACH-000143,0.015068158916042875
ACH-000146,-0.016616262730867498
ACH-000148,0.052836804495150574
ACH-000150,-0.03132830898917124
ACH-000152,0.002402207569319605
ACH-000153,0.270047649764952
ACH-000159,0.03655736907695716
ACH-000160,0.04024351943831877
ACH-000163,0.09210429966444783
ACH-000167,0.11701715764320372
ACH-000168,0.04955793301673163
ACH-000169,0.1566740488309246
ACH-000178,0.07219323129131411
ACH-000183,0.11464534960075976
ACH-000188,-0.00894467482606792
ACH-000189,-0.022861947075804055
ACH-000190,-0.029137401177034557
ACH-000198,-0.0443921680029823
ACH-000203,-0.3491968800488513
ACH-000204,0.02582491093253727
ACH-000206,0.10989201161466963
ACH-000207,0.11012154526457794
ACH-000208,-0.004826389338172746
ACH-000210,0.08955146606974702
ACH-000211,0.03890075982213148
ACH-000215,0.11501970123412693
ACH-000221,0.20449386871711275
ACH-000222,0.10076532353157627
ACH-000223,-0.04675263223327639
ACH-000226,0.0016614035819633615
ACH-000227,-0.8176089034826278
ACH-000228,0.06492895039017074
ACH-000231,-0.0774219030527608
ACH-000232,-0.02227476804131321
ACH-000233,0.07213302628911697
ACH-000234,0.14584544137466712
ACH-000235,0.04444535322661555
ACH-000237,0.09242824175035748
ACH-000238,0.10847732072348508
ACH-000242,0.01591488412044522
ACH-000243,0.027060367507734842
ACH-000244,0.1565093584624296
ACH-000246,0.05542967157892882
ACH-000248,0.04570165062731638
ACH-000250,-0.002844093935285458
ACH-000251,0.0823954827782753
ACH-000252,0.20257605222177646
ACH-000253,0.0427020577832244
ACH-000255,0.08350034623434599
ACH-000256,-0.059737663250696314
ACH-000257,0.10019749878568074
ACH-000258,0.06561540426430157
ACH-000259,-0.4206651680088008
ACH-000260,-0.08129672599928417
ACH-000261,0.045643737340330205
ACH-000262,0.07149164869554851
ACH-000263,0.056032866519811514
ACH-000264,-0.07207061563232547
ACH-000265,0.009958271657146509
ACH-000266,0.025657632734505283
ACH-000272,-0.0944387076473738
ACH-000274,-8.731422036552671e-05
ACH-000277,0.16891946003311845
ACH-000278,0.08811654511404303
ACH-000279,0.10198721788892262
ACH-000280,0.10790395486913296
ACH-000281,0.12345321471414793
ACH-000288,0.05770349930728338
ACH-000291,0.00872657715048756
ACH-000293,-0.05818568517683534
ACH-000294,0.1205384038730797
ACH-000295,0.2760910336505837
ACH-000296,0.030801531108681605
ACH-000302,0.1012197292662341
ACH-000304,0.03854910164526042
ACH-000307,-0.038553936698239866
ACH-000308,-0.0005410653513148482
ACH-000310,0.003585369386519272
ACH-000311,0.10482307444235886
ACH-000312,-0.5301888065391592
ACH-000315,-0.03766389263312552
ACH-000316,0.0229967426614754
ACH-000317,0.05981445129763946
ACH-000318,0.054356081288760565
ACH-000319,0.0641727592348001
ACH-000320,0.18133095424596726
ACH-000322,0.24337836897504106
ACH-000323,0.10565725553925992
ACH-000324,0.05128430392808926
ACH-000329,0.05509006116486562
ACH-000330,0.1306075736168638
ACH-000331,-0.07030389875027239
ACH-000332,-0.043526214138794116
ACH-000334,0.07648217473544623
ACH-000335,-0.2148713232890516
ACH-000336,-0.1896806907135876
ACH-000337,0.023154473901003014
ACH-000338,0.4870117746536488
ACH-000339,-0.032462565086070004
ACH-000341,-0.07481071462006231
ACH-000348,-0.007323482242386975
ACH-000350,0.1314275981084907
ACH-000352,0.0684242605559989
ACH-000356,0.23149041311825785
ACH-000361,-0.011323940832218098
ACH-000362,0.042322519061786704
ACH-000363,0.017641901200951306
ACH-000364,-0.03337826999816257
ACH-000365,-0.037639497384819885
ACH-000366,-0.01504276262684115
ACH-000368,0.1202867013270951
ACH-000374,0.14870824502652288
ACH-000375,0.09545722864664616
ACH-000376,0.11300296118291207
ACH-000381,0.13747484383858985
ACH-000383,0.051968511931500365
ACH-000387,0.045994088241163626
ACH-000389,-0.04001154856793426
ACH-000390,0.013252458221491108
ACH-000393,0.032428707386703184
ACH-000395,0.17686203116355662
ACH-000396,0.19377758268749207
ACH-000397,0.10611959919075872
ACH-000401,0.04011559405069881
ACH-000402,0.13034986086789474
ACH-000403,0.016082880018887368
ACH-000404,0.14372478721136994
ACH-000406,0.0717224165055563
ACH-000407,0.067998045982247
ACH-000408,0.09109274898903427
ACH-000410,0.03970083457557441
ACH-000411,-0.003959718426652989
ACH-000414,0.010814633116711738
ACH-000415,0.02665976389029728
ACH-000416,0.040362282369878086
ACH-000420,-0.060036243984755086
ACH-000421,-0.004838448210352889
ACH-000424,-0.04357059907800585
ACH-000425,-0.028168441700959307
ACH-000426,0.05536484071033125
ACH-000427,0.08104498923653246
ACH-000433,0.11391898963895893
ACH-000435,0.2647635572882839
ACH-000436,-0.022509489168263
ACH-000444,0.0758066741975072
ACH-000445,0.05336441754242977
ACH-000448,-0.00701446000825735
ACH-000450,-0.21358580663820392
ACH-000452,0.03519731480151179
ACH-000454,-0.13901454495135848
ACH-000458,0.14096562563625853
ACH-000459,0.10541653009694554
ACH-000460,0.04773851568089359
ACH-000461,0.04063994906933266
ACH-000463,0.056619159866176126
ACH-000464,0.13122993351427886
ACH-000466,0.09177748383530457
ACH-000467,0.04459860752360181
ACH-000468,0.07273550490556199
ACH-000469,0.03133682500322026
ACH-000470,-0.05339862890346946
ACH-000471,-0.00520405357427211
ACH-000472,0.0074724137241659735
ACH-000473,0.22817907953226185
ACH-000475,-0.0731559516444538
ACH-000476,-0.05709596941781405
ACH-000477,0.04414764939408206
ACH-000479,0.17293482158205956
ACH-000480,-0.10415146757775083
ACH-000481,-0.0040456575074804884
ACH-000483,0.1784498570770171
ACH-000484,-0.07100649184184184
ACH-000485,0.16038957635083514
ACH-000486,-0.01031803230068553
ACH-000487,0.021316661660026343
ACH-000488,0.032643746070320195
ACH-000490,0.01603399501843485
ACH-000491,-0.03130511326891112
ACH-000495,0.09346833382465394
ACH-000496,0.05333466888613631
ACH-000499,-0.04121318817830106
ACH-000500,0.10490432018687383
ACH-000502,0.05060490527767772
ACH-000503,0.040413933243196434
ACH-000505,-0.04600276074924719
ACH-000507,0.10854393295318078
ACH-000510,0.035744078464098245
ACH-000511,0.0747200877674221
ACH-000512,0.07057606973848614
ACH-000516,0.025049773363823927
ACH-000517,0.014444647093870468
ACH-000518,0.106691817441664
ACH-000520,0.035176380881086815
ACH-000521,0.08078932776475861
ACH-000522,-0.0283598924521421
ACH-000524,-0.1475211601244796
ACH-000527,0.021809053141137385
ACH-000528,0.02319158927498721
ACH-000537,-0.04614164095698738
ACH-000541,0.26105709546310896
ACH-000542,0.027508139447554928
ACH-000544,-0.031874595077527094
ACH-000545,0.09761364167771934
ACH-000547,-0.06382134741825278
ACH-000548,0.016110074434668473
ACH-000549,0.11975089629591827
ACH-000550,-0.1362896856032551
ACH-000552,0.025656617488716074
ACH-000556,0.07248628136728713
ACH-000557,0.15561146707610948
ACH-000569,0.01353353057449504
ACH-000570,-0.02209533047974528
ACH-000571,-0.051962061052854
ACH-000573,0.04687799306917608
ACH-000576,-0.012973114575516656
ACH-000579,0.04114955889649235
ACH-000580,0.0721738150763717
ACH-000584,0.10877490155163352
ACH-000585,0.01113702766462186
ACH-000588,0.0788829490513006
ACH-000589,0.12602172098149175
ACH-000591,-0.16733478225470036
ACH-000593,0.18557556306136996
ACH-000600,0.06834573821251923
ACH-000601,0.008297569108524656
ACH-000605,-0.09531444678679166
ACH-000606,0.010039375238392064
ACH-000608,0.02506246505268562
ACH-000614,0.09662362219762953
ACH-000616,0.1188488533718808
ACH-000618,-0.005094325456355544
ACH-000619,-0.004953124734148814
ACH-000620,0.07935196442172128
ACH-000621,-0.08349601352650468
ACH-000622,0.019284984717616253
ACH-000623,-0.07137045157612819
ACH-000624,0.005983819766201537
ACH-000627,-0.02657379336510528
ACH-000630,0.016045431468634432
ACH-000631,-0.2019525197199433
ACH-000632,0.04186661350336622
ACH-000633,0.0672307731737651
ACH-000637,-0.10543430343872884
ACH-000638,0.018907109718500733
ACH-000646,0.023193741664997117
ACH-000647,-0.02827896721595282
ACH-000648,-0.13066057818157747
ACH-000649,0.035499793851101816
ACH-000651,0.0769319198285833
ACH-000652,0.08655822368844568
ACH-000653,0.15413285754654155
ACH-000657,0.035203126916324164
ACH-000658,0.03723203018940952
ACH-000661,0.059129184308216176
ACH-000662,0.07056067424246552
ACH-000663,0.17482090500576666
ACH-000665,-0.11228556101050596
ACH-000671,0.0016597272186071538
ACH-000672,-0.16179796420034795
ACH-000673,0.07625289077161952
ACH-000676,0.04774261816434632
ACH-000677,-0.008112131914035446
ACH-000681,0.1140090926933804
ACH-000683,-0.027809592671651596
ACH-000684,-0.13927829139185352
ACH-000688,-0.017491853101198992
ACH-000693,-0.0058029994840451075
ACH-000694,0.08507454591857541
ACH-000695,-0.14587410779541288
ACH-000696,0.035765277971634445
ACH-000697,-0.008731741726770275
ACH-000699,0.0030338909938560327
ACH-000701,-0.07560419563775245
ACH-000706,-0.11581546915666426
ACH-000711,-0.00935928695591097
ACH-000713,0.035034251734162976
ACH-000714,-0.1160868344863638
ACH-000718,0.01937407245634447
ACH-000720,0.1115134598681013
ACH-000721,0.02119920895209142
ACH-000724,-0.0716101047167041
ACH-000725,-0.2919294666694036
ACH-000732,0.12759617825971034
ACH-000734,0.06433012315722697
ACH-000735,0.02842189650116775
ACH-000736,0.09145723782494744
ACH-000738,0.07720857996361975
ACH-000746,0.10515989494509148
ACH-000747,0.10136088884138636
ACH-000748,-0.06682049346369827
ACH-000753,0.05390556658135918
ACH-000756,0.07655652461953175
ACH-000757,0.21259154434505265
ACH-000758,-0.0447512509107742
ACH-000760,0.06573824547737148
ACH-000762,0.05582869329873075
ACH-000763,-0.03745939802284892
ACH-000764,-0.12290403693689073
ACH-000765,0.05411222471174931
ACH-000766,-0.0077126962855640704
ACH-000767,-0.03939441435819978
ACH-000768,0.023712104561071114
ACH-000769,-0.08344936435277639
ACH-000770,0.00633777881040266
ACH-000771,0.10523724422259872
ACH-000773,0.025775112019089608
ACH-000776,-0.018918004334151115
ACH-000777,0.0087029300413361
ACH-000778,0.14250650380919633
ACH-000781,0.03582476971340419
ACH-000782,0.0013617237274738895
ACH-000783,0.0223838234576086
ACH-000784,0.06747510124693988
ACH-000785,0.06388723605051043
ACH-000787,0.10216961079075597
ACH-000788,0.032379944984890406
ACH-000791,0.04346926527410792
ACH-000792,0.014806639663949562
ACH-000794,0.10168818956495228
ACH-000796,0.054849545556024316
ACH-000798,0.062059018884393725
ACH-000799,-0.006256934138722094
ACH-000800,0.047959641415490376
ACH-000802,0.09401636764804464
ACH-000804,0.05194371412280712
ACH-000805,0.13215818024173956
ACH-000809,0.1044194380681898
ACH-000810,0.041784351358560186
ACH-000811,0.04493456595337773
ACH-000817,-0.02701193221037669
ACH-000819,0.11333985323948302
ACH-000820,0.09660575066283043
ACH-000821,-0.007990799283755207
ACH-000822,0.01251312316321262
ACH-000823,0.03700400122649699
ACH-000824,0.11823922434458288
ACH-000827,-0.028403886151401832
ACH-000829,-0.05640449124462225
ACH-000831,-0.06308899406168123
ACH-000832,-0.05229809608496636
ACH-000833,-0.14060410406350338
ACH-000834,0.0013851259114325812
ACH-000835,0.08205280751880742
ACH-000836,0.12926018293983876
ACH-000837,0.04248848496193352
ACH-000838,-0.020844594968407345
ACH-000839,0.12012192672866455
ACH-000840,0.02001101089142368
ACH-000841,0.16718862619597336
ACH-000843,0.011475811473315294
ACH-000846,-0.10804978016391363
ACH-000847,0.0888860576050426
ACH-000848,8.170720908026021e-05
ACH-000849,0.049406256960945465
ACH-000851,-0.08664373167288926
ACH-000855,-0.0804544460392192
ACH-000856,0.07179210490955824
ACH-000858,-0.0450772105511254
ACH-000859,-0.0467234723418424
ACH-000861,0.07534270293005461
ACH-000862,0.08141432962058133
ACH-000865,0.02154774803952725
ACH-000866,-0.7644347108611834
ACH-000867,-0.05950675945981261
ACH-000869,-0.033619844213267414
ACH-000872,0.07726578383588772
ACH-000873,-0.06789723610179496
ACH-000876,-0.16274821584287286
ACH-000878,0.013200913818142944
ACH-000880,0.07652338136901551
ACH-000881,0.00254844370278458
ACH-000882,0.04250053509891763
ACH-000884,0.06020113747128289
ACH-000885,-0.029939924265329664
ACH-000887,0.02073655607200136
ACH-000889,-0.0030728619953733784
ACH-000896,0.05206540134746163
ACH-000898,0.17255851848156328
ACH-000900,-0.02498788842571387
ACH-000901,-0.01742233935788351
ACH-000905,-0.0017200431521393641
ACH-000906,-0.012104818570971131
ACH-000907,0.1468934744617016
ACH-000910,-0.4172537960578237
ACH-000911,0.09557248833235296
ACH-000912,-0.04412574601887674
ACH-000913,0.08658791574268443
ACH-000915,-0.004895889326277426
ACH-000916,0.18913994160198352
ACH-000917,0.08170173470305818
ACH-000920,0.2271749491953564
ACH-000921,-0.014447858644240485
ACH-000924,0.07372740634031251
ACH-000926,0.13553535456361968
ACH-000928,-0.01093173390277441
ACH-000929,-0.04128929889827219
ACH-000932,0.035111212524415035
ACH-000935,0.017455760594503718
ACH-000936,-0.07912543264543394
ACH-000937,0.12337593946652392
ACH-000938,0.09486007700574603
ACH-000939,0.1279221037642362
ACH-000941,-0.028879170747975424
ACH-000943,0.08354852899910466
ACH-000946,0.050273100410581015
ACH-000947,-0.012558282729913805
ACH-000948,0.0019120967907540211
ACH-000950,0.1169939861150382
ACH-000953,0.1632125505937792
ACH-000954,-0.12535537254138895
ACH-000957,0.06942654719435656
ACH-000958,-0.0633258815250894
ACH-000960,0.055353762510922166
ACH-000963,0.15951601530822276
ACH-000968,-0.0024683333536472327
ACH-000969,0.16410307419362008
ACH-000972,0.02810216511114931
ACH-000973,-0.0988586093561274
ACH-000974,-0.005731946748049242
ACH-000978,0.06552020492693925
ACH-000984,-0.11355694557578427
ACH-000986,0.18342061016769567
ACH-000988,0.002816207798260579
ACH-000993,0.03489733349903085
ACH-000994,-0.08281829946080826
ACH-000996,-0.05727038935031945
ACH-001001,0.059512882230597676
ACH-001020,0.2680159567080996
ACH-001028,0.0782799569381952
ACH-001031,0.12828273873401835
ACH-001038,-0.006781860271978289
ACH-001048,-0.018170264332823063
ACH-001050,0.028261185707720533
ACH-001053,0.011618391838870994
ACH-001054,-0.013377915235720277
ACH-001061,0.10383329915710536
ACH-001067,-0.021268830421669015
ACH-001075,0.08593811920139091
ACH-001096,-0.07327948976680924
ACH-001111,-0.032299770511570916
ACH-001119,0.03966596753681843
ACH-001128,-0.008231564384460715
ACH-001134,0.08523441927484776
ACH-001151,-0.1059888241083694
ACH-001163,-0.02494787641508837
ACH-001164,0.18438753548405806
ACH-001183,0.03183526202813272
ACH-001192,-0.15303496217800627
ACH-001193,0.05948889249786982
ACH-001196,0.15433438076445052
ACH-001197,0.19574466620641454
ACH-001205,0.10064235211709432
ACH-001211,-0.13228194414495925
ACH-001212,-0.083406977876432
ACH-001228,0.03316679209088662
ACH-001232,0.050250766521308166
ACH-001239,0.02615292990480748
ACH-001270,0.2722266076948863
ACH-001274,-0.04915408814244119
ACH-001275,-0.06277162962521213
