,AGBL3 (340351)
ACH-000652,-0.10799908595774856
ACH-000653,-0.021654877366520213
ACH-000657,-0.15476261460845425
ACH-000658,-0.2325886492917094
ACH-000661,-0.18522248367794886
ACH-000662,0.10516931121672722
ACH-000663,-0.05752240664048499
ACH-000665,-0.03278507007531094
ACH-000671,-0.07766396876947436
ACH-000672,-0.06317444432251372
ACH-000673,-0.10427339516717493
ACH-000676,-0.23689099052806076
ACH-000677,0.02212098556967293
ACH-000681,-0.014110760269683203
ACH-000683,-0.02180181658437269
ACH-000684,-0.10295856454984516
ACH-000688,0.035745914229926096
ACH-000693,-0.01576937782045883
ACH-000694,-0.05418283692191272
ACH-000695,-0.010792093759962106
ACH-000696,-0.11101707518744736
ACH-000697,-0.05157007862794902
ACH-000699,-0.11903846158942732
ACH-000701,-0.02194944321633153
ACH-000706,-0.10953690059030984
ACH-000711,-0.1277414647127875
ACH-000713,-0.0055834037848310715
ACH-000714,0.027234836871372625
ACH-000718,-0.0937629294753142
ACH-000720,-0.08153611293081564
ACH-000721,-0.0272704737959689
ACH-000724,0.012688437057322512
ACH-000725,-0.023881394677683587
ACH-000732,-0.03810453038382131
ACH-000734,-0.0324811443649409
ACH-000735,-0.09607206894120728
ACH-000736,-0.06270403203283616
ACH-000738,0.027574413689610864
ACH-000746,-0.05624691386439636
ACH-000747,-0.10432876562540416
ACH-000748,-0.031856825361019
ACH-000753,-0.01875116686602871
ACH-000756,0.0275326350346068
ACH-000757,0.04146005136694738
ACH-000758,0.07219251321756477
ACH-000760,-0.03837845088412037
ACH-000762,0.049228562024312514
ACH-000763,-0.2743373576963912
ACH-000764,-0.04286901239476406
ACH-000765,-0.13103807069134188
ACH-000766,-0.038405744083677695
ACH-000767,-0.2692363756263904
ACH-000768,-0.07388327665251604
ACH-000769,-0.03975682650964544
ACH-000770,-0.1244648981624054
ACH-000771,-0.11366475506782298
ACH-000773,-0.04975595977289418
ACH-000776,-0.3072158537755789
ACH-000777,-0.01835777342948132
ACH-000778,-0.009068059246059341
ACH-000781,-0.06510199322561917
ACH-000782,0.062302927167953714
ACH-000783,-0.06843908858513825
ACH-000784,-0.07070033003193411
ACH-000785,-0.053753548032972234
ACH-000787,-0.06750840506074156
ACH-000788,-0.18846133145834007
ACH-000791,-0.16855303284968035
ACH-000792,-0.053195978887424784
ACH-000794,-0.07377181676627012
ACH-000796,-0.13074997955621448
ACH-000798,0.03925391942924142
ACH-000799,-0.3025460305121596
ACH-000800,-0.12836727964357142
ACH-000802,0.03420997073470864
ACH-000804,0.15461753430097314
ACH-000805,-0.05262421264744481
ACH-000809,-0.047456374663502256
ACH-000810,-0.1694403199186851
ACH-000811,-0.14667674851638393
ACH-000817,-0.05579985932793938
ACH-000819,-0.05562910119247641
ACH-000820,-0.12418908456150335
ACH-000821,-0.1846610399998445
ACH-000822,-0.03526356197870496
ACH-000823,-0.0058951974258022255
ACH-000824,-0.06172128260775179
ACH-000827,-0.1440272251725935
ACH-000829,0.022373601800667848
ACH-000831,-0.14346365429829194
ACH-000832,-0.16957496420707785
ACH-000833,0.0085327138955057
ACH-000834,-0.12741040840126064
ACH-000835,-0.14777725990991855
ACH-000836,-0.03365749202510231
ACH-000837,-0.06400640251987239
ACH-000838,-0.03764729709224817
ACH-000839,-0.03407013032185461
ACH-000840,-0.18874273261411395
ACH-000841,-0.16654470323572038
ACH-000843,0.015583134921815171
ACH-000846,0.1078436299410914
ACH-000847,0.016996611807807573
ACH-000848,-0.12146807478555602
ACH-000849,-0.09731441411159676
ACH-000851,-0.19835885383805665
ACH-000855,0.0290640469177146
ACH-000856,-0.12901542907049585
ACH-000858,-0.03152602803159705
ACH-000859,0.1058501217389244
ACH-000861,-0.07655116775261367
ACH-000862,-0.14526430914044206
ACH-000865,-0.060365675301277476
ACH-000866,-0.135187726062727
ACH-000867,-0.10401897625588988
ACH-000869,-0.07363020477266055
ACH-000872,-0.035847571333307626
ACH-000873,-0.15533290363994004
ACH-000876,-0.06811119829006247
ACH-000878,0.027519829232931118
ACH-000880,-0.07499471066088745
ACH-000881,-0.2008950315698596
ACH-000882,-0.12473919989907048
ACH-000884,-0.2235541947038487
ACH-000885,-0.14652430161966953
ACH-000887,-0.049483834761753
ACH-000889,-0.22710453571227204
ACH-000896,0.006832647346766243
ACH-000898,-0.08476851451698691
ACH-000900,-0.05999963530953556
ACH-000901,-0.06201156862800305
ACH-000905,-0.06509810960594355
ACH-000906,-0.12755642206554546
ACH-000907,-0.04274230518017628
ACH-000910,-0.018545910289007653
ACH-000911,-0.010107825852710674
ACH-000912,-0.07836512173598699
ACH-000913,-0.07209342900243443
ACH-000915,-0.0586701978109562
ACH-000916,0.04424429088699475
ACH-000917,0.017842095129269663
ACH-000920,0.1609584289584677
ACH-000921,0.033545196644280184
ACH-000924,-0.06839999439964678
ACH-000926,-0.19048153529027725
ACH-000928,-0.2568390309033827
ACH-000929,0.056299237298940076
ACH-000932,-0.10942828491869692
ACH-000935,-0.11651235163900801
ACH-000936,-0.05712108401600791
ACH-000937,-0.08571836304554792
ACH-000938,-0.15884143251946747
ACH-000939,0.0194799435505891
ACH-000941,-0.06358620469182177
ACH-000943,-0.2464139525751955
ACH-000946,-0.18228216887722365
ACH-000947,-0.16521128894495818
ACH-000948,-0.05945295889957281
ACH-000950,-0.2658337663627796
ACH-000953,-0.028503538764139576
ACH-000954,-0.20444561658581967
ACH-000957,-0.1350060239185259
ACH-000958,-0.1935060932669452
ACH-000960,-0.08620348759547787
ACH-000963,-0.16488362886461508
ACH-000968,-0.08360380925932102
ACH-000969,-0.05863250574121452
ACH-000972,-0.2818061525286806
ACH-000973,-0.05972349870725845
ACH-000974,-0.018734997653302873
ACH-000978,-0.3842962200842939
ACH-000984,0.004216021664538795
ACH-000986,0.0738253824149283
ACH-000988,-0.15153561773961366
ACH-000993,-0.07398008494841547
ACH-000994,0.04271838560701567
ACH-000996,-0.1510883247470702
ACH-001001,-0.13284990397778718
ACH-001020,0.020962047457946654
ACH-001028,-0.07677975779044957
ACH-001031,-0.17528859846707315
ACH-001038,-0.1204781819028608
ACH-001048,-0.16570180216867686
ACH-001050,-0.16388786180341336
ACH-001053,-0.11223400135137752
ACH-001054,-0.0732554942648937
ACH-001061,-0.11458691667823588
ACH-001067,-0.17070009730590568
ACH-001075,-0.32277690262851233
ACH-001096,-0.06429976188035623
ACH-001111,-0.1414935924323457
ACH-001119,-0.14427767006161266
ACH-001128,-0.16618424435077347
ACH-001134,-0.0428612681488612
ACH-001151,0.025841885359892843
ACH-001163,-0.009273908351109084
ACH-001164,-0.10910079240460924
ACH-001183,-0.1411375217873386
ACH-001192,-0.1649006093053769
ACH-001193,-0.13587048925600564
ACH-001196,-0.10144871124026468
ACH-001197,-0.04852742085726059
ACH-001205,-0.1311309667354004
ACH-001211,-0.2276555076239499
ACH-001212,-0.06243754600590998
ACH-001228,-0.09395507396420072
ACH-001232,-0.01943640973146409
ACH-001239,-0.15702458488920193
ACH-001270,0.10178451151133974
ACH-001274,-0.017914086856437327
ACH-001275,-0.2322591086126936
ACH-001277,-0.037047551485702636
ACH-001278,0.14322147820892522
ACH-001280,-0.16998388079049284
ACH-001283,-0.036573737459767136
ACH-001289,-0.17769214231496552
ACH-001300,-0.13967536786809087
ACH-001301,-0.03313998758238403
ACH-001302,0.12042776822522105
ACH-001306,-0.22279259284393066
ACH-001318,0.0016756259339146626
ACH-001322,-0.11276793307758562
ACH-001328,-0.127827161685437
ACH-001332,-0.08115568943218647
ACH-001336,-0.14192183715199147
ACH-001346,-0.1450159376040479
ACH-001353,-0.0038158722121818117
ACH-001354,0.16821693872576204
ACH-001367,-0.16803995922458922
ACH-001368,-0.062339543308006826
ACH-001374,-0.23927335321832746
ACH-001377,-0.0899442278677205
ACH-001380,-0.10317591038600436
ACH-001391,-0.07830045985471454
ACH-001408,-0.1025211697906266
ACH-001430,-0.13658323992687132
ACH-001431,-0.1238129923274844
ACH-001450,-0.001122749748087533
ACH-001496,-0.2657253869264355
ACH-001500,-0.17152748314966718
ACH-001523,-0.05597720129905365
ACH-001532,-0.14723486291224866
ACH-001550,-0.015746845591243418
ACH-001552,0.06587760625864451
ACH-001554,-0.15049278678283592
ACH-001654,-0.09824078609126216
ACH-001735,-0.08340869969148289
ACH-001736,-0.042151352659763684
ACH-001737,0.189848664982732
ACH-001740,0.055997715287898014
ACH-001745,0.039678672951064066
ACH-001765,-0.03904904220362289
