,RPL11 (6135)
ACH-000004,-1.4260609165300784
ACH-000005,-1.7000011057424596
ACH-000007,-1.5400321183270558
ACH-000009,-1.3950136978341894
ACH-000011,-1.3808096607392235
ACH-000012,-1.3893282675492689
ACH-000013,-1.38567726694408
ACH-000014,-1.3833611015920244
ACH-000015,-1.2631328512296474
ACH-000017,-1.2034682713351523
ACH-000018,-1.3988924875976112
ACH-000019,-1.0659280428339415
ACH-000021,-1.2919255081918608
ACH-000022,-1.5076648546829805
ACH-000025,-1.2742604168074014
ACH-000028,-1.3078153025610488
ACH-000030,-1.4020746060403155
ACH-000035,-1.1524618736569685
ACH-000036,-1.2094938987348718
ACH-000037,-1.4077995961076777
ACH-000039,-1.4914106616133191
ACH-000040,-1.320114342371919
ACH-000041,-1.257513015135529
ACH-000042,-1.4420462062349322
ACH-000045,-1.3032214309657657
ACH-000047,-1.2744993124388884
ACH-000052,-1.051620895393731
ACH-000053,-1.2754198530736442
ACH-000054,-0.9231837872261895
ACH-000055,-1.1746707335327464
ACH-000060,-1.4471620024781275
ACH-000067,-1.3639242199910755
ACH-000070,-1.2988578822724222
ACH-000075,-1.0806872922137751
ACH-000078,-1.5953000417025516
ACH-000082,-1.266767197353
ACH-000085,-1.3211373888655722
ACH-000086,-1.1798009295238916
ACH-000087,-1.2938004282173514
ACH-000092,-1.2499637848253844
ACH-000095,-1.3422753673369625
ACH-000097,-1.1811639104544556
ACH-000098,-1.29902645170716
ACH-000099,-1.513249787074626
ACH-000108,-1.462152234510418
ACH-000113,-1.2428631114854063
ACH-000116,-1.1056001561188673
ACH-000118,-1.2493192931054766
ACH-000120,-1.4654488167437292
ACH-000123,-1.1645828702068477
ACH-000127,-1.284969829286613
ACH-000128,-1.3345867821440998
ACH-000132,-1.191368126523176
ACH-000133,-0.9524104249051054
ACH-000137,-1.1167015468645036
ACH-000138,-1.2886144117644214
ACH-000142,-1.423613199026469
ACH-000143,-1.2293374288242978
ACH-000146,-1.5267531218761374
ACH-000148,-1.5667130896540715
ACH-000150,-1.4947627933126704
ACH-000152,-1.3047733348363268
ACH-000153,-1.1351656610876202
ACH-000159,-1.1891584959500678
ACH-000160,-1.276008403768128
ACH-000163,-1.2763582541011995
