,THYN1 (29087)
ACH-000004,0.04969593810930605
ACH-000005,0.09722551221427617
ACH-000007,-0.055655532111427534
ACH-000009,-0.033950260229748716
ACH-000011,-0.048619153511033734
ACH-000012,0.04692876527712058
ACH-000013,0.09790595850366478
ACH-000014,0.10948722937455828
ACH-000015,0.07938647798736714
ACH-000017,-0.11670063393436746
ACH-000018,-0.13009897890937105
ACH-000019,-0.048224872777044375
ACH-000021,0.15570328362650968
ACH-000022,0.028547073738133682
ACH-000025,0.16630924281026194
ACH-000028,0.12232027665612392
ACH-000030,0.12116291294001158
ACH-000035,0.08764012543185476
ACH-000036,0.06278102587171996
ACH-000037,0.08158771319568807
ACH-000039,-0.015023694765937625
ACH-000040,0.07021189540924934
ACH-000041,-0.1396415255839555
ACH-000042,0.1022340986794056
ACH-000045,0.059635572583192124
ACH-000047,0.08245040427109195
ACH-000052,0.13888831979219385
ACH-000053,0.14301242573804024
ACH-000054,-0.017490088704922413
ACH-000055,-0.09209023972536863
ACH-000060,0.12965522472029167
ACH-000067,0.19537880487292372
ACH-000070,0.09582117639504684
ACH-000075,0.007822578468849173
ACH-000078,0.05943226899772582
ACH-000082,0.1434194471564003
ACH-000085,-0.06626614261906129
ACH-000086,0.11708647682307186
ACH-000087,0.21841805124784053
ACH-000092,0.16626023661726194
ACH-000095,0.07197829478692312
ACH-000097,0.06439193899827411
ACH-000098,-0.01017491384678144
ACH-000099,-0.022907121389204883
ACH-000108,-0.037596339402721515
ACH-000113,0.12798256557015514
ACH-000116,0.03258466233029958
ACH-000118,0.06103521199142595
ACH-000120,0.006051807392147213
ACH-000123,-0.0011878919410717875
ACH-000127,0.07017312412832738
ACH-000128,0.0956367043798752
ACH-000132,-0.00015216252765396868
ACH-000133,0.037684832398832885
ACH-000137,0.014384225237243496
ACH-000138,-0.022063512912834617
ACH-000142,0.1737881609224214
ACH-000143,-0.05539685850378056
ACH-000146,0.10373260273106244
ACH-000148,0.05501470848989673
ACH-000150,-0.020166432616986814
ACH-000152,0.1418053842022985
ACH-000153,0.04521567636609557
ACH-000159,0.09549495879237292
ACH-000160,0.08666247422462152
ACH-000163,0.06772563495960783
ACH-000167,-0.033602739832850045
ACH-000168,0.0703585157234025
ACH-000169,0.12110512250559335
ACH-000178,0.11178391246139872
ACH-000183,0.0804061313862403
ACH-000188,0.1027295236620776
ACH-000189,0.18948235704007726
ACH-000190,-0.0001711285171373609
ACH-000198,0.040937654345478386
ACH-000203,0.3118215153050761
ACH-000204,0.035681675477193656
ACH-000206,-0.07314842052117254
ACH-000207,0.2689452340605802
ACH-000208,-0.097690208034012
ACH-000210,0.2034108221623788
ACH-000211,0.07884111262565059
ACH-000215,0.03128887735299275
ACH-000221,0.15460358684140105
ACH-000222,0.14015641110286112
ACH-000223,0.047549017204888265
ACH-000226,0.10948941500940497
ACH-000227,-0.08162038284659517
ACH-000228,0.13717639335789494
ACH-000231,0.055279533597143216
ACH-000232,0.019218001369598208
ACH-000233,0.13324372722431588
ACH-000234,0.025034348326739377
ACH-000235,0.1072345598973525
ACH-000237,0.13692136552913
ACH-000238,0.1728554375748946
ACH-000242,0.2542666396651815
ACH-000243,0.1729649146792392
ACH-000244,0.06839092442785277
ACH-000246,0.010924472265593314
ACH-000248,0.03868914220158366
ACH-000250,0.07333650180608409
ACH-000251,-0.11041449975643226
ACH-000252,0.11097437833106767
ACH-000253,0.1432090617347593
ACH-000255,0.1295970701021854
ACH-000256,0.12711434320809512
ACH-000257,-0.0067517150778683786
ACH-000258,-0.019313538812008837
ACH-000259,0.13056109049855
ACH-000260,0.08048375953401246
ACH-000261,0.07717706145396977
ACH-000262,0.058560128395423884
ACH-000263,-0.0005686443370622447
ACH-000264,0.0467606974839184
ACH-000265,0.13775241240903716
ACH-000266,0.034737738724999995
ACH-000272,0.0491790962400091
ACH-000274,0.042706004454757765
ACH-000277,0.10708741954030523
ACH-000278,0.21827683391776348
ACH-000279,0.030054886302316494
ACH-000280,0.1108935589203566
ACH-000281,-0.0918463603778016
ACH-000288,0.05564898405900002
ACH-000291,0.04007929925412
ACH-000293,0.0485946065038641
ACH-000294,0.04230351973340468
ACH-000295,-0.001511035974215591
ACH-000296,0.19216703461939885
ACH-000302,0.1560596413483788
ACH-000304,-0.010819448103407688
ACH-000307,0.06719361112948248
ACH-000308,-0.017233011456987506
ACH-000310,0.02077625758743666
ACH-000311,0.1407262275823767
ACH-000312,-0.04628974736194786
ACH-000315,0.1996899655468054
ACH-000316,-0.034339333556182634
ACH-000317,0.03026383781864055
ACH-000318,0.15602046880373074
ACH-000319,-0.1302851449408401
ACH-000320,-0.04586663956512102
ACH-000322,0.05533688398868298
ACH-000323,0.06875240270220964
ACH-000324,0.06442125128811603
ACH-000329,0.11802840848564045
ACH-000330,0.1559493314779195
ACH-000331,0.10007428470896933
ACH-000332,0.002209280068566261
ACH-000334,0.023357085111023315
ACH-000335,0.16580323929690466
ACH-000336,0.17593270698012548
ACH-000337,0.2014487949184216
ACH-000338,0.56946426400234
ACH-000339,0.12053523929393198
ACH-000341,-0.0324582319103656
ACH-000348,0.020435662877912115
ACH-000350,-0.05926650244675856
ACH-000352,0.12525346091602135
ACH-000356,-0.04884813053630548
ACH-000361,0.05833584138914495
ACH-000362,-0.031673895676582936
ACH-000363,-0.010814934447855085
ACH-000364,0.2115423535975789
ACH-000365,0.014283666961555447
ACH-000366,0.09988247336947008
ACH-000368,0.08261669649419306
ACH-000374,-0.08487471438283363
ACH-000375,0.1198940423524034
ACH-000376,0.011649182094628872
ACH-000381,0.15311724269214902
ACH-000383,0.06894490089016413
ACH-000387,0.13219518585957987
ACH-000389,0.17070155945896187
ACH-000390,0.16351583743919
ACH-000393,-0.05739303621853431
ACH-000395,-0.01512278373611561
ACH-000396,0.18998242855407596
ACH-000397,0.04725591083838772
ACH-000401,0.19885764788861848
ACH-000402,0.004138051564608579
ACH-000403,-0.04128713905258018
ACH-000404,0.3662542780440545
ACH-000406,0.11223098442891724
ACH-000407,-0.007400105147816133
ACH-000408,0.23071726176993554
ACH-000410,0.04769434203759482
ACH-000411,-0.07090841034364159
ACH-000414,0.09423545996574276
ACH-000415,0.15177828166811064
ACH-000416,0.06435856726729569
ACH-000420,0.12810529825289682
ACH-000421,-0.010308534429043715
ACH-000424,-0.06559200818570485
ACH-000425,0.09258612105788358
ACH-000426,-0.19816695613869828
ACH-000427,-0.11386993872261067
ACH-000433,0.1145237229410138
ACH-000435,0.284905869662742
ACH-000436,0.005132892738176628
ACH-000444,0.18073984346536148
ACH-000445,0.01710008524169566
ACH-000448,0.12757679882488718
ACH-000450,0.03304935667046597
ACH-000452,0.08411104828655203
ACH-000454,0.11754403564936998
ACH-000458,0.2564338092661365
ACH-000459,0.21506512061751565
ACH-000460,0.15070544990836954
