,H2AFJ (55766)
ACH-000335,-0.3933759385974601
ACH-000336,-0.1961723219559952
ACH-000337,-0.18934045983026548
ACH-000338,0.2718119864068455
ACH-000339,-0.17548179369807754
ACH-000341,-0.15972206548913548
ACH-000348,-0.15022138140317304
ACH-000350,-0.09712479612863696
ACH-000352,-0.08098312618602141
ACH-000356,-0.3355829551893261
ACH-000361,-0.04887138365897295
ACH-000362,-0.1925965750228366
ACH-000363,-0.0641125545378793
ACH-000364,-0.10104117288717183
ACH-000365,-0.15674886116947398
ACH-000366,-0.09943584593179172
ACH-000368,-0.1209928294709665
ACH-000374,-0.3186037847301657
ACH-000375,-0.061144466900233424
ACH-000376,-0.16651683524235486
ACH-000381,-0.2635173682197816
ACH-000383,-0.15908670897526928
ACH-000387,-0.12105853995865702
ACH-000389,-0.08998169654395764
ACH-000390,-0.21433548089529866
ACH-000393,-0.1925495533095546
ACH-000395,-0.061651913253666785
ACH-000396,-0.4533214938686247
ACH-000397,-0.046072348200300865
ACH-000401,-0.2542600304433974
ACH-000402,-0.11692733255988776
ACH-000403,-0.313771843382156
ACH-000404,-0.2118028191017008
ACH-000406,-0.18928215409224175
ACH-000407,-0.2052500616816772
ACH-000408,-0.2273266963174949
ACH-000410,-0.23946734104006565
ACH-000411,-0.20492374493216456
ACH-000414,-0.29916417836439585
ACH-000415,-0.03958427016744434
ACH-000416,-0.16581268643640687
ACH-000420,-0.25425676341382675
ACH-000421,-0.08920654790800135
ACH-000424,-0.030771945240716463
ACH-000425,-0.20442824983935948
ACH-000426,-0.27404447101207685
ACH-000427,-0.3256786248324951
ACH-000433,-0.023311772066364138
ACH-000435,-0.21247094673852887
ACH-000436,-0.21166508441965484
ACH-000444,-0.10030920860919501
ACH-000445,0.038597946683742716
ACH-000448,-0.2637754634717431
ACH-000450,-0.11685517517972815
ACH-000452,-0.27631268274843523
ACH-000454,0.017641711873471515
ACH-000458,-0.2999117478791932
ACH-000459,-0.029563475181889405
ACH-000460,-0.11154115240409182
ACH-000461,-0.30827441234936104
ACH-000463,-0.21082220158101128
ACH-000464,-0.2428550060298674
ACH-000466,-0.07679990600281981
ACH-000467,-0.1702351218257505
ACH-000468,-0.30742299941068346
ACH-000469,-0.14147150908950046
ACH-000470,-0.17240592651937464
ACH-000471,-0.20682561608645364
ACH-000472,-0.15806034340669425
ACH-000473,-0.09249114335138356
ACH-000475,-0.203187599048575
ACH-000476,-0.17850051617899698
ACH-000477,-0.08347231696849089
ACH-000479,-0.4341401390444106
ACH-000480,-0.06241291157332271
ACH-000481,-0.3061931011357606
ACH-000483,0.02602001705239591
ACH-000484,-0.11467898564809632
ACH-000485,-0.2620094284560513
ACH-000486,-0.14885452486380096
ACH-000487,-0.2270093127872229
ACH-000488,-0.021158364330004058
ACH-000490,-0.29477822034434537
ACH-000491,-0.11425553895622155
ACH-000495,-0.17774543049567296
ACH-000496,-0.13216964709051685
ACH-000499,-0.1602632804185508
ACH-000500,-0.3079269756791123
ACH-000502,-0.11603886426170808
ACH-000503,-0.4360734091350372
ACH-000505,-0.235743641436842
ACH-000507,-0.18236493014501645
ACH-000510,-0.17546083743940927
ACH-000511,-0.19931642896291615
ACH-000512,-0.3616826782981362
ACH-000516,-0.18880374754111168
ACH-000517,-0.13540207784329314
ACH-000518,-0.3260977160048761
ACH-000520,-0.15885207193217835
ACH-000521,-0.24742056607853305
ACH-000522,-0.2025139912402299
ACH-000524,-0.19324600772024936
ACH-000527,-0.043263092507754564
ACH-000528,-0.14873203229489065
ACH-000537,-0.14804941812854586
ACH-000541,-0.31083999290940323
ACH-000542,-0.1379742883225098
ACH-000544,-0.1750228873239332
ACH-000545,-0.22462634482176347
ACH-000547,0.07706053456284448
ACH-000548,-0.1950951013714028
ACH-000549,-0.06610894820748255
ACH-000550,-0.17343782786519973
ACH-000552,-0.17870064483897036
ACH-000556,-0.0731964095805677
ACH-000557,-0.27420525918753336
ACH-000569,-0.12780652750912874
ACH-000570,-0.20558086101071016
ACH-000571,-0.13418828426674673
ACH-000573,-0.22392062063746848
ACH-000576,-0.25774397539574423
ACH-000579,0.08358948874680851
ACH-000580,-0.090778277413711
ACH-000584,-0.12535221943709646
ACH-000585,-0.1360710075767103
ACH-000588,-0.11845598164027395
ACH-000589,-0.3038193249848469
ACH-000591,-0.16044401079316184
ACH-000593,-0.19735413299994528
ACH-000600,-0.10285393676920834
ACH-000601,-0.11926406380462448
ACH-000605,-0.0699058744361309
ACH-000606,-0.2920580085184286
ACH-000608,-0.16248243650586133
ACH-000614,-0.4058118828352537
ACH-000616,-0.2393198187555784
ACH-000618,-0.1988621569835154
ACH-000619,-0.20195129215937924
ACH-000620,-0.17370315882677206
ACH-000621,-0.16102254181359468
ACH-000622,-0.10206019062343508
ACH-000623,-0.15885624615073055
ACH-000624,-0.1440156492503334
ACH-000627,-0.06713176181411662
ACH-000630,-0.19497838161250924
ACH-000631,-0.17039536974210082
ACH-000632,-0.21969439303244884
ACH-000633,-0.1269459750468123
ACH-000637,-0.03472148140046942
ACH-000638,-0.19473077210662465
ACH-000646,-0.15827439527542575
ACH-000647,-0.2772496903829634
ACH-000648,-0.2165110511788596
ACH-000649,-0.22951211380813574
ACH-000651,-0.15221574445980413
ACH-000652,-0.1711836334864883
ACH-000653,-0.1323168303313531
ACH-000657,-0.2544480865011869
ACH-000658,-0.1310450537335665
ACH-000661,-0.19530727758174327
ACH-000662,-0.09881338721022362
ACH-000663,-0.32610914940476565
ACH-000665,-0.18527827801443908
ACH-000671,-0.1984215131922839
ACH-000672,-0.1077013182200074
ACH-000673,-0.26745018172749513
ACH-000676,-0.1329048957052865
ACH-000677,-0.2830548630829691
ACH-000681,-0.3668057086396976
ACH-000683,-0.13421415344157486
ACH-000684,-0.3431498568576949
ACH-000688,-0.15535582254308505
ACH-000693,-0.20323220768262906
ACH-000694,-0.11422977403058528
ACH-000695,-0.25680520488526765
ACH-000696,-0.2525036229777373
ACH-000697,0.061670931707942536
ACH-000699,-0.22735523600534116
ACH-000701,-0.1336224376441284
ACH-000706,-0.11879895528430395
ACH-000711,-0.10215767615088184
ACH-000713,-0.12495804267560015
ACH-000714,-0.19332179964241894
ACH-000718,-0.1475098915745761
ACH-000720,-0.24406673230395826
ACH-000721,-0.26274449020289914
ACH-000724,-0.37134184990726987
ACH-000725,-0.3036084941352972
ACH-000732,-0.1532324919769185
ACH-000734,-0.10164954107775256
ACH-000735,-0.055718833228625884
ACH-000736,-0.3732615502586276
ACH-000738,-0.15988690585911278
ACH-000746,-0.15854058914196525
ACH-000747,-0.3067079563170484
ACH-000748,-0.2842366434998204
ACH-000753,-0.20100831484975568
ACH-000756,-0.3619742178113232
ACH-000757,-0.16727973929590814
ACH-000758,-0.14726776572401998
ACH-000760,-0.3125182848396985
ACH-000762,0.0020499188846307822
ACH-000763,-0.4630550898600564
ACH-000764,-0.1339547507040472
ACH-000765,-0.5416887887472199
ACH-000766,-0.18126851711795186
ACH-000767,-0.19588063685232174
ACH-000768,-0.19522867504581826
ACH-000769,-0.2696037506858003
ACH-000770,-0.20580128037854606
ACH-000771,-0.2597226733502884
ACH-000773,-0.3299206354570027
ACH-000776,-0.2703358402955824
ACH-000777,0.032121289193471965
ACH-000778,-0.18177804053013166
ACH-000781,-0.17116437402149687
ACH-000782,-0.4028553499392289
ACH-000783,-0.1869529416720643
ACH-000784,-0.1850871104528211
ACH-000785,-0.38025874718146896
ACH-000787,-0.21374163053615294
ACH-000788,-0.2830546457292613
ACH-000791,-0.32784765476819944
ACH-000792,-0.16789547206018685
ACH-000794,-0.2095697120160175
ACH-000796,-0.1162739071935098
ACH-000798,-0.3719360728158481
ACH-000799,-0.12104174875873565
ACH-000800,0.1227162058825468
ACH-000802,-0.20573883150389488
ACH-000804,0.01131394337924419
ACH-000805,-0.2252371451068929
ACH-000809,-0.14961342550536946
ACH-000810,-0.330330248628453
ACH-000811,-0.2353112675090557
ACH-000817,-0.3618490458409172
ACH-000819,-0.061034487943889326
ACH-000820,-0.31898846340097303
ACH-000821,0.14318973699668547
ACH-000822,-0.13831986247078729
ACH-000823,-0.15822650232063304
ACH-000824,-0.1876589142388391
ACH-000827,-0.18457769675588276
ACH-000829,-0.1696357714161217
ACH-000831,-0.03661885139709671
ACH-000832,-0.27069577986237897
ACH-000833,-0.26566001459931066
ACH-000834,-0.0621767190393552
ACH-000835,-0.12412731144501622
ACH-000836,-0.25702735418121603
ACH-000837,-0.2935802600042399
ACH-000838,-0.16563092909727498
ACH-000839,-0.2499658857124063
ACH-000840,-0.0566299105204887
ACH-000841,-0.1392739704203775
ACH-000843,-0.15165184153393607
ACH-000846,-0.16667446639712866
ACH-000847,0.013430592222731682
ACH-000848,-0.15075774755357368
ACH-000849,-0.05899243667555859
ACH-000851,0.010255212042869841
ACH-000855,-0.2306521419063711
ACH-000856,-0.09672386846422087
ACH-000858,-0.055556626496202535
ACH-000859,-0.19980047193286066
ACH-000861,-0.11417923764315277
ACH-000862,-0.007079248705929466
ACH-000865,-0.08055190764069373
ACH-000866,-0.1003141657279632
ACH-000867,-0.19750877931544905
ACH-000869,-0.55876289553996
ACH-000872,-0.0619679798066036
ACH-000873,0.05441898067552373
ACH-000876,-0.1917315480898598
ACH-000878,-0.0884425614500765
ACH-000880,-0.08971369565266132
ACH-000881,-0.11093028678029693
ACH-000882,0.0015690024913158065
ACH-000884,-0.12139779760281615
ACH-000885,-0.00899321239202385
ACH-000887,-0.17310178957065134
ACH-000889,-0.3284222191010378
ACH-000896,-0.2306554500478289
ACH-000898,-0.16152432467490774
ACH-000900,-0.3355959137813425
ACH-000901,-0.0549074680142266
ACH-000905,-0.17740893331318452
ACH-000906,-0.06609039312473669
ACH-000907,-0.0394349056468905
ACH-000910,-0.18909315934471813
ACH-000911,-0.25922174947062565
ACH-000912,-0.14495475960351548
ACH-000913,-0.20627329065363487
ACH-000915,0.004803360908073521
ACH-000916,0.10964568053206998
ACH-000917,-0.12573531321229034
ACH-000920,-0.4999928289030856
ACH-000921,-0.1592663650065806
ACH-000924,-0.19553579457449108
ACH-000926,-0.14360117847691092
ACH-000928,0.00011186958448831245
ACH-000929,-0.3818540655552439
ACH-000932,-0.15478247574094328
ACH-000935,-0.1089809629460677
ACH-000936,-0.14730723921983696
ACH-000937,-0.2358035103650387
ACH-000938,-0.2242159564483392
ACH-000939,0.06639370773499467
ACH-000941,-0.2980002145104591
ACH-000943,-0.17737512292902965
ACH-000946,-0.042981474887613565
ACH-000947,-0.11885357974324487
ACH-000948,-0.08952758485312065
ACH-000950,-0.06413958293610839
ACH-000953,-0.4208607739274408
ACH-000954,-0.4610499870531418
ACH-000957,-0.1929204691784988
ACH-000958,-0.2815445142634969
ACH-000960,-0.3846153220508613
ACH-000963,-0.2264000531712637
ACH-000968,-0.03325663824778822
ACH-000969,-0.2484352852354989
ACH-000972,-0.20528651514439927
ACH-000973,-0.15109668190355124
ACH-000974,-0.21898668613004207
ACH-000978,-0.04597234078719376
ACH-000984,-0.1740295348540027
ACH-000986,-0.05384905279353076
ACH-000988,-0.02022139303259336
ACH-000993,-0.18819263581581291
ACH-000994,0.025089925614292
ACH-000996,-0.25689369954343666
ACH-001001,-0.2291276565646928
ACH-001020,-0.2594688865897646
ACH-001028,-0.1658410647928734
ACH-001031,-0.04902580069733204
ACH-001038,-0.19910136783405427
ACH-001048,-0.14769803110129612
ACH-001050,-0.14983478317706603
ACH-001053,-0.1492547626277944
ACH-001054,-0.12529354806375134
ACH-001061,-0.03200251006918972
ACH-001067,-0.15701829559611408
ACH-001075,-0.09865664785094176
ACH-001096,-0.3622037115748712
ACH-001111,0.037890404833375295
ACH-001119,-0.12760875603100313
ACH-001128,-0.11135535437997772
ACH-001134,0.06122713309025344
ACH-001151,-0.14296750065649205
ACH-001163,-0.21321786647510135
ACH-001164,-0.20016524147119075
ACH-001183,-0.19116144538748547
ACH-001192,-0.1691618062549691
ACH-001193,-0.2131004169740487
ACH-001196,-0.27526797491991906
ACH-001197,-0.435309688902012
ACH-001205,-0.4239134558000225
ACH-001211,-0.0046532313103039204
ACH-001212,-0.3006109467536787
ACH-001228,-0.2396217986616104
ACH-001232,-0.1954990495456515
ACH-001239,-0.2716722983372638
ACH-001270,-0.17392472268025708
ACH-001274,-0.3259610320019967
ACH-001275,-0.4818338788032814
ACH-001277,-0.19542925350777107
ACH-001278,-0.16487223381730054
ACH-001280,0.0026097264028850783
ACH-001283,-0.10906238200331993
ACH-001289,0.024986643227825543
ACH-001300,-0.12018695526952144
ACH-001301,-0.12734642204544214
ACH-001302,-0.02314184344964887
ACH-001306,-0.22304317758747025
ACH-001318,-0.4199375345593666
ACH-001322,-0.1574933924501233
ACH-001328,-0.25696206474491545
ACH-001332,-0.22671237618264145
ACH-001336,-0.21879142520160064
ACH-001346,-0.08689720049568071
ACH-001353,-0.16899268784128713
ACH-001354,-0.20615769979152307
ACH-001367,-0.18958673373411888
ACH-001368,-0.07528476120771206
ACH-001374,-0.3514524944480145
ACH-001377,-0.3238580960063195
ACH-001380,-0.1538475394050422
ACH-001391,-0.10213551694066997
ACH-001408,-0.1699556764446901
ACH-001430,0.09800834315182406
ACH-001431,-0.03857412323282716
ACH-001450,0.09421383922438288
ACH-001496,-0.11999486958674314
ACH-001500,0.10153735800292776
ACH-001523,-0.22018567571713168
ACH-001532,-0.13648905497400565
ACH-001550,-0.14833785824664322
ACH-001552,-0.20318942842917886
ACH-001554,-0.26672664627632786
ACH-001654,-0.1886568876619639
ACH-001735,-0.11753278305165832
ACH-001736,-0.17699259545404605
ACH-001737,-0.15887908011577268
ACH-001740,-0.058817019643597424
ACH-001745,-0.2451431223447751
ACH-001765,-0.35467094725740606
