,PRSS37 (136242)
ACH-000004,0.11050996304463262
ACH-000005,0.1293013116270769
ACH-000007,0.1476640600464645
ACH-000009,0.11514793385994145
ACH-000011,0.16660474739475378
ACH-000012,0.1355517718691743
ACH-000013,0.17641348102943474
ACH-000014,-0.16447015627857414
ACH-000015,0.219558487117526
ACH-000017,0.01798579213796398
ACH-000018,0.019066691914259203
ACH-000019,0.14415909382566444
ACH-000021,-0.024217602856508848
ACH-000022,0.08667207244624506
ACH-000025,0.06487766358160714
ACH-000028,0.19422628391960028
ACH-000030,0.13031016382583147
ACH-000035,-0.04634684920449022
ACH-000036,0.08776647293839039
ACH-000037,0.12320185404513133
ACH-000039,0.08202337643634182
ACH-000040,0.16421825067155868
ACH-000041,0.0669645223204543
ACH-000042,0.10945812342625592
ACH-000045,0.2170838840502714
ACH-000047,0.049723459972978286
ACH-000052,-0.015020144904230478
ACH-000053,0.05849721760047835
ACH-000054,0.0746487609885423
ACH-000055,0.10322128725475872
ACH-000060,0.1039287954309181
ACH-000067,0.11714853651313666
ACH-000070,0.15219064947589794
ACH-000075,-0.06986512751495483
ACH-000078,0.052011850778258734
ACH-000082,0.11786459374094067
ACH-000085,0.1736335538739948
ACH-000086,0.10850646802408903
ACH-000087,-0.1247302557755698
ACH-000092,0.09257370859677497
ACH-000095,0.12207000475310333
ACH-000097,0.10852794455067777
ACH-000098,0.10298475407260993
ACH-000099,0.05866379623080443
ACH-000108,0.12410185473955593
ACH-000113,0.10854907918755652
ACH-000116,0.184458200553106
ACH-000118,0.21480048041711894
ACH-000120,0.21244769557105148
ACH-000123,0.043250178130552916
ACH-000127,0.10277062049265316
ACH-000128,0.052421436055147735
ACH-000132,0.0754023184884153
ACH-000133,0.06839718844177829
ACH-000137,0.05235540516337052
ACH-000138,0.12584818523229066
ACH-000142,0.12596237554630824
ACH-000143,0.14051172787744134
ACH-000146,0.08922401361508113
ACH-000148,0.1167127788795846
ACH-000150,0.18706992822826346
ACH-000152,0.13541830018867487
ACH-000153,0.20559678783075794
ACH-000159,0.12676599310592548
ACH-000160,0.1556102769879367
ACH-000163,0.21184921438620435
ACH-000167,-0.07338569244676614
ACH-000168,0.03883226231564521
ACH-000169,0.01377834894404777
ACH-000178,0.04744750402403409
ACH-000183,0.13094740906263347
ACH-000188,0.13752071249863676
ACH-000189,0.06709989746656474
ACH-000190,0.06985463496570057
ACH-000198,0.0878013480305778
ACH-000203,-0.05755396757215776
ACH-000204,0.20162721017228516
ACH-000206,0.15223750577736234
ACH-000207,0.19635559357183635
ACH-000208,0.3720431735654954
ACH-000210,0.1748378538319761
ACH-000211,0.08946935429779668
ACH-000215,0.1631741450692194
ACH-000221,0.1957522093614084
ACH-000222,-0.08356066932532599
ACH-000223,0.09491070157787933
ACH-000226,0.1245542427091868
ACH-000227,0.07045123625113069
ACH-000228,0.16278859829486406
ACH-000231,0.1573922443772427
ACH-000232,-0.04563150099359513
ACH-000233,0.08839925722299036
ACH-000234,0.08868658347076368
ACH-000235,0.06412329549656813
ACH-000237,0.043063716732379805
ACH-000238,0.0367946947989086
ACH-000242,0.026375854936225497
ACH-000243,0.1419954999359525
ACH-000244,-0.06641755248406525
ACH-000246,0.14083257030294985
ACH-000248,0.12165192215221925
ACH-000250,0.03831911053630816
ACH-000251,-0.0998209282590964
ACH-000252,0.08636720541718748
ACH-000253,0.05728617865923041
ACH-000255,0.09877994400581568
ACH-000256,0.15308613773384033
ACH-000257,0.13118778338680326
ACH-000258,0.10649087525049013
ACH-000259,0.06871600803761764
ACH-000260,0.1084865799788605
ACH-000261,0.15165140486730447
ACH-000262,0.04301474200483081
ACH-000263,-0.07442525891778172
ACH-000264,0.08862497572184387
ACH-000265,0.208389111893219
ACH-000266,0.12076088562684573
ACH-000272,0.022422438171576083
ACH-000274,0.09154966958016507
ACH-000277,0.0764557651202763
ACH-000278,-0.03860171379097009
ACH-000279,-0.018000061970929813
ACH-000280,0.11270790793607717
ACH-000281,0.135139536906626
ACH-000288,0.06810733679334215
ACH-000291,-0.011183349912283268
ACH-000293,0.049611322927598206
ACH-000294,0.041612785504198176
ACH-000295,0.15705207097508447
ACH-000296,0.17184956736161086
ACH-000302,0.07412499626826101
ACH-000304,0.01130682378860932
ACH-000307,0.10749055322781333
ACH-000308,0.11061324135704607
ACH-000310,0.008091136769900835
ACH-000311,0.11231343256443066
ACH-000312,0.06314142402315845
ACH-000315,0.1043216021462895
ACH-000316,0.1321572539589379
ACH-000317,0.008420746715040268
ACH-000318,0.05339532894033111
ACH-000319,0.06984758118514821
ACH-000320,0.12277960984197972
ACH-000322,-0.012862596288458063
ACH-000323,0.04686043732480751
ACH-000324,0.07547092095154137
ACH-000329,0.03471453676009191
ACH-000330,0.2138116296419734
ACH-000331,0.12969480038425474
ACH-000332,0.10557054473783874
ACH-000334,0.12365801653548696
ACH-000335,0.15406077606188098
ACH-000336,0.02815986670188717
ACH-000337,0.1602580527575558
ACH-000338,0.6650288535523635
ACH-000339,0.12560407277379526
ACH-000341,0.10320805141166092
