,NRBP1 (29959)
ACH-000408,-1.0214434066331195
ACH-000410,-0.8676572045216447
ACH-000411,-0.7203835152248341
ACH-000414,-0.7999339361367088
ACH-000415,-0.4947031845193864
ACH-000416,-0.5403782866501321
ACH-000420,-0.7821107454278298
ACH-000421,-0.7209871271808527
ACH-000424,-0.9526357499639144
ACH-000425,-0.8487939231213448
ACH-000426,-0.8270929903163482
ACH-000427,-0.8094012792438201
ACH-000433,-0.6794050803938619
ACH-000435,-0.8939971857062753
ACH-000436,-0.9335728923146266
ACH-000444,-0.7948608343723562
ACH-000445,-1.0638832717476794
ACH-000448,-0.8658199425937816
ACH-000450,-0.6239846175126214
ACH-000452,-0.603294581278615
ACH-000454,-0.9404165121489512
ACH-000458,-0.7865618583608132
ACH-000459,-0.2755429363149673
ACH-000460,-0.8324846067128191
ACH-000461,-0.8187210181382296
ACH-000463,-0.7741117855830383
ACH-000464,-0.9007432101615892
ACH-000466,-0.9062322175343718
ACH-000467,-0.84208877819029
ACH-000468,-1.0344248100109887
ACH-000469,-0.8430767581817662
ACH-000470,-0.7793733469035666
ACH-000471,-1.024670718749787
ACH-000472,-0.7078262180605855
ACH-000473,-0.8670375805649584
ACH-000475,-0.7621710746751056
ACH-000476,-0.6835067744840909
ACH-000477,-0.7296948899402935
ACH-000479,-0.8951375849451472
ACH-000480,-0.8719979077823151
ACH-000481,-0.7344181023274602
ACH-000483,-0.8891752621793072
ACH-000484,-0.14698461945019456
ACH-000485,-0.781022212586994
ACH-000486,-0.8258917955231726
ACH-000487,-0.7680537886993911
ACH-000488,-0.7304680071162439
ACH-000490,-0.5434646489397785
ACH-000491,-1.1633770050871368
ACH-000495,-0.8468143275652805
ACH-000496,-1.0561287740198249
ACH-000499,-0.902316713274054
ACH-000500,-0.4953986786494134
ACH-000502,-0.9861789937885256
ACH-000503,-0.8636489487304363
ACH-000505,-1.0466783194516671
ACH-000507,-1.0544123560284415
ACH-000510,-0.7564047106294209
ACH-000511,-0.8501069628831931
ACH-000512,-0.8841635483250526
ACH-000516,-0.7208928320845348
ACH-000517,-1.1055914033244738
ACH-000518,-0.8334110008076967
ACH-000520,-0.6937765762159289
ACH-000521,-0.6020879600716917
ACH-000522,-0.7845004406766226
ACH-000524,-0.4646185437528441
ACH-000527,-0.7534695157190351
ACH-000528,-0.8168799712500626
ACH-000537,-0.8782935648418158
ACH-000541,-0.7733675759624156
ACH-000542,-0.8403198619690582
ACH-000544,-0.9202958867724712
ACH-000545,-0.8780939894082125
ACH-000547,-0.9197366963387096
ACH-000548,-0.5371613086011653
ACH-000549,-0.8561153017455736
ACH-000550,-0.6995267285399892
ACH-000552,-0.7147371293871077
ACH-000556,-0.31297594429155273
ACH-000557,-0.9832554037580846
ACH-000569,-0.8159195061953273
ACH-000570,-0.8503718857786849
ACH-000571,-0.5457725502762242
ACH-000573,-0.7225883933207621
ACH-000576,-0.6875881746218317
ACH-000579,-0.6232438539673142
ACH-000580,-1.186542947764196
ACH-000584,-0.5820421059488082
ACH-000585,-1.0946093490679043
ACH-000588,-0.7877435704526636
ACH-000589,-0.8058614799201329
ACH-000591,-0.2758702164438661
ACH-000593,-1.0670794171215174
ACH-000600,-0.7613562130018755
ACH-000601,-0.8361823700169647
ACH-000605,-0.9170366499739924
ACH-000606,-0.6965088884827816
ACH-000608,-0.8049730671077434
ACH-000614,-0.8951446928095514
ACH-000616,-0.7246061187798875
ACH-000618,-0.5311619874658403
ACH-000619,-0.9153099175281596
ACH-000620,-0.9068429534972996
ACH-000621,-0.9915067958763109
ACH-000622,-0.6869209638341759
ACH-000623,-0.6860143810805956
ACH-000624,-0.7721256684925258
ACH-000627,-0.8743113110896944
ACH-000630,-1.0158915532342256
ACH-000631,-0.7624635266422285
ACH-000632,-0.7524319291502028
ACH-000633,-0.8946861536733512
ACH-000637,-0.9665906047460616
ACH-000638,-0.6716392349394494
ACH-000646,-0.6989866404924802
ACH-000647,-0.9185936772276913
ACH-000648,-0.9193363164371824
ACH-000649,-0.7792521409234446
ACH-000651,-0.9609580626105862
ACH-000652,-0.7202144771741826
ACH-000653,-1.025832078876328
ACH-000657,-0.6238904731288395
ACH-000658,-0.8309446285096808
ACH-000661,-0.8016689251308675
ACH-000662,-1.2974893190182566
ACH-000663,-0.733095020290522
ACH-000665,-0.848253273962678
ACH-000671,-0.9834231565926776
ACH-000672,-0.7571754225378892
ACH-000673,-0.3995937117649166
ACH-000676,-0.7742364507781289
ACH-000677,-0.9047325387941519
ACH-000681,-0.6690891357749671
ACH-000683,-0.6370161023497098
ACH-000684,-0.8960639948520688
ACH-000688,-0.9175097216175
ACH-000693,-0.7156894345526473
ACH-000694,-0.9518343276779778
ACH-000695,-0.6656491125801793
ACH-000696,-0.9334688484565166
ACH-000697,-1.020582973701648
ACH-000699,-0.5417194516889502
ACH-000701,-0.7684157462093697
ACH-000706,-0.7822552748870459
ACH-000711,-0.6539164908157923
ACH-000713,-0.5300846168602497
ACH-000714,-0.8785828007707738
ACH-000718,-0.5920858174796333
ACH-000720,-0.7769263258202791
ACH-000721,-0.8614893563835171
ACH-000724,-0.7679027268531928
ACH-000725,-0.7658054533569608
ACH-000732,-0.7297371519569589
ACH-000734,-0.8077214400277292
ACH-000735,-0.9358922172346544
ACH-000736,-0.5135541071802195
ACH-000738,-0.7774733977728238
ACH-000746,-0.787264358229937
ACH-000747,-0.6052261706189948
ACH-000748,-1.0020355010184192
ACH-000753,-0.8086360063511028
ACH-000756,-0.5056438184600103
ACH-000757,-0.8986902315622324
ACH-000758,-0.9919542509905
ACH-000760,-0.9576586156765632
ACH-000762,-0.8135615294789683
ACH-000763,-0.8693128532010681
ACH-000764,-0.9056362483668778
ACH-000765,-0.9055752459578116
ACH-000766,-0.2892497939217236
ACH-000767,-0.902819647264798
ACH-000768,-0.6761780147108272
ACH-000769,-0.9111364443196748
ACH-000770,-0.8263869593087573
ACH-000771,-0.8295116017895395
ACH-000773,-0.7375272693480454
ACH-000776,-0.7636972117898044
ACH-000777,-0.9300984801983634
ACH-000778,-0.7881328444202029
ACH-000781,-0.6784205942609959
ACH-000782,-0.6621429798447579
ACH-000783,-0.5603495468253312
ACH-000784,-0.7331868966927148
ACH-000785,-0.9331417218609556
ACH-000787,-0.986651540024718
ACH-000788,-0.7861246598281627
ACH-000791,-0.8171175490124652
ACH-000792,-0.581076928280215
ACH-000794,-0.8596628532582764
ACH-000796,-1.1576184979499795
ACH-000798,-0.845270190176889
ACH-000799,-0.8874132689044076
ACH-000800,-0.8799132276273008
ACH-000802,-0.9322629814928348
ACH-000804,-1.0115787097146518
ACH-000805,-0.998667924696124
ACH-000809,-0.9291540145492524
ACH-000810,-0.7211163204692234
ACH-000811,-0.6975238488574914
ACH-000817,-0.8685183051115486
ACH-000819,-0.9043117293422359
ACH-000820,-0.7947384834105942
ACH-000821,-0.8607168271387126
ACH-000822,-0.5176067465024704
ACH-000823,-0.6961852024085171
ACH-000824,-0.8647323827133306
ACH-000827,-0.7928609480432071
ACH-000829,-0.6455042813799271
ACH-000831,-0.6550470526878808
ACH-000832,-0.6030220155192243
ACH-000833,-0.8100894422573226
ACH-000834,-0.7454870945793652
ACH-000835,-0.9358693712790896
ACH-000836,-0.9137232802763008
ACH-000837,-0.7008826521699557
ACH-000838,-0.8874889189233479
ACH-000839,-0.778482826881942
ACH-000840,-0.872258725965162
ACH-000841,-0.9105938441396968
ACH-000843,-0.6927455455484792
ACH-000846,-0.9341482375877348
ACH-000847,-0.9051102267183624
ACH-000848,-0.7917930486872305
ACH-000849,-0.7622737574862789
ACH-000851,-0.5776704577418988
ACH-000855,-0.7474967352964608
ACH-000856,-0.777689153261105
ACH-000858,-0.6710521741039426
ACH-000859,-1.0766824106314552
ACH-000861,-0.8223595306370817
ACH-000862,-0.9486646872713268
ACH-000865,-0.7036096362917242
ACH-000866,-0.6506054844886889
ACH-000867,-0.9388945235460158
ACH-000869,-1.0626245499220126
ACH-000872,-0.6588594065134196
ACH-000873,-0.7921132807113266
ACH-000876,-0.9739873245556476
ACH-000878,-0.8780204497747144
ACH-000880,-0.8529719581109406
ACH-000881,-0.8753236168751527
ACH-000882,-0.8045317208866477
ACH-000884,-0.7128280873046489
ACH-000885,-0.8180206504292757
ACH-000887,-0.7685083542962685
ACH-000889,-0.8324382726398553
ACH-000896,-0.9351891148291188
ACH-000898,-1.0444887933144893
ACH-000900,-0.6209341277282925
ACH-000901,-0.6552998258289895
ACH-000905,-0.8823520815441741
ACH-000906,-0.7617609353716259
ACH-000907,-0.5370178707828731
ACH-000910,-0.5282303419702906
ACH-000911,-0.7054572407752674
ACH-000912,-0.4763728059852697
ACH-000913,-0.8345533409330561
ACH-000915,-0.9901435465226218
ACH-000916,-0.8883200086992341
ACH-000917,-0.6534005653269266
ACH-000920,-0.6119051884815342
ACH-000921,-0.9572681831247228
ACH-000924,-0.6755315938404479
ACH-000926,-0.9850637084004854
ACH-000928,-0.5560313946511961
ACH-000929,-1.0834590623600466
ACH-000932,-0.8231102399568249
ACH-000935,-0.9177160935081358
ACH-000936,-0.7727336615022956
ACH-000937,-0.8994772120103149
ACH-000938,-1.0339912512323135
ACH-000939,-0.925887825079086
ACH-000941,-0.3980668199153964
ACH-000943,-0.7068530072531343
ACH-000946,-0.6564573865861454
ACH-000947,-0.7119842824060351
ACH-000948,-0.5762866710253549
ACH-000950,-0.6759762126136902
ACH-000953,-0.8872518561791433
ACH-000954,-0.7988247954510799
ACH-000957,-0.5661737540884111
ACH-000958,-0.7318751227782488
ACH-000960,-0.7413635969789923
ACH-000963,-0.6326508603860408
ACH-000968,-0.6836670821116189
ACH-000969,-0.9322957835360424
ACH-000972,-0.5919637121603571
ACH-000973,-0.8095163613448922
ACH-000974,-0.5889673844658379
ACH-000978,-0.8110925928815277
ACH-000984,-0.7597725404707074
ACH-000986,-0.8342270988056862
ACH-000988,-0.8413729893760049
ACH-000993,-0.9551801150930641
ACH-000994,-0.7132818105225545
ACH-000996,-0.57270694433075
ACH-001001,-0.861667692875438
ACH-001020,-0.6756308100277713
ACH-001028,-0.5912257683376811
ACH-001031,-0.3475620837593945
ACH-001038,-0.4586775990876813
ACH-001048,-0.666371074120917
ACH-001050,-1.0495815089100673
ACH-001053,-0.8152748351394921
ACH-001054,-0.939321880023593
ACH-001061,-0.7253652486529103
ACH-001067,-0.6978507032435293
ACH-001075,-0.6089371773679982
ACH-001096,-0.714632359541908
ACH-001111,-0.8584889764461135
ACH-001119,-0.918516567521718
ACH-001128,-0.9918181929408729
ACH-001134,-0.6240452640140008
ACH-001151,-0.8340194123356334
ACH-001163,-0.6186370630279802
ACH-001164,-0.6100194282792559
ACH-001183,-0.6423737432494427
ACH-001192,-0.9536539392870348
ACH-001193,-0.549764114234123
ACH-001196,-0.5629032401122621
ACH-001197,-0.695941438489901
ACH-001205,-0.8922680700780331
ACH-001211,-0.5500106294133781
ACH-001212,-0.8191365741697354
ACH-001228,-0.8264354258142325
ACH-001232,-0.6637716823030124
ACH-001239,-0.9152343279239852
ACH-001270,-0.6280232156854767
ACH-001274,-0.7743344377735307
ACH-001275,-0.804990652608153
ACH-001277,-0.7633038917487607
ACH-001278,-0.7809774756539564
ACH-001280,-0.9700405109196308
ACH-001283,-0.7965647101717577
ACH-001289,-0.4589312479487758
ACH-001300,-0.8146686255583268
ACH-001301,-0.7877314710725017
ACH-001302,-0.7570389300758077
ACH-001306,-0.6570180330293075
ACH-001318,-0.5452058131234404
ACH-001322,-0.7692213113497488
ACH-001328,-0.9523844652256336
ACH-001332,-0.9038973408693594
ACH-001336,-0.4977858101083349
ACH-001346,-0.8265525100095941
ACH-001353,-0.7864929368075904
ACH-001354,-0.9713059495824976
ACH-001367,-1.0310994626864085
ACH-001368,-0.6132961404549967
ACH-001374,-1.007753540890218
ACH-001377,-0.9410786592768842
ACH-001380,-0.584272075217211
ACH-001391,-0.8409352979796266
ACH-001408,-0.8160604249539302
ACH-001430,-0.5574349498579373
ACH-001431,-0.7651700485151941
ACH-001450,-0.9122458820987328
ACH-001496,-0.8411063255091117
ACH-001500,-0.7804719373008389
ACH-001523,-0.951104427961911
ACH-001532,-0.647872991290822
ACH-001550,-0.8909579295333951
ACH-001552,-1.0380333269829949
ACH-001554,-0.7719597183343027
ACH-001654,-0.6577142170780647
ACH-001735,-0.8533283062107107
ACH-001736,-0.9228623530821122
ACH-001737,-0.8007354505822228
ACH-001740,-0.6883679786237702
ACH-001745,-0.5016765807067116
ACH-001765,-0.8797810903756705
