,SMC4 (10051)
ACH-000004,-1.0665900867326326
ACH-000005,-0.9385790801581054
ACH-000007,-1.1324707201140174
ACH-000009,-0.7655540880852988
ACH-000011,-1.4621578014087948
ACH-000012,-0.8907731587588609
ACH-000013,-0.8493898174096275
ACH-000014,-1.0900788008193092
ACH-000015,-0.8629284453170076
ACH-000017,-0.8577450844454427
ACH-000018,-0.7556124170138147
ACH-000019,-0.8379552960252763
ACH-000021,-1.0835995418781637
ACH-000022,-1.161987419388085
ACH-000025,-0.8516195683833478
ACH-000028,-0.7457362227685613
ACH-000030,-1.0369312468764065
ACH-000035,-0.9300601113978936
ACH-000036,-1.0463665435891107
ACH-000037,-1.1483374386523937
ACH-000039,-1.1161595619947244
ACH-000040,-1.1566422604624411
ACH-000041,-1.0346929564284038
ACH-000042,-0.8372298787807313
ACH-000045,-0.9077425215207612
ACH-000047,-0.9750977847530732
ACH-000052,-0.8347034042507351
ACH-000053,-0.7837193763502601
ACH-000054,-0.9071712568654656
ACH-000055,-0.9341002057356674
ACH-000060,-1.1209207347625625
ACH-000067,-0.9695620975764356
ACH-000070,-0.8932235317286856
ACH-000075,-0.9661836750015956
ACH-000078,-0.980799712360636
ACH-000082,-1.0014043322791817
ACH-000085,-1.217111967198959
ACH-000086,-1.1048571430436327
ACH-000087,-1.0035779266558098
ACH-000092,-1.0562710847784942
ACH-000095,-0.9776123185448884
ACH-000097,-1.087590605950843
ACH-000098,-0.7563495929943159
ACH-000099,-0.8895434878485694
ACH-000108,-0.967709544374768
ACH-000113,-0.92194381905143
ACH-000116,-0.8216343766246734
ACH-000118,-1.01617267129921
ACH-000120,-0.7750547435442539
ACH-000123,-0.9373693308048086
ACH-000127,-0.8465960239129096
ACH-000128,-0.903843344358373
ACH-000132,-0.7343485985292523
ACH-000133,-1.1843362333320542
ACH-000137,-0.8658870832143737
ACH-000138,-1.0010204585070572
ACH-000142,-1.011176756733679
ACH-000143,-0.9791448385621664
ACH-000146,-1.1496017775565863
ACH-000148,-0.9575415417966316
ACH-000150,-1.352373167919062
ACH-000152,-0.7603450244989063
ACH-000153,-0.9706296276484908
ACH-000159,-1.1317759407309702
ACH-000160,-0.7827933818921502
ACH-000163,-0.8854482078672402
ACH-000167,-1.6004457453621723
ACH-000168,-1.097352493645517
ACH-000169,-0.9995316921739062
ACH-000178,-0.983608337842058
ACH-000183,-1.0739942642708762
ACH-000188,-0.7909659804168979
ACH-000189,-1.1544062992115771
ACH-000190,-0.7140216799991607
ACH-000198,-1.138053093240712
ACH-000203,-1.0085723735638965
ACH-000204,-0.7204337982363748
ACH-000206,-1.0834245287635822
ACH-000207,-1.1805578794230343
ACH-000208,-0.6919231806719455
ACH-000210,-0.9259315385139046
ACH-000211,-1.0127199161424008
ACH-000215,-0.6827010492594651
ACH-000221,-0.9737379797733388
ACH-000222,-0.8340314563728856
ACH-000223,-0.7822880996246612
ACH-000226,-1.1516228919420974
ACH-000227,-0.9718654859404044
ACH-000228,-0.9605750355674028
ACH-000231,-0.7766235082436723
ACH-000232,-0.8887487793129434
ACH-000233,-1.1572273148625454
ACH-000234,-1.34233220620573
ACH-000235,-0.7882137002410308
ACH-000237,-0.974080409573326
ACH-000238,-0.8738444691848273
ACH-000242,-1.0746242945964666
ACH-000243,-0.9763950901591004
ACH-000244,-0.8844362553529878
ACH-000246,-0.8989430596973741
ACH-000248,-0.8564395981641443
ACH-000250,-1.1459902472204802
ACH-000251,-1.0060200001391342
ACH-000252,-0.9810686690564634
ACH-000253,-0.9713985896543648
ACH-000255,-1.1501579276896408
ACH-000256,-0.9258814855021178
ACH-000257,-0.7019440450399697
ACH-000258,-1.2002410298370216
ACH-000259,-0.969510321234072
ACH-000260,-1.2413938192897631
ACH-000261,-1.0858815027294109
ACH-000262,-0.8614166756594035
ACH-000263,-1.0411783785468338
ACH-000264,-0.9413437651750376
ACH-000265,-1.0512565212477536
ACH-000266,-1.1490379654746783
ACH-000272,-0.9853671135403383
ACH-000274,-0.8385926218478017
ACH-000277,-0.9698395856730294
ACH-000278,-0.8679167018312053
ACH-000279,-0.93360064843309
ACH-000280,-0.9959094878651971
ACH-000281,-1.0109355406316185
ACH-000288,-0.8212879353471234
ACH-000291,-1.076761762003961
ACH-000293,-0.9343273767167104
ACH-000294,-1.368094542200314
ACH-000295,-0.9088644349689596
ACH-000296,-0.7262942171081782
ACH-000302,-1.075177910586265
ACH-000304,-1.452784787534216
ACH-000307,-0.8847620389411139
ACH-000308,-0.7469397558321774
ACH-000310,-0.9376063863421246
ACH-000311,-0.9991036213064904
ACH-000312,-0.8943362731406842
ACH-000315,-1.1251069108434957
ACH-000316,-1.025637402834778
ACH-000317,-1.1358622730695915
ACH-000318,-1.3057380755780608
ACH-000319,-0.8187576244640205
ACH-000320,-0.8784151794959414
ACH-000322,-0.9797305100149916
ACH-000323,-0.8970991332212869
ACH-000324,-0.9247363482654186
ACH-000329,-1.0472006831926584
ACH-000330,-0.8260425690527877
ACH-000331,-1.0333902184249066
ACH-000332,-0.8902944078783795
ACH-000334,-0.5078593957294041
ACH-000335,-0.6956500905223917
ACH-000336,-0.9479840009372936
ACH-000337,-0.9058032189767308
ACH-000338,-0.8846385899118157
ACH-000339,-0.8704631514282459
ACH-000341,-1.05241302965748
ACH-000348,-0.7338417361388401
ACH-000350,-0.786168748023254
ACH-000352,-0.91032543589591
ACH-000356,-0.7130917900929803
ACH-000361,-0.9405694798019482
ACH-000362,-1.0101212624964553
ACH-000363,-0.7293882708341018
ACH-000364,-0.9116758066159026
ACH-000365,-0.871573636700377
ACH-000366,-0.9298674610225348
ACH-000368,-1.1939717255501772
ACH-000374,-1.0031960727685896
ACH-000375,-1.0516444703893189
ACH-000376,-1.0845742948687669
ACH-000381,-0.9666165848089752
