,ENO1 (2023)
ACH-000004,-0.38231522771124654
ACH-000005,-0.3164568532356829
ACH-000007,-0.7608365287062032
ACH-000009,-0.9866466365182888
ACH-000011,-0.6922398794008173
ACH-000012,-0.6886029925265179
ACH-000013,-0.3673570535234688
ACH-000014,-0.8038899179572976
ACH-000015,-0.3843021725919263
ACH-000017,-0.7002776015237259
ACH-000018,-0.5824472441991565
ACH-000019,-0.2021394711525167
ACH-000021,-0.5767103912232494
ACH-000022,-0.3507051286922961
ACH-000025,-0.8402212581967868
ACH-000028,-0.5485190266103318
ACH-000030,-0.6605197492347004
ACH-000035,-1.1772270320968397
ACH-000036,-0.9491436600857596
ACH-000037,-1.259309815765116
ACH-000039,-0.4937083501650932
ACH-000040,-0.6131332729457046
ACH-000041,-0.10962522065736807
ACH-000042,-0.7292513183437066
ACH-000045,-0.7325589162150475
ACH-000047,-0.36152636968799
ACH-000052,-0.827749204528638
ACH-000053,-0.21083360031976825
ACH-000054,-0.5570405385733586
ACH-000055,-1.014793846168928
ACH-000060,-0.7428273282041247
ACH-000067,-0.5109963496153115
ACH-000070,-0.6412369654302972
ACH-000075,-0.4714294022943766
ACH-000078,-0.241377661504861
ACH-000082,-0.20042387942273412
ACH-000085,-0.8666478474408873
ACH-000086,-0.8545515097680642
ACH-000087,-0.7691445580555099
ACH-000092,-0.05085060809139347
ACH-000095,-0.2951426975383245
ACH-000097,-0.08250705502332259
ACH-000098,-0.2917768247471384
ACH-000099,-0.5431199103383911
ACH-000108,-0.7273448287644929
ACH-000113,-0.9436413797860286
ACH-000116,-0.5454133893265217
ACH-000118,-0.2953054948603772
ACH-000120,-0.3087039124113769
ACH-000123,-0.735839067361182
ACH-000127,-0.7630547590027443
ACH-000128,-0.5269210221862427
ACH-000132,-0.31352193886826785
ACH-000133,-0.7359289035596953
ACH-000137,-0.7773533291585799
ACH-000138,-0.6841713643415878
ACH-000142,-0.92072645283591
ACH-000143,-0.5670139483101311
ACH-000146,-0.6886451693247104
ACH-000148,-0.6850406579636066
ACH-000150,-1.0294791312271196
ACH-000152,-0.3925189512195637
ACH-000153,-0.357101708060122
ACH-000159,-0.1897672223549663
ACH-000160,-0.41974388755815656
ACH-000163,-0.8000330348530854
ACH-000167,0.4230084079247819
ACH-000168,-0.4124863976130325
ACH-000169,-0.5061540823817559
ACH-000178,-0.7494710732518356
ACH-000183,-0.4960260343116106
ACH-000188,-0.8724662309704135
ACH-000189,-0.5048031055598853
ACH-000190,-0.4833204785938942
ACH-000198,-0.7379513278104386
ACH-000203,-0.4825976993996082
ACH-000204,-0.3274708629047695
ACH-000206,-0.4997903304187207
ACH-000207,-0.34193596019632005
ACH-000208,-0.655269649499867
ACH-000210,-0.6092548243019981
ACH-000211,-0.6447265190047864
ACH-000215,-0.6563092873532941
ACH-000221,-0.7092571953112888
ACH-000222,-0.4243564722271668
ACH-000223,-0.4957067965268399
ACH-000226,-0.4477282415381647
ACH-000227,-0.4603130236581217
ACH-000228,-0.6437327949786117
ACH-000231,-0.7161148417584391
ACH-000232,-0.4635059928224627
ACH-000233,-0.2228546111392574
ACH-000234,-0.4608501530625729
ACH-000235,-0.6781787710892774
ACH-000237,-0.5960495316114928
ACH-000238,-0.8503108801995278
ACH-000242,-0.37308527114506135
ACH-000243,-0.8781129344695312
ACH-000244,-0.09532579418580144
ACH-000246,-0.06540081132512747
ACH-000248,-0.9014491501401471
ACH-000250,-0.507026544279372
ACH-000251,-0.3843137880366182
ACH-000252,-0.5278987628104457
ACH-000253,-0.6480542240775248
ACH-000255,-0.8726977749707497
ACH-000256,-0.7201214158455235
ACH-000257,-0.6120842433547719
ACH-000258,-0.6867851052710187
ACH-000259,-0.18508007221592707
ACH-000260,-0.8562408800225638
ACH-000261,-1.1250441681720025
ACH-000262,-0.7746609595287377
ACH-000263,-0.5754819216554073
ACH-000264,-0.36741592841069015
ACH-000265,-0.7384156864585851
ACH-000266,-0.3171755446878821
ACH-000272,-0.3648542446814738
ACH-000274,-0.4961954649470097
ACH-000277,-0.3270534255836338
ACH-000278,-0.8269442535061136
ACH-000279,-0.5114621969066129
ACH-000280,-0.7866126100915647
ACH-000281,-1.0948491732355945
ACH-000288,-0.7002342892543321
ACH-000291,-0.29990404871913345
ACH-000293,-0.2478875723580149
ACH-000294,-0.7388860264514738
ACH-000295,-0.6713815844768107
ACH-000296,-0.7939660573979083
ACH-000302,-0.6339547919613959
ACH-000304,-0.27240967253038817
ACH-000307,-0.8016613778636175
ACH-000308,-0.17235821221365288
ACH-000310,0.013060130694311294
ACH-000311,-0.4625932042057544
ACH-000312,-0.27227565254163005
ACH-000315,-0.470484146941693
ACH-000316,-0.7665599042804221
ACH-000317,-0.9279538686986992
ACH-000318,-0.7617802850662141
ACH-000319,-0.8380025426391632
ACH-000320,-0.41979150629494383
ACH-000322,-0.7753391767713924
ACH-000323,-0.8219208276441899
ACH-000324,-0.4523221337770886
ACH-000329,-0.3830230100004042
ACH-000330,-0.6637321168271281
ACH-000331,-0.8306683656802808
ACH-000332,-0.5444610524560884
ACH-000334,-0.398546810877522
ACH-000335,-0.8912934605525775
ACH-000336,-0.7215694687075241
ACH-000337,-0.6405106392751321
ACH-000338,-1.021212976584405
ACH-000339,-0.6802409980443836
ACH-000341,-0.3791777143794491
ACH-000348,-0.6580860499081991
ACH-000350,-0.355719878591762
ACH-000352,-0.6316751462482284
ACH-000356,-0.4605673862359519
ACH-000361,-0.5154953035867007
ACH-000362,-0.7291096522396848
ACH-000363,-0.1467754656615833
ACH-000364,-0.30648450405382044
ACH-000365,-0.7044103018254046
ACH-000366,-0.09392720999284454
ACH-000368,-0.2801653746197528
ACH-000374,-0.19762268523218487
ACH-000375,-0.25830931773001553
ACH-000376,-0.5850577044299753
ACH-000381,-0.7915756092565467
ACH-000383,-0.6217764673247351
ACH-000387,-0.6940672505301719
ACH-000389,-0.9066874852401656
ACH-000390,-0.4726344234553237
ACH-000393,-0.8956665339580312
ACH-000395,-0.7233362400714701
ACH-000396,-0.5092292075870547
ACH-000397,-0.3802624571354592
ACH-000401,-0.8641044295548079
ACH-000402,-0.7958211382151243
ACH-000403,-0.3869047894714833
ACH-000404,-0.2488403099539973
ACH-000406,-1.0084093515610124
ACH-000407,-0.955750859781304
ACH-000408,-0.8503544708694857
ACH-000410,-0.36241815609948064
ACH-000411,-0.5157232743019687
ACH-000414,-0.18050769227010854
ACH-000415,-1.0546511224275397
ACH-000416,-0.7840437133509809
ACH-000420,-0.3827315355165057
ACH-000421,-0.3588722074330312
ACH-000424,-0.8869604577225068
ACH-000425,-0.5865511743341484
ACH-000426,-1.2307373567473698
ACH-000427,-0.16785375168113348
ACH-000433,-0.5569527688020371
ACH-000435,-0.6996524127793428
ACH-000436,-0.5901320567345075
ACH-000444,-1.0227874185283568
ACH-000445,-0.5322025550504209
ACH-000448,-0.6670952164512611
ACH-000450,-0.3042229136132846
ACH-000452,-0.34624380022810364
ACH-000454,-0.8069838053237042
ACH-000458,-0.8112402006333908
ACH-000459,-0.5815642443037355
ACH-000460,-0.7881319889108479
ACH-000461,-0.5756094925103591
ACH-000463,-0.6898966064700794
ACH-000464,-0.4722816198043471
ACH-000466,-0.5249755488841052
ACH-000467,-0.7356127266706282
ACH-000468,-0.3561895016849255
ACH-000469,-0.6307075118306701
ACH-000470,-0.6524756189432702
ACH-000471,-0.20742957402228795
ACH-000472,-1.0212652541485825
ACH-000473,-0.5402830322039767
ACH-000475,-0.5973759757642485
ACH-000476,-0.23944880444466485
ACH-000477,-0.1653509409858769
ACH-000479,-0.4629395339975628
ACH-000480,-0.7165096259747058
ACH-000481,-0.7441138040463803
ACH-000483,-0.5661385656773308
ACH-000484,-0.6166600923074648
ACH-000485,-0.8279454962459492
ACH-000486,-0.7709136471130404
ACH-000487,-0.7490040270996995
ACH-000488,-0.7838957504062382
ACH-000490,-0.6315114452710296
ACH-000491,-0.3793200213181264
ACH-000495,-0.12932269682563374
ACH-000496,-1.0622041953584251
ACH-000499,-0.8861713874737489
ACH-000500,-0.8368821824434601
ACH-000502,-0.726438344283781
ACH-000503,-0.7036354559184788
ACH-000505,-0.6634744368997796
ACH-000507,-0.5658666062024582
ACH-000510,-0.4619546273642004
ACH-000511,-0.9125198531879096
ACH-000512,-0.8855610753055909
ACH-000516,-0.2274455227234208
ACH-000517,-0.5378679492123312
ACH-000518,-0.8850013066396328
ACH-000520,-0.6451446878780546
ACH-000521,-0.8777071145406639
ACH-000522,-0.7821896318458132
ACH-000524,-0.21403178666456554
ACH-000527,-0.6991401465886147
ACH-000528,-0.13559241484888576
ACH-000537,-0.7635212304915758
ACH-000541,-0.4375941775443185
ACH-000542,-0.8672472799989313
ACH-000544,-0.7254322300139268
ACH-000545,-0.8551289811479027
ACH-000547,-0.6166293426918018
ACH-000548,-0.8312793623138567
ACH-000549,-0.8515652037602062
ACH-000550,-0.6133265609170603
ACH-000552,-0.5151928383393015
ACH-000556,-0.3323450862925982
ACH-000557,-0.2712206062034315
ACH-000569,-0.7112385315084152
ACH-000570,-0.12133902534502593
ACH-000571,-1.0773587880548992
ACH-000573,-0.3766443552360632
ACH-000576,-0.6762440168229265
ACH-000579,-0.2971331970029525
ACH-000580,-0.8562614093712981
ACH-000584,-0.7506831870452865
ACH-000585,-0.5230546322943269
ACH-000588,-0.7167823405219322
ACH-000589,-0.7214592127226741
ACH-000591,-0.5545712373447267
ACH-000593,-0.5274461291430946
ACH-000600,-0.3024903334204969
ACH-000601,-0.5491807507867856
ACH-000605,-0.6439219088475256
ACH-000606,-0.8528206386482615
ACH-000608,-0.6877817707042199
ACH-000614,-0.4265178456886412
ACH-000616,-0.3153797105778163
ACH-000618,-0.8201221563895295
ACH-000619,-0.8484904341888533
ACH-000620,-0.4466211034051791
ACH-000621,-0.29091176108841793
ACH-000622,-0.4465400390270302
ACH-000623,-0.27977281380735713
ACH-000624,-0.6628707495233948
ACH-000627,-0.41069140850467695
ACH-000630,-0.9853275022371812
ACH-000631,-0.7863416215561091
ACH-000632,-0.7428000650394765
ACH-000633,-0.3379455442073926
ACH-000637,-0.855971823489348
ACH-000638,-0.8137551480220301
ACH-000646,-0.2683822315861278
ACH-000647,-0.3072971959280527
ACH-000648,-0.6764860848277368
ACH-000649,-0.7367933011745162
ACH-000651,-0.10988537973754928
ACH-000652,-0.4420347504033292
ACH-000653,-0.5983261489305769
ACH-000657,-0.2493294189418508
ACH-000658,-0.39238612008043794
ACH-000661,-0.5047046578381116
ACH-000662,-0.4377894435518078
ACH-000663,-0.1588250085822045
ACH-000665,-0.9050390607744232
ACH-000671,-0.2235274505255132
ACH-000672,-0.6108417914339025
ACH-000673,-0.5243684884795258
ACH-000676,-0.642477742929041
ACH-000677,-0.21680244412661293
ACH-000681,-0.5312027517495257
ACH-000683,-0.8063018239841409
ACH-000684,-0.7077113738270571
ACH-000688,-0.5365132430189679
ACH-000693,-1.1273565618512345
ACH-000694,-0.9890368311473051
ACH-000695,-0.4824707300185904
ACH-000696,-0.6668596422538445
ACH-000697,-0.9103254820810884
ACH-000699,-0.4129091661188151
ACH-000701,-0.728978988644778
ACH-000706,-0.3252989223134211
ACH-000711,-0.9741091642230304
ACH-000713,-0.24426736614838246
ACH-000714,-0.5523572556233912
ACH-000718,-0.4837262223933224
ACH-000720,-0.4889883596794181
ACH-000721,-0.5327529160942344
ACH-000724,-0.2605859828131469
ACH-000725,-0.4262790707779559
ACH-000732,-0.9496947978882848
ACH-000734,-0.4795306381197842
ACH-000735,-0.4155543511951258
ACH-000736,-0.6822317808724445
ACH-000738,-0.5024840991094266
ACH-000746,-0.6087018579412695
ACH-000747,-0.46399246599432
ACH-000748,-0.589994414592443
ACH-000753,-0.7827805119338643
ACH-000756,-0.6734526341692699
ACH-000757,-0.468379566136144
ACH-000758,-0.6316201098257044
ACH-000760,-0.4398758452977846
ACH-000762,-0.7081429087459129
ACH-000763,-0.271350345056226
ACH-000764,-0.899740607762627
ACH-000765,-0.5757961044460473
ACH-000766,-0.29278614651428864
ACH-000767,-0.13154100790548395
ACH-000768,-0.8355716390563062
ACH-000769,-0.7495507484271388
ACH-000770,-0.6215817543429812
ACH-000771,-0.7351979810428924
ACH-000773,-0.3989190268789446
ACH-000776,-0.7211559573532514
