,KMO (8564)
ACH-000376,-0.03354326490161852
ACH-000381,0.008034250478141934
ACH-000383,-0.0965867591437272
ACH-000387,-0.1009074979122078
ACH-000389,0.1470934410023927
ACH-000390,-0.00573666319930693
ACH-000393,-0.044178599360639406
ACH-000395,0.1953254855434332
ACH-000396,-0.048360565731235663
ACH-000397,-0.08033057858049471
ACH-000401,-0.02654979367890486
ACH-000402,-0.00696484729175546
ACH-000403,-0.1537630684808096
ACH-000404,-0.21113187750479545
ACH-000406,-0.02105134761650742
ACH-000407,0.06486848391496268
ACH-000408,-0.06439600588902394
ACH-000410,-0.1160012289539707
ACH-000411,-0.08079849863537067
ACH-000414,-0.1078142985616115
ACH-000415,0.08145628306574218
ACH-000416,-0.07635322840411131
ACH-000420,-0.1895606719404303
ACH-000421,0.05686839051316715
ACH-000424,-0.033612648112659176
ACH-000425,-0.12008210205744604
ACH-000426,-0.17966541314470197
ACH-000427,-0.07057949960216857
ACH-000433,-0.06240808009058645
ACH-000435,0.2743375966574398
ACH-000436,0.030904570483036038
ACH-000444,-0.13915994438609836
ACH-000445,-0.08828653416549576
ACH-000448,-0.025778602342405886
ACH-000450,0.2932450563235022
ACH-000452,-0.07055513476003214
ACH-000454,-0.09885179984117147
ACH-000458,0.0428401089640299
ACH-000459,0.20366099253850167
ACH-000460,-0.032502469415588264
ACH-000461,0.02302779834636684
ACH-000463,-0.11790921528957107
ACH-000464,-0.02217151698217164
ACH-000466,0.01669102904885909
ACH-000467,-0.03106116058809578
ACH-000468,-0.07294809755015716
ACH-000469,0.04669915375280991
ACH-000470,0.0735039755314619
ACH-000471,-0.06188746779931297
ACH-000472,-0.0707986260702658
ACH-000473,0.08440590053105143
ACH-000475,-0.06681924230285098
ACH-000476,0.025654498241421783
ACH-000477,-0.014661071387227656
ACH-000479,-0.020846679098471932
ACH-000480,-0.057354216617860325
ACH-000481,-0.10779461948290883
ACH-000483,-0.05824077795368765
ACH-000484,-0.2645690309875681
ACH-000485,-0.07234352899553348
ACH-000486,0.039532306788980384
ACH-000487,-0.12480163408506237
ACH-000488,0.028656432861519456
ACH-000490,-0.02979828217964836
ACH-000491,0.07129799430433917
ACH-000495,-0.0005977927525418259
ACH-000496,-0.0291534975249633
ACH-000499,0.22405832676506088
ACH-000500,-0.07589692003989844
ACH-000502,-0.07528747972965377
ACH-000503,-0.15384511111438867
ACH-000505,0.0371603453174997
ACH-000507,0.0638439969729443
ACH-000510,0.04466310658943562
ACH-000511,0.0119836489002882
ACH-000512,0.10626753268535877
ACH-000516,0.04162043457356823
ACH-000517,0.004661066391539309
ACH-000518,-0.11107856318153046
ACH-000520,0.05573465178545768
ACH-000521,0.05571047520370763
ACH-000522,0.07066553501845994
ACH-000524,-0.0009171729784805932
ACH-000527,-0.05057728775944187
ACH-000528,-0.17973610727341888
ACH-000537,-0.08722426344644119
ACH-000541,-0.011357779768634585
ACH-000542,-0.04025252913936566
ACH-000544,0.023141785207057244
ACH-000545,-0.12125399610560005
ACH-000547,0.028743639843443167
ACH-000548,-0.11089719257157853
ACH-000549,-0.18985100731890064
ACH-000550,-0.08480178968340721
ACH-000552,-0.06905376766389026
ACH-000556,-0.03711416787745871
ACH-000557,0.010652801913781259
ACH-000569,0.1582314407579129
ACH-000570,-0.008103625619933148
ACH-000571,0.05367966347702568
ACH-000573,-0.07100845665312415
ACH-000576,-0.20316274650926847
ACH-000579,-0.02903139114233818
ACH-000580,0.13284890501754013
ACH-000584,0.08415723425762887
ACH-000585,0.028688189152176368
ACH-000588,-0.016916845793831275
ACH-000589,-0.046601308164359735
ACH-000591,0.2186106471882804
ACH-000593,0.025637000507730517
ACH-000600,-0.003173731777069521
ACH-000601,-0.06067689639177193
ACH-000605,-0.09472928812405784
ACH-000606,-0.09025416556589363
ACH-000608,0.035431705020371955
ACH-000614,-0.06635340587687791
ACH-000616,-0.13471020334147354
ACH-000618,0.2300195792717957
ACH-000619,-0.12676993925074087
ACH-000620,-0.07354993730538684
ACH-000621,-0.1698539069510175
ACH-000622,-0.035258224270364916
ACH-000623,-0.10536222229837633
ACH-000624,-0.006792955991305088
ACH-000627,-0.1037562528324008
ACH-000630,-0.15968231665202626
ACH-000631,0.045429486267190886
ACH-000632,-0.0581561343421841
ACH-000633,-0.002350758430108177
ACH-000637,0.015372609761739781
ACH-000638,-0.0028542102941892487
ACH-000646,0.005907877623948777
ACH-000647,-0.012416919136343723
ACH-000648,-0.14961877361876236
ACH-000649,-0.06697068494859951
ACH-000651,0.024626075726007515
ACH-000652,0.1148448269898811
ACH-000653,0.11189571863199638
ACH-000657,-0.1314307194056497
ACH-000658,-0.020266766121967542
ACH-000661,-0.13750487515741006
ACH-000662,-0.05324603451970839
ACH-000663,0.12368444488300855
ACH-000665,0.016766781406090416
ACH-000671,-0.09490542362155872
ACH-000672,-0.05308423533152923
ACH-000673,-0.029269177964266507
ACH-000676,-0.07762587399571158
ACH-000677,-0.007703372616613672
ACH-000681,-0.01722235331695593
ACH-000683,-0.012306776086898622
ACH-000684,-0.18953380549892448
ACH-000688,-0.0140197994802201
ACH-000693,0.048101982578522266
ACH-000694,0.062170724298756676
ACH-000695,-0.13932821912981666
ACH-000696,-0.031805524295163715
ACH-000697,0.029341727630272013
ACH-000699,0.04071201508472338
ACH-000701,-0.18898503592824967
ACH-000706,-0.07974338020755183
ACH-000711,-0.06927505763438087
ACH-000713,-0.1323466214415053
ACH-000714,0.03239519553737297
ACH-000718,0.008504631181691423
ACH-000720,0.04414206713069658
ACH-000721,-0.04230763327085458
ACH-000724,0.056707196543695576
ACH-000725,-0.09155870501749404
ACH-000732,-0.0007397396696173332
ACH-000734,-0.02500505491350389
ACH-000735,-0.09933077873511592
ACH-000736,0.052593905386183325
ACH-000738,-0.0780801082363174
ACH-000746,-0.08694642487643288
ACH-000747,0.12571130652160564
ACH-000748,0.08388118962434465
ACH-000753,-0.05368186824875903
ACH-000756,-0.14904312027039715
ACH-000757,-0.062345239010915016
ACH-000758,0.1103487671522684
ACH-000760,0.017351161932823926
ACH-000762,-0.006298754643550114
ACH-000763,-0.11992762128933072
ACH-000764,0.09221927283095817
ACH-000765,0.10489551039008438
ACH-000766,-0.08427433742456178
ACH-000767,-0.06923104999863329
ACH-000768,0.05156086793058065
ACH-000769,-0.07649655311263624
ACH-000770,-0.07293706472126034
ACH-000771,-0.03159515879118787
ACH-000773,-0.0996656424455406
ACH-000776,-0.08677510437096117
ACH-000777,-0.018461046787685467
ACH-000778,-0.11279507740970267
ACH-000781,-0.0452360317415046
ACH-000782,-0.0016400600912658012
ACH-000783,-0.05252887021193113
ACH-000784,0.041094466447469925
ACH-000785,-0.017938737291158725
ACH-000787,-0.17233405109558075
ACH-000788,-0.0424414824726595
ACH-000791,-0.10221370810919776
ACH-000792,-0.02457213872201393
ACH-000794,-0.10617574081014253
ACH-000796,-0.0004189829897518944
ACH-000798,0.2211273220704519
ACH-000799,-0.1659384613237581
ACH-000800,-0.05140007281078314
ACH-000802,-0.0995975016629714
ACH-000804,-0.08057634976548067
ACH-000805,-0.1025990884161142
ACH-000809,-0.02311756390640104
ACH-000810,0.16990016943628028
ACH-000811,-0.022963442221463192
ACH-000817,-0.008625785432178255
ACH-000819,-0.06634012457867422
ACH-000820,-0.14296933533208378
ACH-000821,-0.14988537041205258
ACH-000822,0.11318307612696475
ACH-000823,-0.036274270170580346
ACH-000824,-0.0015644031205312356
ACH-000827,-0.0050031011633360906
ACH-000829,-0.14383099343019504
ACH-000831,0.1244723571774152
ACH-000832,0.0380782095914989
ACH-000833,-0.3118694935666725
ACH-000834,-0.028470164176270026
ACH-000835,-0.12348885731525094
ACH-000836,-0.14295006676301922
ACH-000837,0.0864565558360581
ACH-000838,-0.13896812679889625
ACH-000839,0.08103444579640455
ACH-000840,-0.079523249244662
ACH-000841,0.02924802024473645
ACH-000843,-0.039762144003541465
ACH-000846,0.031225018069290626
ACH-000847,-0.012269386663133812
ACH-000848,-0.06698551686268342
ACH-000849,0.1104063661682117
ACH-000851,-0.12880368813739287
ACH-000855,-0.19927175074422895
ACH-000856,-0.01258003443308885
ACH-000858,-0.042424135490987516
ACH-000859,-0.024130500363307314
ACH-000861,-0.21250458058243352
ACH-000862,-0.11738463562237092
ACH-000865,-0.10338323015723408
ACH-000866,-0.019192655148293804
ACH-000867,-0.06946108824045882
ACH-000869,-0.029147699800818494
ACH-000872,0.055835591275183255
ACH-000873,0.1192254979368762
ACH-000876,-0.05716271941663883
ACH-000878,-0.05583920857453415
ACH-000880,-0.10652585900679183
ACH-000881,0.06021589751306024
ACH-000882,-0.0973661250270137
ACH-000884,-0.06152811322637981
ACH-000885,-0.0006633721057383727
ACH-000887,-0.04596067860340496
ACH-000889,-0.07815329004223089
ACH-000896,0.07877916739357428
ACH-000898,0.008825983481403664
ACH-000900,0.0227704095724576
ACH-000901,-0.013404923721413678
ACH-000905,0.03175941191298521
ACH-000906,-0.07472638948549619
ACH-000907,0.06534947935490361
ACH-000910,-0.09861280692997253
ACH-000911,-0.11063422390875864
ACH-000912,0.014943738924882016
ACH-000913,-0.09631837858062177
ACH-000915,-0.20802138167261125
ACH-000916,-0.16926837885587834
ACH-000917,0.04486492016620038
ACH-000920,0.15697425395068315
ACH-000921,-0.0628117686119221
ACH-000924,-0.013876154602841428
ACH-000926,-0.10641142253974004
ACH-000928,-0.02599052637568533
ACH-000929,-0.05584623151751584
ACH-000932,-0.09201881844886342
ACH-000935,0.004728539982585281
ACH-000936,0.049584372962003125
ACH-000937,-0.10138587603024528
ACH-000938,0.03253392588813295
ACH-000939,0.035784552572563216
ACH-000941,0.12334843151245173
ACH-000943,-0.04876747686514013
ACH-000946,0.017237837376411037
ACH-000947,-0.10602357703800644
ACH-000948,-0.03407979878576429
ACH-000950,-0.1276939782429223
ACH-000953,0.0014010263720435694
ACH-000954,-0.2847207095119789
ACH-000957,-0.015363841287890962
ACH-000958,0.020029794509979264
ACH-000960,-0.04130110457582754
ACH-000963,-0.18728047147062607
ACH-000968,-0.0612221398093977
ACH-000969,0.04770997482177639
ACH-000972,-0.09406629913241704
ACH-000973,-0.07977908064202774
ACH-000974,-0.10492338260788714
ACH-000978,0.13660624198865434
ACH-000984,0.007388568289045742
ACH-000986,-0.014678289816566232
ACH-000988,-0.05943757241281041
ACH-000993,-0.15515670641308296
ACH-000994,0.012205107554153872
ACH-000996,-0.12905810242169985
ACH-001001,-0.08417578549150778
ACH-001020,-0.10222470130017844
ACH-001028,-0.06605490502923513
ACH-001031,0.08813670431569443
ACH-001038,-0.05989103691558621
ACH-001048,-0.07928162791917101
ACH-001050,0.09532779527898676
ACH-001053,0.04392094182896605
ACH-001054,-0.11134771757149474
ACH-001061,0.10352512361964752
ACH-001067,0.17480999896337815
ACH-001075,-0.12410128463288678
ACH-001096,0.030633720799273814
ACH-001111,0.1393761836297131
ACH-001119,0.12446035119348095
ACH-001128,0.031636021576238765
ACH-001134,-0.19166448157151994
ACH-001151,-0.05594508487572659
ACH-001163,-0.06544794766406994
ACH-001164,-0.25503945488903274
ACH-001183,-0.018124922501344082
ACH-001192,0.12805914145399508
ACH-001193,0.07881652731102172
ACH-001196,-0.04096878094111064
ACH-001197,0.06235051796769508
ACH-001205,-0.26611937890187826
ACH-001211,-0.2324391073925177
ACH-001212,-0.2477322395394758
ACH-001228,-0.2180602837326365
ACH-001232,0.019008935608629096
ACH-001239,-0.14502710936233074
ACH-001270,-0.2590781688071198
ACH-001274,-0.08105953222016872
ACH-001275,-0.062334287816871926
ACH-001277,-0.08888874691975229
ACH-001278,-0.03719859566382131
ACH-001280,0.11981430965531538
ACH-001283,0.030757014923612262
ACH-001289,-0.1286869547816255
ACH-001300,0.04714301447059704
ACH-001301,0.19029136925341625
ACH-001302,0.3074750692447872
ACH-001306,-0.025394411160457767
ACH-001318,0.05875468724985562
ACH-001322,0.1137886657310613
ACH-001328,-0.05114187815101999
ACH-001332,-0.04754997017439032
ACH-001336,0.11267622003838194
ACH-001346,0.012285843386197388
ACH-001353,-0.05812003669684991
ACH-001354,-0.09056776410159983
ACH-001367,0.4009681814058923
ACH-001368,-0.11927920193620815
ACH-001374,-0.3063537743431178
ACH-001377,0.021688653978582887
ACH-001380,-0.19902671869944316
ACH-001391,0.07047006942819456
ACH-001408,-0.12169059533854405
ACH-001430,-0.2857034538056348
ACH-001431,-0.09396320239900606
ACH-001450,-0.31810946898941683
ACH-001496,-0.017356116630591764
ACH-001500,0.004058059226696285
ACH-001523,0.03331490567392894
ACH-001532,-0.10412693151271153
ACH-001550,-0.054113340495911336
ACH-001552,-0.03858993758208435
ACH-001554,-0.06756190403768317
ACH-001654,-0.1587558044819677
ACH-001735,-0.08517491144667014
ACH-001736,-0.09974107871399204
ACH-001737,0.5859587291402827
ACH-001740,0.021263016393266044
ACH-001745,-0.10953046028658002
ACH-001765,-0.0025075955548466487
