,LDLRAD3 (143458)
ACH-000004,-0.11467986846531307
ACH-000005,0.06501043783706201
ACH-000007,0.04254213874777986
ACH-000009,0.14797124158978628
ACH-000011,-0.009395564699679945
ACH-000012,0.09095346054736357
ACH-000013,-0.0007693000668306117
ACH-000014,0.0046046172894115426
ACH-000015,0.033406174130334934
ACH-000017,0.08448164299428475
ACH-000018,0.17857886405692408
ACH-000019,-0.010296248699680792
ACH-000021,-0.008594176145174236
ACH-000022,0.07134655685265387
ACH-000025,0.0492333620517864
ACH-000028,0.10862570465333483
ACH-000030,0.015304188539051272
ACH-000035,-0.07057638538881468
ACH-000036,0.10407524998618024
ACH-000037,0.05376786541436386
ACH-000039,-0.1456799403651557
ACH-000040,-0.035443253885931884
ACH-000041,0.2070433978315004
ACH-000042,0.09430927825011894
ACH-000045,-0.10062320774793702
ACH-000047,0.13225844754848062
ACH-000052,-0.13460135243560506
ACH-000053,0.01177163798939211
ACH-000054,0.09980806088234392
ACH-000055,-0.009748350385995131
ACH-000060,0.14993916525574436
ACH-000067,0.17819236024345894
ACH-000070,-0.03090258628190782
ACH-000075,-0.010635238163178613
ACH-000078,-0.05145126888386352
ACH-000082,-0.015036475591442257
ACH-000085,0.08515057828961667
ACH-000086,-0.04372826559304032
ACH-000087,0.15195274914342616
ACH-000092,0.05180089040654237
ACH-000095,0.03122684218150033
ACH-000097,0.046670588385946885
ACH-000098,-0.019979746162720614
ACH-000099,0.0934259412475603
ACH-000108,0.050147235795797995
ACH-000113,0.1185060825945013
ACH-000116,0.029884946073972362
ACH-000118,0.08597615108335634
ACH-000120,0.038006877541349834
ACH-000123,0.11413378936341236
ACH-000127,0.010285604820355784
ACH-000128,0.059325615716829413
ACH-000132,-0.04118400606801985
ACH-000133,-0.07011771175333638
ACH-000137,0.04623990207008709
ACH-000138,0.08206345772130262
ACH-000142,-0.017979749395067662
ACH-000143,-0.10655375750593117
ACH-000146,-0.05957582466523419
ACH-000148,0.06551762407320348
ACH-000150,0.11112429017644844
ACH-000152,0.13502505035432266
ACH-000153,0.23385329477094105
ACH-000159,0.013564514833830643
ACH-000160,0.05421044097844432
ACH-000163,0.08189176639643295
ACH-000167,-0.011492411273728338
ACH-000168,-0.04632253615700342
ACH-000169,0.03084143688682467
ACH-000178,-0.04740377264536515
ACH-000183,0.13173722454734546
ACH-000188,0.1489461916298046
ACH-000189,0.1048152705477908
ACH-000190,0.16899198010171448
ACH-000198,0.058311467112246884
ACH-000203,-0.14143474275942447
ACH-000204,0.049868828643683714
ACH-000206,0.12047557793438855
ACH-000207,-0.2534055380538461
ACH-000208,0.07301431388553703
ACH-000210,0.13051278939587044
ACH-000211,0.07128329808630625
ACH-000215,-0.0463399019482483
ACH-000221,-0.10531346309542652
ACH-000222,0.1608484766746137
ACH-000223,-0.023531962284120703
ACH-000226,-0.18659252322762104
ACH-000227,0.28699129474852264
ACH-000228,0.20418026980417606
ACH-000231,0.032877161564909954
ACH-000232,0.003098855221589115
ACH-000233,0.05317392864526894
ACH-000234,-0.032961416801117534
ACH-000235,0.015595493802899
ACH-000237,0.04925345379710107
ACH-000238,0.033266966989024684
ACH-000242,0.0959575584710859
ACH-000243,0.022205103495944758
ACH-000244,-0.13765311467219507
ACH-000246,0.007005213861283167
ACH-000248,0.07385022862151966
ACH-000250,0.03796011300478052
ACH-000251,0.08336714734354797
ACH-000252,0.27622589738833986
ACH-000253,0.05489165001125147
ACH-000255,0.06102852993164608
ACH-000256,0.012713124600411204
ACH-000257,0.12886568136707974
ACH-000258,-0.13675295219975786
ACH-000259,0.1928333251926045
ACH-000260,-0.14820121225902458
ACH-000261,-0.005745137584241242
ACH-000262,0.18000857113993618
ACH-000263,-0.12358069354530653
ACH-000264,0.0071537629579202485
ACH-000265,-0.030649782759171323
ACH-000266,0.036634357331357816
ACH-000272,0.08862062650449602
ACH-000274,-0.029679372152359645
ACH-000277,0.11264913779387654
ACH-000278,0.09786011153419304
ACH-000279,0.06357780558137427
ACH-000280,0.01617663009963196
ACH-000281,0.1526738874273976
ACH-000288,0.10141287085979356
ACH-000291,0.005444431524307595
ACH-000293,-0.022449889473773216
ACH-000294,0.0002237435978797289
ACH-000295,0.17523515478700688
ACH-000296,0.023396772050312136
ACH-000302,0.05587420652944967
ACH-000304,0.20948412996444749
ACH-000307,0.07919747115658668
ACH-000308,0.053742896921686434
ACH-000310,-0.17184746136952436
ACH-000311,0.04241652210314818
ACH-000312,0.14027690795888667
ACH-000315,0.08736272013425081
ACH-000316,0.008213055611840223
ACH-000317,0.1665730153193249
ACH-000318,0.056953495308964625
ACH-000319,-0.057461210124266186
ACH-000320,-0.08061631769861069
ACH-000322,0.17904417587511331
ACH-000323,0.02516994612958876
ACH-000324,-0.017260733442001342
ACH-000329,-0.015105522121147952
ACH-000330,0.03773767766844306
ACH-000331,-0.03808560342524883
ACH-000332,0.06662767723383912
ACH-000334,0.022230511012935186
ACH-000335,-0.02677127277652855
ACH-000336,0.1195620627021334
ACH-000337,0.07987738818373391
ACH-000338,0.11960372434203614
ACH-000339,-0.02193538141617254
ACH-000341,0.011745386253285377
ACH-000348,0.015594732621079582
ACH-000350,-0.004450397928731094
ACH-000352,0.1681209268071504
ACH-000356,-0.025522675101534862
ACH-000361,0.05609165520611757
ACH-000362,-0.10540715023943224
ACH-000363,0.017992159480478057
ACH-000364,0.006461268888363761
ACH-000365,0.07315896024936236
ACH-000366,0.09326135546599668
ACH-000368,0.08656903161804669
ACH-000374,0.017496945851606438
ACH-000375,0.01251368692858681
ACH-000376,-0.01775816510265513
ACH-000381,-0.04994403009150767
ACH-000383,-0.02858375478619095
ACH-000387,0.033819651450193264
ACH-000389,0.11542927998517585
ACH-000390,-0.025384386769668633
ACH-000393,-0.16297355417975998
ACH-000395,0.01983609778114244
ACH-000396,-0.026972872629338267
ACH-000397,-0.10537848102575073
ACH-000401,0.18132887236859008
ACH-000402,0.015653660662405217
ACH-000403,0.0894719478512213
ACH-000404,-0.03632033599541607
ACH-000406,-0.058789435294190125
ACH-000407,0.06896459609290212
ACH-000408,0.10223065543233822
ACH-000410,0.055000147732543886
ACH-000411,0.009824820723761727
ACH-000414,0.01806173012442035
ACH-000415,0.010447117878069628
ACH-000416,0.14225432814751332
ACH-000420,-0.062341832232837964
ACH-000421,0.056912793972697925
ACH-000424,-0.12775607488613594
ACH-000425,0.01663546955181933
ACH-000426,-0.031742833288573594
ACH-000427,-0.0049205931003406655
ACH-000433,-0.04297562209573813
ACH-000435,0.009915146673309644
ACH-000436,0.24377138944599075
ACH-000444,0.23136144744523096
ACH-000445,0.19847469969954729
ACH-000448,0.07534557467546234
ACH-000450,0.14035582902986832
ACH-000452,0.053752360542082496
ACH-000454,-0.5682163842368624
ACH-000458,-4.692627274443472e-05
ACH-000459,0.12508566454735032
ACH-000460,-0.1420367980801215
ACH-000461,0.06791952724438995
ACH-000463,-0.06659684407317452
ACH-000464,-0.1537118748933241
ACH-000466,0.04075199762930959
ACH-000467,0.0792781884210181
ACH-000468,-0.09915812064208572
ACH-000469,0.13561690355348233
ACH-000470,0.19889294545272293
ACH-000471,0.09933506502323226
ACH-000472,-0.053731591316377496
ACH-000473,-0.039988262668440126
ACH-000475,0.09753497964853483
ACH-000476,-0.003425111234848237
ACH-000477,-0.11409996083799293
ACH-000479,0.06274062889513594
ACH-000480,-0.09423048222037432
ACH-000481,0.09178070005704213
ACH-000483,0.059509613346975125
ACH-000484,-0.0631430568964258
ACH-000485,0.011680205678256686
ACH-000486,-0.010837954667244224
ACH-000487,0.055145950756139366
ACH-000488,0.059054851193880764
ACH-000490,0.10561267659343652
ACH-000491,-0.006203025175952244
ACH-000495,-0.04434390667997901
ACH-000496,0.10578267463692988
ACH-000499,-0.11199329723857003
ACH-000500,-0.06569881448312148
ACH-000502,0.02608057813607366
ACH-000503,0.006886044454801557
ACH-000505,0.04142634646978412
ACH-000507,0.08722929427352012
ACH-000510,-0.003621894659832994
ACH-000511,0.12415522371994805
ACH-000512,0.1391564943416201
ACH-000516,0.044295594154447185
ACH-000517,0.006581063585867297
ACH-000518,0.02453016589720365
ACH-000520,0.05521326713316264
ACH-000521,0.12329383373660745
ACH-000522,0.054865871488510284
ACH-000524,-0.05057998109655981
ACH-000527,0.10764970501404654
ACH-000528,0.016526683829983305
ACH-000537,-0.07398978009248962
ACH-000541,0.06938699165085785
ACH-000542,0.05007242181244875
ACH-000544,-0.037410536298673226
ACH-000545,-0.013794460896399664
ACH-000547,-0.2097325839712076
ACH-000548,0.06045066738449159
ACH-000549,0.13570403422500588
ACH-000550,-0.01886193285020203
ACH-000552,0.08007455372671053
ACH-000556,0.06435922135565036
ACH-000557,-0.013809054734677702
ACH-000569,-0.050989596436671836
ACH-000570,-0.0956267629413852
ACH-000571,0.11622234265238428
ACH-000573,0.016975546909956982
ACH-000576,0.07480799751035996
ACH-000579,-0.2793509278775394
ACH-000580,-0.11750095414528795
ACH-000584,-0.01937616428272057
ACH-000585,0.11923738187293775
ACH-000588,-0.0901445277161836
ACH-000589,0.02189141345653297
ACH-000591,0.09542300025936958
ACH-000593,0.042119830509683855
ACH-000600,-0.0316408486055769
ACH-000601,0.08191508625616062
ACH-000605,-0.056856767603779834
ACH-000606,0.09267512066257208
ACH-000608,0.019008876726468355
ACH-000614,-0.058791403863176335
ACH-000616,0.056638439751803674
ACH-000618,0.06991287954276935
ACH-000619,0.0385772714940513
ACH-000620,0.12445661333064685
ACH-000621,0.1653356866900462
ACH-000622,-0.09091003402445348
ACH-000623,-0.0779443655772617
ACH-000624,-0.03537091423388164
ACH-000627,0.05094505605713938
ACH-000630,0.16048707087898004
ACH-000631,0.3392333033875645
ACH-000632,0.003360022319413513
ACH-000633,0.023932380374528127
ACH-000637,0.15339542783480167
ACH-000638,0.020839656270199704
ACH-000646,0.09947428016949016
ACH-000647,0.09163816693267776
ACH-000648,-0.028640130350584124
ACH-000649,0.044220990155459335
ACH-000651,-0.008326816167651728
ACH-000652,0.14957277948683867
ACH-000653,-0.028324962135636494
ACH-000657,0.04844821434991077
ACH-000658,-0.07605446017073814
ACH-000661,0.025485936911458063
ACH-000662,0.07906926854369521
ACH-000663,-0.07665472138701672
ACH-000665,-0.044157383841516185
ACH-000671,0.07447934025841435
ACH-000672,0.07531937920771029
ACH-000673,0.0744990937877707
ACH-000676,0.0009532947019763572
ACH-000677,0.07109872765454787
ACH-000681,0.032632523386012365
ACH-000683,0.08336331969432452
ACH-000684,-0.041499582382543185
ACH-000688,0.13394006873368725
ACH-000693,0.021651500402045196
ACH-000694,0.031794969944154663
ACH-000695,0.08254843628058686
ACH-000696,0.1345734908880067
ACH-000697,0.17979299315914565
ACH-000699,0.00762808963984309
ACH-000701,0.2318313313970921
ACH-000706,0.0486641313059116
ACH-000711,-0.04558413487283112
ACH-000713,-0.030476637383091008
ACH-000714,0.07854677917057372
ACH-000718,0.08578191152000791
ACH-000720,0.001967046747479479
ACH-000721,0.04931852595319846
ACH-000724,-0.03290218530854299
ACH-000725,0.06351677168679724
ACH-000732,0.02056663489605836
ACH-000734,-0.0474862355809982
ACH-000735,0.11091094623698763
ACH-000736,-0.030572959266506317
ACH-000738,0.055368331031151706
ACH-000746,0.14897012310300095
ACH-000747,0.022706228964888896
ACH-000748,0.012005921039534335
ACH-000753,0.10013163934023653
ACH-000756,0.02775025168937915
ACH-000757,-0.08781483171439768
ACH-000758,-0.042107651932463484
ACH-000760,-0.008500144811398276
ACH-000762,0.08777064164087983
ACH-000763,-0.12284141939213156
ACH-000764,0.17173744040698985
ACH-000765,0.0019321006308705953
ACH-000766,0.08984195012767462
ACH-000767,-0.08642896556159359
ACH-000768,0.18205091117288247
ACH-000769,-0.04080599487500368
ACH-000770,-0.08107748485126681
ACH-000771,0.046097963082210466
ACH-000773,-0.06827442628741101
ACH-000776,0.13591339545974826
ACH-000777,0.01630186267529066
ACH-000778,-0.036824439629500265
ACH-000781,0.06319372011595538
ACH-000782,0.08779178547436542
ACH-000783,0.029793340811703664
ACH-000784,-0.04281873432201466
ACH-000785,0.14984368971667714
ACH-000787,0.04646379129990081
ACH-000788,0.029695897078556736
ACH-000791,0.1316344806656902
ACH-000792,0.1043481413945902
ACH-000794,0.1969522110281007
