,ERVV-2 (100271846)
ACH-000146,-0.10258405492952126
ACH-000148,-0.13734060733052048
ACH-000150,-0.09633403246123612
ACH-000152,-0.08276015645889122
ACH-000153,-0.18941946704609128
ACH-000159,-0.09101257398956723
ACH-000160,-0.10861643707155892
ACH-000163,0.034795443859331594
ACH-000167,-0.2044751515751872
ACH-000168,0.09157559872742987
ACH-000169,-0.1107615245695306
ACH-000178,-0.13040352704742933
ACH-000183,0.052573461963211464
ACH-000188,-0.06726515157696067
ACH-000189,-0.1093458807452748
ACH-000190,-0.10970393274334746
ACH-000198,-0.028686908924362143
ACH-000203,0.13025735881923986
ACH-000204,-0.11445861419397348
ACH-000206,-0.12959834563246567
ACH-000207,-0.030712821453571355
ACH-000208,-0.04570886616956209
ACH-000210,-0.22382856390573888
ACH-000211,-0.10217216704239424
ACH-000215,-0.11910169641503868
ACH-000221,-0.15927563225968575
ACH-000222,-0.160265799509064
ACH-000223,-0.009983693803017179
ACH-000226,-0.0893512588801852
ACH-000227,-0.13487825701268533
ACH-000228,0.08170141209806384
ACH-000231,-0.06571593414427775
ACH-000232,-0.0570391933631844
ACH-000233,-0.018041637775545082
ACH-000234,-0.08081761942275398
ACH-000235,-0.08708765720367871
ACH-000237,-0.16020327467542228
ACH-000238,-0.07354077742316881
ACH-000242,-0.054293954301823516
ACH-000243,-0.15967331309462113
ACH-000244,-0.29477375427544955
ACH-000246,-0.15798040560712226
ACH-000248,-0.059822476605928925
ACH-000250,-0.06360178569265068
ACH-000251,-0.2342441852423768
ACH-000252,-0.0712635173563496
ACH-000253,-0.16149334905954052
ACH-000255,-0.09428736381737557
ACH-000256,-0.17996542096156254
ACH-000257,-0.11446046463386203
ACH-000258,-0.06205893129436664
ACH-000259,-0.14979785234061635
ACH-000260,-0.0622975734294821
ACH-000261,-0.06268992388860001
ACH-000262,-0.12566472744224852
ACH-000263,-0.0897448902225689
ACH-000264,-0.1132817673999076
ACH-000265,-0.19360787350030648
ACH-000266,-0.06827099084447359
ACH-000272,-0.032398666544944985
ACH-000274,-0.1061767563461442
ACH-000277,-0.10411642081074844
ACH-000278,-0.07596559290161065
ACH-000279,-0.14327610581753505
ACH-000280,-0.0883728795883093
ACH-000281,0.06607848972222435
ACH-000288,-0.00444324008147042
ACH-000291,-0.13749346373070592
ACH-000293,-0.08270552559822082
ACH-000294,-0.06869016150373074
ACH-000295,-0.1434994610204637
ACH-000296,0.0030904796046379523
ACH-000302,-0.16666967569225166
ACH-000304,-0.007574934637633981
ACH-000307,0.014902322189498572
ACH-000308,-0.15888713084329975
ACH-000310,-0.017330162015220182
ACH-000311,-0.22493687520681446
ACH-000312,-0.14407703057435775
ACH-000315,-0.05648331664480884
ACH-000316,-0.03859961611833898
ACH-000317,-0.15426799204965366
ACH-000318,-0.1484452368640587
ACH-000319,-0.006690509407773482
ACH-000320,-0.08064536835279254
ACH-000322,-0.10931968233563363
ACH-000323,-0.06248253658902079
ACH-000324,-0.08840984217616846
ACH-000329,-0.07331392214363701
ACH-000330,-0.06982424411514393
ACH-000331,-0.10236442176235484
ACH-000332,-0.17007076013122852
ACH-000334,-0.1240023907139382
ACH-000335,-0.20494557891491624
ACH-000336,-0.17745850728109575
ACH-000337,-0.1080087653901003
ACH-000338,-0.44906422254552014
ACH-000339,-0.09355057168033022
ACH-000341,-0.135687300117599
ACH-000348,-0.08711560548005158
ACH-000350,-0.07989598842201895
ACH-000352,-0.06593484628766143
ACH-000356,0.050279030154543415
ACH-000361,-0.060879068262461276
ACH-000362,-0.09004402927104897
ACH-000363,-0.021800292145620983
ACH-000364,-0.09081666723490624
ACH-000365,-0.19031381713103102
ACH-000366,-0.1933833096243928
ACH-000368,-0.04683848374681114
ACH-000374,-0.15493800641508754
ACH-000375,-0.17704862186589246
ACH-000376,-0.1253350839068609
ACH-000381,-0.02447744824235212
ACH-000383,-0.11893714934166467
ACH-000387,-0.014740271326260563
ACH-000389,-0.0706713355687898
ACH-000390,-0.09442402247690916
ACH-000393,-0.10587126778459899
ACH-000395,0.051270202801589435
ACH-000396,-0.09523607347532352
ACH-000397,-0.1732448632277547
ACH-000401,-0.13633642074343771
ACH-000402,0.09590240668585834
ACH-000403,-0.11130953053552917
ACH-000404,0.049316235911497086
ACH-000406,0.0028788603240386948
ACH-000407,-0.1549065378394611
ACH-000408,-0.0024466705170353184
ACH-000410,-0.219491972692156
ACH-000411,-0.138887871294593
ACH-000414,-0.11442087480894896
ACH-000415,-0.04486839725275917
ACH-000416,-0.09770926404999196
ACH-000420,-0.10088212762379087
ACH-000421,-0.05394616010645392
ACH-000424,-0.0748971009313481
ACH-000425,-0.06652737406367135
ACH-000426,-0.06462718916976608
ACH-000427,-0.1210980684562105
ACH-000433,-0.07289062803453009
ACH-000435,-0.1066279489296094
ACH-000436,-0.021113978892993053
ACH-000444,-0.06996150131000599
ACH-000445,-0.10989185671712688
ACH-000448,-0.10754377072443216
ACH-000450,0.01707896585894694
ACH-000452,-0.06165833606466151
ACH-000454,-0.1933813909937531
ACH-000458,-0.08001257767028418
ACH-000459,-0.016301284527111642
ACH-000460,-0.047493460983979684
ACH-000461,-0.10178752245690736
ACH-000463,-0.09049392482200083
ACH-000464,0.027447900414205185
ACH-000466,-0.1737349505770716
ACH-000467,-0.07850409262375402
ACH-000468,-0.055623443137484185
ACH-000469,-0.07248518970924471
ACH-000470,-0.08812801978256528
ACH-000471,-0.09851071993639192
ACH-000472,-0.16850715684766718
ACH-000473,-0.07572822130281433
ACH-000475,-0.07157385038873539
ACH-000476,-0.09712645776164544
ACH-000477,-0.06531557605335102
ACH-000479,-0.24597072527693625
ACH-000480,-0.08743295241887934
ACH-000481,0.0020574049002623227
ACH-000483,-0.027624383752745885
ACH-000484,-0.08044863939360812
ACH-000485,-0.06865273803195382
ACH-000486,-0.028432996382396825
ACH-000487,-0.04443842940781626
ACH-000488,-0.0902381877750116
ACH-000490,-0.12625722219731467
ACH-000491,-0.07455082369335977
ACH-000495,-0.19809350818250268
ACH-000496,-0.08342923595857854
ACH-000499,-0.21413187904371114
ACH-000500,-0.3534521437553392
ACH-000502,-0.03705789159270833
ACH-000503,-0.1388123426751456
ACH-000505,-0.1052964195973516
ACH-000507,-0.16583605687293507
ACH-000510,-0.2139820648665294
ACH-000511,-0.07623958043950722
ACH-000512,-0.035746988966704224
ACH-000516,-0.05369672771554965
ACH-000517,-0.15250485502556546
ACH-000518,-0.016760920290500483
ACH-000520,-0.30004007624617146
ACH-000521,0.0006294115671978508
ACH-000522,-0.09104261490661808
ACH-000524,-0.07952777547592482
ACH-000527,-0.13276666073321985
ACH-000528,-0.04345829114230276
ACH-000537,-0.1170527196726397
ACH-000541,-0.022391254882518998
ACH-000542,0.024013882826521168
ACH-000544,-0.04242442281639077
ACH-000545,-0.06295363514216944
ACH-000547,-0.3174192211757089
ACH-000548,-0.1295010195321094
ACH-000549,-0.05919255155797089
ACH-000550,0.03182019087307958
ACH-000552,-0.1263516597564158
ACH-000556,-0.03457140760698866
ACH-000557,-0.06827750613076704
ACH-000569,-0.12403192537434107
ACH-000570,-0.016217780802078904
ACH-000571,-0.08123158234560046
ACH-000573,-0.16134342358878884
ACH-000576,0.09710704771363353
ACH-000579,-0.17545669485897242
ACH-000580,-0.1808697337131248
ACH-000584,-0.044456556020523966
ACH-000585,-0.12467974496723035
ACH-000588,-0.0920893136302818
ACH-000589,-0.09562475565752934
ACH-000591,-0.03421195987231412
ACH-000593,-0.12291948068205842
ACH-000600,-0.04955228320291166
ACH-000601,-0.053626098967145965
ACH-000605,-0.058103947085143284
ACH-000606,-0.014550491936505447
ACH-000608,-0.10998226513729124
ACH-000614,-0.20343548050899532
ACH-000616,-0.1267440028861075
ACH-000618,-0.06461419011441938
ACH-000619,-0.09877924317269947
ACH-000620,-0.17195583171116705
ACH-000621,-0.08488796543194163
ACH-000622,-0.06676115955231851
ACH-000623,-0.008970671402480925
ACH-000624,-0.10341066470155856
ACH-000627,-0.15085513833213224
ACH-000630,-0.07111279540036992
ACH-000631,-0.011814210766987415
ACH-000632,-0.1395833648623629
ACH-000633,-0.035467207101697595
ACH-000637,-0.11282109124396485
ACH-000638,-0.0626138270891008
ACH-000646,-0.17427613005298034
ACH-000647,-0.05950240282763665
ACH-000648,-0.21387475908821751
ACH-000649,-0.17222234311983034
ACH-000651,-0.059574253347634464
ACH-000652,-0.12093416329972755
ACH-000653,-0.0926480288856161
ACH-000657,-0.04257850793108008
ACH-000658,-0.06219287087599304
ACH-000661,-0.21258110220349635
ACH-000662,-0.13475397806642125
ACH-000663,-0.16702869507857085
ACH-000665,-0.0020464326000256845
ACH-000671,-0.06276606696606968
ACH-000672,0.0564316896946923
ACH-000673,-0.09949125724226472
ACH-000676,-0.06000602735945911
ACH-000677,-0.08098677744008274
ACH-000681,-0.2119832490198806
ACH-000683,-0.07475705415811322
ACH-000684,-0.10170415377792404
ACH-000688,-0.15375022321174148
ACH-000693,-0.08011084683851333
ACH-000694,-0.12051956150934022
ACH-000695,-0.09842120060589088
ACH-000696,-0.19387380170178373
ACH-000697,-0.057912723439897625
ACH-000699,-0.06512790984317995
ACH-000701,-0.12608740605080554
ACH-000706,0.01875668040608553
ACH-000711,-0.07896197913361007
ACH-000713,-0.17242966917804456
ACH-000714,-0.031374466944009215
ACH-000718,-0.021893887278017776
ACH-000720,-0.197643221537144
ACH-000721,-0.06828393039096746
ACH-000724,-0.028701010285237905
ACH-000725,-0.1490516816906882
ACH-000732,-0.0570683130075474
ACH-000734,-0.03943868911707008
ACH-000735,-0.09386750381886144
ACH-000736,-0.1385445824846414
ACH-000738,-0.1062359686026642
ACH-000746,0.0558403272497802
ACH-000747,-0.08379857313331464
ACH-000748,-0.09620899052723107
ACH-000753,-0.034347525106415824
ACH-000756,-0.12627020887895352
ACH-000757,-0.17808368835436933
ACH-000758,-0.04701035265663401
ACH-000760,-0.05699965888822881
ACH-000762,-0.1881151697840878
ACH-000763,0.039444997930053606
ACH-000764,-0.2294555001137315
ACH-000765,-0.1025550876408542
ACH-000766,-0.20200100251214084
ACH-000767,-0.039829235713224574
ACH-000768,-0.05276778863349978
ACH-000769,-0.0963757800697949
ACH-000770,0.011312249720086674
ACH-000771,-0.07422151570529846
ACH-000773,-0.03162232558188521
ACH-000776,-0.15701085926900102
ACH-000777,-0.011866652399412996
ACH-000778,-0.04508765145240525
ACH-000781,-0.04500413435599398
ACH-000782,0.013746880908838629
ACH-000783,-0.03095839367019558
ACH-000784,0.01176990971676548
ACH-000785,-0.08856527400933523
ACH-000787,-0.11005508681791956
ACH-000788,-0.14125895231701432
ACH-000791,-0.13493014004387832
ACH-000792,-0.04545420523731381
ACH-000794,-0.05499089428873638
ACH-000796,-0.11616049873195695
ACH-000798,0.013538227687752093
ACH-000799,-0.07876980605176473
ACH-000800,0.003925839788291525
ACH-000802,-0.12880247840197295
ACH-000804,-0.04810896655252017
ACH-000805,-0.09695967956119776
ACH-000809,-0.07978747500999071
ACH-000810,-0.1063168768002934
ACH-000811,-0.15090056267806795
ACH-000817,-0.02849613980888479
ACH-000819,-0.08240517744225846
ACH-000820,-0.05238631323043736
ACH-000821,-0.20812966169234698
ACH-000822,-0.03241297528365289
ACH-000823,-0.17851104878417268
ACH-000824,-0.06810845256993597
ACH-000827,-0.10021587739509813
ACH-000829,-0.05083092159148647
ACH-000831,-0.05246935497544012
ACH-000832,-0.13946016828290533
ACH-000833,-0.27865407392770297
ACH-000834,-0.039944031321677766
ACH-000835,-0.1059303774520144
ACH-000836,-0.06968728496208194
ACH-000837,-0.1732854413016696
ACH-000838,-0.029778837447347464
ACH-000839,-0.16847529760196725
ACH-000840,-0.1091081795624742
ACH-000841,-0.08483204095396978
ACH-000843,-0.12843796210995376
ACH-000846,-0.13325023368566588
ACH-000847,-0.15028278916100787
ACH-000848,-0.05043777857303864
ACH-000849,-0.029105384639337564
ACH-000851,-0.010551867180554337
ACH-000855,-0.04744552184022508
ACH-000856,-0.02493931513530349
ACH-000858,-0.08178742279894012
ACH-000859,0.01671418437931202
ACH-000861,-0.11517075294255047
ACH-000862,-0.11092751800341223
ACH-000865,-0.07361093115124294
ACH-000866,-0.10252477111350636
ACH-000867,-0.04867206936494405
ACH-000869,0.036491819553810256
ACH-000872,-0.09853555259260556
ACH-000873,-0.10710833854990796
ACH-000876,-0.06818258075966953
ACH-000878,-0.3569613997959138
ACH-000880,0.02548444783178471
ACH-000881,-0.14628112855173
ACH-000882,-0.1130282985496495
ACH-000884,-0.02644303183845679
ACH-000885,-0.06962119761644392
ACH-000887,-0.09137378740449358
ACH-000889,-0.023451563189096903
ACH-000896,-0.10864331410831292
ACH-000898,-0.09448321004916488
ACH-000900,-0.10184171280073168
ACH-000901,-0.14262438393108354
ACH-000905,-0.1617465651629927
ACH-000906,-0.08889719180062698
ACH-000907,0.014679359131874497
ACH-000910,-0.008399505436492812
ACH-000911,-0.10929652349106897
ACH-000912,-0.09486978454414922
ACH-000913,-0.04562125105348037
ACH-000915,-0.07257226430181145
ACH-000916,0.07386578972351962
ACH-000917,-0.086276259349758
ACH-000920,0.030265590893928364
ACH-000921,-0.16353927026707296
ACH-000924,-0.08517378003681884
ACH-000926,-0.08075904540451423
ACH-000928,-0.18335371933797667
ACH-000929,-0.10591278590192853
ACH-000932,-0.12202926121340532
ACH-000935,-0.012610304283624758
ACH-000936,-0.05515748940206944
ACH-000937,-0.0462305002079399
ACH-000938,-0.018108719328492597
ACH-000939,-0.13554202084676706
ACH-000941,-0.05308399811441774
ACH-000943,-0.05836896803181894
ACH-000946,0.019429530544479236
ACH-000947,-0.1148674737547797
ACH-000948,-0.09575370976718013
ACH-000950,-0.02355938485989197
ACH-000953,-0.08817202426776315
ACH-000954,0.07107153034325063
ACH-000957,0.06504125999608354
ACH-000958,0.0020168766858779746
ACH-000960,-0.16651484344901613
ACH-000963,-0.2301308054259112
ACH-000968,-0.041113649633705694
ACH-000969,-0.035393985048383994
ACH-000972,-0.1212120817851004
ACH-000973,-0.12548372418336645
ACH-000974,-0.004807869475807618
ACH-000978,-0.07540833302333108
ACH-000984,0.004904936593678859
ACH-000986,-0.02494496696438129
ACH-000988,-0.19556443750588567
ACH-000993,-0.16371487553870084
ACH-000994,-0.14005686851612234
ACH-000996,-0.05114692872941611
ACH-001001,-0.11906755445465005
ACH-001020,0.0384150881565569
ACH-001028,-0.0415969238634096
ACH-001031,-0.1638863643128042
ACH-001038,-0.15659729030376845
ACH-001048,-0.08513368925332597
ACH-001050,-0.0963208583333566
ACH-001053,-0.11996358621570688
ACH-001054,-0.09107742061879423
ACH-001061,1.4339414083995148e-05
ACH-001067,0.020299117563603312
ACH-001075,-0.13326439884305188
ACH-001096,-0.16967707507650845
ACH-001111,-0.14774816446788766
ACH-001119,-0.21881789499857013
ACH-001128,-0.23252873158197496
ACH-001134,-0.13397355796371635
ACH-001151,-0.029354749502411636
ACH-001163,-0.1124577647362521
ACH-001164,-0.062189010502833035
ACH-001183,-0.13221120833406513
ACH-001192,0.028066235539365773
ACH-001193,-0.07005396741185319
ACH-001196,-0.12059628794573478
ACH-001197,-0.09179237085866904
ACH-001205,-0.1081744166981026
ACH-001211,-0.13069507748282808
ACH-001212,-0.010526418784759432
ACH-001228,0.0545692672303751
ACH-001232,-0.16869115530074982
ACH-001239,0.03207179648547236
ACH-001270,-0.13380003025740222
ACH-001274,-0.1342794084692762
ACH-001275,-0.08344542175236952
ACH-001277,-0.005784650965245161
ACH-001278,-0.0753713063778151
ACH-001280,-0.17421705686396932
ACH-001283,-0.16527154283429096
ACH-001289,-0.1377816031223272
ACH-001300,-0.13695579551970638
ACH-001301,-0.22330969996306904
ACH-001302,-0.0008195528072414053
ACH-001306,-0.12672188830842016
ACH-001318,-0.03819053031955828
ACH-001322,-0.08793253190332574
ACH-001328,-0.04901283227794146
ACH-001332,-0.01925294988158765
ACH-001336,-0.08656806184286395
ACH-001346,-0.08069234296647679
ACH-001353,-0.1202361990063833
ACH-001354,-0.05475169470063524
ACH-001367,-0.3558485928780557
ACH-001368,-0.08981645982119797
ACH-001374,-0.1994485513676563
ACH-001377,-0.013669373213024541
ACH-001380,-0.144656779712735
ACH-001391,-0.0911763868256294
ACH-001408,-0.10108572650762256
ACH-001430,0.00967525280334463
ACH-001431,-0.01819515893608574
ACH-001450,-0.1574629461969709
ACH-001496,-0.14018086266604338
ACH-001500,-0.18370465667385752
ACH-001523,-0.08092064764271847
ACH-001532,-0.14994979479563986
ACH-001550,-0.06596994437058162
ACH-001552,-0.057379173864622435
ACH-001554,-0.20816280570056872
ACH-001654,-0.1777725801004719
ACH-001735,-0.0292310994270407
ACH-001736,-0.09134706226888076
ACH-001737,-0.0666208935398453
ACH-001740,-0.11681855552779885
ACH-001745,-0.0855636975711786
ACH-001765,-0.06259144812711688
