,FEZF2 (55079)
ACH-000004,0.19083330336062024
ACH-000005,0.21524539230602252
ACH-000007,-0.14697217585499373
ACH-000009,-0.04134039108696989
ACH-000011,-0.17098614104739665
ACH-000012,-0.12867859781010624
ACH-000013,-0.01297788850872663
ACH-000014,-0.1462121251796132
ACH-000015,-0.0177676242332694
ACH-000017,-0.05477931192838517
ACH-000018,-0.09852487510173673
ACH-000019,-0.18014535662914932
ACH-000021,-0.07186224221563782
ACH-000022,-0.13607344239990446
ACH-000025,-0.24055092180961796
ACH-000028,-0.2595765527146732
ACH-000030,-0.10705422841134953
ACH-000035,-0.008346796670163708
ACH-000036,-0.002858814260921563
ACH-000037,-0.01322920958081882
ACH-000039,0.06314643007317143
ACH-000040,-0.02059128444546246
ACH-000041,-0.03469495518691495
ACH-000042,-0.16350902944024684
ACH-000045,0.0960786281313736
ACH-000047,-0.08730515864281381
ACH-000052,0.00025693810984532984
ACH-000053,-0.07005961438795824
ACH-000054,-0.15925985523541825
ACH-000055,-0.1213164542541537
ACH-000060,-0.07936162892738438
ACH-000067,-0.12043153848026067
ACH-000070,-0.06925969974807203
ACH-000075,-0.14414600054178106
ACH-000078,-0.15202678612466275
ACH-000082,-0.114138777493873
ACH-000085,-0.026064892459082604
ACH-000086,-0.04001853211755501
ACH-000087,-0.3244921386393429
ACH-000092,-0.016462307551537204
ACH-000095,0.06871273380885506
ACH-000097,-0.10521373612646688
ACH-000098,-0.09183787499679202
ACH-000099,-0.05288067393194455
ACH-000108,-0.08582544326602908
ACH-000113,-0.08100636443360687
ACH-000116,-0.05823293406974595
ACH-000118,-0.18899854466512075
ACH-000120,0.01254601141274815
ACH-000123,-0.05935259980040007
ACH-000127,-0.1809018961383259
ACH-000128,-0.27693046042005304
ACH-000132,-0.08578638786050101
ACH-000133,-0.003857951258442318
ACH-000137,-0.06933697799108206
ACH-000138,-0.15927601852542494
ACH-000142,0.09189496456388396
ACH-000143,0.0141142344532306
ACH-000146,-0.09523629138491133
ACH-000148,-0.043695707756195856
ACH-000150,-0.3701835057895291
ACH-000152,-0.07488462320117438
ACH-000153,-0.43473011018407226
ACH-000159,-0.14250671088929262
ACH-000160,-0.028656725441804767
ACH-000163,-0.09724509132945858
ACH-000167,0.03406934241949392
ACH-000168,0.05096696407503575
ACH-000169,0.009545128687117469
ACH-000178,-0.017435798482910568
ACH-000183,-0.036550494020504413
ACH-000188,-0.1015871389776822
ACH-000189,-0.36807232109747706
