,UBE2H (7328)
ACH-000435,-0.0996726936210569
ACH-000436,-0.2595476683742874
ACH-000444,-0.4123869992791268
ACH-000445,-0.32838543224108235
ACH-000448,-0.8773566767622193
ACH-000450,-0.525717498323047
ACH-000452,-0.5852903645267885
ACH-000454,-0.5049499835555069
ACH-000458,-0.3383999656024643
ACH-000459,-0.3694535411171167
ACH-000460,-0.963822896681354
ACH-000461,-0.2776917302549021
ACH-000463,-0.3675843012798963
ACH-000464,-0.6017846504911494
ACH-000466,-0.5289244188793206
ACH-000467,-0.6064122277219397
ACH-000468,-0.5305935257324053
ACH-000469,-0.5554188255876864
ACH-000470,-0.1070659967235242
ACH-000471,-0.1275311350341168
ACH-000472,-0.3641590948822767
ACH-000473,-0.7127025201833911
ACH-000475,-0.4915540666774384
ACH-000476,-0.39347273799398097
ACH-000477,-0.3378718383223732
ACH-000479,-0.2613760512381739
ACH-000480,-0.3071762241284353
ACH-000481,-0.21102106398963408
ACH-000483,-0.5046941152115002
ACH-000484,0.19864004447645875
ACH-000485,-0.7283882068340239
ACH-000486,-0.4592777000817789
ACH-000487,-0.3755558498310907
ACH-000488,-0.5177711780764239
ACH-000490,-0.5800678186170256
ACH-000491,-0.5223675343525577
ACH-000495,-0.6291222360894485
ACH-000496,-0.6854488249520297
ACH-000499,-0.29052624583745695
ACH-000500,-0.4114550596371104
ACH-000502,-0.3911478788587477
ACH-000503,-0.17739937229255826
ACH-000505,-0.4584715426738637
ACH-000507,-0.3561853211069477
ACH-000510,-0.331486949707376
ACH-000511,-0.45299099951122707
ACH-000512,-0.2874505035209632
ACH-000516,-0.5581762760744761
ACH-000517,-0.2105559811547616
ACH-000518,-0.8448970530321489
ACH-000520,-0.2947702498981569
ACH-000521,-0.5841976190501956
ACH-000522,-0.43997051372372936
ACH-000524,-0.6476981796948191
ACH-000527,-0.6760384643403853
ACH-000528,-0.5290942517561096
ACH-000537,-0.687088527953594
ACH-000541,-0.816367856139867
ACH-000542,-0.5558338952318587
ACH-000544,-0.3024958936327597
ACH-000545,-0.3833970961088075
ACH-000547,-0.1970831797754302
ACH-000548,-0.4863613654159325
ACH-000549,-0.7614926645939759
ACH-000550,-0.3247777073195231
ACH-000552,-0.6792915513534953
ACH-000556,-0.14242290233036062
ACH-000557,-0.18221170053004712
ACH-000569,-0.7164655973148384
ACH-000570,-0.3369699305295867
ACH-000571,-0.5669091688284036
ACH-000573,-0.5256449734386214
ACH-000576,-0.4319913917500135
ACH-000579,-0.6607085326681086
ACH-000580,-0.33063104088765405
ACH-000584,-0.4732657785362126
ACH-000585,-1.058322619762354
ACH-000588,-0.5891237797383783
ACH-000589,-0.6528571410760532
ACH-000591,-0.7119105862413231
ACH-000593,-0.6851047745063429
ACH-000600,-0.6770956213254653
ACH-000601,-0.3736551481002736
ACH-000605,-0.4657938260497757
ACH-000606,-0.5659544278056866
ACH-000608,-0.3756895536214937
ACH-000614,-0.4076021599233332
ACH-000616,-0.35909183814511564
ACH-000618,-0.5207185381815446
ACH-000619,-0.5524110639731712
ACH-000620,-0.6486980505918436
ACH-000621,-0.35648239827654266
ACH-000622,-0.3758735705424915
ACH-000623,-0.36989593003756266
ACH-000624,-0.3016235915104383
ACH-000627,-0.7216287180812311
ACH-000630,-0.6464616168164655
ACH-000631,-0.2381101294771795
ACH-000632,-0.392652614130525
ACH-000633,-0.11808786391106828
ACH-000637,-0.4534664166705367
ACH-000638,-0.28852481574886296
ACH-000646,-0.5676058811104815
ACH-000647,-0.31112807936152725
ACH-000648,-0.12161379553811053
ACH-000649,-0.3021575998155338
ACH-000651,-0.16988296636957054
ACH-000652,-0.7247358248892671
ACH-000653,-0.13465779854332668
ACH-000657,-0.2172670083959036
ACH-000658,-0.34332158145340314
ACH-000661,-0.5543799233473329
ACH-000662,-0.9763882273055065
ACH-000663,-0.08431030075938034
ACH-000665,-0.3485983581371849
ACH-000671,-0.2831433769500838
ACH-000672,-0.3896438075751911
ACH-000673,-0.20821921284817985
ACH-000676,-0.4577825865561705
ACH-000677,-0.4746546324899602
ACH-000681,-0.22111818555676896
ACH-000683,-0.3135983011901116
ACH-000684,-0.3197149483824289
ACH-000688,-0.7659820329311041
ACH-000693,-0.2889876301229714
ACH-000694,-0.4243520013610224
ACH-000695,-0.4321839946932834
ACH-000696,-0.4494667202084239
ACH-000697,-0.6253506041864787
ACH-000699,-0.14426874312565138
ACH-000701,-0.3419025627749396
ACH-000706,-0.4622775656478898
ACH-000711,-0.31252475585775485
ACH-000713,-0.2348618375858116
ACH-000714,-0.9534133132074178
ACH-000718,-0.5677174299379858
ACH-000720,-0.5271459810759901
ACH-000721,-0.17551372488000105
ACH-000724,-0.4878224389421154
ACH-000725,-0.877545410950015
ACH-000732,-0.35077272880600835
ACH-000734,-0.4197972405266472
ACH-000735,-0.8430452524412434
ACH-000736,-0.4777553464444145
ACH-000738,-0.20178476702712791
ACH-000746,-0.383827876229492
ACH-000747,-0.7823364125830217
ACH-000748,-0.40838204178729415
ACH-000753,-0.4301881834141311
ACH-000756,-0.4475921914622522
ACH-000757,0.04378642983168544
ACH-000758,-0.21991929852881556
ACH-000760,-0.19178618267269812
ACH-000762,-0.5434564303419464
ACH-000763,0.07746134638817935
ACH-000764,-0.22414610028625268
ACH-000765,-0.20514822208013747
ACH-000766,-0.4873657058875004
ACH-000767,-0.3379915696059013
ACH-000768,-0.4514374429164095
ACH-000769,-0.465099457851365
ACH-000770,-0.3038458476233987
ACH-000771,-0.8399244979364766
ACH-000773,-0.09395643244039917
ACH-000776,-0.5719971076728165
ACH-000777,-0.6784797665395756
ACH-000778,-0.7358489868678547
ACH-000781,-0.1787907501555197
ACH-000782,-0.3091292588735165
ACH-000783,-1.01643857245128
ACH-000784,-0.3365801054140076
ACH-000785,-0.8779172167147795
ACH-000787,-0.8662179223929364
ACH-000788,-0.2814117186761972
ACH-000791,-0.5960478698055652
ACH-000792,-0.4860247463564121
ACH-000794,-0.5443593645624757
ACH-000796,-1.0258172195343038
ACH-000798,-0.5050366933796631
ACH-000799,-0.44056223934009897
ACH-000800,-0.3171199053412372
ACH-000802,-0.4031778980074883
ACH-000804,-0.4711148337749298
ACH-000805,-0.4471387299351296
ACH-000809,-0.4591533702517861
ACH-000810,-0.3732958027556493
ACH-000811,-0.4118150846918287
ACH-000817,-0.15948563790410622
ACH-000819,-0.2096961100594144
ACH-000820,-0.7865632387292866
ACH-000821,-0.3713033537914743
ACH-000822,-0.2637619490013008
ACH-000823,-0.23805885963041634
ACH-000824,-0.4837316492525172
ACH-000827,-0.3223024655021612
ACH-000829,0.02341929817801692
ACH-000831,-0.234091928665002
ACH-000832,-0.28460822191052976
ACH-000833,-0.2390401759473497
ACH-000834,-0.4378422128229544
ACH-000835,-0.4897930605484994
ACH-000836,-0.6716870304809431
ACH-000837,-0.27671108507417697
ACH-000838,-0.19589074765124026
ACH-000839,-0.863068391863414
ACH-000840,-0.1586408137445364
ACH-000841,-0.7754469830798503
ACH-000843,-0.3642986232759172
ACH-000846,-0.17865883815949668
ACH-000847,-0.057256953184690415
ACH-000848,-0.6402631840555473
ACH-000849,-0.37112151081108397
ACH-000851,-0.7223316709460125
ACH-000855,-0.4251496586775773
ACH-000856,-0.2934837051722215
ACH-000858,-0.4821691980477984
ACH-000859,-0.44028893192466784
ACH-000861,-0.3286546232913408
ACH-000862,-0.25060787591578765
ACH-000865,-0.2906404806335202
ACH-000866,-0.4605185844142301
ACH-000867,-0.08436038925750054
ACH-000869,-0.5093624552866667
ACH-000872,-0.3750989256269166
ACH-000873,-0.5901104512568821
ACH-000876,-0.9864789725991872
ACH-000878,-0.030277725581028325
ACH-000880,-0.7010371872452318
ACH-000881,-0.4817204332143795
ACH-000882,-0.16792752689512974
ACH-000884,-0.4283324369505856
ACH-000885,-0.5455675325179469
ACH-000887,-0.3363195149265237
ACH-000889,-0.2627587500701504
ACH-000896,-0.8513535970615368
ACH-000898,-0.23442985042768935
ACH-000900,-0.3188098114114467
ACH-000901,-0.4639056126718741
ACH-000905,-0.4548609314015923
ACH-000906,-0.39195524454629793
ACH-000907,-0.4993426123083525
ACH-000910,-0.463898850423701
ACH-000911,-0.334290236469939
ACH-000912,-0.6846472691177413
ACH-000913,-0.3725068848007727
ACH-000915,-0.4403738086605664
ACH-000916,-0.7598253018123327
ACH-000917,-0.24823318329690944
ACH-000920,-0.35697712323381803
ACH-000921,-0.5349960358418073
ACH-000924,-0.5448141025469454
ACH-000926,-0.5473266450749309
ACH-000928,-0.6858424086115761
ACH-000929,-0.7757691461703553
ACH-000932,-0.4286397857257213
ACH-000935,-0.18120833162827088
ACH-000936,-0.4299087992924083
ACH-000937,-0.16839685113036346
ACH-000938,0.1022401865332378
ACH-000939,-0.46610651096173206
ACH-000941,-0.4782810323707604
ACH-000943,-0.31374635270918194
ACH-000946,-0.1590750866512959
ACH-000947,-0.305623806746125
ACH-000948,-0.3617085061790355
ACH-000950,-0.3137686130507593
ACH-000953,-0.6307435906964596
ACH-000954,-0.3452762988099525
ACH-000957,-0.7653584302687354
ACH-000958,-0.6159436167211477
ACH-000960,-0.4180971119107819
ACH-000963,-0.4749699321510782
ACH-000968,-0.507006189983345
ACH-000969,-0.30479243183217997
ACH-000972,-0.4390199879475826
ACH-000973,-0.22785470044423398
ACH-000974,-0.3201007460640116
ACH-000978,-0.5387434949015899
ACH-000984,-0.262253922950142
ACH-000986,-0.6969308451979601
ACH-000988,-0.3156041907228238
ACH-000993,-0.5671455367231728
ACH-000994,-0.5522030734008404
ACH-000996,-0.37793882144675145
ACH-001001,-0.5409550066283234
ACH-001020,-0.291858941060609
ACH-001028,-0.18726287623993976
ACH-001031,-0.32873945597278953
ACH-001038,-0.3941431439973389
ACH-001048,-0.361717884351632
ACH-001050,-0.9245747532537072
ACH-001053,-0.3433164785762845
ACH-001054,-0.4955884393555412
ACH-001061,-0.3235808022556037
ACH-001067,-0.6991350931843247
ACH-001075,-0.8274929353372859
ACH-001096,-0.4841765051083434
ACH-001111,-0.03765169969744642
ACH-001119,-0.2128247475989682
ACH-001128,-0.8178831462693101
ACH-001134,-0.5105481163542431
ACH-001151,-0.2968987895012253
ACH-001163,-0.21355226043626607
ACH-001164,-0.6192104211233507
ACH-001183,-0.8768817226388473
ACH-001192,-0.2855445409762584
ACH-001193,-0.6091933149462371
ACH-001196,-0.21830069290405985
ACH-001197,-0.4133875640509822
ACH-001205,-1.029726341129614
ACH-001211,-0.4349861158184962
ACH-001212,-0.4711344545639151
ACH-001228,-0.7012491437501323
ACH-001232,-0.4074416427116819
ACH-001239,-0.4805800664095084
ACH-001270,-0.2409118406310612
ACH-001274,-0.5116263371629945
ACH-001275,-0.3968010575869247
ACH-001277,-0.2786702395610854
ACH-001278,0.1261512317379619
ACH-001280,-0.5081883007245166
ACH-001283,-0.04832790821841773
ACH-001289,-0.527999410408331
ACH-001300,-0.4512524133882028
ACH-001301,-0.6818645939274502
ACH-001302,-0.4665523514789646
ACH-001306,-0.3530100934231566
ACH-001318,-0.23156952945361176
ACH-001322,-0.4514704678402781
ACH-001328,-0.6652837314347027
ACH-001332,-0.5511788632691277
ACH-001336,-0.3119737569310589
ACH-001346,-0.5525654733205845
ACH-001353,-0.7720960410230546
ACH-001354,-0.6012995702380146
ACH-001367,-0.7270045508314252
ACH-001368,-0.2456025478621072
ACH-001374,-0.16331804677398867
ACH-001377,-0.5638065900269634
ACH-001380,-0.4226293817134511
ACH-001391,-0.18810499059992491
ACH-001408,-0.5426778086539283
ACH-001430,-0.5266320822594106
ACH-001431,-0.5411966714666739
ACH-001450,0.0498192245243168
ACH-001496,-0.3149681843831815
ACH-001500,-0.5976214048892575
ACH-001523,-0.9557863844286978
ACH-001532,-0.4473439750413872
ACH-001550,-0.3417693572818398
ACH-001552,-0.14039641727680124
ACH-001554,-0.7506702087666335
ACH-001654,-0.47907974676949105
ACH-001735,-0.2032651789786298
ACH-001736,-0.5349465095539169
ACH-001737,-0.4527358308040379
ACH-001740,-0.20464899149566265
ACH-001745,-0.07068315859267695
ACH-001765,-0.3075777929548961
