,OTUD6B (51633)
ACH-000004,0.15725174159720615
ACH-000005,0.20832802327846647
ACH-000007,-0.24582274850724
ACH-000009,-0.04660790335998024
ACH-000011,-0.13520746158029656
ACH-000012,-0.06615038555263959
ACH-000013,-0.012728152450903026
ACH-000014,-0.1472788569008565
ACH-000015,-0.08300634847544294
ACH-000017,-0.1958426885658008
ACH-000018,-0.01798616157605574
ACH-000019,-0.15621835325682135
ACH-000021,0.04098021092840591
ACH-000022,-0.04575055947309602
ACH-000025,0.014737898100039915
ACH-000028,-0.1326103679964036
ACH-000030,-0.2087905368515612
ACH-000035,-0.12197489216717272
ACH-000036,0.11064795822423136
ACH-000037,-0.13452636071747046
ACH-000039,-0.31479575059721343
ACH-000040,-0.1263880305376808
ACH-000041,-0.13241305852918472
ACH-000042,0.11511489403067393
ACH-000045,0.058870689648811675
ACH-000047,-0.027818514176850738
ACH-000052,-0.03586342563538918
ACH-000053,-0.0266791400496425
ACH-000054,0.03800451162655071
ACH-000055,-0.2586885788216668
ACH-000060,0.023228176167335874
ACH-000067,-0.021656742249391285
ACH-000070,-0.06188406362925996
ACH-000075,0.15514931381598387
ACH-000078,0.11577351176367533
ACH-000082,0.003076013847424628
ACH-000085,0.04167279791090324
ACH-000086,0.12432483085098453
ACH-000087,0.11171377177250508
ACH-000092,-0.0706793159091367
ACH-000095,-0.02154174827910601
ACH-000097,-0.15091038309918567
ACH-000098,-0.023503507589760563
ACH-000099,0.11860859750574095
ACH-000108,-0.00760101219271516
ACH-000113,0.2744163036287774
ACH-000116,-0.0958925490614421
ACH-000118,-0.34013968008915824
ACH-000120,0.036822374561296216
ACH-000123,-0.03528293600865582
ACH-000127,-0.013810018990947926
ACH-000128,0.10009080110959796
ACH-000132,-0.14292705927771832
ACH-000133,-0.08781844992141127
ACH-000137,0.2539971233134779
ACH-000138,0.020293311896632582
ACH-000142,-0.12530060157762496
ACH-000143,0.01669765765029412
ACH-000146,-0.03380593540604674
ACH-000148,0.05866716516257125
ACH-000150,-0.18029270938108485
ACH-000152,0.09145898907701844
ACH-000153,0.13916025531856646
ACH-000159,-0.04117408333491439
ACH-000160,-0.029707074454282126
ACH-000163,-0.09008937494302703
ACH-000167,0.026760668870377296
ACH-000168,0.08501492031067406
ACH-000169,0.11043144757756557
ACH-000178,-0.031927399807587444
ACH-000183,-0.03575624641017285
ACH-000188,0.18941463689138516
ACH-000189,0.21245986312491472
ACH-000190,-0.2786830488410661
ACH-000198,0.009639042758130836
ACH-000203,0.6205765673506484
ACH-000204,-0.03661283064670898
ACH-000206,0.11783829868161975
ACH-000207,0.034540109539939814
ACH-000208,0.07002769002074206
ACH-000210,-0.02018961311966113
ACH-000211,-0.06410654105950915
ACH-000215,0.0405252513352097
ACH-000221,-0.10561795804016087
ACH-000222,0.01114215029306044
ACH-000223,-0.07892583885642701
ACH-000226,0.21692865401534567
ACH-000227,-0.11201862382048827
ACH-000228,0.013104155789934943
ACH-000231,-0.024577219042280902
ACH-000232,-0.14473946611616256
ACH-000233,-0.014438500468014275
ACH-000234,-0.1252165183397079
ACH-000235,-0.049901248536077435
ACH-000237,0.08713042326806238
ACH-000238,0.20365205616802765
ACH-000242,0.0067526820694625705
ACH-000243,-0.11938708464852585
ACH-000244,0.14174069720290228
ACH-000246,0.007427651767290971
ACH-000248,-0.3394860978924753
ACH-000250,-0.12328129768033234
ACH-000251,0.02555071903368032
ACH-000252,-0.2646264588624579
ACH-000253,-0.01886531817231749
ACH-000255,-0.02269800415978426
ACH-000256,-0.37335976116677616
ACH-000257,-0.2789452316357738
ACH-000258,-0.10086530527116626
ACH-000259,0.03373159617106933
ACH-000260,-0.2197249963026529
ACH-000261,-0.13420022556139222
ACH-000262,0.1028324048057785
ACH-000263,-0.10547531240304996
ACH-000264,-0.21573827043378924
ACH-000265,-0.08002548195552424
ACH-000266,0.06618821422707223
ACH-000272,0.06265088403247365
ACH-000274,0.04606021204900119
ACH-000277,-0.21219694212326254
ACH-000278,0.018825857611037368
ACH-000279,0.0026073583799106326
ACH-000280,-0.08416148570136787
ACH-000281,0.014218276213707925
ACH-000288,0.14167213081820065
ACH-000291,0.019253852828197957
ACH-000293,0.1420563356969271
