,PIRT (644139)
ACH-000004,0.09693093639396007
ACH-000005,0.2171034066104616
ACH-000007,0.16385228492391818
ACH-000009,-0.029273394291705612
ACH-000011,-0.03661826659259789
ACH-000012,0.02845431512829073
ACH-000013,-0.036491351317891225
ACH-000014,0.036519843863887576
ACH-000015,-0.164086484296537
ACH-000017,0.01599505976501846
ACH-000018,0.060281619462936
ACH-000019,-0.0046287841449625285
ACH-000021,0.053603416960892575
ACH-000022,0.11917692204264445
ACH-000025,0.107875071461481
ACH-000028,0.0717025154319951
ACH-000030,0.032180664196718736
ACH-000035,-0.008611285294941049
ACH-000036,0.1761803785477993
ACH-000037,-0.007522341618874195
ACH-000039,-0.023683877339849627
ACH-000040,-0.0014845804362575894
ACH-000041,-0.04739669775940019
ACH-000042,-0.07222368543219983
ACH-000045,0.0663880440799904
ACH-000047,0.020013712950402683
ACH-000052,-0.037985770026623705
ACH-000053,-0.029941861584495705
ACH-000054,-0.02097852438713661
ACH-000055,0.029429325586983825
ACH-000060,-0.12738281794009754
ACH-000067,0.01730050858582199
ACH-000070,0.093332588728021
ACH-000075,0.1266079703811251
ACH-000078,0.024917958333507836
ACH-000082,-0.04754815119946012
ACH-000085,-0.06036702582708368
ACH-000086,0.13968016743300782
ACH-000087,-0.16628028423224614
ACH-000092,0.07383496289904515
ACH-000095,-0.047740405079766735
ACH-000097,-0.0786890445561041
ACH-000098,-0.008447753979447244
ACH-000099,0.025717226106605196
ACH-000108,-0.034954448965840164
ACH-000113,0.037335843749141805
ACH-000116,-0.043666107161657856
ACH-000118,0.06321171551651925
ACH-000120,0.02738577931337714
ACH-000123,-0.12263249363296436
ACH-000127,-0.09187023222239027
ACH-000128,0.02519253796250366
ACH-000132,0.09462193409102794
ACH-000133,0.1123908960097553
ACH-000137,0.018489037563446418
ACH-000138,-0.025745460594704925
ACH-000142,-0.016308398017775238
ACH-000143,0.14712986361985347
ACH-000146,-0.0031792077852486195
ACH-000148,-0.02095638269859824
ACH-000150,-0.09135526071769197
ACH-000152,-0.07487660970152812
ACH-000153,-0.00687669517060336
ACH-000159,0.06590873192615862
ACH-000160,0.043314559417575116
ACH-000163,-0.0694425329616128
ACH-000167,0.14703616220516744
ACH-000168,-0.10781499484497856
ACH-000169,0.019892331333282786
ACH-000178,0.02363901073245721
ACH-000183,0.12505453586675488
ACH-000188,-0.07982210972555684
ACH-000189,0.005156477286740631
ACH-000190,0.051092282240901184
ACH-000198,0.022224876524091063
ACH-000203,-0.028496397331591438
ACH-000204,0.21920926451124007
ACH-000206,0.05167466712663631
ACH-000207,0.06969311380540343
ACH-000208,-0.08600393193652432
ACH-000210,0.11708407410936986
ACH-000211,0.0466449472626662
ACH-000215,0.015188673164907416
ACH-000221,-0.07618595922357023
ACH-000222,0.11816166247362606
ACH-000223,-0.010875879843378641
ACH-000226,0.05960013342874754
ACH-000227,-0.02049992640825547
ACH-000228,-0.03839269325123716
ACH-000231,0.0724802306118367
ACH-000232,0.022423678860823887
ACH-000233,0.04824593947069825
ACH-000234,-0.043447571804359146
ACH-000235,-0.0010913077899324004
ACH-000237,0.087359096698233
ACH-000238,-0.03290406502152218
ACH-000242,-0.3244500569143613
ACH-000243,-0.031994861160550885
ACH-000244,0.10332872111968873
ACH-000246,-0.039129584974479166
ACH-000248,0.126227756297402
ACH-000250,0.0044144492189033815
ACH-000251,0.22826061823759106
ACH-000252,-0.042711968645205
ACH-000253,0.08877517753857593
ACH-000255,0.04952454175354251
ACH-000256,-0.1028757744561315
ACH-000257,0.14337649327543334
ACH-000258,-0.04646386472399126
ACH-000259,-0.011523073746898932
ACH-000260,0.03313023766253961
ACH-000261,0.08016116254433306
ACH-000262,0.004420465974583418
ACH-000263,0.02971033375982645
ACH-000264,-0.00830259497385992
ACH-000265,0.03315609772182716
ACH-000266,-0.04514320169066559
ACH-000272,-0.058322084251152616
ACH-000274,0.034329354344117886
ACH-000277,-0.021923406839374358
ACH-000278,0.017130891220360867
ACH-000279,0.017602786864512932
ACH-000280,-0.055244839490088425
ACH-000281,-0.0232103200432826
ACH-000288,-0.10271618835520432
ACH-000291,0.017686365011919825
ACH-000293,0.0966235005728344
ACH-000294,-0.08749684864819826
ACH-000295,0.020310155605931027
ACH-000296,0.09286339314192778
ACH-000302,-0.025409275292175692
ACH-000304,0.01469303596838283
ACH-000307,0.010873356887270504
ACH-000308,0.0037372874412362938
ACH-000310,-0.0009675643892255297
ACH-000311,0.054949823766983916
ACH-000312,-0.012642933793624323
ACH-000315,0.21598565482826468
ACH-000316,-0.07788306424238987
ACH-000317,0.004984310448104731
ACH-000318,0.0722196965492058
ACH-000319,0.013897077150628209
ACH-000320,0.13547802603988096
ACH-000322,0.005119936592728763
ACH-000323,0.041670087048344934
ACH-000324,-0.07212000463063857
ACH-000329,-0.034016052736998384
ACH-000330,-0.0811816500774631
ACH-000331,-0.0676464803700756
ACH-000332,-0.03867358003729349
ACH-000334,-0.0018872828427722156
ACH-000335,0.07512002268472794
ACH-000336,0.08121048052012661
ACH-000337,0.04030991552547833
ACH-000338,-0.21842795166681156
ACH-000339,0.001670365849987554
ACH-000341,0.06727802715832877
ACH-000348,0.029116215977452186
ACH-000350,-0.06104198950172725
ACH-000352,-0.020401042198618567
ACH-000356,0.1294921643649933
ACH-000361,0.13031459061967895
ACH-000362,-0.06408452877958272
ACH-000363,0.02751893073219159
ACH-000364,-0.11523145420576958
ACH-000365,-0.01566266779378491
ACH-000366,0.033941059615586834
ACH-000368,0.09404308866404776
ACH-000374,0.061417648974719075
ACH-000375,0.01320734866217463
ACH-000376,0.0942799260418942
ACH-000381,-0.1094209144921346
ACH-000383,-0.0816599908596881
ACH-000387,0.010890361480326452
ACH-000389,0.011921220634467315
ACH-000390,-0.014400459047403504
ACH-000393,-0.020293296567427014
ACH-000395,-0.01483919197528056
ACH-000396,0.2747939744663517
ACH-000397,-0.033130710224647794
ACH-000401,0.03958884517391241
ACH-000402,-0.05964982848882998
ACH-000403,-0.006381679649286244
ACH-000404,-0.18400151187626151
ACH-000406,-0.04344907634564288
ACH-000407,-0.024015165346077373
ACH-000408,0.08151709533887735
ACH-000410,-0.04624857518245982
ACH-000411,0.0002321875557230488
ACH-000414,0.012857058340397196
ACH-000415,0.014304120673993398
ACH-000416,0.00416194807774329
ACH-000420,-0.13389681486514926
ACH-000421,-0.047744238757177364
ACH-000424,0.022467317987715903
ACH-000425,0.06020911831227953
ACH-000426,-0.0706525543073489
ACH-000427,-0.0458787001605216
ACH-000433,0.010514820254083502
ACH-000435,0.06978303741438319
ACH-000436,0.19962137123989307
ACH-000444,0.01414935559122455
ACH-000445,-0.12634177443867275
ACH-000448,-0.012960649915295368
ACH-000450,0.08146624569994229
ACH-000452,-0.006046850033338529
ACH-000454,-0.017393076040452142
ACH-000458,0.041827914235622585
ACH-000459,-0.06666457679701299
ACH-000460,0.02920307866556992
ACH-000461,0.07898707922359084
ACH-000463,0.010527393965423985
ACH-000464,-0.04921735274677428
ACH-000466,0.006896094203801853
ACH-000467,0.0007914721145461573
ACH-000468,0.023315753711836487
ACH-000469,0.03339298637251187
ACH-000470,0.03491953326131825
ACH-000471,0.04007220251935434
ACH-000472,0.01984685919786459
ACH-000473,0.02297521514952323
ACH-000475,-0.0057296788381273065
ACH-000476,0.035859394169144285
ACH-000477,0.10577689844892016
ACH-000479,0.1910996741528142
ACH-000480,0.09207712476774127
ACH-000481,-0.02879570860314315
ACH-000483,0.014457958531513987
ACH-000484,0.10146204690991012
ACH-000485,0.12759162585592015
ACH-000486,0.02464436809396832
ACH-000487,0.016616208622682163
ACH-000488,0.03480458407124504
ACH-000490,0.06415968276180246
ACH-000491,-0.029164560036440343
ACH-000495,0.09246907050043816
ACH-000496,-0.08967560581520816
ACH-000499,0.008438070233212752
ACH-000500,-0.133769823116813
ACH-000502,0.05577873425585282
ACH-000503,-0.17273214641725645
ACH-000505,-0.031631410122316635
ACH-000507,-0.05759621073132248
ACH-000510,-0.07564856107272301
ACH-000511,-0.08927980035307928
ACH-000512,0.05425971143022629
ACH-000516,0.05319679731940307
ACH-000517,-0.02149119124484226
ACH-000518,-0.06815350163504076
ACH-000520,0.04164212869486054
ACH-000521,0.023907528897668104
ACH-000522,0.10260071900819676
ACH-000524,0.03149935103330966
ACH-000527,-0.020604221611462217
ACH-000528,0.031195333621319345
ACH-000537,0.019608441616617827
ACH-000541,-0.028765923118673164
ACH-000542,-0.04918906468354035
ACH-000544,-0.029223355135042525
ACH-000545,-0.10321444444681184
ACH-000547,0.018752345867155528
ACH-000548,-0.12688938375130512
ACH-000549,-0.060543617692561925
ACH-000550,0.012338581583517428
ACH-000552,0.030648874787430187
ACH-000556,0.014344521828543871
ACH-000557,0.03940315666190427
ACH-000569,-0.051502035606089035
ACH-000570,-0.08965032018071156
ACH-000571,-0.06364616155974342
ACH-000573,0.005676134479666273
ACH-000576,0.08859256461932452
ACH-000579,0.1270203151443377
ACH-000580,-0.008803115777380495
ACH-000584,0.04910313448796277
ACH-000585,0.021646143679352043
ACH-000588,-0.013901004065838522
ACH-000589,-0.045425913762758605
ACH-000591,0.04891352542095067
ACH-000593,0.027820380515609
ACH-000600,0.11600162454392506
ACH-000601,0.035082222251674684
ACH-000605,0.0949820275516849
ACH-000606,0.04606614080086766
ACH-000608,0.06991388334110465
ACH-000614,-0.01902118180630028
ACH-000616,0.014914735763761738
ACH-000618,0.042326814598215065
ACH-000619,-0.007139363215337671
ACH-000620,0.003931181146156011
ACH-000621,-0.009405249417328258
ACH-000622,-0.08084224682748363
ACH-000623,-0.005661913621385153
ACH-000624,-0.010196732475225723
ACH-000627,0.013287858979681865
ACH-000630,0.0751272534254866
ACH-000631,0.0017881396390256995
ACH-000632,0.011308340808563641
ACH-000633,-0.016804221948455995
ACH-000637,0.110722206031764
ACH-000638,-0.10839971632215384
ACH-000646,0.00417955808245972
ACH-000647,-0.049483529848380135
ACH-000648,0.020292789179272117
ACH-000649,0.02751130406555986
ACH-000651,-0.0045138286154840284
ACH-000652,-0.03987054747087847
ACH-000653,0.03912473162291736
ACH-000657,-0.09858322102816316
ACH-000658,-0.01523863478895436
ACH-000661,0.13828960438323987
ACH-000662,0.10268709518461118
ACH-000663,0.15765951883524112
ACH-000665,0.022314968858490932
ACH-000671,0.11121470508806047
ACH-000672,0.01692220637931871
ACH-000673,0.0304883834200156
ACH-000676,0.0739026750851361
ACH-000677,0.04368335056756429
ACH-000681,0.07085529584175403
ACH-000683,0.03115181668031193
ACH-000684,0.13406584608499636
ACH-000688,-0.03258649949033975
ACH-000693,0.06189892529624798
ACH-000694,0.06578154416335365
ACH-000695,0.02648265831875947
ACH-000696,0.02630818315787249
ACH-000697,0.060119878439001385
ACH-000699,0.12212072633913194
ACH-000701,-0.041840657388927116
ACH-000706,0.02534291895816147
ACH-000711,-0.06029888212683871
ACH-000713,-0.0004441056977687608
ACH-000714,0.02380046602903911
ACH-000718,0.01954297453949119
ACH-000720,0.02145160915729481
ACH-000721,-0.03994488365584605
ACH-000724,-0.030378883834756305
ACH-000725,0.08658997322432893
ACH-000732,-0.06355375365757507
ACH-000734,0.04836788527500342
ACH-000735,-0.06657560338296555
ACH-000736,-0.0016270209690894544
ACH-000738,0.06646291200118765
ACH-000746,-0.005428256011824221
ACH-000747,0.06325186682980036
ACH-000748,0.11806277841352085
ACH-000753,-0.0589269130624326
ACH-000756,0.1159128629354917
ACH-000757,-0.09012257867136474
ACH-000758,-0.04414999999706902
ACH-000760,-0.05008372456483
ACH-000762,-0.0761834372138816
ACH-000763,-0.02272977471297436
ACH-000764,-0.221960269559182
ACH-000765,0.1506043608316256
ACH-000766,-0.035871113401385664
ACH-000767,-0.042788285218037576
ACH-000768,0.0008332289400141932
ACH-000769,-0.009300405248514384
ACH-000770,0.07458855343013142
ACH-000771,-0.01207657110883838
ACH-000773,-0.0024752400870534388
ACH-000776,-0.14347397559642364
ACH-000777,-0.07386069779521723
ACH-000778,-0.02164345844299144
ACH-000781,0.011495860046693913
ACH-000782,-0.14978174249892465
ACH-000783,-0.003928653150891715
ACH-000784,0.05241950920341031
ACH-000785,-0.04813883598922986
ACH-000787,0.04861228289304124
ACH-000788,-0.02561938133034901
ACH-000791,-0.09385159480793193
ACH-000792,0.07906508183321546
ACH-000794,0.12821927266120378
ACH-000796,-0.06579918464779064
ACH-000798,-0.08477480839076229
ACH-000799,-0.036574263399601716
ACH-000800,0.025384626308382757
ACH-000802,-0.015558117736436032
ACH-000804,0.0007949957082221616
ACH-000805,0.010750859020841795
ACH-000809,-0.01308388485342993
ACH-000810,-0.025655740478738438
ACH-000811,0.00139943075222606
ACH-000817,0.020962553528372185
ACH-000819,0.1593877889549227
ACH-000820,-0.1976852185358974
ACH-000821,-0.08806176135533156
ACH-000822,-0.07260325816653025
