,LAPTM4B (55353)
ACH-000004,-0.004403525836147599
ACH-000005,-0.14462213258160989
ACH-000007,-0.3920130313323971
ACH-000009,-0.08509810814337221
ACH-000011,-0.15876845262237765
ACH-000012,-0.0044320496794123575
ACH-000013,-0.19425593779083655
ACH-000014,-0.16913982299837454
ACH-000015,-0.02297745094131201
ACH-000017,-0.04919150262379519
ACH-000018,-0.11940877625275725
ACH-000019,-0.06514775448121753
ACH-000021,-0.20540052429890598
ACH-000022,-0.12489643111292555
ACH-000025,-0.3270979448660227
ACH-000028,-0.05155329251392344
ACH-000030,-0.058066159893964575
ACH-000035,-0.1411350925393565
ACH-000036,-0.0007529396750696317
ACH-000037,-0.017102022739443317
ACH-000039,-0.21926518564692016
ACH-000040,0.04317321205687028
ACH-000041,-0.050314435466470436
ACH-000042,-0.012760834960958464
ACH-000045,0.12072576302205205
ACH-000047,-0.13169455982166747
ACH-000052,-0.2265816026727879
ACH-000053,-0.18504302321616992
ACH-000054,-0.20202917111603855
ACH-000055,-0.20996454183252225
ACH-000060,-0.0327282406500595
ACH-000067,0.07973537548348276
ACH-000070,0.14325719464905026
ACH-000075,-0.23261919718846336
ACH-000078,-0.022706620265046183
ACH-000082,-0.012717927266837036
ACH-000085,0.13621843694768412
ACH-000086,-0.14910833548915514
ACH-000087,0.02123755240714328
ACH-000092,-0.17745309859196495
ACH-000095,-0.10182386762359788
ACH-000097,-0.12008750661644413
ACH-000098,-0.13485852289603695
ACH-000099,-0.042105103895059615
ACH-000108,-0.18002657464325988
ACH-000113,-0.05217860314641545
ACH-000116,-0.11002556382088964
ACH-000118,-0.05596046667345195
ACH-000120,-0.0878674567248054
ACH-000123,-0.054019194725120456
ACH-000127,-0.1297002745440695
ACH-000128,-0.11608754194244612
ACH-000132,-0.05257789347314192
ACH-000133,-0.009576171354877854
ACH-000137,-0.09762204273707337
ACH-000138,-0.10126506234313803
ACH-000142,0.02083864100557072
ACH-000143,0.04394182629529342
ACH-000146,-0.13450823995143488
ACH-000148,-0.11986562502361175
ACH-000150,0.031308401875024774
ACH-000152,-0.20222622735292195
ACH-000153,0.1767876715534591
ACH-000159,-0.10272245377499586
ACH-000160,-0.0655332402650564
ACH-000163,-0.1982668074976847
ACH-000167,-0.33806091185741843
ACH-000168,-0.08976688463678713
ACH-000169,0.02832238400858879
ACH-000178,0.06892315328904956
ACH-000183,-0.1935032532469491
ACH-000188,0.010906269224926554
ACH-000189,-0.053250485130234115
ACH-000190,-0.059099738142073664
ACH-000198,-0.06478896137571613
ACH-000203,0.015604551266761815
ACH-000204,-0.04014263355925996
ACH-000206,0.029037553682010407
ACH-000207,-0.09508341473550172
ACH-000208,-0.027116852278069304
ACH-000210,0.1239079626988716
ACH-000211,-0.14609103711896715
ACH-000215,-0.11406390544341573
ACH-000221,-0.13018218445882826
ACH-000222,-0.31140154539471193
ACH-000223,-0.08602036533887468
ACH-000226,-0.03515435072290664
ACH-000227,-0.1403360055474961
ACH-000228,-0.08577217386149069
ACH-000231,-0.0060623347964956316
ACH-000232,-0.18750841584211486
ACH-000233,-0.05559506390358412
ACH-000234,-0.07223770522330167
ACH-000235,-0.10129543100608407
ACH-000237,-0.07252290331920479
ACH-000238,0.08244727311718672
ACH-000242,-0.043285632898774885
ACH-000243,-0.11029294914055453
ACH-000244,-0.09689359017414724
ACH-000246,-0.0651695756909444
ACH-000248,-0.1618370242192743
ACH-000250,-0.04184864029478592
ACH-000251,0.196063069743922
ACH-000252,-0.29973265325333304
ACH-000253,-0.1113002994199534
ACH-000255,-0.07230954153613754
ACH-000256,-0.3308056412931337
ACH-000257,0.06381047925086612
ACH-000258,-0.21883526797729475
ACH-000259,-0.15189543178836762
ACH-000260,-0.1362546938020336
ACH-000261,-0.12223708573822675
ACH-000262,-0.19063733861948529
ACH-000263,-0.06420476818260401
ACH-000264,-0.2093186676750112
ACH-000265,-0.12482217087636632
ACH-000266,-0.09471910395681234
ACH-000272,-0.10608518872676392
ACH-000274,-0.07669384988663726
ACH-000277,-0.1612389759618782
ACH-000278,-0.15756019670554744
ACH-000279,-0.07329449547335587
ACH-000280,-0.2534010827685321
ACH-000281,-0.033009489545176414
ACH-000288,0.06987073344096664
ACH-000291,-0.05099922712849112
ACH-000293,-0.2206617781537276
ACH-000294,-0.2796403494122064
ACH-000295,-0.20921755499839986
ACH-000296,0.041902133207191
ACH-000302,-0.08302994077285841
ACH-000304,0.15215191948788542
ACH-000307,-0.12269262678699462
ACH-000308,0.006459893534156597
ACH-000310,-0.08666047187131992
ACH-000311,0.04864382997631128
ACH-000312,-0.10575405825038824
ACH-000315,-0.1253252405050427
ACH-000316,-0.1172202286308974
ACH-000317,3.1458088589068904e-05
ACH-000318,0.03269985994070024
ACH-000319,-0.20173948502630126
ACH-000320,0.05481520394906527
ACH-000322,0.12470492108769254
ACH-000323,-0.028122090595785174
ACH-000324,-0.08912662334260857
ACH-000329,-0.14819291207298166
ACH-000330,-0.3217403858680289
ACH-000331,-0.19209482938218064
ACH-000332,-0.06540882385651578
ACH-000334,0.12489979159001595
ACH-000335,-0.23245066572823106
ACH-000336,-0.065998120158881
ACH-000337,-0.31999419510818544
ACH-000338,-0.05461717191008365
ACH-000339,0.013428654038648088
ACH-000341,0.11873317712022198
ACH-000348,-0.0796869631685209
ACH-000350,-0.010109123648785691
ACH-000352,-0.3087077212421193
ACH-000356,-0.1809554206004931
ACH-000361,-0.013429660751345131
ACH-000362,-0.20239579282925166
ACH-000363,-0.09647237100684544
ACH-000364,-0.07990939347161087
ACH-000365,-0.07436111409041045
ACH-000366,-0.05829489714072385
ACH-000368,-0.06235437680125576
ACH-000374,0.06826427396312935
ACH-000375,0.08283643156931855
ACH-000376,-0.2309008449579032
ACH-000381,-0.1873453091632555
ACH-000383,-0.06935492517971799
ACH-000387,0.0007009852946191738
ACH-000389,-0.15288302100404014
ACH-000390,-0.2287982945309361
ACH-000393,-0.1585177925003652
ACH-000395,-0.02338428918427082
ACH-000396,-0.18352509964240876
ACH-000397,0.010874647930632052
ACH-000401,-0.004547021158241963
ACH-000402,-0.02239582997200072
ACH-000403,-0.0426221285008881
ACH-000404,0.09121214985044457
ACH-000406,-0.10034040334846224
ACH-000407,-0.046454989560682516
ACH-000408,0.04002331196671005
ACH-000410,-0.040609444988903884
ACH-000411,-0.13493382968945206
ACH-000414,-0.08168123464324406
ACH-000415,-0.11165637523453308
ACH-000416,-0.1359724456789141
ACH-000420,-0.0010330162786608423
ACH-000421,-0.07319556067699258
ACH-000424,-0.09831088594903437
ACH-000425,-0.1035807630613249
ACH-000426,-0.023048772243719182
ACH-000427,-0.2160717547101532
ACH-000433,0.13099391293693186
ACH-000435,-0.2070851118167588
ACH-000436,-0.09757812321951954
ACH-000444,-0.15479146275506558
ACH-000445,0.014421917129889491
ACH-000448,-0.12298569643653055
ACH-000450,-0.02701194607829861
ACH-000452,-0.09639618323347114
ACH-000454,-0.2573317127084156
ACH-000458,-0.04207491137306823
ACH-000459,0.01116214261416855
ACH-000460,-0.014934479032152176
ACH-000461,-0.22729597588580375
ACH-000463,-0.11513327761605348
ACH-000464,-0.06991760908416061
ACH-000466,-0.17777089523646675
ACH-000467,0.07312146228566227
ACH-000468,-0.0075568663439215126
ACH-000469,-0.1814582667370646
ACH-000470,-0.15035329066602982
ACH-000471,-0.1537489507807805
ACH-000472,-0.12808181002163274
ACH-000473,-0.002690458094646805
ACH-000475,-0.049610560421657166
ACH-000476,-0.09275432789317706
ACH-000477,0.13172316416778354
ACH-000479,-0.05615867522354341
ACH-000480,-0.039677995336082274
ACH-000481,-0.3323188188956587
