,PIK3CD (5293)
ACH-000152,-0.21312028005641828
ACH-000153,-0.28029642775692043
ACH-000159,-0.22546183246600676
ACH-000160,-0.17569758145125353
ACH-000163,-0.12985972023607256
ACH-000167,-0.4213546408865837
ACH-000168,-0.1980921582021936
ACH-000169,-0.03253859144408705
ACH-000178,-0.12968318740614254
ACH-000183,-0.03914687672965558
ACH-000188,-0.1334022425313986
ACH-000189,-0.07384336667521839
ACH-000190,-0.22373522991643796
ACH-000198,0.419335985292961
ACH-000203,0.4129722381945145
ACH-000204,-0.1964065214706266
ACH-000206,-0.5045559991123
ACH-000207,-0.1712705074188212
ACH-000208,-0.27843701071315985
ACH-000210,-0.2615036612406469
ACH-000211,-0.03576047824492661
ACH-000215,-0.18112616969233405
ACH-000221,-0.15533918790046436
ACH-000222,-0.23258749569506085
ACH-000223,-0.10251355924198456
ACH-000226,0.07891732527409327
ACH-000227,-0.023457101255052275
ACH-000228,-0.09484554697575093
ACH-000231,-0.17577494788044234
ACH-000232,-0.048634532832100084
ACH-000233,-0.017793211464796774
ACH-000234,-0.0889382004424679
ACH-000235,-0.17094707801397974
ACH-000237,-0.1569038841628156
ACH-000238,-0.1635649869868276
ACH-000242,-0.039618442316036916
ACH-000243,-0.15265144333400302
ACH-000244,-0.046541168623252624
ACH-000246,-0.04757070717971675
ACH-000248,-0.04303452564255263
ACH-000250,-0.13309945053654784
ACH-000251,0.07168237579653959
ACH-000252,-0.04758177903561653
ACH-000253,-0.10725072506579077
ACH-000255,-0.09220754173033867
ACH-000256,-0.12497157788653378
ACH-000257,-0.19825682943954534
ACH-000258,-0.03493775326321279
ACH-000259,-0.17115667234586354
ACH-000260,0.0218035903861906
ACH-000261,-0.0924880857649528
ACH-000262,-0.0418127840690238
ACH-000263,-0.6761834360127653
ACH-000264,-0.08271299150763478
ACH-000265,-0.14080539308878892
ACH-000266,-0.1808574435950845
ACH-000272,-0.0947929582695738
ACH-000274,-0.1463709845143834
ACH-000277,-0.1063158343072947
ACH-000278,0.024343082301588038
ACH-000279,-0.16831462281249832
ACH-000280,-0.05733994603366766
ACH-000281,-0.3071441251381272
ACH-000288,-0.2647117889805065
ACH-000291,-0.06136787611003201
ACH-000293,0.07046527021187914
ACH-000294,-0.07443254536875388
ACH-000295,-0.6176707545378683
ACH-000296,-0.2574074270263964
ACH-000302,-0.14551924990770046
ACH-000304,-0.07282083027998648
ACH-000307,-0.19757063500784072
ACH-000308,-0.07050366694825322
ACH-000310,-0.06593984009903434
ACH-000311,-0.17555764476682495
ACH-000312,-0.2896822714397457
ACH-000315,-0.5080933622644425
ACH-000316,-0.2099652801370844
ACH-000317,-0.038356432106237744
ACH-000318,-0.08084852656650941
ACH-000319,-0.19130945133924893
ACH-000320,-0.2508761594141643
ACH-000322,-0.05586861395264449
ACH-000323,-0.4242259438556215
ACH-000324,0.0014260908976553562
ACH-000329,-0.30149891438423154
ACH-000330,-0.158586980107513
ACH-000331,-0.01866078738227021
ACH-000332,-0.12379325165287705
ACH-000334,-0.2072868082061576
ACH-000335,0.046663686523179364
ACH-000336,-0.2511627288129445
ACH-000337,-0.08803506200106925
ACH-000338,-0.13008963403243318
ACH-000339,-0.10753617136455597
ACH-000341,-0.2596293756573946
ACH-000348,-0.3267732966665764
ACH-000350,-0.10370494238077006
ACH-000352,-0.01581135997959116
ACH-000356,0.03333087497935475
ACH-000361,-0.15620560378102016
ACH-000362,-0.2865646657884771
ACH-000363,-0.21882492343930526
ACH-000364,-0.2596828919108682
ACH-000365,-0.4901083261914968
ACH-000366,-0.044957451963724616
ACH-000368,-0.3652216755938656
ACH-000374,-0.12452112445612193
ACH-000375,-0.09149754718077886
ACH-000376,-0.2186409046262367
ACH-000381,-0.2286373055520305
ACH-000383,-0.06645105670417542
ACH-000387,-0.12133204170735153
ACH-000389,-0.22332637678053585
ACH-000390,-0.16266215915870294
ACH-000393,-0.1431461922274661
ACH-000395,-0.2091386035923498
ACH-000396,0.1306796288889109
ACH-000397,0.006207659828203662
ACH-000401,-0.14435409924674453
ACH-000402,-0.4563203098794446
ACH-000403,-0.1191543176457285
ACH-000404,-0.3809391903139636
ACH-000406,-0.35421421030421285
ACH-000407,-0.09013870901933832
ACH-000408,-0.007903012121333316
ACH-000410,-0.1591055369947992
ACH-000411,-0.33411206865705984
ACH-000414,-0.2334004449426105
ACH-000415,-0.040160016505486416
ACH-000416,-0.10444347562698404
ACH-000420,-0.02209480904321464
ACH-000421,-0.06503877187701869
ACH-000424,-0.12549899076957813
ACH-000425,-0.04375480837127136
ACH-000426,-0.20428892900263804
ACH-000427,0.2563791815787401
ACH-000433,-0.10880202415842438
ACH-000435,-0.15380381869665755
ACH-000436,-0.12416789879004984
ACH-000444,-0.1366057285622105
ACH-000445,-0.06524971624031682
ACH-000448,-0.08686463230782697
ACH-000450,-0.4111371334774458
ACH-000452,-0.09561737602171604
ACH-000454,-0.22324683454274855
ACH-000458,-0.14023623796501736
ACH-000459,-0.21778223381257414
ACH-000460,-0.13757745662519047
ACH-000461,0.0031527457930692004
ACH-000463,-0.014446100968513002
ACH-000464,-0.2373835681154607
ACH-000466,-0.07182947756923855
ACH-000467,-0.12504029062185987
ACH-000468,-0.23497372213712164
ACH-000469,-0.2394375329242057
ACH-000470,-0.02150772503466954
ACH-000471,-0.051744820948161435
ACH-000472,-0.01848826483609794
ACH-000473,0.034477403422126005
ACH-000475,-0.07553357693195606
ACH-000476,-0.07320085447762346
ACH-000477,-0.28111131712886583
ACH-000479,-0.2812558543873781
ACH-000480,-0.0329871754485676
ACH-000481,-0.1246206124995346
ACH-000483,-0.18377093393470267
ACH-000484,-0.2668276019164455
ACH-000485,-0.07068095894427898
ACH-000486,0.004571070883523442
ACH-000487,-0.19120336774441934
ACH-000488,-0.14004950215567766
ACH-000490,-0.16873590489475265
ACH-000491,-0.1054430019862978
ACH-000495,-0.18462001387992505
ACH-000496,-0.2895916055865192
ACH-000499,-0.1778047391442863
ACH-000500,0.5539709130900644
ACH-000502,-0.048340868592094494
ACH-000503,-0.23208110950558425
ACH-000505,-0.5021277837457625
ACH-000507,0.014962694568924522
ACH-000510,-0.06649099166614149
ACH-000511,-0.1441046698431685
ACH-000512,-0.3908216689741147
ACH-000516,-0.0580227140297193
ACH-000517,-0.07065030648028113
ACH-000518,-0.02598857426045193
ACH-000520,-0.06480306799855624
ACH-000521,-0.32182113280237845
ACH-000522,-0.1915613677895374
ACH-000524,-0.08648607288997111
ACH-000527,-0.16046686663403142
ACH-000528,-0.09919534127890232
ACH-000537,-0.0894367405722046
ACH-000541,0.0192577133962518
ACH-000542,-0.11342796588338107
ACH-000544,-0.24402813818176555
ACH-000545,-0.1581707806548981
ACH-000547,-0.10239317554502292
ACH-000548,-0.19496678694394667
ACH-000549,-0.1759414718443496
ACH-000550,-0.3491078006828465
ACH-000552,-0.05592758113272578
ACH-000556,-0.1075099178538888
ACH-000557,-0.04337253197799961
ACH-000569,-0.03938718773059808
ACH-000570,-0.18172412951781225
ACH-000571,-0.18458833631918506
ACH-000573,-0.3817062924052029
ACH-000576,-0.15083300952097153
ACH-000579,-0.3099584499978617
ACH-000580,0.021961058439038908
ACH-000584,-0.10610926305141916
ACH-000585,-0.1345636336576719
ACH-000588,-0.04825695610129816
ACH-000589,-0.1463900809313232
ACH-000591,-0.21968452653320766
ACH-000593,-0.0572199570270451
ACH-000600,-0.07789602306467228
ACH-000601,-0.14064581284111682
ACH-000605,0.04621751788769222
ACH-000606,-0.06401936218524275
ACH-000608,-0.04956965336812779
ACH-000614,-0.1584373118124229
ACH-000616,-0.1373645443147509
ACH-000618,-0.02782096757863625
ACH-000619,-0.0987760663841485
ACH-000620,-0.12023584114214307
ACH-000621,-0.265256909856965
ACH-000622,-0.09295584478043044
ACH-000623,-0.03380517027663004
ACH-000624,-0.014469797160456684
ACH-000627,-0.20496197157049675
ACH-000630,-0.11451699947225916
ACH-000631,-0.04883228238190393
ACH-000632,-0.3594112262449576
ACH-000633,-0.25670455257249863
ACH-000637,-0.067444713592735
ACH-000638,-0.28362498176955225
ACH-000646,-0.2418356079587233
ACH-000647,0.02651651959706418
ACH-000648,-0.018075558279136098
ACH-000649,-0.12291072167852732
ACH-000651,-0.10718040326878248
ACH-000652,-0.33018798734326005
ACH-000653,-0.14345050655679195
ACH-000657,-0.08988137746903486
ACH-000658,-0.0584793301938125
ACH-000661,-0.05512685701979112
ACH-000662,-0.2807429284391711
ACH-000663,-0.2342032494257308
ACH-000665,-0.057454623629700774
ACH-000671,-0.014146878358386615
ACH-000672,0.039348538329104926
ACH-000673,-0.15062091450057366
ACH-000676,-0.08417868068774488
ACH-000677,-0.0409531576666803
ACH-000681,-0.1866457136484428
ACH-000683,-0.19203184273162896
ACH-000684,-0.13620005727488474
ACH-000688,-0.2185644783683123
ACH-000693,-0.07828819669063901
ACH-000694,-0.08757930462020055
ACH-000695,-0.19937586792704715
ACH-000696,-0.07031118591394403
ACH-000697,-0.118952767902705
ACH-000699,-0.2222975126254075
ACH-000701,-0.000729504587595583
ACH-000706,-0.04845157613887698
ACH-000711,-0.10779857550061424
ACH-000713,-0.08245882513009213
ACH-000714,-0.11472057063542945
ACH-000718,-0.1265423594313738
ACH-000720,-0.057953728738339365
ACH-000721,-0.10502846673952528
ACH-000724,-0.08076386316860566
ACH-000725,-0.043538703783037695
ACH-000732,-0.02682105337029568
ACH-000734,-0.0914161910450038
ACH-000735,-0.1734110818754848
ACH-000736,-0.02133221158887189
ACH-000738,-0.08607326607362334
ACH-000746,-0.1863575567814897
ACH-000747,-0.02912288439499397
ACH-000748,-0.26366379400357515
ACH-000753,-0.13920790511677306
ACH-000756,-0.3082993719135303
ACH-000757,-0.1983782011561621
ACH-000758,-0.017340639468596774
ACH-000760,-0.1703104386950882
ACH-000762,0.16663919449275688
ACH-000763,-0.08991160517958505
ACH-000764,-0.08405902240933702
ACH-000765,-0.36006720552540245
ACH-000766,-0.2014425792091429
ACH-000767,-0.13298941734141118
ACH-000768,-0.02852479451585684
ACH-000769,-0.017410734059058186
ACH-000770,-0.0007411814694031117
ACH-000771,-0.05260983526946507
ACH-000773,-0.11091481445216496
ACH-000776,-0.05254255497434816
ACH-000777,-0.1964191229008331
ACH-000778,-0.08840087792968543
ACH-000781,-0.04792985351980795
ACH-000782,-0.4369952421194324
ACH-000783,-0.12451105803823614
ACH-000784,-0.1378116035805146
ACH-000785,-0.1699354306123632
ACH-000787,-0.28132523817581395
ACH-000788,-0.12723696507947144
ACH-000791,-0.08157819158627835
ACH-000792,-0.09931590676629673
ACH-000794,-0.09138802645044868
ACH-000796,-0.10232492168047604
ACH-000798,-0.07903289431760079
ACH-000799,-0.028135671331364225
ACH-000800,-0.2876958087242126
ACH-000802,0.015806818407635422
ACH-000804,-0.11907802186049805
ACH-000805,-0.2885555859797172
ACH-000809,0.017156022896897404
ACH-000810,-0.09269645106376424
ACH-000811,-0.14446547385735178
ACH-000817,-0.2406179313028857
ACH-000819,0.08206000467667787
ACH-000820,-0.4438784878472482
ACH-000821,-0.1313305284355348
ACH-000822,-0.046916355093304864
ACH-000823,-0.02449422563370988
ACH-000824,0.0067729909521748784
ACH-000827,-0.4057228563251433
ACH-000829,-0.4056631014574351
ACH-000831,-0.057142972489609964
ACH-000832,-0.04016074669764648
ACH-000833,-0.050517292083557486
ACH-000834,-0.09909895279526178
ACH-000835,-0.2402828812264858
ACH-000836,-0.10834003619293857
ACH-000837,-0.08538047070548999
ACH-000838,0.05786719850256785
ACH-000839,-0.33111409538051195
ACH-000840,-0.1795350343439384
ACH-000841,-0.2839383867715224
ACH-000843,-0.0038281066146667133
ACH-000846,0.14935877512144188
ACH-000847,-0.2516565328417155
ACH-000848,-0.008879321452790884
ACH-000849,0.01503261314081412
ACH-000851,-0.21704979656629392
ACH-000855,0.04279416729797343
ACH-000856,-0.0705546287576291
ACH-000858,-0.12740801249154782
ACH-000859,-0.2674353125299264
ACH-000861,-0.20990202523893528
ACH-000862,-0.09849380640616022
ACH-000865,-0.11415494858448234
ACH-000866,-0.03896770090982248
ACH-000867,-0.03773790838154389
ACH-000869,-0.11948199265476947
ACH-000872,-0.14384741184232816
ACH-000873,-0.3844960382867973
ACH-000876,-0.0431873492356005
ACH-000878,-0.0920336950737559
ACH-000880,-0.08671538559054641
ACH-000881,0.040783321831929085
ACH-000882,-0.22901234101646936
ACH-000884,-0.23094821459971265
ACH-000885,0.08432047146060817
ACH-000887,-0.1399224036554343
ACH-000889,-0.11780563867226013
ACH-000896,-0.07247960487028704
ACH-000898,-0.051677580693423694
ACH-000900,-0.04354915591868905
ACH-000901,-0.19239335310276992
ACH-000905,-0.12482391222331375
ACH-000906,-0.19677246667950626
ACH-000907,-0.1402366045122792
ACH-000910,-0.14452538715097038
ACH-000911,-0.02792030579195207
ACH-000912,-0.052081636078109735
ACH-000913,-0.03955446311343494
ACH-000915,-0.2186733167796392
ACH-000916,0.2488474015255915
ACH-000917,-0.005444705543886807
ACH-000920,-0.42921918941484993
ACH-000921,-0.036997306714432986
ACH-000924,-0.15089622724774496
ACH-000926,-0.21282036368425666
ACH-000928,-0.14570924671115126
ACH-000929,0.08819310148012999
ACH-000932,-0.08151188635353948
ACH-000935,-0.13578534731808295
ACH-000936,-0.1072935057439159
ACH-000937,-0.7426917127074266
ACH-000938,-0.644671488059153
ACH-000939,-0.14651121544057513
ACH-000941,-0.0777166626352181
ACH-000943,-0.04647919655468655
ACH-000946,-0.00010989886578814476
ACH-000947,-0.10002660309193773
ACH-000948,0.0156365024156403
ACH-000950,0.06714920636222342
ACH-000953,-0.08011269993355012
ACH-000954,-0.3361632122922388
ACH-000957,0.14553668633177935
ACH-000958,0.058601903619985365
ACH-000960,-0.5745694413968564
ACH-000963,-0.26847580228710954
ACH-000968,-0.2533435938478175
ACH-000969,-0.07170745013686591
ACH-000972,0.0652851797723261
ACH-000973,-0.07471602476846828
ACH-000974,-0.023023220305861115
ACH-000978,0.002728116389548919
ACH-000984,-0.16533702769244518
ACH-000986,-0.10669902147916988
ACH-000988,-0.13337390886442582
ACH-000993,-0.16927523698943386
ACH-000994,-0.09193627071911344
ACH-000996,0.17464967223565248
ACH-001001,-0.03401432580397544
ACH-001020,0.11697458027406656
ACH-001028,-0.13636347118937836
ACH-001031,0.07912437197500209
ACH-001038,-0.11786744176722105
ACH-001048,-0.1486315312978569
ACH-001050,-1.0042436651059872
ACH-001053,-0.4555676204105822
ACH-001054,-0.14610838021760145
ACH-001061,-0.07401140242946715
ACH-001067,-0.1043823591926076
ACH-001075,-0.05347779343128193
ACH-001096,-0.03437182409353565
ACH-001111,-0.1403276807774541
ACH-001119,-0.13838842317186942
ACH-001128,-0.23120386818365474
ACH-001134,-0.3564251051884827
ACH-001151,-0.06655173259421485
ACH-001163,0.006429562129390831
ACH-001164,0.09969041834389876
ACH-001183,-0.0025003555795385184
ACH-001192,-0.13927466915780148
ACH-001193,-0.3073588665803847
ACH-001196,-0.16532949650718304
ACH-001197,-0.22862303035089002
ACH-001205,-0.06841211904027109
ACH-001211,-0.10566868919102958
ACH-001212,-0.32456181873768764
ACH-001228,-0.15090511309255009
ACH-001232,-0.03909192453081418
ACH-001239,-0.1576008888444554
ACH-001270,-0.025122669585295708
ACH-001274,-0.17531240882471466
ACH-001275,-0.04574802669616717
ACH-001277,-0.18161283780121
ACH-001278,0.00719885001161702
ACH-001280,-0.10941481703011048
ACH-001283,0.129074543099489
ACH-001289,-0.1241215397031826
ACH-001300,-0.02787242954934721
ACH-001301,0.011143926994894384
ACH-001302,-0.21038123559398567
ACH-001306,-0.4971422065160905
ACH-001318,-0.06980723138771101
ACH-001322,-0.12853238777912224
ACH-001328,-0.13655698433246707
ACH-001332,-0.10909751143406944
ACH-001336,-0.04152644095220851
ACH-001346,-0.07375784617042043
ACH-001353,-0.05378240447713652
ACH-001354,-0.23362403871691445
ACH-001367,-0.13344861362652527
ACH-001368,-0.1765064821635945
ACH-001374,0.10088055010332926
ACH-001377,-0.07443185431700765
ACH-001380,-0.1948062155087422
ACH-001391,0.046538174942947
ACH-001408,-0.03903452043159245
ACH-001430,-0.06756669606167516
ACH-001431,-0.018969994600128392
ACH-001450,-0.11450382651505195
ACH-001496,-0.11590912666749027
ACH-001500,-0.05625092431146358
ACH-001523,-0.05690313666030235
ACH-001532,-0.06772340090076183
ACH-001550,-0.13902173664871026
ACH-001552,-0.13720366064466086
ACH-001554,-0.10053554671819136
ACH-001654,-0.12269086810318085
ACH-001735,-0.5830301747117421
ACH-001736,-0.37532475063072396
ACH-001737,-0.5548746383563324
ACH-001740,-0.12742420997618034
ACH-001745,-0.06739884627382704
ACH-001765,-0.12224925732044395
