,RPL26L1 (51121)
ACH-000310,-0.32586726809055394
ACH-000311,-0.2867213397257472
ACH-000312,-0.4923789055808165
ACH-000315,-0.36806236450927865
ACH-000316,-0.2074976113675144
ACH-000317,-0.4506563217977704
ACH-000318,-0.16913029076450264
ACH-000319,-0.3918933062111559
ACH-000320,-0.31119803214385755
ACH-000322,-0.3412466902771429
ACH-000323,-0.4215616283160285
ACH-000324,-0.27387305352414065
ACH-000329,-0.3436345301493067
ACH-000330,-0.5139924210556837
ACH-000331,-0.4068414796517691
ACH-000332,-0.44044766064635466
ACH-000334,-0.08344254189457467
ACH-000335,-0.427778010315684
ACH-000336,-0.3264507715422817
ACH-000337,-0.6113388496217513
ACH-000338,-0.34821901368513897
ACH-000339,-0.3500012507613738
ACH-000341,-0.18944934921091292
ACH-000348,-0.298257588307143
ACH-000350,-0.5721761712030679
ACH-000352,-0.4020714444609944
ACH-000356,-0.4955432615473879
ACH-000361,-0.592642801225773
ACH-000362,-0.32310138631553625
ACH-000363,-0.32085596242531483
ACH-000364,-0.20152067081286199
ACH-000365,-0.3837785045664937
ACH-000366,-0.3313052073961844
ACH-000368,-0.5787209760295787
ACH-000374,-0.37951867216550456
ACH-000375,-0.3626673253917563
ACH-000376,-0.4321035516765788
ACH-000381,-0.3329860999477861
ACH-000383,-0.3159211355309496
ACH-000387,-0.21294099448122525
ACH-000389,-0.35377371351209896
ACH-000390,-0.3137172822584263
ACH-000393,-0.3039334616088115
ACH-000395,-0.21638507991429956
ACH-000396,-0.5703034361093827
ACH-000397,-0.19044016453938747
ACH-000401,-0.1993964710820392
ACH-000402,-0.4853250553401176
ACH-000403,-0.4333696415116315
ACH-000404,-0.7426384317739988
ACH-000406,-0.2854488301342798
ACH-000407,-0.2719475266679873
ACH-000408,-0.3810013101120214
ACH-000410,-0.4575000177087245
ACH-000411,-0.3604506034040208
ACH-000414,-0.2153507356305687
ACH-000415,-0.44362315317033824
ACH-000416,-0.3570938395755565
ACH-000420,-0.3257655012481657
ACH-000421,-0.39812147023079136
ACH-000424,-0.4432393666238347
ACH-000425,-0.3512484451208247
ACH-000426,-0.15449022392003794
ACH-000427,-0.27443336219899617
ACH-000433,-0.25375812466187103
ACH-000435,-0.5692900603306636
ACH-000436,-0.4578880511163666
ACH-000444,-0.4426526111547144
ACH-000445,-0.3662528195163585
ACH-000448,-0.3680529205396547
ACH-000450,-0.3539010940179501
ACH-000452,-0.122770071086871
ACH-000454,-0.4147613653884985
ACH-000458,-0.35584825712745954
ACH-000459,-0.32441795909337284
ACH-000460,-0.2071083039682998
ACH-000461,-0.22415606325802667
ACH-000463,-0.3982012524194158
ACH-000464,-0.474461161752283
ACH-000466,-0.4710757789718675
ACH-000467,-0.4317394762466189
ACH-000468,-0.3045111497481295
ACH-000469,-0.36438366877697215
ACH-000470,-0.3706427599134211
ACH-000471,-0.2061568817284193
ACH-000472,-0.30997001261060625
ACH-000473,-0.3168855192893069
ACH-000475,-0.3579684557254779
ACH-000476,-0.2434883470330192
ACH-000477,-0.32009237862635925
ACH-000479,-0.5017815988497883
ACH-000480,-0.3364056306123923
ACH-000481,-0.2879901357668836
ACH-000483,-0.2489533406414261
ACH-000484,-0.3748686418442779
ACH-000485,-0.4433604197663495
ACH-000486,-0.3563042113317445
ACH-000487,-0.3922579946680156
ACH-000488,-0.3919901172242541
ACH-000490,-0.301003605577808
ACH-000491,-0.30400897710482416
ACH-000495,-0.5280390220738524
ACH-000496,-0.35087915777805057
ACH-000499,-0.2225959842014341
ACH-000500,-0.4951421950502594
ACH-000502,-0.23942057725824836
ACH-000503,-0.19909349838359128
ACH-000505,-0.3079916664751764
ACH-000507,-0.2636562696746656
ACH-000510,-0.4206835160146806
ACH-000511,-0.4003840755261936
ACH-000512,-0.3973769376571321
ACH-000516,-0.36779921074373184
ACH-000517,-0.3357749358405941
ACH-000518,-0.25124287044201754
ACH-000520,-0.4981225674848349
ACH-000521,-0.30971219258805416
ACH-000522,-0.2886342536853424
ACH-000524,-0.2795792843230915
ACH-000527,-0.2947391704271093
ACH-000528,-0.301583775531314
ACH-000537,-0.26855982137182777
ACH-000541,-0.09817890536613946
ACH-000542,-0.35331798664239505
ACH-000544,-0.3549171648467929
ACH-000545,-0.19651628277524816
ACH-000547,-0.21634569992839975
ACH-000548,-0.25235209383353857
ACH-000549,-0.3295146726024236
ACH-000550,-0.4740412095330989
ACH-000552,-0.2766291924233165
ACH-000556,-0.25076418240695997
ACH-000557,-0.32420483650593673
ACH-000569,-0.4505784000315803
ACH-000570,-0.3100016174336741
ACH-000571,-0.3939373674679047
ACH-000573,-0.3868332832860813
ACH-000576,-0.5263596913901889
ACH-000579,-0.3470902503132745
ACH-000580,-0.3481941164844469
ACH-000584,-0.4190419266522297
ACH-000585,-0.4401321380787221
ACH-000588,-0.3560049227769065
ACH-000589,-0.2986620030878771
ACH-000591,-0.4378102706125732
ACH-000593,-0.3250104070814895
ACH-000600,-0.2383535851831769
ACH-000601,-0.378638179853622
ACH-000605,-0.3178070353229397
ACH-000606,-0.2267552981207157
ACH-000608,-0.3649219380020116
ACH-000614,-0.2393380676145451
ACH-000616,-0.35345302815205265
ACH-000618,-0.2105637994498968
ACH-000619,-0.5587486615309494
ACH-000620,-0.2980569821172853
ACH-000621,-0.3016109226518929
ACH-000622,-0.38869136141899263
ACH-000623,-0.4240037547099124
ACH-000624,-0.3044892386159193
ACH-000627,-0.4029103454532684
ACH-000630,-0.3346312905702146
ACH-000631,-0.4519424037731023
ACH-000632,-0.4392745484657128
ACH-000633,-0.4746013505333488
ACH-000637,-0.2668039660383774
ACH-000638,-0.32340781757059417
ACH-000646,-0.14969088137455602
ACH-000647,-0.3346605869331807
ACH-000648,-0.10181813124992277
ACH-000649,-0.3455785865487305
ACH-000651,-0.3767575013995646
ACH-000652,-0.3184807173393692
ACH-000653,-0.4505011092043821
ACH-000657,-0.3830244085895612
ACH-000658,-0.5444213986352119
ACH-000661,-0.4517597653407973
ACH-000662,-0.4057875790932843
ACH-000663,-0.4246776715672869
ACH-000665,-0.3660948434296588
ACH-000671,-0.4250573469120865
ACH-000672,-0.10102984111965482
ACH-000673,-0.3273820729239715
ACH-000676,-0.2749948257341394
ACH-000677,-0.33158284749203915
ACH-000681,-0.2548003907970953
ACH-000683,-0.21409881213687315
ACH-000684,-0.3647235685473889
ACH-000688,-0.3117853004448102
ACH-000693,-0.3680456925424815
ACH-000694,-0.3002482029434517
ACH-000695,-0.08382256793445475
ACH-000696,-0.3876582500152631
ACH-000697,-0.4900671038110223
ACH-000699,-0.4807173135108799
ACH-000701,-0.1964840540945064
ACH-000706,-0.21200776082860545
ACH-000711,-0.4338276298905329
ACH-000713,-0.27946877730437314
ACH-000714,-0.4974029183037232
ACH-000718,-0.5153762300011611
ACH-000720,-0.2755378977718361
ACH-000721,-0.24412164719740015
ACH-000724,-0.5448640700074866
ACH-000725,-0.12825231705950113
ACH-000732,-0.4663016566609683
ACH-000734,-0.27183960429246945
ACH-000735,-0.36991807592926695
ACH-000736,-0.3278374382644336
ACH-000738,-0.4971284295678382
ACH-000746,-0.4210336039136705
ACH-000747,-0.4002024925446892
ACH-000748,-0.18414014883876187
ACH-000753,-0.3620726111828173
ACH-000756,-0.6448253557894245
ACH-000757,-0.35631691646311303
ACH-000758,-0.3796725319059755
ACH-000760,-0.1755428324174808
ACH-000762,-0.5164518708934831
ACH-000763,-0.4702469665609771
ACH-000764,-0.223650248086753
ACH-000765,-0.4068936499172168
ACH-000766,-0.3054419621170751
ACH-000767,-0.5526279660384157
ACH-000768,-0.3194369044861161
ACH-000769,-0.30439192248485764
ACH-000770,-0.33656626936586426
ACH-000771,-0.2833501025706649
ACH-000773,-0.3642637755297357
ACH-000776,-0.4477278645628365
ACH-000777,-0.3388805359952904
ACH-000778,-0.3339887976641105
ACH-000781,-0.3247954726761461
ACH-000782,-0.4601080855503486
ACH-000783,-0.5115332963679078
ACH-000784,-0.26968074123048313
ACH-000785,-0.3437715478778535
ACH-000787,-0.26085733896038943
ACH-000788,-0.249079408799342
ACH-000791,-0.25858804872816904
ACH-000792,-0.3666884181307413
ACH-000794,-0.2838266257034876
ACH-000796,-0.2675678309835267
ACH-000798,-0.2873981731051717
ACH-000799,-0.3166271433813261
ACH-000800,-0.33842742107515866
ACH-000802,-0.2914088696772628
ACH-000804,-0.27015553277015497
ACH-000805,-0.14966507010117444
ACH-000809,-0.336835380594234
ACH-000810,-0.5077455091948471
ACH-000811,-0.3823061049633464
ACH-000817,-0.3296765870210795
ACH-000819,-0.4899825423052359
ACH-000820,-0.7873981215315058
ACH-000821,-0.17138666748407205
ACH-000822,-0.2283740523701859
ACH-000823,-0.3641832118515129
ACH-000824,-0.2674875615580608
ACH-000827,-0.2374157499173626
ACH-000829,-0.4253377321197633
ACH-000831,-0.2593434966190976
ACH-000832,-0.03346026552888253
ACH-000833,-0.14531434799730966
ACH-000834,-0.47824284693892605
ACH-000835,-0.31851622516020683
ACH-000836,-0.2489858735762852
ACH-000837,-0.394428916558542
ACH-000838,-0.2675693036615872
ACH-000839,-0.22439024919948933
ACH-000840,-0.07565242753295892
ACH-000841,-0.4262397093240936
ACH-000843,-0.34350006961203666
ACH-000846,-0.3156417828359613
ACH-000847,-0.4032155418717957
ACH-000848,-0.2968018706083569
ACH-000849,-0.39864093225963854
ACH-000851,-0.3688851966273245
ACH-000855,-0.26618357520468866
ACH-000856,-0.2281580771998497
ACH-000858,-0.2851047413749885
ACH-000859,-0.348769487196793
ACH-000861,-0.4871552680988621
ACH-000862,-0.2595979518050628
ACH-000865,-0.4306758361831726
ACH-000866,-0.44188291634885457
ACH-000867,-0.20094802861773545
ACH-000869,-0.31180551393919426
ACH-000872,-0.3107879616248368
ACH-000873,-0.4871584726388756
ACH-000876,-0.30566642491453144
ACH-000878,-0.13883240479394932
ACH-000880,-0.4190213049485516
ACH-000881,-0.4257981309739666
ACH-000882,-0.18347256204862392
ACH-000884,-0.33306807787152154
ACH-000885,-0.3238944547672935
ACH-000887,-0.25678115291415904
ACH-000889,-0.29467549856855496
ACH-000896,-0.2431465307341991
ACH-000898,-0.3187803170711335
ACH-000900,-0.5033325604244764
ACH-000901,-0.3630471372751403
ACH-000905,-0.30667397316501105
ACH-000906,-0.20173555484454628
ACH-000907,-0.3629687070405716
ACH-000910,-0.27405835897235004
ACH-000911,-0.2834773153726937
ACH-000912,-0.211391053570969
ACH-000913,-0.4296761024589672
ACH-000915,-0.42982920988716256
ACH-000916,-0.2712893153828288
ACH-000917,-0.3776015121751919
ACH-000920,-0.15542195546827134
ACH-000921,-0.28829374794157464
ACH-000924,-0.417555170368168
ACH-000926,-0.28583154830752444
ACH-000928,-0.469778672632429
ACH-000929,-0.2725583798389073
ACH-000932,-0.19667516596455853
ACH-000935,-0.44457977113079583
ACH-000936,-0.459389888468794
ACH-000937,-0.2525258188838705
ACH-000938,-0.2520144180848702
ACH-000939,-0.2675698569567841
ACH-000941,-0.2181947576379419
ACH-000943,-0.3462008578472703
ACH-000946,-0.2556767259253797
ACH-000947,-0.3669160195799982
ACH-000948,-0.26943821342992963
ACH-000950,-0.1567177306054403
ACH-000953,-0.3643813603059757
ACH-000954,-0.6597858685795974
ACH-000957,-0.3632813536908291
ACH-000958,-0.476293006012222
ACH-000960,-0.3511292871301392
ACH-000963,-0.15073467903144636
ACH-000968,-0.2140563739714436
ACH-000969,-0.20059535522735603
ACH-000972,-0.545389085703634
ACH-000973,-0.4791295980484005
ACH-000974,-0.3293178182234843
ACH-000978,-0.3262763091752914
ACH-000984,-0.5164191103981935
ACH-000986,-0.5365640767576934
ACH-000988,-0.389255149246605
ACH-000993,-0.3761013980773743
ACH-000994,-0.4449657851206805
ACH-000996,-0.1860314174116272
ACH-001001,-0.3136632748558407
ACH-001020,-0.3995426560392267
ACH-001028,-0.347874310525695
ACH-001031,-0.5016753819422022
ACH-001038,-0.4390309289939076
ACH-001048,-0.32234274146883585
ACH-001050,-0.2272120056213728
ACH-001053,-0.3093789646753466
ACH-001054,-0.3503483560680812
ACH-001061,-0.15037000663866806
ACH-001067,-0.4231031694965204
ACH-001075,-0.24281527751244186
ACH-001096,-0.5299346410930452
ACH-001111,-0.591869857912635
ACH-001119,-0.22291241105403453
ACH-001128,-0.2384339041777952
ACH-001134,-0.4541385554410465
ACH-001151,-0.34428358131772896
ACH-001163,-0.4127528451783818
ACH-001164,-0.5353948125156706
ACH-001183,-0.2325014390059893
ACH-001192,-0.20400116186751768
ACH-001193,-0.22247526894556846
ACH-001196,-0.2930301666106815
ACH-001197,-0.2837182430366875
ACH-001205,-0.27668957326255594
ACH-001211,-0.41010941886577373
ACH-001212,-0.14303024799168335
ACH-001228,-0.2865258170352432
ACH-001232,-0.2541984424655397
ACH-001239,-0.3570581223530762
ACH-001270,-0.18823221607966065
ACH-001274,-0.3927331287462749
ACH-001275,-0.3703049796175773
ACH-001277,-0.21463839806079232
ACH-001278,-0.2771640333076862
ACH-001280,-0.3916360492178772
ACH-001283,-0.4166336349012332
ACH-001289,-0.4507379265227132
ACH-001300,-0.414958036047231
ACH-001301,-0.3562074073403602
ACH-001302,0.011320757733581441
ACH-001306,-0.25770115405639565
ACH-001318,-0.4233809312812229
ACH-001322,-0.386221685602938
ACH-001328,-0.3974529780191342
ACH-001332,-0.4191930180671458
ACH-001336,-0.3369638764172498
ACH-001346,-0.20718596973769066
ACH-001353,-0.2959362240459706
ACH-001354,-0.055847989837885983
ACH-001367,-0.550852321761111
ACH-001368,-0.2446059304015579
ACH-001374,-0.5844595722430108
ACH-001377,-0.3668622869267084
ACH-001380,-0.3505179278458367
ACH-001391,-0.35957268722355057
ACH-001408,-0.4002510366322055
ACH-001430,-0.00882563494007158
ACH-001431,-0.3424822379256997
ACH-001450,-0.5360437158717779
ACH-001496,-0.5147877049785058
ACH-001500,-0.2455070435999319
ACH-001523,-0.2782511421149127
ACH-001532,-0.3374117353054156
ACH-001550,-0.4646166076492477
ACH-001552,-0.10305508006648167
ACH-001554,-0.4592995463769651
ACH-001654,-0.3023266030816619
ACH-001735,-0.4433300730107015
ACH-001736,-0.31727719624586725
ACH-001737,-0.4147574338503193
ACH-001740,-0.4852143106306777
ACH-001745,-0.25669584231801673
ACH-001765,-0.3671659640127084
